Autopick
Version 0.11
"See slides for hand base, hand coordinates"
HandX,Y,Z,RX,RY,RZ,#Tool,WorkX,Y,Z,RX,RY,RZ,#Model,HandRotmat4
-10.1683044434,9.21741962433,-23.6200733185,-0.0,0.0,-135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,-0.70710670948,0.0,0.0,0.70710670948,-0.70710682869,0.0,0.0,0.0,0.0,1.0,0.0,-10.1683044434,9.21741962433,-23.6200733185,1.0"
-10.1683044434,9.21741962433,-23.6200733185,-0.0,0.0,-89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,-1.0,0.0,0.0,1.0,1.19248806385e-08,0.0,0.0,0.0,0.0,1.0,0.0,-10.1683044434,9.21741962433,-23.6200733185,1.0"
-10.1683044434,9.21741962433,-23.6200733185,-0.0,0.0,-45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,-0.707106888294,0.0,0.0,0.707106888294,0.707106649876,0.0,0.0,0.0,0.0,1.0,0.0,-10.1683044434,9.21741962433,-23.6200733185,1.0"
5.78313922882,-11.7787895203,-23.6200733185,-0.0,0.0,-0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.78313922882,-11.7787895203,-23.6200733185,1.0"
5.78313922882,-11.7787895203,-23.6200733185,-0.0,0.0,45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,0.707106769085,0.0,0.0,-0.707106769085,0.707106769085,0.0,0.0,0.0,0.0,1.0,0.0,5.78313922882,-11.7787895203,-23.6200733185,1.0"
5.78313922882,-11.7787895203,-23.6200733185,-0.0,0.0,90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,1.0,0.0,0.0,-1.0,-4.37113882867e-08,0.0,0.0,0.0,0.0,0.999999940395,0.0,5.78313922882,-11.7787895203,-23.6200733185,1.0"
5.78313922882,-11.7787895203,-23.6200733185,-0.0,0.0,135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,0.707106769085,0.0,0.0,-0.707106769085,-0.707106769085,0.0,0.0,0.0,0.0,1.0,0.0,5.78313922882,-11.7787895203,-23.6200733185,1.0"
5.78313922882,-11.7787895203,-23.6200733185,-0.0,0.0,-179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,-8.74227765735e-08,0.0,0.0,8.74227765735e-08,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.78313922882,-11.7787895203,-23.6200733185,1.0"
5.78313922882,-11.7787895203,-23.6200733185,-0.0,0.0,-135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,-0.70710670948,0.0,0.0,0.70710670948,-0.70710682869,0.0,0.0,0.0,0.0,1.0,0.0,5.78313922882,-11.7787895203,-23.6200733185,1.0"
5.78313922882,-11.7787895203,-23.6200733185,-0.0,0.0,-89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,-1.0,0.0,0.0,1.0,1.19248806385e-08,0.0,0.0,0.0,0.0,1.0,0.0,5.78313922882,-11.7787895203,-23.6200733185,1.0"
5.78313922882,-11.7787895203,-23.6200733185,-0.0,0.0,-45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,-0.707106888294,0.0,0.0,0.707106888294,0.707106649876,0.0,0.0,0.0,0.0,1.0,0.0,5.78313922882,-11.7787895203,-23.6200733185,1.0"
5.06649684906,-1.15335655212,-23.6200733185,-0.0,0.0,-0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.06649684906,-1.15335655212,-23.6200733185,1.0"
5.06649684906,-1.15335655212,-23.6200733185,-0.0,0.0,45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,0.707106769085,0.0,0.0,-0.707106769085,0.707106769085,0.0,0.0,0.0,0.0,1.0,0.0,5.06649684906,-1.15335655212,-23.6200733185,1.0"
5.06649684906,-1.15335655212,-23.6200733185,-0.0,0.0,90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,1.0,0.0,0.0,-1.0,-4.37113882867e-08,0.0,0.0,0.0,0.0,0.999999940395,0.0,5.06649684906,-1.15335655212,-23.6200733185,1.0"
5.06649684906,-1.15335655212,-23.6200733185,-0.0,0.0,135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,0.707106769085,0.0,0.0,-0.707106769085,-0.707106769085,0.0,0.0,0.0,0.0,1.0,0.0,5.06649684906,-1.15335655212,-23.6200733185,1.0"
5.06649684906,-1.15335655212,-23.6200733185,-0.0,0.0,-179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,-8.74227765735e-08,0.0,0.0,8.74227765735e-08,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.06649684906,-1.15335655212,-23.6200733185,1.0"
5.06649684906,-1.15335655212,-23.6200733185,-0.0,0.0,-135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,-0.70710670948,0.0,0.0,0.70710670948,-0.70710682869,0.0,0.0,0.0,0.0,1.0,0.0,5.06649684906,-1.15335655212,-23.6200733185,1.0"
5.06649684906,-1.15335655212,-23.6200733185,-0.0,0.0,-89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,-1.0,0.0,0.0,1.0,1.19248806385e-08,0.0,0.0,0.0,0.0,1.0,0.0,5.06649684906,-1.15335655212,-23.6200733185,1.0"
5.06649684906,-1.15335655212,-23.6200733185,-0.0,0.0,-45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,-0.707106888294,0.0,0.0,0.707106888294,0.707106649876,0.0,0.0,0.0,0.0,1.0,0.0,5.06649684906,-1.15335655212,-23.6200733185,1.0"
-19.4234905243,13.6708183289,-3.38882827759,-90.0,0.0,-0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-19.4234905243,13.6708183289,-3.38882827759,1.0"
-19.4234905243,13.6708183289,-3.38882827759,-90.0,0.0,45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,0.0,-0.707106769085,0.0,-0.707106769085,0.0,-0.707106769085,0.0,0.0,1.0,0.0,0.0,-19.4234905243,13.6708183289,-3.38882827759,1.0"
-19.4234905243,13.6708183289,-3.38882827759,-90.0,0.0,90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,0.0,-1.0,0.0,-1.0,0.0,4.37113882867e-08,0.0,0.0,0.999999940395,0.0,0.0,-19.4234905243,13.6708183289,-3.38882827759,1.0"
-19.4234905243,13.6708183289,-3.38882827759,-90.0,0.0,135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,0.0,-0.707106769085,0.0,-0.707106769085,0.0,0.707106769085,0.0,0.0,1.0,0.0,0.0,-19.4234905243,13.6708183289,-3.38882827759,1.0"
-19.4234905243,13.6708183289,-3.38882827759,-90.0,0.0,-179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,0.0,8.74227765735e-08,0.0,8.74227765735e-08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-19.4234905243,13.6708183289,-3.38882827759,1.0"
-19.4234905243,13.6708183289,-3.38882827759,-90.0,0.0,-135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,0.0,0.70710670948,0.0,0.70710670948,0.0,0.70710682869,0.0,0.0,1.0,0.0,0.0,-19.4234905243,13.6708183289,-3.38882827759,1.0"
-19.4234905243,13.6708183289,-3.38882827759,-90.0,0.0,-89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,0.0,1.0,0.0,1.0,0.0,-1.19248806385e-08,0.0,0.0,1.0,0.0,0.0,-19.4234905243,13.6708183289,-3.38882827759,1.0"
-19.4234905243,13.6708183289,-3.38882827759,-90.0,0.0,-45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,0.0,0.707106888294,0.0,0.707106888294,0.0,-0.707106649876,0.0,0.0,1.0,0.0,0.0,-19.4234905243,13.6708183289,-3.38882827759,1.0"
-4.74271631241,13.6708183289,-3.57475948334,-90.0,0.0,-0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-4.74271631241,13.6708183289,-3.57475948334,1.0"
-4.74271631241,13.6708183289,-3.57475948334,-90.0,0.0,45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,0.0,-0.707106769085,0.0,-0.707106769085,0.0,-0.707106769085,0.0,0.0,1.0,0.0,0.0,-4.74271631241,13.6708183289,-3.57475948334,1.0"
-4.74271631241,13.6708183289,-3.57475948334,-90.0,0.0,90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,0.0,-1.0,0.0,-1.0,0.0,4.37113882867e-08,0.0,0.0,0.999999940395,0.0,0.0,-4.74271631241,13.6708183289,-3.57475948334,1.0"
-4.74271631241,13.6708183289,-3.57475948334,-90.0,0.0,135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,0.0,-0.707106769085,0.0,-0.707106769085,0.0,0.707106769085,0.0,0.0,1.0,0.0,0.0,-4.74271631241,13.6708183289,-3.57475948334,1.0"
-4.74271631241,13.6708183289,-3.57475948334,-90.0,0.0,-179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,0.0,8.74227765735e-08,0.0,8.74227765735e-08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.74271631241,13.6708183289,-3.57475948334,1.0"
-4.74271631241,13.6708183289,-3.57475948334,-90.0,0.0,-135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,0.0,0.70710670948,0.0,0.70710670948,0.0,0.70710682869,0.0,0.0,1.0,0.0,0.0,-4.74271631241,13.6708183289,-3.57475948334,1.0"
-4.74271631241,13.6708183289,-3.57475948334,-90.0,0.0,-89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,0.0,1.0,0.0,1.0,0.0,-1.19248806385e-08,0.0,0.0,1.0,0.0,0.0,-4.74271631241,13.6708183289,-3.57475948334,1.0"
-4.74271631241,13.6708183289,-3.57475948334,-90.0,0.0,-45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,0.0,0.707106888294,0.0,0.707106888294,0.0,-0.707106649876,0.0,0.0,1.0,0.0,0.0,-4.74271631241,13.6708183289,-3.57475948334,1.0"
16.3872337341,13.6708183289,-2.23011207581,-90.0,0.0,-0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,16.3872337341,13.6708183289,-2.23011207581,1.0"
16.3872337341,13.6708183289,-2.23011207581,-90.0,0.0,45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,0.0,-0.707106769085,0.0,-0.707106769085,0.0,-0.707106769085,0.0,0.0,1.0,0.0,0.0,16.3872337341,13.6708183289,-2.23011207581,1.0"
16.3872337341,13.6708183289,-2.23011207581,-90.0,0.0,90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,0.0,-1.0,0.0,-1.0,0.0,4.37113882867e-08,0.0,0.0,0.999999940395,0.0,0.0,16.3872337341,13.6708183289,-2.23011207581,1.0"
16.3872337341,13.6708183289,-2.23011207581,-90.0,0.0,135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,0.0,-0.707106769085,0.0,-0.707106769085,0.0,0.707106769085,0.0,0.0,1.0,0.0,0.0,16.3872337341,13.6708183289,-2.23011207581,1.0"
16.3872337341,13.6708183289,-2.23011207581,-90.0,0.0,-179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,0.0,8.74227765735e-08,0.0,8.74227765735e-08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.3872337341,13.6708183289,-2.23011207581,1.0"
16.3872337341,13.6708183289,-2.23011207581,-90.0,0.0,-135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,0.0,0.70710670948,0.0,0.70710670948,0.0,0.70710682869,0.0,0.0,1.0,0.0,0.0,16.3872337341,13.6708183289,-2.23011207581,1.0"
16.3872337341,13.6708183289,-2.23011207581,-90.0,0.0,-89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,0.0,1.0,0.0,1.0,0.0,-1.19248806385e-08,0.0,0.0,1.0,0.0,0.0,16.3872337341,13.6708183289,-2.23011207581,1.0"
16.3872337341,13.6708183289,-2.23011207581,-90.0,0.0,-45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,0.0,0.707106888294,0.0,0.707106888294,0.0,-0.707106649876,0.0,0.0,1.0,0.0,0.0,16.3872337341,13.6708183289,-2.23011207581,1.0"
-13.7524709702,4.82799720764,-8.42007350922,179.999994991,0.0,-0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,-1.0,8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-13.7524709702,4.82799720764,-8.42007350922,1.0"
-13.7524709702,4.82799720764,-8.42007350922,179.999994991,0.0,45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-13.7524709702,4.82799720764,-8.42007350922,1.0"
-13.7524709702,4.82799720764,-8.42007350922,179.999994991,0.0,90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,-1.0,8.74227765735e-08,0.0,-1.0,4.37113882867e-08,-3.82137093033e-15,0.0,0.0,-8.7422769468e-08,-0.999999940395,0.0,-13.7524709702,4.82799720764,-8.42007350922,1.0"
-13.7524709702,4.82799720764,-8.42007350922,179.999994991,0.0,135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,0.707106769085,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-13.7524709702,4.82799720764,-8.42007350922,1.0"
-13.7524709702,4.82799720764,-8.42007350922,179.999994991,0.0,-179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,8.74227765735e-08,-7.64274186066e-15,0.0,8.74227765735e-08,1.0,-8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-13.7524709702,4.82799720764,-8.42007350922,1.0"
-13.7524709702,4.82799720764,-8.42007350922,179.999994991,0.0,-135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,0.70710670948,-6.1817232222e-08,0.0,0.70710670948,0.70710682869,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-13.7524709702,4.82799720764,-8.42007350922,1.0"
-13.7524709702,4.82799720764,-8.42007350922,179.999994991,0.0,-89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,1.0,-8.74227765735e-08,0.0,1.0,-1.19248806385e-08,1.04250612862e-15,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-13.7524709702,4.82799720764,-8.42007350922,1.0"
-13.7524709702,4.82799720764,-8.42007350922,179.999994991,0.0,-45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,0.707106888294,-6.18172464328e-08,0.0,0.707106888294,-0.707106649876,6.18172251166e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-13.7524709702,4.82799720764,-8.42007350922,1.0"
-1.62321543694,9.14453125,-8.42007350922,179.999994991,0.0,-0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,-1.0,8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-1.62321543694,9.14453125,-8.42007350922,1.0"
-1.62321543694,9.14453125,-8.42007350922,179.999994991,0.0,45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-1.62321543694,9.14453125,-8.42007350922,1.0"
-1.62321543694,9.14453125,-8.42007350922,179.999994991,0.0,90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,-1.0,8.74227765735e-08,0.0,-1.0,4.37113882867e-08,-3.82137093033e-15,0.0,0.0,-8.7422769468e-08,-0.999999940395,0.0,-1.62321543694,9.14453125,-8.42007350922,1.0"
-1.62321543694,9.14453125,-8.42007350922,179.999994991,0.0,135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,0.707106769085,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-1.62321543694,9.14453125,-8.42007350922,1.0"
-1.62321543694,9.14453125,-8.42007350922,179.999994991,0.0,-179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,8.74227765735e-08,-7.64274186066e-15,0.0,8.74227765735e-08,1.0,-8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-1.62321543694,9.14453125,-8.42007350922,1.0"
-1.62321543694,9.14453125,-8.42007350922,179.999994991,0.0,-135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,0.70710670948,-6.1817232222e-08,0.0,0.70710670948,0.70710682869,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-1.62321543694,9.14453125,-8.42007350922,1.0"
-1.62321543694,9.14453125,-8.42007350922,179.999994991,0.0,-89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,1.0,-8.74227765735e-08,0.0,1.0,-1.19248806385e-08,1.04250612862e-15,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-1.62321543694,9.14453125,-8.42007350922,1.0"
-1.62321543694,9.14453125,-8.42007350922,179.999994991,0.0,-45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,0.707106888294,-6.18172464328e-08,0.0,0.707106888294,-0.707106649876,6.18172251166e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-1.62321543694,9.14453125,-8.42007350922,1.0"
-23.841299057,10.4697332382,-8.42007350922,179.999994991,0.0,-0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,-1.0,8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-23.841299057,10.4697332382,-8.42007350922,1.0"
-23.841299057,10.4697332382,-8.42007350922,179.999994991,0.0,45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-23.841299057,10.4697332382,-8.42007350922,1.0"
-23.841299057,10.4697332382,-8.42007350922,179.999994991,0.0,90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,-1.0,8.74227765735e-08,0.0,-1.0,4.37113882867e-08,-3.82137093033e-15,0.0,0.0,-8.7422769468e-08,-0.999999940395,0.0,-23.841299057,10.4697332382,-8.42007350922,1.0"
-23.841299057,10.4697332382,-8.42007350922,179.999994991,0.0,135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,0.707106769085,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-23.841299057,10.4697332382,-8.42007350922,1.0"
