Autopick
Version 0.11
"See slides for hand base, hand coordinates"
HandX,Y,Z,RX,RY,RZ,#Tool,WorkX,Y,Z,RX,RY,RZ,#Model,HandRotmat4
-44.6221733093,9.97175121307,-15.4775524139,-90.0000013284,-0.0,-114.617199569,T0,0,0,0,0,0,0,M0,"-0.416553705931,-0.909111082554,0.0,0.0,-2.10771560205e-08,9.65752988691e-09,-1.0,0.0,0.909111082554,-0.416553705931,-2.31843575449e-08,0.0,-44.6221733093,9.97175121307,-15.4775524139,1.0"
-44.6221733093,9.97175121307,-15.4775524139,-90.0000018786,45.0000008208,-114.617199679,T0,0,0,0,0,0,0,M0,"-0.294547945261,-0.642838597298,-0.707106769085,0.0,0.294547915459,0.642838597298,-0.707106769085,0.0,0.909111082554,-0.416553705931,-2.31843575449e-08,0.0,-44.6221733093,9.97175121307,-15.4775524139,1.0"
-44.6221733093,9.97175121307,-15.4775524139,117.941310742,89.999997165,93.3241127051,T0,0,0,0,0,0,0,M0,"-2.8690152476e-09,4.93960357062e-08,-1.0,0.0,0.416553705931,0.909111082554,4.37113882867e-08,0.0,0.909111022949,-0.416553676128,-2.31843557685e-08,0.0,-44.6221733093,9.97175121307,-15.4775524139,1.0"
-44.6221733093,9.97175121307,-15.4775524139,90.0000018786,45.0000013238,65.3828025164,T0,0,0,0,0,0,0,M0,"0.294547915459,0.642838597298,-0.707106769085,0.0,0.294547945261,0.642838597298,0.707106769085,0.0,0.909111082554,-0.416553705931,-2.31843575449e-08,0.0,-44.6221733093,9.97175121307,-15.4775524139,1.0"
-44.6221733093,9.97175121307,-15.4775524139,90.0000013284,-5.00895625533e-06,65.3828004313,T0,0,0,0,0,0,0,M0,"0.416553705931,0.909111082554,8.74227765735e-08,0.0,-1.53391255253e-08,-8.91345450782e-08,1.0,0.0,0.909111082554,-0.416553705931,-2.31843575449e-08,0.0,-44.6221733093,9.97175121307,-15.4775524139,1.0"
-44.6221733093,9.97175121307,-15.4775524139,90.0000018786,-44.9999957077,65.3828001375,T0,0,0,0,0,0,0,M0,"0.294547975063,0.642838656902,0.70710670948,0.0,-0.294547915459,-0.642838537693,0.70710682869,0.0,0.909111082554,-0.416553705931,-2.31843575449e-08,0.0,-44.6221733093,9.97175121307,-15.4775524139,1.0"
-44.6221733093,9.97175121307,-15.4775524139,-152.780963263,-89.9999985062,-51.8362368384,T0,0,0,0,0,0,0,M0,"1.61098032692e-08,-2.04985717289e-08,1.0,0.0,-0.416553705931,-0.909111082554,-1.19248806385e-08,0.0,0.909111082554,-0.416553705931,-2.31843575449e-08,0.0,-44.6221733093,9.97175121307,-15.4775524139,1.0"
-44.6221733093,9.97175121307,-15.4775524139,-90.0000018786,-45.0000110471,-114.617199312,T0,0,0,0,0,0,0,M0,"-0.294547885656,-0.642838478088,0.707106888294,0.0,-0.294548004866,-0.642838716507,-0.707106649876,0.0,0.909111082554,-0.416553705931,-2.31843575449e-08,0.0,-44.6221733093,9.97175121307,-15.4775524139,1.0"
3.05154442787,-5.91361284256,-20.2999992371,179.999994991,-0.0,0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,-1.0,8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,3.05154442787,-5.91361284256,-20.2999992371,1.0"
3.05154442787,-5.91361284256,-20.2999992371,179.999996458,-3.54186697523e-06,-45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,3.05154442787,-5.91361284256,-20.2999992371,1.0"
3.05154442787,-5.91361284256,-20.2999992371,-180.0,-5.00895613098e-06,-90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,-1.0,8.74227765735e-08,0.0,-1.0,4.37113882867e-08,-3.82137093033e-15,0.0,0.0,-8.7422769468e-08,-0.999999940395,0.0,3.05154442787,-5.91361284256,-20.2999992371,1.0"
3.05154442787,-5.91361284256,-20.2999992371,-179.999996458,-3.54186697523e-06,-135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,0.707106769085,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,3.05154442787,-5.91361284256,-20.2999992371,1.0"
3.05154442787,-5.91361284256,-20.2999992371,-179.999994991,4.37896852524e-13,179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,8.74227765735e-08,-7.64274186066e-15,0.0,8.74227765735e-08,1.0,-8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,3.05154442787,-5.91361284256,-20.2999992371,1.0"
3.05154442787,-5.91361284256,-20.2999992371,-179.999996458,3.54186656812e-06,135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,0.70710670948,-6.1817232222e-08,0.0,0.70710670948,0.70710682869,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,3.05154442787,-5.91361284256,-20.2999992371,1.0"
3.05154442787,-5.91361284256,-20.2999992371,180.0,5.00895613098e-06,89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,1.0,-8.74227765735e-08,0.0,1.0,-1.19248806385e-08,1.04250612862e-15,0.0,0.0,-8.74227765735e-08,-1.0,0.0,3.05154442787,-5.91361284256,-20.2999992371,1.0"
3.05154442787,-5.91361284256,-20.2999992371,179.999996458,3.54186738234e-06,45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,0.707106888294,-6.18172464328e-08,0.0,0.707106888294,-0.707106649876,6.18172251166e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,3.05154442787,-5.91361284256,-20.2999992371,1.0"
-8.11772727966,-2.09306573868,-20.2999992371,179.999994991,-0.0,0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,-1.0,8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-8.11772727966,-2.09306573868,-20.2999992371,1.0"
-8.11772727966,-2.09306573868,-20.2999992371,179.999996458,-3.54186697523e-06,-45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-8.11772727966,-2.09306573868,-20.2999992371,1.0"
-8.11772727966,-2.09306573868,-20.2999992371,-180.0,-5.00895613098e-06,-90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,-1.0,8.74227765735e-08,0.0,-1.0,4.37113882867e-08,-3.82137093033e-15,0.0,0.0,-8.7422769468e-08,-0.999999940395,0.0,-8.11772727966,-2.09306573868,-20.2999992371,1.0"
-8.11772727966,-2.09306573868,-20.2999992371,-179.999996458,-3.54186697523e-06,-135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,0.707106769085,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-8.11772727966,-2.09306573868,-20.2999992371,1.0"
-8.11772727966,-2.09306573868,-20.2999992371,-179.999994991,4.37896852524e-13,179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,8.74227765735e-08,-7.64274186066e-15,0.0,8.74227765735e-08,1.0,-8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-8.11772727966,-2.09306573868,-20.2999992371,1.0"
-8.11772727966,-2.09306573868,-20.2999992371,-179.999996458,3.54186656812e-06,135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,0.70710670948,-6.1817232222e-08,0.0,0.70710670948,0.70710682869,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-8.11772727966,-2.09306573868,-20.2999992371,1.0"
-8.11772727966,-2.09306573868,-20.2999992371,180.0,5.00895613098e-06,89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,1.0,-8.74227765735e-08,0.0,1.0,-1.19248806385e-08,1.04250612862e-15,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-8.11772727966,-2.09306573868,-20.2999992371,1.0"
-8.11772727966,-2.09306573868,-20.2999992371,179.999996458,3.54186738234e-06,45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,0.707106888294,-6.18172464328e-08,0.0,0.707106888294,-0.707106649876,6.18172251166e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-8.11772727966,-2.09306573868,-20.2999992371,1.0"
7.56163024902,-15.0564498901,-20.2999992371,179.999994991,-0.0,0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,-1.0,8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,7.56163024902,-15.0564498901,-20.2999992371,1.0"
7.56163024902,-15.0564498901,-20.2999992371,179.999996458,-3.54186697523e-06,-45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,7.56163024902,-15.0564498901,-20.2999992371,1.0"
7.56163024902,-15.0564498901,-20.2999992371,-180.0,-5.00895613098e-06,-90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,-1.0,8.74227765735e-08,0.0,-1.0,4.37113882867e-08,-3.82137093033e-15,0.0,0.0,-8.7422769468e-08,-0.999999940395,0.0,7.56163024902,-15.0564498901,-20.2999992371,1.0"
7.56163024902,-15.0564498901,-20.2999992371,-179.999996458,-3.54186697523e-06,-135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,0.707106769085,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,7.56163024902,-15.0564498901,-20.2999992371,1.0"
7.56163024902,-15.0564498901,-20.2999992371,-179.999994991,4.37896852524e-13,179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,8.74227765735e-08,-7.64274186066e-15,0.0,8.74227765735e-08,1.0,-8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,7.56163024902,-15.0564498901,-20.2999992371,1.0"
7.56163024902,-15.0564498901,-20.2999992371,-179.999996458,3.54186656812e-06,135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,0.70710670948,-6.1817232222e-08,0.0,0.70710670948,0.70710682869,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,7.56163024902,-15.0564498901,-20.2999992371,1.0"
7.56163024902,-15.0564498901,-20.2999992371,180.0,5.00895613098e-06,89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,1.0,-8.74227765735e-08,0.0,1.0,-1.19248806385e-08,1.04250612862e-15,0.0,0.0,-8.74227765735e-08,-1.0,0.0,7.56163024902,-15.0564498901,-20.2999992371,1.0"
7.56163024902,-15.0564498901,-20.2999992371,179.999996458,3.54186738234e-06,45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,0.707106888294,-6.18172464328e-08,0.0,0.707106888294,-0.707106649876,6.18172251166e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,7.56163024902,-15.0564498901,-20.2999992371,1.0"
-4.8490986824,12.2768211365,-20.2999992371,179.999994991,-0.0,0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,-1.0,8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-4.8490986824,12.2768211365,-20.2999992371,1.0"
-4.8490986824,12.2768211365,-20.2999992371,179.999996458,-3.54186697523e-06,-45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-4.8490986824,12.2768211365,-20.2999992371,1.0"
-4.8490986824,12.2768211365,-20.2999992371,-180.0,-5.00895613098e-06,-90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,-1.0,8.74227765735e-08,0.0,-1.0,4.37113882867e-08,-3.82137093033e-15,0.0,0.0,-8.7422769468e-08,-0.999999940395,0.0,-4.8490986824,12.2768211365,-20.2999992371,1.0"
-4.8490986824,12.2768211365,-20.2999992371,-179.999996458,-3.54186697523e-06,-135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,0.707106769085,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-4.8490986824,12.2768211365,-20.2999992371,1.0"
-4.8490986824,12.2768211365,-20.2999992371,-179.999994991,4.37896852524e-13,179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,8.74227765735e-08,-7.64274186066e-15,0.0,8.74227765735e-08,1.0,-8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-4.8490986824,12.2768211365,-20.2999992371,1.0"
-4.8490986824,12.2768211365,-20.2999992371,-179.999996458,3.54186656812e-06,135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,0.70710670948,-6.1817232222e-08,0.0,0.70710670948,0.70710682869,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-4.8490986824,12.2768211365,-20.2999992371,1.0"
-4.8490986824,12.2768211365,-20.2999992371,180.0,5.00895613098e-06,89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,1.0,-8.74227765735e-08,0.0,1.0,-1.19248806385e-08,1.04250612862e-15,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-4.8490986824,12.2768211365,-20.2999992371,1.0"
-4.8490986824,12.2768211365,-20.2999992371,179.999996458,3.54186738234e-06,45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,0.707106888294,-6.18172464328e-08,0.0,0.707106888294,-0.707106649876,6.18172251166e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-4.8490986824,12.2768211365,-20.2999992371,1.0"
-21.3827667236,-14.117058754,-20.2999992371,179.999994991,-0.0,0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,-1.0,8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-21.3827667236,-14.117058754,-20.2999992371,1.0"
-21.3827667236,-14.117058754,-20.2999992371,179.999996458,-3.54186697523e-06,-45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-21.3827667236,-14.117058754,-20.2999992371,1.0"
-21.3827667236,-14.117058754,-20.2999992371,-180.0,-5.00895613098e-06,-90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,-1.0,8.74227765735e-08,0.0,-1.0,4.37113882867e-08,-3.82137093033e-15,0.0,0.0,-8.7422769468e-08,-0.999999940395,0.0,-21.3827667236,-14.117058754,-20.2999992371,1.0"
-21.3827667236,-14.117058754,-20.2999992371,-179.999996458,-3.54186697523e-06,-135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,0.707106769085,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-21.3827667236,-14.117058754,-20.2999992371,1.0"
-21.3827667236,-14.117058754,-20.2999992371,-179.999994991,4.37896852524e-13,179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,8.74227765735e-08,-7.64274186066e-15,0.0,8.74227765735e-08,1.0,-8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-21.3827667236,-14.117058754,-20.2999992371,1.0"
-21.3827667236,-14.117058754,-20.2999992371,-179.999996458,3.54186656812e-06,135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,0.70710670948,-6.1817232222e-08,0.0,0.70710670948,0.70710682869,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-21.3827667236,-14.117058754,-20.2999992371,1.0"
-21.3827667236,-14.117058754,-20.2999992371,180.0,5.00895613098e-06,89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,1.0,-8.74227765735e-08,0.0,1.0,-1.19248806385e-08,1.04250612862e-15,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-21.3827667236,-14.117058754,-20.2999992371,1.0"
-21.3827667236,-14.117058754,-20.2999992371,179.999996458,3.54186738234e-06,45.0000096593,T0,0,0,0,0,0,0,M0,"0.707106649876,0.707106888294,-6.18172464328e-08,0.0,0.707106888294,-0.707106649876,6.18172251166e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,-21.3827667236,-14.117058754,-20.2999992371,1.0"
11.4954595566,3.64468884468,-20.2999992371,179.999994991,-0.0,0.0,T0,0,0,0,0,0,0,M0,"1.0,0.0,0.0,0.0,0.0,-1.0,8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,11.4954595566,3.64468884468,-20.2999992371,1.0"
11.4954595566,3.64468884468,-20.2999992371,179.999996458,-3.54186697523e-06,-45.0,T0,0,0,0,0,0,0,M0,"0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,11.4954595566,3.64468884468,-20.2999992371,1.0"
11.4954595566,3.64468884468,-20.2999992371,-180.0,-5.00895613098e-06,-90.0000025045,T0,0,0,0,0,0,0,M0,"-4.37113882867e-08,-1.0,8.74227765735e-08,0.0,-1.0,4.37113882867e-08,-3.82137093033e-15,0.0,0.0,-8.7422769468e-08,-0.999999940395,0.0,11.4954595566,3.64468884468,-20.2999992371,1.0"
11.4954595566,3.64468884468,-20.2999992371,-179.999996458,-3.54186697523e-06,-135.0,T0,0,0,0,0,0,0,M0,"-0.707106769085,-0.707106769085,6.18172393274e-08,0.0,-0.707106769085,0.707106769085,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,11.4954595566,3.64468884468,-20.2999992371,1.0"
11.4954595566,3.64468884468,-20.2999992371,-179.999994991,4.37896852524e-13,179.999994991,T0,0,0,0,0,0,0,M0,"-1.0,8.74227765735e-08,-7.64274186066e-15,0.0,8.74227765735e-08,1.0,-8.74227765735e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,11.4954595566,3.64468884468,-20.2999992371,1.0"
11.4954595566,3.64468884468,-20.2999992371,-179.999996458,3.54186656812e-06,135.00000483,T0,0,0,0,0,0,0,M0,"-0.70710682869,0.70710670948,-6.1817232222e-08,0.0,0.70710670948,0.70710682869,-6.18172393274e-08,0.0,0.0,-8.74227765735e-08,-1.0,0.0,11.4954595566,3.64468884468,-20.2999992371,1.0"
11.4954595566,3.64468884468,-20.2999992371,180.0,5.00895613098e-06,89.9999993168,T0,0,0,0,0,0,0,M0,"1.19248806385e-08,1.0,-8.74227765735e-08,0.0,1.0,-1.19248806385e-08,1.04250612862e-15,0.0,0.0,-8.74227765735e-08,-1.0,0.0,11.4954595566,3.64468884468,-20.2999992371,1.0"
