time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
45.125,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0,-0.5,0.5,-0.02,-0.03,-0.02,0.2,-0.1,0.3,0,0,0,
45.129,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.7,-0.7,1.2,-0.01,-0.04,-0.03,0.2,-0.1,0.3,0,0,0,
45.133,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.7,-0.6,0.6,-0.01,-0.04,-0.03,0.2,-0.1,0.3,0,0,0,
45.137,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.2,-0.6,1.1,-0.01,-0.04,-0.03,0.2,-0.1,0.4,0,0,0,
45.141,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.7,-0.6,0.9,-0.01,-0.04,-0.03,0.1,-0.2,0.3,0,0,0,
45.145,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.6,-0.7,0.8,-0.01,-0.04,-0.03,0.1,-0.2,0.3,0,0,0,
45.149,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.5,-0.8,1.3,-0.01,-0.05,-0.03,0.2,-0.1,0.4,0,0,0,
45.153,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.3,-0.7,1,-0.01,-0.04,-0.03,0.3,-0.3,0.3,0,0,0,
45.157,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.2,-0.8,1.8,-0.01,-0.06,-0.04,0.2,-0.2,0.2,0,0,0,
45.161,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.7,-0.7,1.2,0,-0.05,-0.04,0.2,-0.1,0.3,0,0,0,
45.165,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.4,-0.5,1.5,-0.01,-0.04,-0.03,0.1,-0.2,0.3,0,0,0,
45.169,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.1,-0.5,1.6,0,-0.05,-0.04,0.1,-0.2,0.3,0,0,0,
45.173,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.2,-0.3,0.8,-0.01,-0.04,-0.02,0.2,-0.2,0.3,0,0,0,
45.177,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.3,-0.4,1.4,0,-0.04,-0.03,0.2,-0.1,0.4,0,0,0,
45.181,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.6,-0.1,0.9,0,-0.04,-0.02,0.2,-0.1,0.4,0,0,0,
45.185,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0,-0.3,1.6,0,-0.05,-0.03,0.1,-0.2,0.3,0,0,0,
45.189,399.25,87,-176.665,-135.522,-60.7979,-52.4975,1.1,-0.2,0.7,0,-0.04,-0.02,0,-0.2,0.2,0,0,0,
45.194,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.1,-0.2,1.4,0,-0.04,-0.02,0,-0.2,0.2,0,0,0,
45.197,399.25,87,-176.665,-135.522,-60.7979,-52.4975,1,-0.3,1.3,0,-0.05,-0.02,0,-0.2,0.2,0,0,0,
45.201,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.1,-0.5,1.1,-0.01,-0.04,-0.03,0.1,-0.2,0.2,0,0,0,
45.205,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.9,-0.6,2,0,-0.05,-0.04,0.1,-0.2,0.3,0,0,0,
45.209,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.3,-0.5,1.3,-0.01,-0.04,-0.03,0.1,-0.2,0.3,0,0,0,
45.213,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-1.2,-0.5,1.8,0,-0.04,-0.03,0.2,-0.2,0.2,0,0,0,
45.217,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0,-0.4,1.3,0,-0.04,-0.03,0.1,-0.3,0.2,0,0,0,
45.221,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.9,-0.5,1.4,0,-0.04,-0.04,0.1,-0.3,0.2,0,0,0,
45.225,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.4,-0.3,1.6,0,-0.05,-0.03,0.1,-0.2,0.3,0,0,0,
45.229,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0,-0.2,1,-0.01,-0.04,-0.02,0.2,-0.1,0.4,0,0,0,
45.233,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.9,-0.2,1.7,0,-0.04,-0.03,0.3,-0.1,0.4,0,0,0,
45.237,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.2,-0.3,1,0,-0.04,-0.02,0.3,-0.1,0.4,0,0,0,
45.241,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.5,0,1.5,0,-0.04,-0.02,0.2,-0.1,0.4,0,0,0,
45.245,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.3,0,0.9,0,-0.04,-0.01,0,-0.1,0.4,0,0,0,
45.249,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.7,-0.1,1.4,-0.01,-0.04,-0.02,0.2,-0.1,0.4,0,0,0,
45.253,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.7,-0.2,2,0,-0.06,-0.03,0.1,-0.2,0.3,0,0,0,
45.257,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-0.2,-0.1,1.1,-0.01,-0.04,-0.02,0.1,-0.2,0.3,0,0,0,
45.261,399.25,87,-176.665,-135.522,-60.7979,-52.4975,-1.2,-0.3,1.8,-0.01,-0.04,-0.03,0.2,-0.1,0.4,0,0,0,
45.265,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0.3,-0.3,1.1,-0.01,-0.04,-0.02,0.2,-0.2,0.3,0,0,0,
45.269,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0,-0.3,1.3,-0.01,-0.04,-0.03,0.1,-0.2,0.4,0,0,0,
45.273,399.25,87,-176.665,-135.522,-60.7979,-52.4975,1,-0.3,0.6,-0.01,-0.04,-0.02,0.2,-0.2,0.3,0,0,0,
45.277,399.25,87,-176.665,-135.522,-60.7979,-52.4975,0,-0.3,0.9,-0.01,-0.04,-0.02,0.2,-0.2,0.3,0,0,0,
45.281,399.25,87,-176.665,-135.522,-60.7979,-52.4975,1,-0.3,1.1,-0.01,-0.05,-0.02,0.2,-0.3,0.3,0,0,0,
45.285,399.249,87.001,-176.668,-135.524,-60.7973,-52.4963,0.8,0,0.7,0,-0.04,-0.01,0.2,-0.2,0.3,0,0,0,
45.289,399.249,87.001,-176.668,-135.524,-60.7973,-52.4963,0.2,-0.1,1.3,-0.01,-0.05,-0.02,0.3,-0.1,0.4,0,0,0,
45.293,399.249,87.001,-176.668,-135.524,-60.7973,-52.4963,1.1,0,0.6,0,-0.04,-0.01,0.2,-0.1,0.4,0,0,0,
45.297,399.249,87.001,-176.668,-135.524,-60.7973,-52.4963,-0.1,-0.3,1.3,-0.01,-0.05,-0.02,0.1,-0.2,0.3,0,0,0,
45.301,399.249,87.001,-176.668,-135.524,-60.7973,-52.4963,0.9,-0.1,0.9,-0.01,-0.04,-0.02,0.1,-0.2,0.3,0,0,0,
45.305,399.249,87.001,-176.668,-135.524,-60.7973,-52.4963,0.2,-0.4,0.8,-0.01,-0.04,-0.02,0.2,-0.2,0.3,0,0,0,
45.309,399.249,87.001,-176.668,-135.524,-60.7973,-52.4963,0.4,-0.5,1.2,-0.01,-0.04,-0.03,0.1,-0.2,0.3,0,0,0,
