time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
38.816,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,-0.3,0.3,1,0,0,0,0.1,-0.2,0.3,0,0,0,
38.82,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,1.1,0.5,0.2,0,0,0,0.1,-0.2,0.3,0,0,0,
38.823,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,1.4,0.6,-0.3,0,0,0,0.1,-0.2,0.3,0,0,0,
38.828,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,0,0.5,0.2,0,0,0,0.1,-0.2,0.3,0,0,0,
38.831,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,-0.1,0.3,0.8,0,0,0,0.1,-0.3,0.2,0,0,0,
38.835,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,1.1,0.5,0.2,0,0,0,0.2,-0.3,0.3,0,0,0,
38.839,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,0,0.2,0.2,0,0,0,0.1,-0.3,0.4,0,0,0,
38.843,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,-1.3,0.1,1.1,0,0,0,0.1,-0.2,0.3,0,0,0,
38.847,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,-0.3,0.1,1.2,0,0,0,0.1,-0.2,0.3,0,0,0,
38.851,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,1.3,0.4,0,0,0,0,0.3,-0.3,0.3,0,0,0,
38.855,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,0.1,0.3,0.3,0,0,0,0.1,-0.2,0.3,0,0,0,
38.859,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,-0.8,0.2,1.2,0,0,0,0,-0.1,0.3,0,0,0,
38.863,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,0.6,0.2,0.8,0,0,0,0,-0.2,0.3,0,0,0,
38.867,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,1.5,0.3,0,0,0,0,0.1,-0.2,0.3,0,0,0,
38.871,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,-0.2,0.3,0.6,0,0,0,0.1,-0.3,0.2,0,0,0,
38.875,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,-0.5,0.3,1.4,0,-0.01,0,0,-0.3,0.2,0,0,0,
38.879,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,1.2,0.4,0.9,0,-0.02,0,0,-0.2,0.2,0,0,0,
38.883,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,0.5,0.4,0.1,0,0,0,0.1,-0.3,0.4,0,0,0,
38.888,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,-0.8,0.4,1,0,0,0,0,-0.1,0.4,0,0,0,
38.891,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,0.3,0.7,1.2,0,-0.02,0,0.1,-0.1,0.4,0,0,0,
38.895,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,1.7,0.8,0.1,0,0,0,0.1,-0.1,0.3,0,0,0,
38.899,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,0.8,0.8,0.3,0,0,0,0.1,-0.2,0.2,0,0,0,
38.903,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,-0.2,0.6,0.9,0,0,0,0,-0.3,0.2,0,0,0,
38.908,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,1.1,0.5,0.7,0,-0.01,0,0,-0.3,0.2,0,0,0,
38.911,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,2.1,0.5,-0.1,0,0,0,0.2,-0.3,0.3,0,0,0,
38.915,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,0.2,0.6,0.4,0,0,0.01,0.1,-0.3,0.2,0,0,0,
38.919,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,0.1,0.5,1.2,0,-0.01,0,0,-0.3,0.2,0,0,0,
38.924,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,1.9,0.7,-0.1,0,0,0.01,0,-0.3,0.2,0,0,0,
38.928,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,1.6,0.3,-0.3,0,0,0,0,-0.3,0.3,0,0,0,
38.931,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,0.2,0.4,0.4,0,0,0,0.1,-0.2,0.3,0,0,0,
38.935,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,0.4,0.4,0.9,0,0,0,0.1,-0.2,0.3,0,0,0,
38.939,399.285,87.022,-176.662,-135.514,-60.7968,-52.4981,2.2,0.4,-0.1,0,0,0,0.1,-0.2,0.2,0,0,0,
