time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
29.04,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.3,-3.5,3.8,-0.03,-0.09,-0.17,0,-0.2,0.4,0,0,0,
29.044,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.4,-3.3,3.7,-0.02,-0.08,-0.17,0,-0.2,0.4,0,0,0,
29.048,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.4,-3.4,3.6,-0.02,-0.08,-0.17,0,-0.3,0.5,0,0,0,
29.052,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.7,-3.3,3.7,-0.02,-0.09,-0.16,0,-0.2,0.4,0,0,0,
29.056,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.8,-3.3,3.5,-0.02,-0.08,-0.17,0,-0.1,0.4,0,0,0,
29.06,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.4,-3.5,3.7,-0.02,-0.08,-0.17,0.1,-0.1,0.3,0,0,0,
29.064,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.7,-3.5,3.6,-0.02,-0.08,-0.17,0.1,-0.1,0.3,0,0,0,
29.068,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.4,-3.6,3.7,-0.03,-0.09,-0.17,0,0,0.3,0,0,0,
29.072,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.4,-3.7,3.8,-0.03,-0.09,-0.17,0,-0.1,0.4,0,0,0,
29.076,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.5,-3.7,3.6,-0.02,-0.07,-0.17,0,0,0.4,0,0,0,
29.08,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.6,-3.8,3.6,-0.03,-0.08,-0.18,0,0,0.4,0,0,0,
29.084,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.9,-3.7,3.3,-0.04,-0.07,-0.18,0,0,0.5,0,0,0,
29.088,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.4,-3.5,3.6,-0.02,-0.07,-0.17,0,0,0.4,0,0,0,
29.092,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.9,-3.5,3.4,-0.02,-0.07,-0.17,0.1,0,0.3,0,0,0,
29.096,399.245,87.001,-176.677,-135.526,-60.7978,-52.4941,0.8,-3.3,3.6,-0.02,-0.08,-0.17,0,-0.1,0.4,0,0,0,
