time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
44.503,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,2.5,-1.6,0.6,-0.02,-0.05,-0.05,0.2,-0.1,0.2,0,0,0,
44.507,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,2.3,-1.7,0.4,-0.02,-0.05,-0.05,0.2,-0.2,0.1,0,0,0,
44.511,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,1.8,-1.6,0.3,-0.02,-0.04,-0.05,0.1,-0.2,0.2,0,0,0,
44.515,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,1.3,-1.7,0.8,-0.02,-0.04,-0.05,0.3,0,0.3,0,0,0,
44.519,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,1.4,-1.7,0.5,-0.02,-0.04,-0.05,0.2,0,0.2,0,0,0,
44.523,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,0.9,-1.7,0.6,-0.02,-0.04,-0.05,0,-0.1,0.2,0,0,0,
44.527,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,0.9,-1.7,0.9,-0.02,-0.05,-0.05,0.3,-0.1,0.3,0,0,0,
44.531,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,1.4,-1.7,1.1,-0.01,-0.06,-0.06,0.3,-0.2,0.3,0,0,0,
44.534,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,1.7,-1.7,1,-0.01,-0.06,-0.06,0.3,-0.2,0.3,0,0,0,
44.539,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,1.8,-1.8,1.2,-0.01,-0.07,-0.06,0.3,-0.1,0.3,0,0,0,
44.543,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,2.2,-1.7,0.8,-0.01,-0.06,-0.06,0.2,0,0.4,0,0,0,
44.547,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,1.5,-1.7,1,-0.01,-0.06,-0.06,0.2,0,0.4,0,0,0,
44.551,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,1.7,-1.9,1.3,-0.01,-0.07,-0.06,0.2,-0.1,0.3,0,0,0,
44.555,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,2.2,-1.9,1.2,-0.01,-0.07,-0.06,0.1,-0.1,0.2,0,0,0,
44.559,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,2.5,-1.9,0.9,-0.01,-0.07,-0.06,0.2,-0.1,0.3,0,0,0,
44.563,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,2.7,-1.7,0.6,-0.01,-0.06,-0.06,0.2,-0.1,0.3,0,0,0,
44.567,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,2.4,-1.6,0.6,-0.01,-0.06,-0.06,0.2,-0.1,0.3,0,0,0,
44.571,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,2.1,-1.7,0.9,-0.01,-0.06,-0.06,0.3,-0.2,0.3,0,0,0,
44.574,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,1.7,-1.7,1.1,-0.01,-0.07,-0.06,0.3,0,0.3,0,0,0,
44.579,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,1.5,-1.7,1.2,-0.01,-0.07,-0.06,0.3,0,0.3,0,0,0,
44.583,399.249,86.993,-176.671,-135.525,-60.7986,-52.496,2.1,-1.6,0.8,-0.02,-0.06,-0.05,0.2,0,0.2,0,0,0,
