time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
18.411,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-0.6,-0.6,4.3,0,-0.07,-0.07,0.2,-0.3,0.3,0,0,0,
18.415,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-0.7,-0.7,4.7,0,-0.08,-0.08,0.2,-0.3,0.3,0,0,0,
18.419,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-0.8,-0.7,4.9,0,-0.08,-0.08,0.1,-0.2,0.4,0,0,0,
18.423,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-1.2,-0.8,4.9,0,-0.08,-0.08,0.2,-0.2,0.4,0,0,0,
18.427,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-1.1,-0.8,5.1,0,-0.08,-0.09,0.3,-0.2,0.3,0,0,0,
18.431,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-1,-0.6,5,0,-0.08,-0.08,0.2,-0.1,0.4,0,0,0,
18.435,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-1.3,-0.6,5.1,0,-0.08,-0.08,0.2,-0.2,0.4,0,0,0,
18.439,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-1.7,-0.6,5.3,0,-0.08,-0.08,0.2,-0.2,0.4,0,0,0,
18.443,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-1.8,-0.6,5.3,0,-0.08,-0.08,0.2,-0.2,0.2,0,0,0,
18.447,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-1.4,-0.5,5,0,-0.07,-0.08,0.1,-0.3,0.2,0,0,0,
18.451,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-0.6,-0.4,4.9,0,-0.07,-0.08,0,-0.2,0.2,0,0,0,
18.455,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-0.2,-0.4,4.6,0,-0.07,-0.08,0,-0.3,0.3,0,0,0,
18.46,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,-0.1,-0.4,4.4,0,-0.07,-0.08,0.2,-0.2,0.3,0,0,0,
18.463,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,0.5,-0.3,4.1,0,-0.07,-0.07,0.2,-0.2,0.3,0,0,0,
18.467,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,0.4,-0.3,4.1,0,-0.07,-0.07,0.2,-0.2,0.3,0,0,0,
18.471,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,0.6,-0.4,4.3,0,-0.07,-0.08,0.2,-0.2,0.2,0,0,0,
18.475,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.1,-0.3,4.1,0,-0.07,-0.07,0.2,-0.3,0.2,0,0,0,
18.479,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.2,0,3.8,0,-0.06,-0.06,0.2,-0.2,0.2,0,0,0,
18.483,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,0.9,-0.2,4,0,-0.07,-0.07,0.2,-0.3,0.2,0,0,0,
18.487,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.1,-0.3,4,0,-0.07,-0.07,0.2,-0.2,0.2,0,0,0,
18.491,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.2,-0.2,3.7,-0.01,-0.07,-0.07,0.2,-0.2,0.2,0,0,0,
18.495,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.3,-0.3,3.7,-0.01,-0.07,-0.07,0.2,-0.2,0.3,0,0,0,
18.499,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,0.8,-0.4,4,-0.01,-0.07,-0.07,0.2,-0.2,0.3,0,0,0,
18.503,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,0.1,-0.5,4.5,-0.01,-0.07,-0.07,0,-0.3,0.3,0,0,0,
18.507,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,0.1,-0.6,4.6,0,-0.08,-0.08,0.1,-0.2,0.3,0,0,0,
18.511,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,0.6,-0.4,4.4,0,-0.07,-0.08,0.2,-0.3,0.3,0,0,0,
18.515,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,0.1,-0.4,4.7,0,-0.08,-0.08,0,-0.3,0.3,0,0,0,
18.519,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,0.2,-0.3,4.5,0,-0.07,-0.08,0.1,-0.2,0.1,0,0,0,
