time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
9.443,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.6,-0.9,0.4,-0.01,-0.04,-0.03,0.3,-0.1,0.4,0,0,0,
9.446,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.9,-0.6,0.3,-0.01,-0.03,-0.03,0.3,0,0.3,0,0,0,
9.45,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.4,-0.6,1,-0.01,-0.04,-0.03,0.3,0,0.3,0,0,0,
9.454,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.6,1.1,-0.01,-0.04,-0.03,0.3,0,0.3,0,0,0,
9.458,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-0.5,0.4,-0.01,-0.02,-0.02,0.3,0,0.3,0,0,0,
9.462,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.7,0.3,-0.01,-0.03,-0.03,0.3,0,0.3,0,0,0,
9.466,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1,-0.8,1,-0.01,-0.04,-0.03,0.3,0,0.3,0,0,0,
9.47,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1.5,-0.8,1.7,-0.02,-0.04,-0.04,0.2,0,0.3,0,0,0,
9.474,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1,-0.7,2.1,-0.01,-0.06,-0.04,0.3,0,0.3,0,0,0,
9.478,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,-0.5,1.4,0,-0.04,-0.03,0.3,0,0.3,0,0,0,
9.482,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,-0.5,0.6,-0.01,-0.04,-0.02,0.4,0,0.2,0,0,0,
9.486,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.1,-0.5,1.5,-0.01,-0.04,-0.03,0.2,0,0.2,0,0,0,
9.49,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-0.3,1.5,0,-0.05,-0.02,0.3,0,0.3,0,0,0,
9.494,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.8,-0.1,0.6,-0.01,-0.04,-0.01,0.2,0,0.3,0,0,0,
9.498,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.9,0,0.5,0,-0.04,-0.01,0.3,0,0.3,0,0,0,
9.502,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.3,0,1.1,-0.01,-0.04,-0.01,0.2,0,0.3,0,0,0,
9.506,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.1,1.6,0,-0.05,-0.02,0.2,0,0.3,0,0,0,
9.51,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.4,-0.1,1.1,0,-0.05,-0.02,0.2,0,0.4,0,0,0,
9.514,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,0,1.1,-0.01,-0.04,-0.01,0.3,0,0.3,0,0,0,
9.518,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.2,0.7,-0.01,-0.04,-0.02,0.3,0,0.3,0,0,0,
9.522,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1,-0.6,1.5,-0.01,-0.05,-0.03,0.3,0,0.3,0,0,0,
9.526,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.6,-0.6,1.9,-0.02,-0.06,-0.04,0.2,0,0.1,0,0,0,
9.53,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-0.5,1.3,0,-0.05,-0.04,0.1,0,0.2,0,0,0,
9.534,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.7,-0.2,0.6,-0.01,-0.04,-0.02,0.2,0,0.3,0,0,0,
9.538,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.4,-0.3,0.9,-0.01,-0.04,-0.02,0.3,0,0.3,0,0,0,
9.542,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.3,-0.5,1.3,-0.01,-0.04,-0.03,0.3,-0.1,0.4,0,0,0,
9.546,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.2,-0.3,0.2,-0.01,-0.03,-0.03,0.3,0,0.3,0,0,0,
9.55,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.6,-0.3,0.1,-0.01,-0.03,-0.01,0.1,0,0.2,0,0,0,
9.554,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.6,-0.3,0.8,0,-0.03,-0.01,0.1,0,0.2,0,0,0,
9.558,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.4,-0.5,1.1,-0.01,-0.04,-0.03,0.2,0,0.2,0,0,0,
9.562,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.7,-0.6,0.6,-0.01,-0.03,-0.03,0.2,0,0.3,0,0,0,
9.566,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.1,-0.4,0.3,-0.01,-0.03,-0.03,0.4,-0.1,0.3,0,0,0,
9.57,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.3,-0.5,0.2,-0.01,-0.03,-0.03,0.4,-0.1,0.3,0,0,0,
9.574,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,-0.6,1,-0.01,-0.04,-0.03,0.3,-0.1,0.4,0,0,0,
9.578,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-0.7,1.3,0,-0.04,-0.04,0.3,-0.1,0.3,0,0,0,
9.582,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.7,-0.6,0.3,-0.01,-0.03,-0.03,0.3,-0.1,0.3,0,0,0,
9.586,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.4,-0.5,0,-0.01,-0.02,-0.02,0.2,-0.2,0.2,0,0,0,
9.59,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.1,-0.6,0.7,-0.01,-0.03,-0.03,0.3,-0.1,0.1,0,0,0,
9.594,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.6,-0.6,1.2,-0.01,-0.04,-0.03,0.3,-0.1,0.2,0,0,0,
9.598,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.6,-0.5,0.9,0,-0.03,-0.03,0.3,-0.1,0.3,0,0,0,
9.602,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.5,-0.6,0.9,-0.01,-0.03,-0.03,0.3,0,0.3,0,0,0,
9.606,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1.1,-0.6,1.6,-0.01,-0.04,-0.03,0.3,0,0.2,0,0,0,
9.61,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-0.5,1.8,0,-0.06,-0.03,0.2,0,0.2,0,0,0,
9.615,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-0.6,2,0,-0.06,-0.05,0.1,0,0.2,0,0,0,
9.618,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.5,-0.3,1,0,-0.05,-0.03,0.1,0.1,0.2,0,0,0,
9.622,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.3,-0.2,0.5,0,-0.04,-0.02,0.3,0,0.3,0,0,0,
9.626,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-0.3,1,-0.01,-0.04,-0.02,0.2,0,0.4,0,0,0,
9.63,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,-0.4,1.1,0,-0.04,-0.02,0.3,0,0.3,0,0,0,
9.634,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.2,-0.1,0.3,0,-0.03,-0.01,0.4,0,0.2,0,0,0,
9.638,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,0,0.1,0,-0.02,0,0.4,0,0.3,0,0,0,
9.642,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.9,0,0.8,0,-0.02,-0.01,0.4,0,0.3,0,0,0,
9.646,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.7,-0.2,1.4,-0.01,-0.04,-0.02,0.4,0,0.3,0,0,0,
9.65,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.7,-0.1,0.9,-0.01,-0.04,-0.01,0.3,-0.1,0.2,0,0,0,
9.654,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.5,0,0,0,-0.03,0,0.4,0,0.3,0,0,0,
9.658,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,0,0.4,0,-0.03,0,0.3,0,0.3,0,0,0,
9.662,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.7,-0.2,1.4,-0.01,-0.04,-0.01,0.3,0.1,0.4,0,0,0,
9.666,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.1,-0.3,1.4,0,-0.04,-0.02,0.4,0,0.3,0,0,0,
9.67,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.6,0,0.6,0,-0.03,-0.01,0.3,-0.1,0.2,0,0,0,
9.674,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,-0.1,0.1,0,-0.02,-0.01,0.4,0,0.2,0,0,0,
9.678,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.8,-0.2,0.7,0,-0.03,-0.01,0.4,0,0.2,0,0,0,
9.682,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1,-0.4,1.3,-0.01,-0.04,-0.02,0.4,0,0.2,0,0,0,
9.686,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.4,1.4,0,-0.05,-0.02,0.3,0,0.4,0,0,0,
9.69,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.6,-0.5,0.9,-0.01,-0.03,-0.03,0.1,0,0.4,0,0,0,
9.695,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1.7,-0.7,1.7,-0.01,-0.04,-0.03,0.3,0,0.3,0,0,0,
9.698,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1.6,-0.7,2.1,0,-0.05,-0.04,0.3,0,0.3,0,0,0,
9.702,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-0.7,1.3,0,-0.04,-0.04,0.3,0,0.3,0,0,0,
9.706,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.5,-0.5,0.4,0,-0.03,-0.03,0.2,-0.1,0.3,0,0,0,
9.71,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.9,-0.3,-0.3,0,-0.02,-0.01,0.3,0,0.3,0,0,0,
9.714,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1,-0.3,-0.2,0,-0.02,-0.01,0.3,-0.1,0.4,0,0,0,
9.718,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.9,-0.4,0.2,-0.01,-0.02,-0.02,0.3,0,0.4,0,0,0,
9.722,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.3,-0.2,-0.3,0,-0.02,-0.01,0.3,-0.1,0.4,0,0,0,
9.726,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.8,-0.2,-1,0,-0.01,-0.01,0.3,0,0.3,0,0,0,
9.73,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.9,-0.1,-0.4,0,-0.01,-0.01,0.3,-0.1,0.3,0,0,0,
9.734,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-0.5,0.4,-0.01,-0.02,-0.02,0.2,0,0.3,0,0,0,
9.738,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.1,-0.4,0.8,0,-0.04,-0.02,0.3,0,0.3,0,0,0,
9.742,399.252,87.003,-176.674,-135.525,-60.7976,-52.4938,2.1,0,0.1,0,-0.04,-0.01,0.3,0,0.3,0,0,0,
9.746,399.252,87.003,-176.674,-135.525,-60.7976,-52.4938,1.5,-0.1,0.2,0,-0.03,-0.01,0.3,0,0.3,0,0,0,
9.75,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0.7,-0.2,1.1,0,-0.04,-0.02,0.3,0,0.3,0,0,0,
9.755,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0.7,-0.2,1.5,0,-0.05,-0.03,0.2,0,0.4,0,0,0,
9.758,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,1.6,-0.2,1.5,0,-0.06,-0.03,0.3,0,0.3,0,0,0,
9.762,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,2.9,-0.1,0.7,0,-0.04,-0.02,0.3,0,0.4,0,0,0,
9.766,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,2.2,-0.2,0.2,0,-0.04,-0.01,0.3,0,0.4,0,0,0,
9.77,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0.4,-0.2,1,-0.01,-0.04,-0.01,0.2,0,0.2,0,0,0,
9.774,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0.4,-0.3,1.5,0,-0.05,-0.02,0.3,0,0.3,0,0,0,
9.782,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0.1,-0.5,0.7,-0.01,-0.03,-0.03,0.2,0,0.2,0,0,0,
9.786,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,-0.7,-0.6,1.4,-0.01,-0.05,-0.03,0.3,0,0.3,0,0,0,
9.79,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0.2,-0.4,1.6,0,-0.05,-0.04,0.2,0,0.4,0,0,0,
9.794,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,1.6,-0.3,0.8,-0.01,-0.05,-0.02,0.2,0,0.4,0,0,0,
9.798,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,1.7,-0.4,-0.1,-0.01,-0.03,-0.03,0.3,0,0.4,0,0,0,
9.802,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0.9,-0.4,0,-0.01,-0.02,-0.02,0.4,0,0.3,0,0,0,
9.806,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0,-0.5,0.6,-0.01,-0.03,-0.03,0.4,0,0.3,0,0,0,
9.81,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0.6,-0.6,0.4,-0.01,-0.03,-0.03,0.3,0,0.4,0,0,0,
9.814,399.258,87.003,-176.66,-135.522,-60.7988,-52.4967,2.1,-0.3,-0.2,-0.01,-0.02,-0.02,0.3,0,0.3,0,0,0,
