time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
58.38,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1,-3.1,4.9,0,-0.12,-0.17,0,-0.1,0.2,0,0,0,
58.384,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.4,-3.3,4.8,-0.01,-0.13,-0.17,-0.1,-0.1,0.3,0,0,0,
58.388,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.1,-3.1,4.6,-0.01,-0.12,-0.16,0,-0.1,0.2,0,0,0,
58.392,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.3,-3.1,4.1,-0.01,-0.1,-0.16,0,-0.2,0.2,0,0,0,
58.396,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.6,-3.1,4,-0.01,-0.1,-0.16,0,-0.2,0.2,0,0,0,
58.408,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.9,-2.9,4.3,0,-0.11,-0.16,0,-0.1,0.2,0,0,0,
58.412,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.9,-3,4.4,0,-0.11,-0.16,0,-0.2,0.2,0,0,0,
58.416,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.2,-3.1,4.2,0,-0.11,-0.16,0,0,0.2,0,0,0,
58.42,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.3,-3.2,4,-0.01,-0.1,-0.16,0,0,0.2,0,0,0,
58.424,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.1,-3.2,4,-0.01,-0.1,-0.16,0,-0.2,0.2,0,0,0,
58.428,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.4,-3.2,3.8,-0.01,-0.1,-0.16,0,0,0.3,0,0,0,
58.432,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.6,-3.1,3.4,-0.01,-0.09,-0.15,0,-0.1,0.2,0,0,0,
58.436,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.5,-3,3.2,-0.02,-0.08,-0.15,0.1,0,0.2,0,0,0,
58.44,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.7,-2.8,3.3,-0.02,-0.09,-0.15,0.1,-0.1,0.3,0,0,0,
58.444,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.8,-3,3.2,-0.02,-0.09,-0.15,0,0,0.2,0,0,0,
58.448,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.7,-3,3.1,-0.02,-0.09,-0.15,0,-0.2,0.2,0,0,0,
58.452,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.7,-3,2.9,-0.02,-0.09,-0.15,0,-0.2,0.3,0,0,0,
58.456,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.6,-3.1,2.6,-0.02,-0.07,-0.14,0,-0.2,0.2,0,0,0,
58.46,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.7,-2.9,2.2,-0.02,-0.07,-0.14,0,-0.1,0.2,0,0,0,
58.464,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.9,-2.7,2.1,-0.02,-0.06,-0.13,0,-0.2,0.3,0,0,0,
58.468,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,3.6,-2.8,2.1,-0.01,-0.07,-0.14,0,-0.3,0.3,0,0,0,
58.472,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,4.1,-2.9,2.2,-0.01,-0.08,-0.14,0,-0.3,0.3,0,0,0,
58.476,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,4.1,-3.1,2.2,-0.02,-0.08,-0.15,0.1,-0.1,0.4,0,0,0,
58.48,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,4,-3.2,2.1,-0.01,-0.07,-0.15,0,-0.2,0.3,0,0,0,
58.484,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,3.6,-3.3,2,-0.03,-0.07,-0.15,0,-0.3,0.3,0,0,0,
58.488,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,3.7,-3.4,2,-0.03,-0.07,-0.16,0,-0.2,0.4,0,0,0,
58.492,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,3.3,-3.4,2.2,-0.03,-0.07,-0.16,0,-0.2,0.2,0,0,0,
58.497,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.9,-3.2,2.5,-0.03,-0.07,-0.16,0,-0.2,0.2,0,0,0,
58.5,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.5,-3,2.7,-0.02,-0.07,-0.14,0,-0.2,0.3,0,0,0,
58.504,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2.1,-2.9,2.8,-0.02,-0.07,-0.14,0.1,-0.2,0.3,0,0,0,
58.508,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2,-3.1,2.8,-0.02,-0.07,-0.14,0,-0.2,0.3,0,0,0,
58.512,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.2,-3.2,2.9,-0.03,-0.07,-0.15,0.1,-0.1,0.4,0,0,0,
58.516,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1,-2.9,3,-0.03,-0.07,-0.14,0,-0.1,0.4,0,0,0,
58.52,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.7,-2.8,3,-0.03,-0.07,-0.13,0,-0.1,0.4,0,0,0,
58.524,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.8,-2.6,2.9,-0.03,-0.07,-0.12,0,-0.2,0.2,0,0,0,
58.528,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.6,-2.8,3.2,-0.02,-0.08,-0.14,0,-0.2,0.2,0,0,0,
58.532,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-2.9,3.1,-0.03,-0.07,-0.14,0,-0.2,0.2,0,0,0,
58.536,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-3.1,3.3,-0.04,-0.08,-0.15,0,-0.2,0.2,0,0,0,
58.54,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.4,-3.3,3.5,-0.04,-0.08,-0.16,0.1,-0.1,0.3,0,0,0,
58.544,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.5,-3.2,3.5,-0.05,-0.07,-0.15,0,-0.2,0.3,0,0,0,
58.548,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-3,3.3,-0.04,-0.07,-0.14,0,-0.2,0.3,0,0,0,
58.552,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.1,-3,3.3,-0.03,-0.07,-0.14,0,-0.1,0.2,0,0,0,
58.556,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.3,-2.8,3.4,-0.03,-0.08,-0.13,0,-0.2,0.2,0,0,0,
58.56,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-2.9,3.4,-0.03,-0.08,-0.13,0,-0.1,0.2,0,0,0,
58.564,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.3,-2.9,3.6,-0.03,-0.09,-0.14,0,-0.1,0.2,0,0,0,
58.568,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.3,-3.2,3.9,-0.04,-0.09,-0.15,0,-0.2,0.2,0,0,0,
58.572,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.7,-3.4,4,-0.04,-0.09,-0.16,0,-0.2,0.2,0,0,0,
58.576,399.256,87.003,-176.665,-135.522,-60.7988,-52.4965,-1,-3.4,4.2,-0.04,-0.09,-0.16,0,-0.2,0.2,0,0,0,
58.58,399.256,87.003,-176.665,-135.522,-60.7988,-52.4965,-1.1,-3.4,4.1,-0.04,-0.08,-0.16,0,-0.1,0.2,0,0,0,
58.584,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,-1.2,-3.5,4.3,-0.03,-0.09,-0.16,0,0,0.3,0,0,0,
58.588,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,-1.1,-3.3,4.6,-0.03,-0.1,-0.16,0,-0.2,0.3,0,0,0,
58.592,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,-0.9,-3.3,4.8,-0.02,-0.11,-0.17,0.1,-0.1,0.4,0,0,0,
58.596,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,-1.1,-3.6,5,-0.03,-0.12,-0.17,0,-0.3,0.3,0,0,0,
58.6,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,-1.1,-3.7,5.1,-0.03,-0.12,-0.19,0,-0.1,0.2,0,0,0,
58.604,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,-1.4,-3.7,5.1,-0.03,-0.12,-0.19,0,-0.2,0.3,0,0,0,
58.608,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,-1.4,-3.8,5.2,-0.03,-0.12,-0.19,0,-0.2,0.3,0,0,0,
58.612,399.258,87.003,-176.66,-135.522,-60.7988,-52.4967,-1.3,-3.7,5.2,-0.03,-0.11,-0.18,0,-0.3,0.3,0,0,0,
58.616,399.255,86.995,-176.66,-135.522,-60.799,-52.4973,-0.9,-3.4,5,-0.02,-0.11,-0.17,0,-0.3,0.3,0,0,0,
58.62,399.258,86.995,-176.653,-135.521,-60.7996,-52.4987,-1,-3.3,5.1,-0.02,-0.11,-0.17,0,-0.2,0.3,0,0,0,
58.624,399.258,86.995,-176.653,-135.521,-60.7996,-52.4987,-0.9,-3.3,5,-0.02,-0.11,-0.17,0,-0.1,0.2,0,0,0,
58.628,399.261,86.995,-176.646,-135.519,-60.8002,-52.5001,-0.7,-3.2,5.1,-0.02,-0.11,-0.17,0,-0.1,0.2,0,0,0,
58.632,399.26,86.996,-176.648,-135.52,-60.7997,-52.499,-0.9,-3.2,5.1,-0.02,-0.11,-0.17,0,-0.2,0.2,0,0,0,
58.636,399.263,86.996,-176.641,-135.519,-60.8002,-52.5003,-1,-3.4,5.1,-0.03,-0.1,-0.17,0,-0.2,0.2,0,0,0,
58.64,399.266,86.996,-176.634,-135.517,-60.8008,-52.5017,-0.6,-3.2,5.2,-0.02,-0.11,-0.17,0,-0.1,0.2,0,0,0,
58.644,399.269,86.996,-176.627,-135.515,-60.8014,-52.5031,-0.2,-3.1,5,-0.01,-0.1,-0.16,0,-0.1,0.2,0,0,0,
58.648,399.269,86.996,-176.627,-135.515,-60.8014,-52.5031,0.2,-3.1,5,-0.01,-0.1,-0.16,0,-0.2,0.3,0,0,0,
58.652,399.272,86.996,-176.62,-135.514,-60.8021,-52.5046,0.4,-3,4.9,-0.01,-0.1,-0.16,0,-0.1,0.4,0,0,0,
58.656,399.275,86.996,-176.614,-135.512,-60.8026,-52.5058,0.8,-3.3,4.6,-0.02,-0.1,-0.18,0.1,-0.1,0.3,0,0,0,
58.66,399.278,86.996,-176.607,-135.511,-60.8032,-52.5073,0.8,-3.5,4.5,-0.02,-0.1,-0.18,0,-0.1,0.3,0,0,0,
58.664,399.281,86.996,-176.602,-135.51,-60.8032,-52.5074,1.1,-3.7,4.4,-0.02,-0.1,-0.18,0,-0.1,0.4,0,0,0,
58.668,399.284,86.996,-176.596,-135.509,-60.8038,-52.5089,0.8,-3.6,4.6,-0.02,-0.11,-0.18,0,-0.1,0.2,0,0,0,
58.672,399.283,86.988,-176.588,-135.508,-60.8046,-52.5108,0.8,-3.5,4.7,-0.02,-0.1,-0.18,0.1,-0.1,0.2,0,0,0,
58.676,399.286,86.989,-176.584,-135.507,-60.8046,-52.5109,0.9,-3.5,4.7,-0.01,-0.11,-0.17,0,-0.3,0.3,0,0,0,
58.68,399.291,86.983,-176.58,-135.507,-60.8046,-52.5114,1.3,-3.5,4.7,-0.01,-0.12,-0.18,0,-0.3,0.3,0,0,0,
58.684,399.289,86.976,-176.576,-135.508,-60.8043,-52.5111,1.1,-3.7,4.9,-0.01,-0.12,-0.19,0,-0.2,0.3,0,0,0,
58.688,399.288,86.97,-176.573,-135.51,-60.804,-52.5107,1.1,-3.5,4.9,-0.01,-0.12,-0.19,0,-0.1,0.4,0,0,0,
58.692,399.286,86.963,-176.57,-135.511,-60.8035,-52.5102,1.5,-3.4,4.7,-0.01,-0.13,-0.17,0,-0.2,0.3,0,0,0,
58.696,399.285,86.956,-176.566,-135.512,-60.8032,-52.5099,1.8,-3.5,4.4,-0.01,-0.13,-0.17,0,-0.1,0.4,0,0,0,
58.7,399.283,86.949,-176.563,-135.514,-60.8028,-52.5094,2,-3.2,4.1,-0.01,-0.12,-0.16,0,-0.2,0.3,0,0,0,
58.704,399.281,86.943,-176.562,-135.516,-60.8019,-52.5078,2.5,-3.2,3.8,-0.01,-0.11,-0.16,0,-0.2,0.3,0,0,0,
58.708,399.279,86.936,-176.559,-135.518,-60.8015,-52.5074,2.7,-3,3.7,-0.01,-0.11,-0.16,0,-0.1,0.2,0,0,0,
58.712,399.278,86.929,-176.555,-135.519,-60.8012,-52.5071,2.9,-3.1,3.7,0,-0.12,-0.17,0,-0.3,0.3,0,0,0,
58.716,399.273,86.915,-176.553,-135.522,-60.8004,-52.506,2.9,-3.4,3.7,-0.01,-0.12,-0.16,0,-0.2,0.3,0,0,0,
58.72,399.272,86.908,-176.55,-135.523,-60.8001,-52.5057,2.7,-3.4,3.4,-0.02,-0.11,-0.17,0,-0.1,0.2,0,0,0,
58.724,399.27,86.901,-176.547,-135.525,-60.7997,-52.5052,2.5,-3.7,3.2,-0.03,-0.1,-0.18,0,-0.1,0.4,0,0,0,
58.728,399.268,86.894,-176.543,-135.526,-60.7993,-52.5048,2.3,-3.7,3.3,-0.04,-0.09,-0.18,0,-0.1,0.4,0,0,0,
58.732,399.27,86.888,-176.533,-135.526,-60.7996,-52.5059,2.8,-3.6,3,-0.03,-0.08,-0.16,-0.1,-0.1,0.4,0,0,0,
58.736,399.268,86.881,-176.53,-135.528,-60.7992,-52.5053,3,-3.4,3,-0.03,-0.08,-0.16,0,-0.2,0.4,0,0,0,
58.74,399.268,86.873,-176.524,-135.527,-60.7995,-52.5062,3.4,-3.4,2.9,-0.02,-0.08,-0.17,0,-0.2,0.3,0,0,0,
58.744,399.266,86.866,-176.521,-135.529,-60.7991,-52.5058,3.7,-3.5,2.8,-0.02,-0.09,-0.16,0,-0.1,0.2,0,0,0,
58.748,399.266,86.859,-176.515,-135.529,-60.7994,-52.5067,3.5,-3.5,2.8,-0.02,-0.09,-0.16,0,0,0.2,0,0,0,
58.752,399.264,86.853,-176.512,-135.53,-60.799,-52.5062,3.5,-3.7,2.8,-0.03,-0.09,-0.16,0,-0.1,0.4,0,0,0,
58.757,399.26,86.838,-176.508,-135.532,-60.7988,-52.5064,3.3,-3.7,2.6,-0.03,-0.08,-0.16,0,-0.2,0.3,0,0,0,
58.76,399.262,86.838,-176.503,-135.532,-60.7988,-52.5066,3.1,-3.6,2.5,-0.03,-0.08,-0.16,0,-0.2,0.4,0,0,0,
58.764,399.261,86.831,-176.498,-135.532,-60.7991,-52.5074,2.9,-3.4,2.2,-0.03,-0.07,-0.16,0,-0.2,0.3,0,0,0,
58.768,399.263,86.825,-176.488,-135.532,-60.7993,-52.5083,2.8,-3.3,2,-0.03,-0.05,-0.15,0.1,-0.1,0.4,0,0,0,
58.772,399.262,86.817,-176.482,-135.532,-60.7995,-52.5091,2.9,-2.9,1.9,-0.03,-0.05,-0.13,0.1,-0.1,0.4,0,0,0,
58.776,399.261,86.81,-176.479,-135.533,-60.7992,-52.5088,2.8,-2.9,1.8,-0.03,-0.05,-0.13,0,-0.1,0.4,0,0,0,
58.78,399.26,86.803,-176.473,-135.533,-60.7994,-52.5096,2.4,-3,2.1,-0.02,-0.05,-0.14,0,-0.1,0.4,0,0,0,
58.784,399.259,86.796,-176.468,-135.533,-60.7996,-52.5102,2.1,-3.1,2.4,-0.02,-0.06,-0.14,0,-0.1,0.4,0,0,0,
58.788,399.263,86.791,-176.466,-135.534,-60.7991,-52.5096,1.7,-3.1,2.4,-0.02,-0.05,-0.14,0,-0.2,0.3,0,0,0,
