time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
39.234,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-0.1,-0.9,3,0,-0.09,-0.06,0.1,-0.2,0.1,0,0,0,
39.238,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,0.1,-1,3.1,0,-0.09,-0.06,0.1,-0.3,0.2,0,0,0,
39.243,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,0.4,-1,3.2,0,-0.09,-0.07,0.1,-0.3,0.2,0,0,0,
39.247,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,1,-0.9,3.1,0.01,-0.1,-0.08,0.1,-0.3,0.2,0,0,0,
39.251,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,1.7,-0.9,3.1,0.01,-0.1,-0.07,0.1,-0.2,0.1,0,0,0,
39.255,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,2.3,-0.9,3,0.01,-0.1,-0.07,0,-0.3,0.2,0,0,0,
39.263,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,3.8,-0.9,1.2,0,-0.07,-0.06,0,-0.2,0.1,0,0,0,
39.267,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,4.3,-0.9,0.2,0,-0.05,-0.05,0.1,-0.2,0.2,0,0,0,
39.271,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,4.4,-0.7,-0.3,0,-0.04,-0.04,0.1,-0.2,0.3,0,0,0,
39.274,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,5.2,-0.5,-0.5,0,-0.04,-0.02,0.2,-0.2,0.3,0,0,0,
39.278,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,5.7,-0.4,-0.7,0,-0.04,-0.02,0.1,-0.3,0.2,0,0,0,
39.283,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,6.4,-0.2,-0.9,0,-0.03,-0.02,0.1,-0.2,0.3,0,0,0,
39.287,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,6.6,-0.1,-1.4,0,-0.02,-0.01,0.2,-0.1,0.3,0,0,0,
39.291,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,5.7,-0.1,-1.6,0,-0.01,-0.01,0.2,-0.2,0.2,0,0,0,
39.294,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,5.5,0,-2.1,0,0,0,0.1,-0.2,0,0,0,0,
39.298,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,5.2,0.1,-2.3,0,0,0,0,-0.1,0.1,0,0,0,
39.303,399.25,87,-176.665,-135.524,-60.7991,-52.495,4.8,0.2,-2.5,0,0,0,0,-0.2,0.1,0,0,0,
39.307,399.25,87,-176.665,-135.524,-60.7991,-52.495,4.3,0.3,-2.6,-0.01,0,0.01,0.1,-0.2,0.3,0,0,0,
39.31,399.25,87,-176.665,-135.524,-60.7991,-52.495,3.8,0,-2.6,-0.01,0,0.01,0.1,-0.2,0.1,0,0,0,
39.315,399.25,87,-176.665,-135.524,-60.7991,-52.495,2.9,0,-2.6,-0.02,0,0.01,0.1,-0.2,0.1,0,0,0,
39.318,399.25,87,-176.665,-135.524,-60.7991,-52.495,1.5,0,-1.3,-0.01,0,0,0.1,-0.4,0.2,0,0,0,
39.323,399.25,87,-176.665,-135.524,-60.7991,-52.495,0.8,0,-1.2,-0.01,0,0,0.1,-0.2,0.3,0,0,0,
39.327,399.25,87,-176.665,-135.524,-60.7991,-52.495,0.1,0.1,-1.1,-0.02,0,0.01,0.2,-0.3,0.1,0,0,0,
39.331,399.25,87,-176.665,-135.524,-60.7991,-52.495,-0.4,-0.1,-1,-0.02,0,0.01,0.1,-0.2,0,0,0,0,
39.334,399.25,87,-176.665,-135.524,-60.7991,-52.495,-1.2,-0.1,-0.8,-0.03,0,0.01,0.1,-0.2,0.1,0,0,0,
39.338,399.25,87,-176.665,-135.524,-60.7991,-52.495,-2.1,-0.1,-0.3,-0.04,0,0,0.1,-0.2,0.3,0,0,0,
39.343,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-3,-0.2,0,-0.03,-0.01,0,0.1,-0.2,0,0,0,0,
39.347,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-3.2,-0.2,0.8,-0.02,-0.01,-0.01,0.1,-0.2,0,0,0,0,
39.35,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-3.6,-0.2,1.6,-0.02,-0.04,-0.02,0.2,-0.4,0.1,0,0,0,
39.354,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-3.7,-0.4,2.1,-0.01,-0.04,-0.03,0.1,-0.3,0.1,0,0,0,
39.358,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-3.6,-0.6,2.4,-0.01,-0.05,-0.03,0.1,-0.3,0.2,0,0,0,
39.363,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-3.3,-0.5,2.7,-0.01,-0.05,-0.03,0,-0.2,0.2,0,0,0,
39.367,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-3.3,-0.5,3.2,-0.01,-0.07,-0.04,0,-0.2,0.2,0,0,0,
39.371,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-4.1,-0.7,3.5,-0.01,-0.07,-0.05,0.2,-0.2,0.3,0,0,0,
39.374,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-4,-0.8,3.7,0,-0.07,-0.06,0.2,-0.3,0.2,0,0,0,
39.378,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-3.1,-0.8,3.8,0,-0.08,-0.05,0.2,-0.2,0,0,0,0,
39.383,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-1.6,-0.8,3.6,0,-0.09,-0.06,0,-0.3,0,0,0,0,
39.387,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-0.3,-0.9,3.5,0,-0.1,-0.07,0,-0.3,0,0,0,0,
39.39,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,0.2,-1,3.4,0,-0.1,-0.07,0.1,-0.3,0.1,0,0,0,
39.395,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,1.1,-0.7,3.1,0.01,-0.09,-0.07,0.1,-0.3,0.2,0,0,0,
39.398,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,2.1,-0.8,2.3,0.01,-0.08,-0.07,0,-0.2,0.2,0,0,0,
39.403,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,3.1,-0.6,2,0.01,-0.08,-0.07,0.1,-0.2,0.2,0,0,0,
39.407,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,3.7,-0.6,1,0.01,-0.06,-0.05,0.1,-0.1,0.1,0,0,0,
39.41,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,4.1,-0.6,0.2,0,-0.05,-0.05,0.2,-0.2,0.1,0,0,0,
39.414,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,4.5,-0.7,0,0,-0.04,-0.04,0.2,-0.2,0,0,0,0,
39.418,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,5,-0.7,-0.3,0,-0.04,-0.04,0,-0.2,0.1,0,0,0,
39.423,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,5.7,-0.8,-0.4,0,-0.04,-0.04,0.1,-0.2,0,0,0,0,
39.427,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,6.5,-0.6,-0.9,0,-0.03,-0.03,0.2,-0.3,0.1,0,0,0,
39.431,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,7.2,-0.5,-1.4,0,-0.03,-0.03,0.1,-0.3,0.1,0,0,0,
39.434,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,6.7,-0.4,-1.6,0,-0.02,-0.02,0.1,-0.2,0.2,0,0,0,
39.438,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,5.7,-0.3,-1.9,0,-0.02,-0.01,0.1,-0.1,0.1,0,0,0,
39.443,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,5.1,-0.3,-1.9,0,0,-0.01,0.2,-0.2,0.1,0,0,0,
39.447,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,4.4,-0.4,-2.2,-0.01,0,0,0.2,-0.1,0,0,0,0,
39.451,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,3.8,-0.2,-2.3,-0.02,0,0,0.2,-0.2,0.1,0,0,0,
39.454,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,3,-0.1,-2.2,-0.02,0,0,0.1,-0.2,0.2,0,0,0,
39.458,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,1.8,-0.2,-1.9,-0.03,0,0,0,-0.1,0.1,0,0,0,
39.463,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,1,-0.3,-1.8,-0.03,0,0,0,-0.2,0.1,0,0,0,
39.467,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,0.3,-0.3,-1.6,-0.03,0,0,0,-0.2,0.1,0,0,0,
39.47,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-0.5,-0.4,-1.3,-0.03,0,0,0.1,-0.3,0.2,0,0,0,
39.474,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-1.3,-0.3,-0.8,-0.03,0,0,0.1,-0.3,0.2,0,0,0,
39.478,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-1.7,-0.3,-0.5,-0.04,0,0,0.1,-0.2,0.2,0,0,0,
39.483,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-2.3,-0.4,-0.1,-0.04,-0.01,0,0.1,-0.2,0.2,0,0,0,
39.487,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-3.3,-0.6,0.3,-0.04,-0.01,0,0.1,0,0.1,0,0,0,
39.491,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-4.4,-0.8,0.8,-0.03,-0.02,-0.01,0.1,-0.1,0.1,0,0,0,
39.494,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-3.8,-0.8,1.5,-0.03,-0.04,-0.03,0.2,-0.2,0,0,0,0,
39.498,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-3.4,-1,2.1,-0.03,-0.05,-0.04,0.2,-0.2,0,0,0,0,
39.503,399.255,87.002,-176.667,-135.524,-60.7989,-52.4947,-2.8,-1,2.3,-0.02,-0.06,-0.05,0.1,-0.2,0,0,0,0,
39.511,399.254,87.002,-176.669,-135.525,-60.7983,-52.4935,-2,-1.2,2.8,-0.01,-0.07,-0.06,0.2,-0.3,0.1,0,0,0,
39.514,399.254,87.002,-176.669,-135.525,-60.7983,-52.4935,-2.9,-1.1,3.3,-0.01,-0.07,-0.06,0.1,-0.2,0,0,0,0,
39.518,399.254,87.002,-176.669,-135.525,-60.7983,-52.4935,-4.2,-1.3,3.8,-0.01,-0.07,-0.07,0.1,-0.2,0,0,0,0,
39.523,399.254,87.002,-176.669,-135.525,-60.7983,-52.4935,-3.4,-1.3,3.6,-0.01,-0.07,-0.07,0.1,-0.2,0.1,0,0,0,
39.527,399.251,86.995,-176.669,-135.526,-60.7986,-52.4941,-2.6,-1.3,3.5,0,-0.07,-0.08,0.1,-0.2,0.3,0,0,0,
39.531,399.254,86.995,-176.662,-135.524,-60.7992,-52.4955,-1,-1.2,3.3,0,-0.08,-0.07,0.1,-0.3,0.2,0,0,0,
39.534,399.254,86.995,-176.662,-135.524,-60.7992,-52.4955,0.2,-1,2.9,0,-0.08,-0.07,0.1,-0.2,0.2,0,0,0,
39.538,399.254,86.995,-176.662,-135.524,-60.7992,-52.4955,1.6,-0.9,2.4,0.01,-0.07,-0.07,0.2,-0.2,0,0,0,0,
39.543,399.254,86.995,-176.662,-135.524,-60.7992,-52.4955,2.4,-0.9,2.1,0.01,-0.07,-0.07,0.2,-0.2,0.1,0,0,0,
39.547,399.254,86.995,-176.662,-135.524,-60.7992,-52.4955,3.3,-0.8,1.8,0.01,-0.07,-0.07,0.2,-0.2,0.2,0,0,0,
39.551,399.254,86.995,-176.662,-135.524,-60.7992,-52.4955,3.6,-0.7,1.2,0,-0.07,-0.06,0.1,-0.2,0.3,0,0,0,
39.555,399.254,86.995,-176.662,-135.524,-60.7992,-52.4955,3.5,-0.5,0.4,0,-0.05,-0.04,0.1,-0.2,0.3,0,0,0,
39.558,399.254,86.995,-176.662,-135.524,-60.7992,-52.4955,4.1,-0.4,0,0,-0.04,-0.03,0.1,-0.2,0.2,0,0,0,
39.563,399.257,86.995,-176.655,-135.522,-60.7998,-52.497,5,-0.4,-0.6,0,-0.03,-0.03,0.1,-0.2,0.1,0,0,0,
39.571,399.257,86.995,-176.655,-135.522,-60.7998,-52.497,6.7,-0.4,-1.6,0,-0.02,-0.02,0.2,-0.3,0.1,0,0,0,
39.575,399.257,86.995,-176.655,-135.522,-60.7998,-52.497,7.2,-0.1,-2,0,0,0,0,-0.2,0.1,0,0,0,
39.583,399.26,86.995,-176.648,-135.521,-60.8004,-52.4984,6.1,0,-2.3,0,0,0,0.1,-0.1,0.1,0,0,0,
39.587,399.26,86.995,-176.648,-135.521,-60.8004,-52.4984,5.3,0,-2.4,0,0,0,0.1,-0.1,0.1,0,0,0,
39.59,399.26,86.995,-176.648,-135.521,-60.8004,-52.4984,4.4,0.1,-2.4,0,0,0,0.2,-0.1,0.3,0,0,0,
39.594,399.263,86.995,-176.641,-135.519,-60.801,-52.4998,3.3,0.2,-2.3,0,0,0,0.2,0,0.1,0,0,0,
39.598,399.263,86.995,-176.641,-135.519,-60.801,-52.4998,2.4,0.3,-2.4,-0.01,0.01,0.01,0.2,-0.1,0.1,0,0,0,
39.603,399.263,86.995,-176.641,-135.519,-60.801,-52.4998,1.2,0.2,-2.3,-0.02,0.01,0.02,0.1,-0.3,0.2,0,0,0,
39.607,399.265,86.995,-176.636,-135.519,-60.801,-52.5,2.2,0.3,-2.7,-0.02,0.01,0.02,0.1,-0.2,0.2,0,0,0,
39.611,399.265,86.995,-176.636,-135.519,-60.801,-52.5,0.9,0.3,-2.1,-0.02,0.01,0.02,0.1,-0.2,0.2,0,0,0,
39.614,399.265,86.995,-176.636,-135.519,-60.801,-52.5,-0.3,0.2,-1.5,-0.02,0,0.01,0.1,-0.2,0.2,0,0,0,
39.618,399.268,86.995,-176.629,-135.517,-60.8016,-52.5014,-1.3,0,-1.1,-0.02,0,0.01,0.1,-0.2,0.2,0,0,0,
39.623,399.268,86.995,-176.629,-135.517,-60.8016,-52.5014,-2.2,0,-0.4,-0.02,0,0.01,0.1,-0.2,0,0,0,0,
39.627,399.271,86.993,-176.623,-135.516,-60.8024,-52.5032,-3.2,0,0,-0.03,0,0,0.1,-0.1,0.1,0,0,0,
39.631,399.271,86.993,-176.623,-135.516,-60.8024,-52.5032,-3.7,0,0.1,-0.04,0,0,0.1,-0.2,0,0,0,0,
39.634,399.271,86.993,-176.623,-135.516,-60.8024,-52.5032,-4.4,0,0.3,-0.04,0,0,0.2,-0.1,0,0,0,0,
39.638,399.28,86.995,-176.618,-135.514,-60.8028,-52.5043,-4.9,0,0.7,-0.03,0,0,0.1,0,0.1,0,0,0,
39.643,399.28,86.995,-176.618,-135.514,-60.8028,-52.5043,-4.6,0.1,1.5,-0.02,-0.02,0,0.2,-0.1,0.3,0,0,0,
39.647,399.282,86.995,-176.611,-135.512,-60.8034,-52.5056,-4.2,-0.1,2,-0.02,-0.04,-0.02,0.1,-0.2,0.2,0,0,0,
39.651,399.282,86.995,-176.611,-135.512,-60.8034,-52.5056,-4.2,-0.1,2.5,-0.01,-0.05,-0.02,0,-0.2,0.2,0,0,0,
39.655,399.282,86.995,-176.614,-135.514,-60.8027,-52.5043,-5,-0.3,2.9,-0.01,-0.06,-0.03,0.1,-0.3,0.2,0,0,0,
39.658,399.285,86.995,-176.607,-135.512,-60.8033,-52.5057,-5.7,-0.4,3.2,-0.02,-0.06,-0.04,0.1,-0.2,0,0,0,0,
39.663,399.285,86.995,-176.607,-135.512,-60.8033,-52.5057,-6.5,-0.6,3.6,-0.02,-0.06,-0.04,0.2,-0.3,0.1,0,0,0,
39.667,399.287,86.995,-176.602,-135.512,-60.8033,-52.5059,-6.2,-0.7,3.8,-0.02,-0.07,-0.04,0.2,-0.2,0,0,0,0,
39.67,399.287,86.995,-176.602,-135.512,-60.8033,-52.5059,-5.3,-0.7,4.1,-0.01,-0.08,-0.05,0.1,-0.2,0.3,0,0,0,
39.674,399.286,86.988,-176.596,-135.512,-60.8036,-52.5067,-4.5,-0.6,4,0,-0.09,-0.05,0.1,-0.2,0.1,0,0,0,
39.678,399.285,86.988,-176.598,-135.513,-60.803,-52.5056,-3.8,-0.7,4.2,0,-0.09,-0.05,0.1,-0.2,0.3,0,0,0,
39.683,399.282,86.981,-176.6,-135.515,-60.8027,-52.505,-3,-0.9,4,0,-0.1,-0.06,0.1,-0.1,0.1,0,0,0,
39.686,399.281,86.974,-176.595,-135.515,-60.8028,-52.5057,-2.4,-1.1,4.1,0,-0.09,-0.06,0.1,-0.2,0,0,0,0,
39.69,399.28,86.974,-176.597,-135.516,-60.8023,-52.5046,-1.7,-1,4.2,0,-0.1,-0.07,0.1,-0.3,0.2,0,0,0,
39.694,399.28,86.967,-176.591,-135.516,-60.8025,-52.5053,-1.2,-1,4.3,0.01,-0.11,-0.06,0.1,-0.3,0.2,0,0,0,
39.698,399.279,86.967,-176.593,-135.518,-60.8019,-52.5041,0.5,-0.8,2.9,0.01,-0.1,-0.05,0.1,-0.2,0.3,0,0,0,
39.703,399.275,86.96,-176.595,-135.519,-60.8016,-52.5036,1,-0.8,2.9,0.01,-0.09,-0.05,0.1,-0.2,0.3,0,0,0,
39.707,399.277,86.96,-176.59,-135.519,-60.8016,-52.5038,1.9,-0.9,2.8,0.01,-0.09,-0.07,0.1,-0.3,0.2,0,0,0,
39.711,399.274,86.953,-176.591,-135.521,-60.8012,-52.5031,2.6,-1,2.5,0.01,-0.09,-0.07,0.1,-0.2,0.3,0,0,0,
39.714,399.273,86.953,-176.593,-135.522,-60.8006,-52.5019,3.5,-0.8,2.3,0.01,-0.09,-0.07,0.1,-0.2,0.1,0,0,0,
39.718,399.275,86.954,-176.588,-135.522,-60.8006,-52.5022,4.4,-0.6,2.2,0.02,-0.1,-0.06,0.1,-0.3,0.2,0,0,0,
39.723,399.277,86.948,-176.592,-135.523,-60.8,-52.5013,5.3,-0.6,1.6,0.02,-0.08,-0.06,0.2,-0.3,0.2,0,0,0,
39.727,399.276,86.949,-176.594,-135.524,-60.7994,-52.5,5.4,-0.6,0.6,0,-0.06,-0.05,0.2,-0.3,0.1,0,0,0,
39.731,399.275,86.949,-176.596,-135.525,-60.7989,-52.4989,5,-0.6,0,0,-0.04,-0.04,0.1,-0.2,0.2,0,0,0,
39.734,399.276,86.942,-176.588,-135.524,-60.7997,-52.5009,4.9,-0.6,-0.7,0,-0.03,-0.03,0.2,-0.1,0,0,0,0,
39.738,399.275,86.942,-176.591,-135.525,-60.7991,-52.4997,4.3,-0.4,-1,0,-0.02,-0.01,0.1,-0.3,0.2,0,0,0,
39.743,399.274,86.943,-176.593,-135.527,-60.7985,-52.4984,4.5,-0.3,-1.7,0,-0.01,-0.01,0,-0.2,0.2,0,0,0,
39.747,399.277,86.943,-176.587,-135.525,-60.799,-52.4997,4.1,-0.3,-1.9,-0.01,0,0,0.1,-0.2,0.2,0,0,0,
39.751,399.273,86.935,-176.588,-135.527,-60.7987,-52.4992,5,-0.2,-2.1,0,0,0,0.1,-0.2,0.2,0,0,0,
39.754,399.273,86.935,-176.588,-135.527,-60.7987,-52.4992,5,-0.2,-2.3,0,0,0,0.1,-0.2,0,0,0,0,
39.758,399.273,86.935,-176.588,-135.527,-60.7987,-52.4992,4.3,-0.1,-2.2,-0.01,0,0,0.1,-0.3,0.1,0,0,0,
39.763,399.275,86.936,-176.583,-135.526,-60.7987,-52.4994,3.5,0,-2.2,-0.01,0,0,0,-0.2,0.1,0,0,0,
39.767,399.275,86.936,-176.583,-135.526,-60.7987,-52.4994,2.9,0,-2.3,-0.02,0,0.01,0,-0.2,0,0,0,0,
39.77,399.275,86.936,-176.583,-135.526,-60.7987,-52.4994,2,0,-2.2,-0.02,0,0.01,0.1,-0.2,0,0,0,0,
39.774,399.277,86.936,-176.578,-135.526,-60.7987,-52.4996,1.3,0.1,-2.1,-0.03,0,0.02,0.1,-0.2,0,0,0,0,
39.778,399.282,86.938,-176.58,-135.526,-60.7985,-52.4993,0.4,0.1,-1.9,-0.03,0,0.02,0.1,-0.2,0.2,0,0,0,
39.783,399.282,86.938,-176.58,-135.526,-60.7985,-52.4993,-0.2,0,-1.2,-0.02,0,0.01,0.1,-0.3,0.2,0,0,0,
39.787,399.282,86.938,-176.582,-135.527,-60.7979,-52.4981,-0.6,0,-0.4,-0.02,0,0,0.1,-0.2,0.2,0,0,0,
39.79,399.285,86.938,-176.575,-135.525,-60.7985,-52.4995,-1.4,-0.1,0.2,-0.02,-0.01,0,0.1,-0.3,0.2,0,0,0,
39.794,399.285,86.938,-176.575,-135.525,-60.7985,-52.4995,-1.9,-0.2,0.8,-0.02,-0.02,-0.02,0.1,-0.2,0.2,0,0,0,
39.798,399.285,86.938,-176.575,-135.525,-60.7985,-52.4995,-2.8,0,1,-0.01,-0.03,-0.01,0.2,-0.1,0,0,0,0,
39.803,399.292,86.94,-176.573,-135.524,-60.7983,-52.4994,-3.6,-0.2,1.4,-0.03,-0.04,-0.01,0.1,-0.1,0.1,0,0,0,
39.807,399.292,86.94,-176.573,-135.524,-60.7983,-52.4994,-4.4,-0.4,1.8,-0.03,-0.04,-0.03,0.1,-0.2,0.3,0,0,0,
39.811,399.292,86.94,-176.573,-135.524,-60.7983,-52.4994,-5.1,-0.5,2.4,-0.03,-0.05,-0.03,0.1,-0.3,0.2,0,0,0,
39.815,399.292,86.94,-176.573,-135.524,-60.7983,-52.4994,-5.1,-0.6,2.9,-0.03,-0.06,-0.04,0.1,-0.4,0.2,0,0,0,
39.818,399.301,86.942,-176.568,-135.522,-60.7987,-52.5005,-4.4,-0.9,2.9,-0.02,-0.07,-0.05,0,-0.3,0.3,0,0,0,
39.823,399.3,86.943,-176.57,-135.524,-60.7981,-52.4992,-3.5,-1,3.2,-0.02,-0.07,-0.05,0.1,-0.2,0.3,0,0,0,
39.827,399.3,86.943,-176.57,-135.524,-60.7981,-52.4992,-2.5,-1.1,3.2,-0.02,-0.08,-0.06,0.1,-0.2,0.3,0,0,0,
39.831,399.308,86.944,-176.565,-135.522,-60.7985,-52.5003,-1.9,-1.1,3.3,-0.01,-0.08,-0.07,0.1,-0.2,0.3,0,0,0,
39.834,399.308,86.944,-176.565,-135.522,-60.7985,-52.5003,-1.1,-1.2,3.3,0,-0.09,-0.08,0.1,-0.3,0.2,0,0,0,
39.838,399.308,86.944,-176.565,-135.522,-60.7985,-52.5003,-0.3,-1.1,3.3,0,-0.09,-0.08,0.1,-0.3,0.2,0,0,0,
39.843,399.313,86.946,-176.567,-135.521,-60.7983,-52.5,0.4,-1.1,3.2,0,-0.09,-0.08,0.1,-0.1,0.1,0,0,0,
39.847,399.316,86.947,-176.562,-135.521,-60.7983,-52.5002,1.1,-1.2,3.1,0,-0.1,-0.09,0.2,-0.1,0,0,0,0,
39.851,399.321,86.949,-176.564,-135.52,-60.7981,-52.4999,2,-1.2,2.6,0,-0.09,-0.08,0.2,-0.2,0.1,0,0,0,
39.854,399.321,86.949,-176.564,-135.52,-60.7981,-52.4999,2.6,-1.2,2.6,0,-0.09,-0.08,0.1,-0.2,0.3,0,0,0,
39.858,399.324,86.949,-176.558,-135.518,-60.7987,-52.5012,3.1,-1.1,2.6,0.01,-0.09,-0.08,0.1,-0.2,0.3,0,0,0,
39.863,399.326,86.943,-176.559,-135.518,-60.7987,-52.5015,3.7,-1.1,2.4,0.01,-0.09,-0.08,0.1,-0.2,0.2,0,0,0,
39.867,399.326,86.943,-176.561,-135.519,-60.7982,-52.5004,4.3,-0.9,2.1,0.01,-0.1,-0.08,0,-0.2,0,0,0,0,
39.87,399.33,86.945,-176.563,-135.519,-60.798,-52.5001,5.1,-1.1,1.6,0.01,-0.08,-0.08,0.1,-0.2,0,0,0,0,
39.874,399.333,86.945,-176.556,-135.517,-60.7986,-52.5015,4.8,-0.9,0.8,0,-0.07,-0.06,0,-0.2,0.1,0,0,0,
39.879,399.333,86.945,-176.556,-135.517,-60.7986,-52.5015,4.6,-0.8,0,0,-0.05,-0.05,0.1,-0.3,0.2,0,0,0,
39.883,399.331,86.938,-176.555,-135.518,-60.7988,-52.5021,4.1,-0.6,-0.4,0,-0.03,-0.03,0.1,-0.3,0.2,0,0,0,
