time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
34.894,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,-0.2,4.4,0,-0.07,-0.07,0.2,-0.2,0.2,0,0,0,
34.898,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-0.2,4,0,-0.07,-0.07,0.3,-0.2,0.2,0,0,0,
34.902,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.2,4.1,0,-0.07,-0.07,0.3,-0.1,0.3,0,0,0,
34.906,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.2,4.3,0,-0.07,-0.07,0.2,-0.2,0.2,0,0,0,
34.91,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-0.2,3.9,0,-0.06,-0.06,0.2,-0.2,0.3,0,0,0,
34.914,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.3,-0.3,4,0,-0.06,-0.06,0.1,-0.2,0.2,0,0,0,
34.918,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.6,-0.3,4,0,-0.06,-0.06,0.1,-0.1,0.2,0,0,0,
34.922,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-0.3,3.8,0,-0.06,-0.06,0.1,-0.1,0.2,0,0,0,
34.926,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.7,-0.4,4.4,-0.01,-0.07,-0.07,0.2,-0.2,0.1,0,0,0,
34.93,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-0.4,4.3,-0.01,-0.07,-0.07,0.3,-0.1,0.1,0,0,0,
34.934,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.6,-0.3,4.4,-0.01,-0.07,-0.07,0.2,-0.1,0.1,0,0,0,
34.938,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.2,4.5,0,-0.07,-0.07,0.2,-0.2,0.2,0,0,0,
34.942,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.3,4.3,0,-0.07,-0.07,0.2,-0.2,0.2,0,0,0,
34.946,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-0.2,4.2,0,-0.07,-0.07,0.3,-0.2,0.4,0,0,0,
34.95,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.3,4,0,-0.07,-0.07,0.3,-0.4,0.3,0,0,0,
34.954,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.3,-0.4,4.3,0,-0.07,-0.07,0.1,-0.2,0.3,0,0,0,
34.958,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.2,4.1,0,-0.06,-0.06,0.2,-0.2,0.3,0,0,0,
34.962,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-0.3,4.4,0,-0.07,-0.07,0.1,-0.2,0.3,0,0,0,
34.966,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,-0.4,4.3,0,-0.07,-0.07,0.2,-0.3,0.2,0,0,0,
34.97,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.4,4.5,0,-0.07,-0.08,0.2,-0.2,0.2,0,0,0,
34.974,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-0.5,4.3,0,-0.07,-0.08,0.2,-0.2,0.3,0,0,0,
34.978,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.7,-0.6,4.3,0,-0.07,-0.08,0.2,-0.2,0.3,0,0,0,
34.982,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-0.7,4.1,-0.01,-0.06,-0.07,0.2,-0.2,0.4,0,0,0,
34.986,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,-0.6,4.6,0,-0.07,-0.08,0.2,-0.2,0.3,0,0,0,
34.99,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,-0.6,4.5,0,-0.07,-0.08,0.2,-0.2,0.2,0,0,0,
34.994,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-0.6,4.5,0,-0.07,-0.08,0.2,-0.2,0.4,0,0,0,
34.998,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.6,4.6,0,-0.07,-0.08,0.3,-0.1,0.4,0,0,0,
35.002,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-0.6,4.5,0,-0.07,-0.08,0.2,-0.1,0.4,0,0,0,
35.006,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-0.5,4.2,-0.01,-0.07,-0.07,0.2,-0.2,0.3,0,0,0,
35.01,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.4,4.6,0,-0.07,-0.08,0.2,-0.2,0.2,0,0,0,
35.014,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-0.4,4.8,0,-0.07,-0.08,0.2,-0.3,0.2,0,0,0,
35.018,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.5,5,0,-0.08,-0.09,0.2,-0.2,0.2,0,0,0,
35.022,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-0.6,4.7,0,-0.08,-0.08,0.2,-0.2,0.2,0,0,0,
35.026,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-0.6,4.8,0,-0.08,-0.08,0.3,-0.2,0.4,0,0,0,
35.03,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-0.5,4.8,0,-0.07,-0.08,0.2,-0.2,0.2,0,0,0,
