time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
52.168,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.6,-1.9,3.9,-0.01,-0.07,-0.12,0.2,-0.2,0.1,0,0,0,
52.171,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-2,3.7,-0.01,-0.07,-0.12,0.2,-0.2,0.1,0,0,0,
52.175,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-1.9,3.5,-0.01,-0.07,-0.11,0.2,-0.2,0.1,0,0,0,
52.179,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,-2.1,3.8,-0.02,-0.07,-0.12,0.2,-0.1,0,0,0,0,
52.184,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,-2,3.7,-0.01,-0.07,-0.12,0.1,-0.1,0.2,0,0,0,
52.187,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.5,-2.1,3.9,-0.02,-0.07,-0.12,0.1,-0.2,0.3,0,0,0,
52.191,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-2.1,3.8,-0.02,-0.07,-0.12,0.1,-0.2,0.3,0,0,0,
52.195,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.5,-2.1,4.1,-0.01,-0.07,-0.12,0.1,-0.1,0.3,0,0,0,
52.199,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.6,-2.2,4.2,-0.02,-0.07,-0.13,0.1,-0.2,0.3,0,0,0,
52.204,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.4,-2,4.1,-0.01,-0.07,-0.12,0.1,-0.2,0.3,0,0,0,
52.207,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-2.2,4.3,-0.02,-0.08,-0.12,0.1,-0.2,0.3,0,0,0,
52.211,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,-2.1,4.1,-0.02,-0.08,-0.12,0.1,-0.2,0.3,0,0,0,
52.215,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-2.4,3.9,-0.02,-0.07,-0.13,0.1,-0.2,0.3,0,0,0,
52.219,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-2.3,3.8,-0.02,-0.07,-0.13,0.1,-0.2,0.3,0,0,0,
52.224,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-2,3.8,0,-0.07,-0.12,0.2,-0.2,0.2,0,0,0,
52.227,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-2.1,3.9,0,-0.07,-0.12,0.1,-0.2,0.2,0,0,0,
52.232,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-2.1,3.9,0,-0.07,-0.12,0.1,-0.2,0.2,0,0,0,
52.235,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-2,4,0,-0.07,-0.12,0.1,-0.1,0.2,0,0,0,
52.239,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-2.1,4,-0.02,-0.08,-0.12,0.1,-0.2,0.2,0,0,0,
52.244,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-2,4,0,-0.07,-0.12,0.1,-0.1,0.2,0,0,0,
52.247,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-1.9,4,-0.01,-0.08,-0.11,0.2,-0.1,0.2,0,0,0,
52.251,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-1.8,4.2,-0.01,-0.08,-0.11,0.1,-0.1,0.2,0,0,0,
52.255,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-1.8,4,-0.01,-0.08,-0.11,0.1,-0.1,0.2,0,0,0,
52.259,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,-2,4.3,-0.01,-0.09,-0.12,0.1,-0.2,0.2,0,0,0,
52.264,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-2.1,4.1,-0.01,-0.09,-0.12,0.1,-0.2,0.2,0,0,0,
52.267,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,-1.9,4.2,-0.01,-0.08,-0.11,0.2,-0.1,0.2,0,0,0,
52.271,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-1.7,4.1,0,-0.08,-0.1,0.1,-0.1,0.2,0,0,0,
52.275,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.5,-1.6,4.2,-0.01,-0.08,-0.1,0.1,-0.2,0.2,0,0,0,
52.279,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.6,-1.7,4.3,-0.01,-0.07,-0.1,0.1,-0.2,0.2,0,0,0,
52.284,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,-1.5,4.2,-0.01,-0.08,-0.1,0.1,-0.1,0.3,0,0,0,
52.287,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-1.6,4.3,0,-0.09,-0.11,0.1,-0.1,0.3,0,0,0,
52.292,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.3,-1.7,4.3,0,-0.09,-0.11,0.3,-0.1,0.3,0,0,0,
52.295,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-1.7,4.4,0,-0.09,-0.11,0.1,-0.1,0.2,0,0,0,
52.299,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-1.8,4.4,-0.01,-0.09,-0.12,0,-0.1,0.2,0,0,0,
52.304,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-1.6,4.4,0,-0.09,-0.11,0.2,-0.2,0.1,0,0,0,
52.308,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.2,-1.7,4.2,0,-0.09,-0.11,0.1,-0.1,0.2,0,0,0,
52.312,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-1.8,4.4,0,-0.09,-0.11,0.2,-0.1,0.2,0,0,0,
52.316,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.5,-1.8,4.2,0,-0.09,-0.11,0.2,-0.1,0.2,0,0,0,
52.32,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,-1.8,4.1,0,-0.09,-0.11,0.1,-0.2,0.2,0,0,0,
52.324,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-1.9,4.4,0,-0.08,-0.11,0,-0.1,0.2,0,0,0,
52.327,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-1.8,4,0,-0.07,-0.11,0,-0.1,0.2,0,0,0,
52.331,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-1.8,4.2,-0.01,-0.08,-0.11,0.1,-0.2,0.2,0,0,0,
52.335,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.2,-2.1,4,-0.01,-0.07,-0.12,0.1,-0.2,0.2,0,0,0,
52.339,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,-2.2,4.1,-0.02,-0.08,-0.12,0.1,-0.1,0.2,0,0,0,
52.344,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.9,-2,3.7,0,-0.07,-0.12,0.1,-0.1,0.3,0,0,0,
52.347,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.7,-1.9,3.7,-0.01,-0.08,-0.11,0.1,-0.2,0.2,0,0,0,
52.352,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.6,-2,3.8,0,-0.07,-0.12,0.1,-0.2,0.3,0,0,0,
52.355,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-1.8,3.9,-0.01,-0.08,-0.11,0.1,-0.1,0.3,0,0,0,
52.359,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.3,-2,4.1,-0.01,-0.09,-0.12,0.2,-0.1,0.3,0,0,0,
52.364,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.2,-2,4,-0.01,-0.09,-0.12,0.2,-0.1,0.2,0,0,0,
52.367,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-2,4.3,-0.01,-0.09,-0.12,0.1,-0.1,0.2,0,0,0,
52.371,399.252,87.001,-176.675,-135.526,-60.7977,-52.4942,-0.2,-2.1,4.4,-0.02,-0.1,-0.12,0,-0.2,0.2,0,0,0,
52.375,399.252,87.001,-176.675,-135.526,-60.7977,-52.4942,-0.7,-2,4.5,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
52.379,399.255,87.001,-176.668,-135.524,-60.7983,-52.4956,-0.3,-2,4.5,-0.01,-0.09,-0.12,0.1,-0.2,0.2,0,0,0,
52.384,399.255,87.001,-176.668,-135.524,-60.7983,-52.4956,-0.6,-1.7,4.4,-0.01,-0.08,-0.11,0.2,-0.2,0.2,0,0,0,
52.387,399.255,87.001,-176.668,-135.524,-60.7983,-52.4956,-0.5,-1.9,4.7,-0.02,-0.1,-0.12,0.1,-0.2,0.2,0,0,0,
52.391,399.255,87.001,-176.668,-135.524,-60.7983,-52.4956,-0.8,-1.9,4.6,-0.02,-0.1,-0.12,0.1,-0.2,0.3,0,0,0,
52.395,399.258,87.001,-176.661,-135.522,-60.799,-52.497,-0.5,-1.8,4.5,-0.01,-0.09,-0.12,0.2,-0.2,0.1,0,0,0,
52.399,399.258,87.001,-176.661,-135.522,-60.799,-52.497,-0.5,-1.7,4.5,-0.01,-0.1,-0.11,0.1,-0.2,0.2,0,0,0,
52.404,399.261,87.001,-176.654,-135.521,-60.7996,-52.4984,-0.8,-1.7,4.6,-0.01,-0.09,-0.12,0.2,-0.2,0.1,0,0,0,
52.407,399.261,87.001,-176.654,-135.521,-60.7996,-52.4984,-0.7,-1.9,4.4,-0.02,-0.08,-0.12,0.1,-0.2,0.2,0,0,0,
52.411,399.264,87.001,-176.647,-135.519,-60.8002,-52.4999,-1.1,-2.2,4.6,-0.02,-0.08,-0.14,0.2,-0.2,0.1,0,0,0,
52.415,399.267,87.001,-176.64,-135.518,-60.8007,-52.5011,-0.6,-2,4.3,-0.01,-0.07,-0.12,0.1,-0.2,0.2,0,0,0,
52.419,399.27,87.001,-176.633,-135.516,-60.8013,-52.5026,-0.9,-2.1,4.4,-0.02,-0.07,-0.13,0.1,-0.1,0.1,0,0,0,
52.424,399.272,87.001,-176.629,-135.516,-60.8014,-52.5029,-0.6,-2,4.4,-0.02,-0.08,-0.12,0.1,-0.1,0.2,0,0,0,
52.427,399.272,86.993,-176.621,-135.514,-60.8022,-52.5049,-0.7,-1.9,4.3,-0.02,-0.08,-0.12,0.1,-0.1,0.2,0,0,0,
52.432,399.272,86.993,-176.621,-135.514,-60.8022,-52.5049,-0.7,-1.9,4.5,-0.02,-0.08,-0.12,0.1,-0.2,0.3,0,0,0,
52.435,399.275,86.993,-176.614,-135.513,-60.8028,-52.5062,-0.9,-1.9,4.4,-0.02,-0.08,-0.12,0.1,-0.3,0.1,0,0,0,
52.439,399.278,86.993,-176.607,-135.511,-60.8034,-52.5076,-0.6,-2.1,4.6,-0.02,-0.09,-0.13,0.1,-0.2,0.2,0,0,0,
52.444,399.281,86.996,-176.6,-135.509,-60.8038,-52.5087,-0.3,-2.2,4.4,-0.02,-0.09,-0.13,0.1,-0.3,0.1,0,0,0,
52.447,399.284,86.996,-176.593,-135.507,-60.8044,-52.5101,0,-2.2,4.2,-0.02,-0.08,-0.12,0.1,-0.2,0.2,0,0,0,
52.451,399.286,86.996,-176.589,-135.507,-60.8044,-52.5101,-0.1,-2.1,4,-0.02,-0.08,-0.12,0.1,-0.3,0.1,0,0,0,
52.456,399.293,86.996,-176.575,-135.504,-60.8056,-52.513,-0.2,-2.1,4.1,-0.02,-0.08,-0.12,0.1,-0.1,0.2,0,0,0,
52.459,399.296,86.996,-176.568,-135.503,-60.8062,-52.5144,0,-2,4.2,-0.02,-0.08,-0.12,0.1,-0.1,0.2,0,0,0,
52.464,399.299,86.996,-176.561,-135.501,-60.8068,-52.5158,0.1,-2.2,4,-0.02,-0.08,-0.12,0.1,0,0.2,0,0,0,
52.467,399.301,86.996,-176.557,-135.501,-60.8067,-52.5159,0.5,-2,3.7,-0.01,-0.07,-0.12,0.1,-0.1,0.2,0,0,0,
52.471,399.302,86.997,-176.555,-135.502,-60.8062,-52.5149,0.8,-2.1,3.8,-0.01,-0.09,-0.12,0.2,-0.1,0.3,0,0,0,
52.475,399.304,86.997,-176.55,-135.501,-60.8062,-52.5151,0.4,-2,3.9,-0.01,-0.09,-0.12,0.2,-0.1,0.2,0,0,0,
52.479,399.305,86.998,-176.55,-135.504,-60.805,-52.513,1,-2.1,3.7,-0.02,-0.1,-0.12,0.1,-0.2,0.2,0,0,0,
52.484,399.302,86.996,-176.546,-135.505,-60.8046,-52.5122,0.3,-2.2,4.3,-0.02,-0.1,-0.13,0.1,-0.1,0.2,0,0,0,
52.487,399.302,86.997,-176.546,-135.507,-60.8033,-52.5099,0.3,-2.1,4.1,-0.02,-0.11,-0.12,0.1,-0.1,0.2,0,0,0,
52.491,399.304,86.998,-176.543,-135.508,-60.8028,-52.509,0.4,-2,4.1,-0.02,-0.11,-0.12,0.1,-0.3,0.1,0,0,0,
52.495,399.304,86.999,-176.543,-135.511,-60.8016,-52.5068,0.8,-1.9,4,-0.01,-0.11,-0.11,0.1,-0.1,0.2,0,0,0,
52.499,399.309,86.999,-176.534,-135.51,-60.8016,-52.5072,0.4,-1.8,3.9,-0.01,-0.1,-0.11,0.2,-0.1,0.2,0,0,0,
52.504,399.306,86.992,-176.533,-135.513,-60.8006,-52.5055,0.5,-1.9,4,-0.01,-0.1,-0.11,0.2,-0.2,0.1,0,0,0,
52.507,399.302,86.978,-176.528,-135.515,-60.8005,-52.5058,0.3,-1.7,3.9,-0.01,-0.09,-0.1,0.1,-0.2,0.2,0,0,0,
52.511,399.3,86.972,-176.528,-135.517,-60.7995,-52.5041,0.4,-1.9,4,-0.01,-0.09,-0.1,0.1,-0.2,0.2,0,0,0,
52.515,399.298,86.965,-176.524,-135.518,-60.7992,-52.5038,0,-2,4.2,-0.01,-0.08,-0.11,0.1,-0.1,0.2,0,0,0,
52.519,399.297,86.957,-176.521,-135.52,-60.7988,-52.5033,-0.5,-2,4.2,-0.01,-0.07,-0.1,0.1,-0.2,0.3,0,0,0,
52.524,399.295,86.95,-176.517,-135.521,-60.7985,-52.503,-0.3,-1.9,4.2,-0.01,-0.07,-0.1,0.1,-0.2,0.3,0,0,0,
52.527,399.291,86.937,-176.513,-135.523,-60.7983,-52.5032,-0.7,-1.8,4.1,-0.01,-0.07,-0.1,0.1,-0.2,0.3,0,0,0,
52.531,399.29,86.929,-176.507,-135.523,-60.7986,-52.504,-0.5,-1.7,4.2,-0.01,-0.08,-0.1,0,-0.2,0.2,0,0,0,
52.535,399.292,86.922,-176.497,-135.523,-60.7988,-52.5049,-0.9,-1.8,4.2,-0.01,-0.08,-0.1,0,-0.2,0.2,0,0,0,
52.539,399.29,86.916,-176.494,-135.524,-60.7984,-52.5046,-0.6,-2,4.1,-0.01,-0.08,-0.11,0.2,-0.2,0.1,0,0,0,
52.544,399.289,86.909,-176.489,-135.524,-60.7986,-52.5052,-0.7,-2,4,-0.01,-0.08,-0.11,0.2,-0.1,0.2,0,0,0,
52.547,399.288,86.902,-176.485,-135.526,-60.7983,-52.5049,-0.8,-2,3.9,-0.01,-0.07,-0.12,0.2,-0.1,0.3,0,0,0,
52.551,399.287,86.894,-176.479,-135.526,-60.7985,-52.5057,-0.7,-2.1,3.8,-0.02,-0.07,-0.12,0.2,-0.2,0.2,0,0,0,
