time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
12.279,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,0.2,3.8,-0.01,-0.07,-0.05,0.1,-0.1,0.3,0,0,0,
12.282,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.6,0.3,3.5,-0.01,-0.06,-0.04,0.1,-0.2,0.2,0,0,0,
12.286,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.4,0.3,3.4,-0.01,-0.06,-0.04,0,0,0.2,0,0,0,
12.29,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,0,4.2,0,-0.07,-0.06,0,0,0.1,0,0,0,
12.294,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,0.2,3.7,-0.01,-0.06,-0.04,0.1,0,0.3,0,0,0,
12.298,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.3,0.3,3.5,-0.01,-0.06,-0.04,0.2,-0.1,0.3,0,0,0,
12.302,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.2,0.2,4,0,-0.07,-0.05,0.1,-0.1,0.3,0,0,0,
12.306,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,0.1,4.1,0,-0.07,-0.05,0.1,-0.1,0.2,0,0,0,
12.31,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.1,0.1,4.2,-0.01,-0.07,-0.05,0.1,-0.1,0.2,0,0,0,
12.314,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1,0.2,3.4,-0.01,-0.05,-0.05,0.2,-0.1,0.3,0,0,0,
12.318,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.6,0.3,4.1,0,-0.07,-0.05,0.1,-0.1,0.3,0,0,0,
12.322,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.2,0.4,3.6,0,-0.06,-0.05,0.1,-0.1,0.3,0,0,0,
12.326,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.3,0.3,4.1,0,-0.07,-0.05,0.1,-0.1,0.3,0,0,0,
12.33,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,0.4,4.6,0,-0.07,-0.05,0.1,-0.1,0.2,0,0,0,
12.335,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.6,0.5,4,0,-0.07,-0.04,0.1,-0.1,0.3,0,0,0,
12.338,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.4,0.6,3.5,0,-0.06,-0.03,0.1,-0.1,0.3,0,0,0,
12.342,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.7,0.5,3.8,0,-0.07,-0.04,0.1,0,0.3,0,0,0,
12.346,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.7,0.5,4.4,0,-0.07,-0.05,0.1,-0.1,0.2,0,0,0,
12.35,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1,0.4,3.8,-0.01,-0.06,-0.04,0.1,-0.1,0.3,0,0,0,
12.354,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,2,0.4,3.4,0,-0.06,-0.05,0.1,-0.1,0.2,0,0,0,
12.358,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.2,0.3,4.1,0,-0.07,-0.05,0.1,-0.1,0.3,0,0,0,
12.362,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.8,0.1,3.9,0,-0.07,-0.05,0.1,-0.2,0.3,0,0,0,
12.366,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.4,0.2,3.2,-0.01,-0.04,-0.04,0,-0.2,0.2,0,0,0,
12.37,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.9,0.2,3.7,0,-0.05,-0.05,0,-0.1,0.4,0,0,0,
12.375,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,0.1,3.4,-0.01,-0.05,-0.05,0,0,0.4,0,0,0,
12.378,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.4,0.2,3.2,-0.01,-0.05,-0.05,0.1,0,0.3,0,0,0,
12.382,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.1,0.2,3.8,0,-0.07,-0.05,0.1,0,0.3,0,0,0,
12.386,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,0.1,4,-0.01,-0.07,-0.05,0.2,0,0.2,0,0,0,
12.39,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.2,0.1,3.4,-0.01,-0.05,-0.05,0.1,-0.1,0.3,0,0,0,
12.394,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.4,0,3.9,-0.01,-0.07,-0.07,0.1,-0.3,0.4,0,0,0,
12.398,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.4,0,4.3,0,-0.07,-0.08,0,-0.2,0.2,0,0,0,
12.402,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,0,4.6,-0.01,-0.07,-0.07,0.1,-0.1,0.3,0,0,0,
12.406,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.7,0.1,3.7,0,-0.06,-0.06,0,-0.1,0.3,0,0,0,
12.41,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.2,0,4.2,-0.01,-0.07,-0.07,-0.1,-0.1,0.2,0,0,0,
12.414,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.1,0.1,4.9,0,-0.08,-0.07,0,0,0.2,0,0,0,
12.418,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.8,0,4.5,0,-0.07,-0.06,0.1,0,0.3,0,0,0,
12.422,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,0.1,5.3,0,-0.09,-0.07,0.2,-0.1,0.3,0,0,0,
12.426,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.9,0,5.7,0,-0.09,-0.08,0.1,-0.2,0.4,0,0,0,
12.43,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.9,0.2,5.1,0,-0.07,-0.06,0.1,-0.1,0.3,0,0,0,
12.434,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,0.2,4.7,0,-0.07,-0.06,0,-0.1,0.3,0,0,0,
12.438,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.5,0,5.2,0,-0.08,-0.07,0,0,0.4,0,0,0,
12.442,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.8,0,5,0,-0.08,-0.07,0.1,0,0.3,0,0,0,
12.446,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,0,4.3,0,-0.07,-0.07,0.1,-0.1,0.3,0,0,0,
