time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
20.933,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.7,-3.2,3.3,-0.03,-0.08,-0.15,0.1,-0.1,0.3,0,0,0,
20.937,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.9,-3.1,3.2,-0.03,-0.08,-0.15,0,-0.2,0.2,0,0,0,
20.941,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.9,-3.1,3.6,-0.03,-0.09,-0.15,0,-0.1,0.1,0,0,0,
20.944,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.8,-3,3.3,-0.03,-0.09,-0.14,0,-0.1,0.1,0,0,0,
20.949,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1,-2.9,3.3,-0.02,-0.09,-0.14,0,0,0.1,0,0,0,
20.953,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1.1,-2.8,3.4,-0.02,-0.09,-0.14,0.1,0,0,0,0,0,
20.957,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.9,-2.8,3.5,-0.02,-0.09,-0.14,0,-0.1,0.1,0,0,0,
20.961,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1,-2.8,3.3,-0.02,-0.09,-0.14,0,-0.1,0.3,0,0,0,
20.964,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.8,-2.7,3.4,-0.02,-0.08,-0.14,0.1,0,0.3,0,0,0,
20.969,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.6,-3,4,-0.03,-0.1,-0.14,0,-0.1,0.1,0,0,0,
20.972,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.5,-2.9,3.8,-0.03,-0.09,-0.15,0,-0.1,0.1,0,0,0,
20.977,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.6,-2.8,3.9,-0.03,-0.09,-0.15,-0.1,0,0.2,0,0,0,
20.981,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.5,-2.9,3.8,-0.03,-0.09,-0.15,0,0,0.2,0,0,0,
20.984,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0,-2.9,3.9,-0.03,-0.09,-0.15,0,-0.2,0.2,0,0,0,
20.989,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.3,-2.8,3.7,-0.02,-0.09,-0.14,0,-0.2,0.2,0,0,0,
20.993,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,-0.1,-2.9,3.8,-0.02,-0.09,-0.14,0,-0.1,0.2,0,0,0,
20.997,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,-0.1,-2.8,3.9,-0.02,-0.09,-0.14,0.1,-0.1,0.3,0,0,0,
21.001,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.3,-2.9,3.7,-0.02,-0.09,-0.14,0,-0.1,0.2,0,0,0,
21.005,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.4,-3,3.6,-0.02,-0.09,-0.14,0,-0.2,0.3,0,0,0,
21.009,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.4,-3.1,3.8,-0.03,-0.09,-0.15,0,0,0.2,0,0,0,
21.012,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.1,-3.4,3.6,-0.03,-0.09,-0.16,0,-0.1,0.1,0,0,0,
21.017,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.6,-3.3,3.6,-0.02,-0.09,-0.16,0,-0.2,0.2,0,0,0,
21.021,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.8,-3.4,3.6,-0.02,-0.09,-0.16,0.1,-0.2,0.2,0,0,0,
21.024,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.5,-3.5,3.6,-0.03,-0.09,-0.16,0,-0.1,0.2,0,0,0,
21.029,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.7,-3.6,3.6,-0.03,-0.08,-0.16,0,0,0.2,0,0,0,
21.033,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.9,-3.6,3.6,-0.03,-0.09,-0.17,0,-0.1,0.3,0,0,0,
21.037,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.7,-3.7,3.9,-0.04,-0.1,-0.17,0,-0.1,0.3,0,0,0,
21.041,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.7,-3.7,3.6,-0.03,-0.09,-0.17,0,-0.1,0.4,0,0,0,
21.044,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.9,-3.6,3.6,-0.03,-0.09,-0.17,0.1,-0.1,0.3,0,0,0,
21.049,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.7,-3.5,3.6,-0.03,-0.09,-0.17,0.1,0,0.3,0,0,0,
21.052,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.6,-3.6,3.6,-0.03,-0.09,-0.17,0,0,0.1,0,0,0,
21.057,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.9,-3.6,3.5,-0.03,-0.09,-0.17,0,0,0.1,0,0,0,
21.061,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.7,-3.6,4,-0.04,-0.09,-0.18,0,0,0,0,0,0,
21.064,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.6,-3.6,3.9,-0.04,-0.1,-0.17,0,-0.1,0.1,0,0,0,
21.069,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.8,-3.7,3.9,-0.04,-0.1,-0.17,0,-0.2,0.2,0,0,0,
21.072,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.1,-3.6,3.7,-0.04,-0.1,-0.17,0.1,-0.2,0.3,0,0,0,
21.077,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.9,-3.7,4,-0.04,-0.1,-0.17,0,-0.1,0.4,0,0,0,
21.081,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.8,-3.6,3.8,-0.03,-0.09,-0.16,0,-0.1,0.3,0,0,0,
21.085,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.1,-3.7,3.7,-0.03,-0.09,-0.17,0,0,0.3,0,0,0,
21.089,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1,-3.6,3.8,-0.04,-0.1,-0.17,0.1,-0.1,0.3,0,0,0,
21.092,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.6,-3.6,3.9,-0.03,-0.09,-0.16,0,-0.1,0.2,0,0,0,
21.097,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,-3.5,3.6,-0.03,-0.08,-0.16,0,-0.1,0.3,0,0,0,
21.101,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.9,-3.5,3.5,-0.03,-0.08,-0.16,0.1,-0.1,0.3,0,0,0,
21.104,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-3.7,3.8,-0.03,-0.09,-0.17,0.2,-0.1,0.3,0,0,0,
21.109,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-3.6,3.8,-0.03,-0.09,-0.16,0.1,0,0.3,0,0,0,
21.112,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-3.3,3.6,-0.04,-0.09,-0.15,0,-0.2,0.2,0,0,0,
21.117,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,-3.2,3.6,-0.03,-0.09,-0.16,0,-0.2,0.2,0,0,0,
21.121,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-3.2,3.9,-0.03,-0.09,-0.15,0,-0.2,0.3,0,0,0,
21.124,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-3.2,4,-0.04,-0.09,-0.15,0,0,0.1,0,0,0,
21.129,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-3.3,4,-0.03,-0.09,-0.15,0,-0.1,0.2,0,0,0,
21.133,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-3.2,4,-0.03,-0.09,-0.15,0.1,-0.2,0.2,0,0,0,
21.137,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-3.2,3.9,-0.03,-0.09,-0.15,0,0,0.2,0,0,0,
21.141,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.8,-2.9,3.7,-0.02,-0.09,-0.14,0,0,0.2,0,0,0,
21.145,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-3.4,3.9,-0.03,-0.09,-0.16,0,0,0.2,0,0,0,
21.149,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,-3.2,3.9,-0.03,-0.09,-0.16,0,-0.1,0.1,0,0,0,
21.152,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-3.2,3.5,-0.03,-0.08,-0.15,0,-0.1,0.1,0,0,0,
21.157,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-3.1,3.6,-0.03,-0.08,-0.15,0,-0.2,0.1,0,0,0,
21.161,399.252,87.003,-176.674,-135.525,-60.7976,-52.4938,0.3,-3.1,3.6,-0.03,-0.08,-0.15,0.1,-0.2,0.3,0,0,0,
21.164,399.252,87.003,-176.674,-135.525,-60.7976,-52.4938,0,-3.2,3.6,-0.03,-0.08,-0.15,0,-0.2,0.2,0,0,0,
21.169,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0.8,-3,3.5,-0.02,-0.09,-0.14,0,-0.2,0.1,0,0,0,
21.172,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0.3,-3.1,3.6,-0.02,-0.09,-0.14,0,-0.1,0.1,0,0,0,
21.177,399.258,87.003,-176.66,-135.522,-60.7988,-52.4967,0.1,-3.3,3.8,-0.03,-0.09,-0.16,0,-0.1,0.1,0,0,0,
21.181,399.258,87.003,-176.66,-135.522,-60.7988,-52.4967,0.6,-3,3.5,-0.03,-0.08,-0.15,0,-0.1,0.1,0,0,0,
21.184,399.258,86.995,-176.653,-135.521,-60.7996,-52.4987,0.7,-3.1,3.4,-0.03,-0.08,-0.15,0,0,0.2,0,0,0,
21.189,399.258,86.995,-176.653,-135.521,-60.7996,-52.4987,0.4,-3.1,3.8,-0.02,-0.09,-0.15,0,-0.1,0.1,0,0,0,
21.192,399.261,86.995,-176.646,-135.519,-60.8002,-52.5001,0.6,-3.3,3.7,-0.03,-0.09,-0.16,0,-0.2,0.3,0,0,0,
21.197,399.261,86.995,-176.646,-135.519,-60.8002,-52.5001,0.4,-3.3,3.8,-0.03,-0.09,-0.16,0,-0.2,0.2,0,0,0,
21.201,399.264,86.995,-176.639,-135.518,-60.8008,-52.5014,0,-3.2,3.9,-0.03,-0.09,-0.16,0,-0.1,0.1,0,0,0,
21.204,399.266,86.996,-176.634,-135.517,-60.8008,-52.5017,0.4,-3.3,3.7,-0.03,-0.09,-0.16,0,0,0.1,0,0,0,
21.209,399.269,86.996,-176.627,-135.515,-60.8014,-52.5031,0.8,-3.1,3.5,-0.03,-0.08,-0.15,0,-0.1,0.1,0,0,0,
21.212,399.272,86.996,-176.62,-135.514,-60.8021,-52.5046,0.9,-3.4,3.6,-0.03,-0.09,-0.16,-0.1,0,0.2,0,0,0,
21.217,399.272,86.996,-176.62,-135.514,-60.8021,-52.5046,0.6,-3.3,3.5,-0.03,-0.08,-0.15,0,0,0.2,0,0,0,
