time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
4.378,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-1,0.7,1.6,0,-0.02,0,0,-0.2,0.1,0,0,0,
4.382,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-2.3,0.4,1.8,0,-0.02,0,0,-0.2,0.3,0,0,0,
4.386,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-1.7,0.6,1,0,0,0.01,0,-0.2,0.3,0,0,0,
4.39,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-0.4,1,-0.2,-0.01,0,0.02,0,-0.2,0.2,0,0,0,
4.394,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,1.9,1,-0.4,0,0,0.02,0,-0.2,0.2,0,0,0,
4.398,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,2.3,1,-0.4,0,0,0.01,0,-0.2,0.2,0,0,0,
4.402,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,1.9,1,0.4,0,-0.01,0.01,0,-0.2,0.3,0,0,0,
4.406,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,0.7,0.8,1.3,0,-0.02,0.01,0.1,-0.1,0.2,0,0,0,
4.41,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-0.7,1,1.7,0,-0.02,0.01,0,-0.2,0.2,0,0,0,
4.414,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-2.4,0.7,2.1,0,-0.02,0,0,-0.1,0.2,0,0,0,
4.418,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-1.8,0.7,1.3,0,-0.02,0.02,0,-0.1,0.1,0,0,0,
4.422,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-0.3,1,0,0,0,0.03,0.1,-0.2,0.2,0,0,0,
4.426,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,1.2,0.9,-0.2,0,0,0.02,0.1,-0.2,0.2,0,0,0,
4.43,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,1.9,1,0.1,0,-0.01,0.01,0.1,-0.2,0.2,0,0,0,
4.434,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,1.1,0.8,0.9,0,-0.02,0,0,0,0.2,0,0,0,
4.438,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-0.3,0.6,1.9,0,-0.04,0,0,0,0.2,0,0,0,
4.442,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-1.5,0.9,2.3,0,-0.03,0,0,-0.1,0,0,0,0,
4.446,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-1.9,0.5,1.3,0,-0.02,0.01,0,-0.1,0.1,0,0,0,
4.45,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-1.3,0.8,0.5,-0.01,0,0.02,0,-0.1,0.1,0,0,0,
4.454,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,0.6,0.8,0,0,0,0.01,0,-0.1,0,0,0,0,
4.458,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,2.2,0.8,-0.3,0,0,0.01,-0.1,-0.1,0,0,0,0,
4.462,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,2.2,0.9,0.3,0,-0.01,0.01,-0.1,-0.1,0,0,0,0,
4.466,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,0.9,0.5,1.3,0,-0.02,0,-0.1,-0.1,0,0,0,0,
4.47,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-0.4,0.7,2,0,-0.04,0,0,-0.1,0,0,0,0,
4.474,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-2.2,0.6,2.4,0,-0.02,0,0,-0.1,0,0,0,0,
4.478,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-1.9,0.5,1.5,0,-0.02,0,0,-0.1,0,0,0,0,
4.482,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,-0.4,1,0.3,0,0,0.02,0,-0.2,0.1,0,0,0,
4.486,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,1.4,0.6,-0.1,0,0,0,0,-0.2,0.2,0,0,0,
4.49,399.263,87.012,-176.678,-135.521,-60.7956,-52.495,2.6,0.7,-0.2,0,-0.01,0.01,0.1,-0.1,0.2,0,0,0,
