time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
46.056,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-2.4,-2,4.8,-0.02,-0.1,-0.12,0,-0.2,0.4,0,0,0,
46.06,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-2.5,-2.2,5.1,-0.02,-0.09,-0.14,0.1,-0.1,0.4,0,0,0,
46.064,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-2.6,-2.1,5.3,-0.02,-0.1,-0.12,0,0,0.3,0,0,0,
46.068,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-2.6,-1.9,5.3,-0.02,-0.1,-0.12,0,0,0.3,0,0,0,
46.072,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-2.1,-1.9,5.1,-0.03,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
46.076,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-1.4,-1.9,4.7,-0.03,-0.09,-0.12,0,0,0.3,0,0,0,
46.08,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-1,-1.9,4.5,-0.02,-0.09,-0.11,0,-0.1,0.4,0,0,0,
46.084,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-0.9,-1.7,4.4,-0.02,-0.09,-0.11,0,-0.1,0.4,0,0,0,
46.088,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-0.9,-1.5,4.4,-0.02,-0.09,-0.1,0,0,0.4,0,0,0,
46.092,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-1,-1.2,4.4,-0.02,-0.09,-0.09,0.1,-0.1,0.3,0,0,0,
46.096,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-1.3,-1.3,4.3,-0.02,-0.08,-0.09,0.1,-0.1,0.4,0,0,0,
46.1,399.25,87.003,-176.678,-135.524,-60.7973,-52.4954,-1.1,-1.4,4.4,-0.02,-0.08,-0.09,0,0,0.3,0,0,0,
