time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
56.83,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,0.4,-2.4,4.4,-0.01,-0.1,-0.13,0.1,-0.2,0.3,0,0,0,
56.834,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,0.3,-2.5,4.4,-0.02,-0.1,-0.13,0,-0.2,0.2,0,0,0,
56.838,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,0.3,-2.6,4.5,-0.01,-0.1,-0.14,0.1,-0.1,0.3,0,0,0,
56.841,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,0.4,-2.5,4.5,-0.02,-0.1,-0.13,0.1,-0.1,0.3,0,0,0,
56.846,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,0.1,-2.4,4.6,-0.02,-0.1,-0.13,0.2,-0.1,0.3,0,0,0,
56.85,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,-0.3,-2.6,4.7,-0.02,-0.09,-0.14,0.2,-0.1,0.2,0,0,0,
56.854,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,-0.2,-2.5,4.6,-0.02,-0.09,-0.14,0.1,-0.1,0.2,0,0,0,
56.858,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,-0.1,-2.5,4.5,-0.02,-0.09,-0.14,0.1,-0.1,0.3,0,0,0,
56.862,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,-0.3,-2.5,4.7,-0.02,-0.1,-0.13,0.1,-0.1,0.3,0,0,0,
56.865,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,-0.5,-2.5,4.7,-0.02,-0.09,-0.14,0.1,-0.2,0.2,0,0,0,
56.87,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,-0.3,-2.6,4.4,-0.02,-0.09,-0.14,0.1,-0.2,0.2,0,0,0,
56.874,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,-0.3,-2.5,4.3,-0.02,-0.08,-0.14,0,-0.2,0.2,0,0,0,
56.878,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,0,-2.5,4.1,-0.02,-0.08,-0.14,0,0,0.3,0,0,0,
56.881,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,0,-2.6,4.3,-0.02,-0.09,-0.14,0,-0.1,0.4,0,0,0,
56.885,399.255,87.009,-176.673,-135.523,-60.798,-52.4945,0.2,-2.4,4.2,-0.02,-0.08,-0.14,0.1,-0.2,0.2,0,0,0,
