time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
41.893,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.3,-1.6,4,-0.01,-0.09,-0.1,0.2,-0.2,0.1,0,0,0,
41.897,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-1.7,4.1,-0.01,-0.09,-0.1,0.1,-0.1,0.3,0,0,0,
41.901,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-1.8,4.2,-0.01,-0.09,-0.1,0,-0.1,0.2,0,0,0,
41.905,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-1.7,4,-0.01,-0.09,-0.1,0,-0.1,0.2,0,0,0,
41.909,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.6,-1.5,4.1,-0.01,-0.1,-0.1,0.1,-0.2,0.3,0,0,0,
41.913,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.2,-1.8,4.6,-0.01,-0.1,-0.11,0.2,-0.2,0.2,0,0,0,
41.917,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-2,4.7,-0.02,-0.1,-0.12,0.1,-0.2,0.2,0,0,0,
41.921,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,-2,4.6,-0.02,-0.1,-0.12,0.2,-0.1,0.3,0,0,0,
41.925,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.5,-2.1,4.7,-0.02,-0.1,-0.12,0.3,-0.1,0.3,0,0,0,
41.929,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-1.7,4.4,-0.01,-0.1,-0.11,0.1,-0.2,0.3,0,0,0,
41.933,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-1.7,4.3,-0.01,-0.1,-0.11,0.2,-0.1,0.3,0,0,0,
41.937,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,-1.7,4.3,-0.01,-0.1,-0.1,0.1,-0.2,0.2,0,0,0,
41.941,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,-1.7,4.2,-0.01,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
41.945,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.5,-1.7,4.6,-0.01,-0.11,-0.11,0.1,-0.1,0.3,0,0,0,
41.949,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.2,-1.9,4.7,-0.01,-0.11,-0.11,0.2,-0.1,0.3,0,0,0,
