time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
42.894,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,4.8,-0.9,-0.2,0,-0.07,-0.01,0.2,-0.1,0.3,0,0,0,
42.902,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,4.9,-1.4,-0.1,0,-0.07,-0.03,0.1,-0.1,0.5,0,0,0,
42.906,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,5,-1.8,-0.1,-0.01,-0.07,-0.04,0.2,-0.3,0.5,0,0,0,
42.909,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,5,-2.1,-0.2,-0.01,-0.07,-0.06,0.2,-0.3,0.5,0,0,0,
42.914,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,5,-2.4,0,-0.02,-0.08,-0.06,0.2,-0.3,0.5,0,0,0,
42.918,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,4.8,-2.6,0,-0.02,-0.08,-0.08,0.1,-0.1,0.5,0,0,0,
42.922,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,4.7,-2.7,0.2,-0.02,-0.09,-0.08,0.2,-0.2,0.5,0,0,0,
42.925,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,4.6,-3,0.2,-0.03,-0.09,-0.09,0.2,-0.1,0.3,0,0,0,
42.929,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,4.5,-3.3,0.4,-0.03,-0.09,-0.09,0.3,-0.1,0.3,0,0,0,
42.934,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,4.9,-3.5,0.3,-0.03,-0.09,-0.1,0.2,-0.1,0.4,0,0,0,
42.938,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,5.3,-3.7,0.4,-0.04,-0.1,-0.11,0.2,-0.1,0.3,0,0,0,
42.942,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,5.3,-3.8,0.5,-0.05,-0.11,-0.11,0.1,-0.1,0.4,0,0,0,
42.946,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,5.2,-4.1,0.7,-0.05,-0.11,-0.13,0.1,-0.1,0.4,0,0,0,
42.949,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,4.9,-4.2,0.6,-0.05,-0.11,-0.13,0.1,-0.1,0.4,0,0,0,
42.954,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,5,-4.4,0.6,-0.06,-0.11,-0.14,0.1,-0.1,0.4,0,0,0,
42.958,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,4.6,-4.6,0.5,-0.06,-0.1,-0.15,0.1,-0.1,0.5,0,0,0,
42.962,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,4.2,-4.6,0.6,-0.06,-0.1,-0.15,0.1,-0.1,0.3,0,0,0,
42.966,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,3.6,-4.6,0.7,-0.06,-0.1,-0.15,0.2,-0.1,0.3,0,0,0,
42.969,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,3.7,-4.6,0.6,-0.06,-0.1,-0.15,0.1,-0.1,0.2,0,0,0,
42.974,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,3.8,-4.6,0.6,-0.06,-0.1,-0.15,0.1,-0.1,0.5,0,0,0,
42.978,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,3.5,-4.6,0.6,-0.06,-0.09,-0.15,0.1,-0.1,0.5,0,0,0,
42.982,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,3.2,-4.5,0.5,-0.06,-0.09,-0.15,0.2,-0.2,0.4,0,0,0,
42.986,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,3,-4.6,0.5,-0.06,-0.09,-0.15,0.2,-0.2,0.4,0,0,0,
42.989,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,2.9,-4.7,0.5,-0.06,-0.08,-0.15,0.1,-0.2,0.3,0,0,0,
42.994,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,2.5,-4.5,0.5,-0.05,-0.08,-0.14,0.2,-0.2,0.3,0,0,0,
42.998,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,2.2,-4.5,0.6,-0.05,-0.08,-0.14,0.2,-0.2,0.4,0,0,0,
43.002,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,2,-4.4,0.5,-0.06,-0.07,-0.15,0.2,-0.2,0.4,0,0,0,
43.006,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,2,-4.4,0.5,-0.06,-0.07,-0.15,0.3,-0.2,0.4,0,0,0,
43.009,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,1.8,-4.5,0.6,-0.06,-0.07,-0.15,0.3,-0.2,0.4,0,0,0,
43.014,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,1.5,-4.3,0.7,-0.05,-0.08,-0.14,0.2,-0.1,0.4,0,0,0,
43.018,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,1.8,-4.3,0.8,-0.05,-0.08,-0.14,0.1,-0.1,0.5,0,0,0,
43.022,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,1.6,-4.3,0.7,-0.05,-0.07,-0.13,0.2,-0.3,0.5,0,0,0,
43.026,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,1.8,-4.2,0.5,-0.05,-0.06,-0.14,0.2,-0.1,0.4,0,0,0,
43.029,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,1.6,-4.2,0.7,-0.05,-0.07,-0.13,0.2,-0.3,0.5,0,0,0,
43.034,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,1.8,-4,0.8,-0.05,-0.08,-0.13,0.2,-0.3,0.5,0,0,0,
43.038,399.245,87.001,-176.677,-135.524,-60.7966,-52.4966,1.6,-4.2,0.8,-0.05,-0.07,-0.13,0.2,-0.3,0.3,0,0,0,
43.042,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,1.9,-4.2,0.8,-0.05,-0.07,-0.13,0.2,-0.2,0.3,0,0,0,
43.046,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,1.9,-4.2,0.7,-0.05,-0.07,-0.13,0.2,-0.3,0.3,0,0,0,
43.049,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,1.6,-3.9,0.6,-0.05,-0.06,-0.13,0.2,-0.3,0.3,0,0,0,
43.054,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,1.4,-4,0.4,-0.05,-0.05,-0.13,0.1,-0.3,0.5,0,0,0,
43.058,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,1.3,-3.9,0.3,-0.05,-0.05,-0.13,0.1,-0.3,0.5,0,0,0,
43.062,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,1.4,-3.8,0.2,-0.05,-0.04,-0.12,0.2,-0.3,0.5,0,0,0,
43.066,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,1.2,-3.8,0.3,-0.05,-0.04,-0.12,0.1,-0.2,0.3,0,0,0,
43.07,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,1.2,-3.6,0.2,-0.04,-0.04,-0.11,0.1,-0.2,0.3,0,0,0,
43.074,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,1.6,-3.1,0,-0.03,-0.03,-0.09,0.2,-0.2,0.3,0,0,0,
43.078,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,2,-2.8,0,-0.03,-0.03,-0.08,0.2,-0.2,0.3,0,0,0,
43.082,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,2.2,-2.4,0,-0.02,-0.03,-0.07,0.1,-0.1,0.3,0,0,0,
43.086,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,2.5,-2.1,0,-0.02,-0.04,-0.05,0.1,-0.1,0.3,0,0,0,
43.089,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,3.1,-2.1,0,-0.02,-0.04,-0.05,0.2,-0.2,0.5,0,0,0,
43.094,399.25,87.003,-176.678,-135.523,-60.7964,-52.4963,3.4,-1.9,0,-0.02,-0.04,-0.04,0.2,-0.1,0.3,0,0,0,
43.098,399.253,87.003,-176.672,-135.522,-60.797,-52.4975,3.8,-1.8,-0.1,-0.02,-0.04,-0.04,0.2,-0.2,0.2,0,0,0,
43.102,399.253,87.003,-176.672,-135.522,-60.797,-52.4975,4.1,-1.6,-0.2,-0.02,-0.04,-0.04,0.2,-0.2,0.3,0,0,0,
43.106,399.253,87.003,-176.672,-135.522,-60.797,-52.4975,4.1,-1.5,-0.2,-0.01,-0.04,-0.03,0.2,-0.2,0.4,0,0,0,
43.109,399.253,87.003,-176.672,-135.522,-60.797,-52.4975,4.3,-1.5,-0.1,-0.01,-0.06,-0.03,0.2,-0.3,0.4,0,0,0,
43.114,399.25,86.995,-176.671,-135.522,-60.7972,-52.4982,4.4,-1.7,-0.1,-0.01,-0.06,-0.04,0.2,-0.2,0.3,0,0,0,
43.118,399.25,86.995,-176.671,-135.522,-60.7972,-52.4982,4.4,-1.9,0,-0.02,-0.07,-0.05,0.2,-0.1,0.3,0,0,0,
43.122,399.25,86.995,-176.671,-135.522,-60.7972,-52.4982,4.3,-2.1,0,-0.01,-0.07,-0.06,0.1,-0.1,0.3,0,0,0,
43.126,399.255,86.997,-176.673,-135.521,-60.797,-52.4978,4.1,-2.5,0.2,-0.02,-0.07,-0.07,0.1,-0.1,0.3,0,0,0,
43.13,399.255,86.997,-176.673,-135.521,-60.797,-52.4978,3.7,-2.8,0.4,-0.02,-0.09,-0.08,0.1,-0.2,0.3,0,0,0,
43.134,399.255,86.997,-176.673,-135.521,-60.797,-52.4978,3.8,-3.2,0.5,-0.04,-0.09,-0.09,0.2,-0.2,0.3,0,0,0,
43.138,399.255,86.997,-176.673,-135.521,-60.797,-52.4978,3.5,-3.4,0.5,-0.04,-0.09,-0.09,0.2,-0.2,0.3,0,0,0,
43.142,399.252,86.99,-176.672,-135.522,-60.7973,-52.4985,3.7,-3.6,0.5,-0.04,-0.09,-0.11,0.2,-0.2,0.3,0,0,0,
43.146,399.252,86.99,-176.672,-135.522,-60.7973,-52.4985,3.7,-3.7,0.5,-0.04,-0.09,-0.12,0.2,-0.2,0.3,0,0,0,
43.15,399.246,86.974,-176.67,-135.523,-60.7977,-52.4997,3.6,-3.9,0.4,-0.05,-0.09,-0.12,0.1,-0.2,0.3,0,0,0,
43.154,399.244,86.968,-176.669,-135.523,-60.798,-52.5003,3.6,-3.9,0.5,-0.05,-0.09,-0.12,0,-0.1,0.2,0,0,0,
43.158,399.246,86.962,-176.67,-135.523,-60.798,-52.5006,3.4,-4.1,0.4,-0.05,-0.09,-0.12,0.1,-0.2,0.3,0,0,0,
43.162,399.243,86.954,-176.669,-135.523,-60.7983,-52.5012,3.4,-4.2,0.4,-0.05,-0.08,-0.13,0.1,-0.2,0.3,0,0,0,
43.166,399.245,86.949,-176.67,-135.523,-60.7983,-52.5015,3.3,-4.3,0.4,-0.05,-0.08,-0.13,0.1,-0.2,0.3,0,0,0,
43.169,399.242,86.942,-176.669,-135.523,-60.7985,-52.5021,3,-4.3,0.5,-0.04,-0.08,-0.13,0.1,-0.2,0.3,0,0,0,
43.174,399.242,86.929,-176.669,-135.524,-60.7988,-52.503,2.8,-4.2,0.4,-0.04,-0.07,-0.14,0.2,-0.2,0.3,0,0,0,
43.178,399.244,86.923,-176.67,-135.523,-60.7989,-52.5033,2.5,-4.2,0.5,-0.05,-0.07,-0.13,0.2,-0.2,0.3,0,0,0,
43.182,399.246,86.918,-176.674,-135.524,-60.7983,-52.5023,2.4,-4.1,0.6,-0.05,-0.07,-0.13,0.2,-0.2,0.4,0,0,0,
43.186,399.248,86.913,-176.675,-135.524,-60.7983,-52.5026,1.8,-4.2,0.6,-0.05,-0.06,-0.14,0.1,-0.2,0.3,0,0,0,
43.189,399.256,86.909,-176.677,-135.523,-60.7982,-52.5026,1.9,-4,0.4,-0.05,-0.05,-0.14,0.1,-0.2,0.3,0,0,0,
