time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
29.462,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.1,-0.4,-1.1,0,-0.13,0.02,0.2,-0.1,0.2,0,0,0,
29.466,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.3,-0.5,-1.2,0,-0.12,0.01,0.3,0,0.3,0,0,0,
29.47,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,7.3,-0.2,-1.7,0,-0.12,0.02,0.2,-0.1,0.3,0,0,0,
29.474,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.7,-0.1,-1.6,0,-0.12,0.02,0.2,-0.1,0.2,0,0,0,
29.478,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.4,-0.1,-1.3,0,-0.13,0.03,0.1,-0.1,0.2,0,0,0,
29.498,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.5,-0.2,-1.4,0,-0.12,0.02,0.2,-0.1,0.3,0,0,0,
29.502,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,7.5,-0.2,-1.7,0,-0.12,0.02,0.2,0,0.2,0,0,0,
29.506,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,7.4,-0.3,-1.6,0,-0.12,0.02,0.2,0,0.3,0,0,0,
29.51,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,7,-0.4,-1.5,0,-0.12,0.02,0.3,-0.1,0.3,0,0,0,
29.514,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.9,-0.4,-1.4,0,-0.13,0.02,0.2,-0.1,0.2,0,0,0,
29.518,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.6,-0.3,-1.2,0,-0.13,0.02,0.2,-0.1,0.3,0,0,0,
29.522,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.5,-0.4,-1,0,-0.13,0.02,0.3,0,0.3,0,0,0,
29.526,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.9,-0.1,-1,0,-0.14,0.02,0.3,0,0.3,0,0,0,
29.53,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.4,0,-0.9,0,-0.14,0.02,0.3,0,0.3,0,0,0,
29.534,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.4,-0.2,-1.1,0,-0.14,0.02,0.2,-0.1,0.2,0,0,0,
29.538,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.5,-0.4,-0.9,0,-0.13,0.02,0.3,-0.1,0.3,0,0,0,
29.542,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.4,-0.4,-0.9,0,-0.13,0.02,0.3,0,0.3,0,0,0,
29.546,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,7.1,-0.3,-1.1,0,-0.13,0.02,0.2,-0.1,0.2,0,0,0,
29.55,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.8,-0.3,-0.9,0,-0.13,0.02,0.2,-0.1,0.2,0,0,0,
29.554,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.5,-0.4,-0.7,0,-0.14,0.02,0.3,-0.1,0.2,0,0,0,
29.558,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,7.2,-0.4,-1.2,0,-0.13,0.02,0.2,-0.1,0.3,0,0,0,
29.562,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,7.1,-0.2,-1.2,0,-0.14,0.02,0.2,0,0.2,0,0,0,
29.566,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.9,-0.1,-1,0,-0.14,0.02,0.2,-0.1,0.3,0,0,0,
29.57,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.8,-0.3,-0.9,0,-0.14,0.02,0.3,-0.1,0.3,0,0,0,
29.574,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.9,-0.3,-0.7,0,-0.14,0.02,0.2,-0.2,0.2,0,0,0,
29.578,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,7.4,-0.5,-0.9,0,-0.14,0.02,0.2,-0.1,0.2,0,0,0,
29.582,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,7.3,-0.5,-1,0,-0.14,0.02,0.3,0,0.3,0,0,0,
29.586,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,7.4,-0.5,-1.1,0,-0.14,0.01,0.3,0,0.3,0,0,0,
29.59,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,7,-0.4,-1,0,-0.14,0.01,0.3,-0.1,0.3,0,0,0,
29.594,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.9,-0.4,-0.9,0,-0.14,0.01,0.3,-0.1,0.3,0,0,0,
29.598,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.6,-0.5,-1,0,-0.13,0.02,0.3,-0.2,0.3,0,0,0,
29.602,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.2,-0.5,-0.9,0,-0.13,0,0.4,-0.2,0.3,0,0,0,
29.606,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,5.8,-0.5,-0.8,0,-0.13,0,0.3,0,0.3,0,0,0,
29.61,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,5.9,-0.5,-0.8,0,-0.13,0,0.2,-0.1,0.2,0,0,0,
29.614,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,6.1,-0.4,-0.7,0,-0.14,0.01,0.2,0,0.3,0,0,0,
29.618,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,5.9,-0.3,-0.7,0,-0.13,0.02,0.3,-0.1,0.3,0,0,0,
29.622,399.279,87.013,-176.66,-135.512,-60.7951,-52.5046,5.4,-0.2,-0.8,0,-0.13,0.02,0.2,-0.2,0.2,0,0,0,
