time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
42.762,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.7,-2.1,0.4,-0.02,-0.06,-0.05,0.1,-0.3,0.4,0,0,0,
42.766,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.4,-2.1,0.4,-0.02,-0.06,-0.05,0.1,-0.3,0.4,0,0,0,
42.77,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.5,-2.2,0.3,-0.02,-0.05,-0.06,0.1,-0.3,0.4,0,0,0,
42.774,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.5,-2.4,0.3,-0.02,-0.05,-0.06,0.1,-0.3,0.4,0,0,0,
42.778,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.3,-2.3,0.5,-0.03,-0.06,-0.07,0.2,-0.3,0.3,0,0,0,
42.781,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.4,-2.4,0.5,-0.03,-0.06,-0.07,0.1,-0.3,0.3,0,0,0,
42.785,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.7,-2.2,0.3,-0.02,-0.05,-0.06,0,-0.3,0.3,0,0,0,
42.79,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.5,-2.1,0.2,-0.02,-0.04,-0.05,0.1,-0.3,0.3,0,0,0,
42.794,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.2,-2.4,0.3,-0.02,-0.05,-0.06,0,-0.4,0.3,0,0,0,
42.798,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.4,-2.4,0.5,-0.03,-0.06,-0.07,0.1,-0.3,0.4,0,0,0,
42.802,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.5,-2.2,0.5,-0.02,-0.06,-0.05,0.1,-0.3,0.3,0,0,0,
42.806,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.5,-2.2,0.5,-0.02,-0.06,-0.05,0.1,-0.3,0.4,0,0,0,
42.81,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.5,-2.3,0.4,-0.02,-0.06,-0.05,0.2,-0.3,0.3,0,0,0,
42.814,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.4,-2.4,0.7,-0.02,-0.07,-0.06,0.1,-0.3,0.4,0,0,0,
42.818,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.4,-2.3,0.7,-0.02,-0.07,-0.06,0.1,-0.3,0.4,0,0,0,
42.821,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.6,-2.2,0.8,-0.02,-0.07,-0.06,0.1,-0.3,0.4,0,0,0,
42.825,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.6,-2.2,0.8,-0.02,-0.07,-0.06,0.1,-0.3,0.2,0,0,0,
42.83,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.6,-2.2,0.7,-0.02,-0.07,-0.06,0.2,-0.3,0.3,0,0,0,
42.834,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.7,-2.2,0.6,-0.02,-0.07,-0.06,0.2,-0.3,0.3,0,0,0,
42.838,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.6,-2.2,0.7,-0.02,-0.07,-0.06,0.2,-0.3,0.3,0,0,0,
42.841,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.6,-2.2,0.8,-0.02,-0.07,-0.06,0.1,-0.5,0.3,0,0,0,
42.845,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.5,-2.2,0.6,-0.02,-0.06,-0.05,0.1,-0.3,0.4,0,0,0,
42.85,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.7,-2.4,0.6,-0.02,-0.07,-0.06,0.1,-0.3,0.4,0,0,0,
42.854,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.7,-2.5,0.6,-0.02,-0.07,-0.06,0.1,-0.3,0.4,0,0,0,
42.858,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.9,-2.3,0.6,-0.02,-0.07,-0.06,0.1,-0.3,0.4,0,0,0,
42.862,399.25,87,-176.665,-135.522,-60.7979,-52.4975,3.3,-2.2,0.4,-0.02,-0.07,-0.06,0.1,-0.3,0.4,0,0,0,
42.865,399.25,87,-176.665,-135.522,-60.7979,-52.4975,3.2,-2.1,0.4,-0.02,-0.06,-0.05,0.1,-0.3,0.4,0,0,0,
42.87,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.9,-2.1,0.5,-0.02,-0.06,-0.05,0.1,-0.3,0.4,0,0,0,
42.874,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.5,-2.4,0.5,-0.02,-0.05,-0.06,0.2,-0.3,0.3,0,0,0,
42.878,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.5,-2.4,0.5,-0.02,-0.05,-0.06,0.1,-0.3,0.4,0,0,0,
42.881,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.6,-2.4,0.3,-0.02,-0.05,-0.06,0,-0.3,0.4,0,0,0,
42.886,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.3,-2.4,0.4,-0.02,-0.05,-0.06,0.1,-0.3,0.4,0,0,0,
42.89,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.5,-2.4,0.4,-0.03,-0.06,-0.07,0.1,-0.3,0.4,0,0,0,
42.894,399.25,87,-176.665,-135.522,-60.7979,-52.4975,2.4,-2.6,0.5,-0.03,-0.06,-0.07,0,-0.3,0.2,0,0,0,
42.898,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.4,-2.6,0.6,-0.03,-0.06,-0.07,0,-0.2,0.2,0,0,0,
42.901,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.5,-2.4,0.4,-0.03,-0.06,-0.07,0,-0.2,0.2,0,0,0,
42.905,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.7,-2.3,0.3,-0.02,-0.06,-0.05,0.1,-0.3,0.4,0,0,0,
42.91,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.3,-2.4,0.4,-0.02,-0.05,-0.06,0.1,-0.3,0.4,0,0,0,
42.914,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.2,-2.4,0.3,-0.02,-0.05,-0.06,0.2,-0.4,0.3,0,0,0,
42.918,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.3,-2.5,0.6,-0.03,-0.06,-0.07,0.2,-0.4,0.4,0,0,0,
42.921,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.1,-2.3,0.6,-0.02,-0.05,-0.06,0.1,-0.3,0.4,0,0,0,
42.925,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.5,-2.2,0.5,-0.02,-0.06,-0.05,0.1,-0.3,0.4,0,0,0,
42.93,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.3,-2.4,0.5,-0.03,-0.06,-0.07,0.1,-0.2,0.3,0,0,0,
42.934,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.2,-2.4,0.6,-0.03,-0.06,-0.07,0.1,-0.2,0.3,0,0,0,
42.938,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.4,-2.4,0.6,-0.03,-0.06,-0.07,0.1,-0.2,0.3,0,0,0,
42.941,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2.1,-2.3,0.6,-0.03,-0.06,-0.07,0.1,-0.3,0.4,0,0,0,
42.945,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.9,-2.3,0.7,-0.03,-0.06,-0.07,0.1,-0.2,0.3,0,0,0,
42.95,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.8,-2.6,0.5,-0.03,-0.05,-0.07,0.1,-0.2,0.3,0,0,0,
42.954,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.7,-2.4,0.6,-0.03,-0.05,-0.07,0.1,-0.3,0.4,0,0,0,
42.958,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,2,-2.3,0.2,-0.03,-0.04,-0.07,0.1,-0.3,0.4,0,0,0,
42.961,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.9,-2.2,0.1,-0.02,-0.04,-0.06,0.1,-0.2,0.5,0,0,0,
42.965,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.8,-2.3,0.2,-0.03,-0.04,-0.07,0.1,-0.3,0.4,0,0,0,
42.97,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.6,-2.5,0.2,-0.03,-0.04,-0.07,0.1,-0.3,0.4,0,0,0,
42.974,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.3,-2.5,0.1,-0.03,-0.04,-0.07,0.1,-0.2,0.3,0,0,0,
42.978,399.255,87.002,-176.667,-135.522,-60.7977,-52.4972,1.6,-2.6,0.2,-0.03,-0.04,-0.07,0.1,-0.2,0.3,0,0,0,
42.981,399.252,86.995,-176.666,-135.522,-60.798,-52.4978,1.7,-2.3,0.2,-0.02,-0.04,-0.06,0.1,-0.2,0.3,0,0,0,
42.985,399.252,86.995,-176.666,-135.522,-60.798,-52.4978,1.9,-2.5,0.1,-0.03,-0.04,-0.07,0.2,-0.3,0.3,0,0,0,
42.99,399.252,86.995,-176.666,-135.522,-60.798,-52.4978,1.8,-2.8,0.3,-0.03,-0.05,-0.07,0.1,-0.2,0.3,0,0,0,
42.994,399.249,86.987,-176.665,-135.523,-60.7982,-52.4985,1.7,-2.7,0.4,-0.03,-0.05,-0.07,0.1,-0.2,0.3,0,0,0,
42.998,399.246,86.979,-176.664,-135.523,-60.7985,-52.4991,1.9,-2.5,0.3,-0.03,-0.04,-0.07,0.1,-0.3,0.3,0,0,0,
43.001,399.243,86.972,-176.663,-135.523,-60.7987,-52.4997,2.3,-2.6,0.2,-0.02,-0.04,-0.07,0.1,-0.5,0.3,0,0,0,
43.005,399.243,86.972,-176.663,-135.523,-60.7987,-52.4997,2.5,-2.5,0.4,-0.01,-0.05,-0.06,0,-0.3,0.3,0,0,0,
43.01,399.24,86.965,-176.663,-135.524,-60.7989,-52.5003,2.4,-2.4,0.3,-0.01,-0.05,-0.06,0.1,-0.3,0.4,0,0,0,
43.014,399.237,86.957,-176.662,-135.524,-60.7992,-52.5009,2.3,-2.4,0.4,-0.02,-0.05,-0.05,0.2,-0.3,0.3,0,0,0,
43.018,399.24,86.952,-176.663,-135.524,-60.7992,-52.5012,2.4,-2,0.5,-0.01,-0.04,-0.04,0.2,-0.3,0.3,0,0,0,
43.022,399.237,86.944,-176.662,-135.524,-60.7995,-52.5018,2.3,-2,0.3,-0.01,-0.04,-0.04,0.1,-0.2,0.3,0,0,0,
43.025,399.234,86.937,-176.661,-135.524,-60.7997,-52.5024,2.3,-2.2,0.4,-0.02,-0.05,-0.05,0.2,-0.3,0.4,0,0,0,
43.03,399.231,86.93,-176.66,-135.525,-60.7999,-52.503,2.4,-2.3,0.4,-0.02,-0.05,-0.06,0.1,-0.2,0.3,0,0,0,
43.034,399.228,86.922,-176.659,-135.525,-60.8002,-52.5036,2.4,-2.2,0.5,-0.01,-0.05,-0.06,0,-0.3,0.3,0,0,0,
43.038,399.228,86.922,-176.659,-135.525,-60.8002,-52.5036,3,-2.4,0.5,-0.02,-0.06,-0.07,0,-0.2,0.4,0,0,0,
43.041,399.224,86.915,-176.66,-135.527,-60.7998,-52.503,2.6,-2.2,0.4,-0.02,-0.05,-0.06,0.1,-0.3,0.4,0,0,0,
43.046,399.222,86.908,-176.659,-135.527,-60.8,-52.5035,2.7,-2.5,0.6,-0.02,-0.07,-0.08,0.2,-0.3,0.4,0,0,0,
43.05,399.219,86.901,-176.658,-135.528,-60.8003,-52.5041,2.7,-2.5,0.6,-0.02,-0.07,-0.08,0.2,-0.4,0.4,0,0,0,
43.054,399.216,86.893,-176.657,-135.528,-60.8005,-52.5048,2.8,-2.3,0.8,-0.01,-0.07,-0.06,0.2,-0.3,0.3,0,0,0,
43.058,399.216,86.893,-176.657,-135.528,-60.8005,-52.5048,2.9,-2.3,0.6,-0.02,-0.07,-0.06,0.3,-0.4,0.3,0,0,0,
43.061,399.213,86.885,-176.656,-135.529,-60.8007,-52.5054,2.7,-2.1,0.7,-0.02,-0.07,-0.06,0.1,-0.3,0.4,0,0,0,
43.065,399.213,86.879,-176.649,-135.527,-60.8016,-52.5074,2.6,-2.2,0.7,-0.02,-0.07,-0.06,0.1,-0.3,0.3,0,0,0,
43.07,399.216,86.873,-176.65,-135.527,-60.8016,-52.5077,2.7,-2.2,0.6,-0.02,-0.07,-0.06,0.1,-0.2,0.3,0,0,0,
43.074,399.216,86.873,-176.65,-135.527,-60.8016,-52.5077,3,-2.1,0.4,-0.02,-0.06,-0.05,0.1,-0.3,0.3,0,0,0,
43.078,399.213,86.866,-176.649,-135.527,-60.8019,-52.5083,2.8,-2,0.4,-0.02,-0.05,-0.05,0.1,-0.3,0.4,0,0,0,
43.081,399.213,86.866,-176.649,-135.527,-60.8019,-52.5083,2.7,-2.1,0.3,-0.02,-0.06,-0.05,0.2,-0.3,0.4,0,0,0,
