time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
2.955,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1,-2.2,4.4,-0.02,-0.08,-0.12,0.1,-0.2,0.3,0,0,0,
2.959,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1,-2.1,4.3,-0.02,-0.08,-0.12,0.1,-0.1,0.3,0,0,0,
2.963,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1.4,-2.2,4.4,-0.02,-0.08,-0.12,0.1,-0.1,0.3,0,0,0,
2.967,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.9,-2,4.3,-0.01,-0.07,-0.12,0.1,-0.1,0.5,0,0,0,
2.971,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-1.4,-2,4.6,-0.01,-0.09,-0.12,0.1,-0.1,0.5,0,0,0,
2.975,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.7,-1.8,4.4,-0.01,-0.09,-0.12,0.1,-0.3,0.4,0,0,0,
2.979,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.7,-1.9,4.6,-0.01,-0.09,-0.12,0.1,-0.2,0.3,0,0,0,
2.983,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.6,-2,4.5,-0.01,-0.09,-0.12,0.1,-0.2,0.3,0,0,0,
2.987,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.4,-2,4.3,-0.01,-0.09,-0.12,0.1,-0.2,0.3,0,0,0,
2.991,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.7,-2.2,4.4,-0.01,-0.08,-0.13,0.1,-0.1,0.3,0,0,0,
2.996,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.7,-2.1,4.3,-0.01,-0.09,-0.12,0.2,-0.2,0.4,0,0,0,
2.999,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.5,-2.1,4.5,-0.02,-0.1,-0.12,0.2,-0.1,0.4,0,0,0,
3.003,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.5,-1.9,4.5,-0.01,-0.09,-0.12,0.2,-0.3,0.4,0,0,0,
3.007,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.5,-1.8,4.4,-0.01,-0.1,-0.11,0.2,-0.1,0.3,0,0,0,
3.011,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.5,-1.7,4.5,-0.01,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
3.015,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.4,-2,4.5,-0.01,-0.09,-0.12,0.2,0,0.3,0,0,0,
3.019,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.6,-1.9,4.6,-0.01,-0.1,-0.11,0.1,0,0.4,0,0,0,
3.023,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-1.7,4.4,-0.01,-0.1,-0.11,0.2,-0.1,0.3,0,0,0,
3.027,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.3,-1.6,4.5,-0.01,-0.1,-0.1,0.2,-0.1,0.4,0,0,0,
3.031,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-1.7,4.3,-0.01,-0.09,-0.1,0.2,-0.1,0.5,0,0,0,
3.035,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.5,-1.7,4.5,-0.01,-0.09,-0.1,0.2,-0.1,0.3,0,0,0,
3.039,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.4,-1.8,4.5,-0.01,-0.1,-0.11,0.2,-0.1,0.3,0,0,0,
3.043,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.5,-1.9,4.5,-0.01,-0.09,-0.12,0.2,-0.1,0.3,0,0,0,
3.047,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.5,-1.8,4.4,-0.01,-0.09,-0.12,0.2,-0.1,0.4,0,0,0,
3.051,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.7,-1.9,4.4,-0.01,-0.09,-0.12,0.1,0,0.4,0,0,0,
3.055,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.6,-1.9,4.5,0,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
3.059,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-2,4.3,0,-0.1,-0.11,0.1,-0.1,0.5,0,0,0,
3.063,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-1.9,4.5,-0.01,-0.1,-0.12,0.2,-0.1,0.3,0,0,0,
3.067,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-1.8,4.4,0,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
3.071,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-2,4.8,-0.02,-0.1,-0.12,0,-0.1,0.4,0,0,0,
3.075,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-2.1,4.5,-0.02,-0.1,-0.12,0,-0.1,0.4,0,0,0,
3.079,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-2.1,4.3,-0.02,-0.1,-0.12,0.1,-0.1,0.3,0,0,0,
3.083,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,-2.2,4.5,-0.02,-0.1,-0.13,0.2,-0.2,0.3,0,0,0,
3.087,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-2.1,4.3,-0.02,-0.1,-0.12,0.1,-0.2,0.3,0,0,0,
