time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
38.374,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1,-3.4,3.5,-0.02,-0.09,-0.16,0,0,0.1,0,0,0,
38.378,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.9,-3.5,3.5,-0.03,-0.09,-0.16,0.1,0,0.1,0,0,0,
38.382,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1,-3.3,3.4,-0.03,-0.08,-0.15,0,0,0.1,0,0,0,
38.386,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.1,-3.4,3.7,-0.02,-0.09,-0.16,0,0,0.1,0,0,0,
38.39,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.8,-3.5,3.8,-0.03,-0.09,-0.16,0.2,-0.1,0,0,0,0,
38.394,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.1,-3.6,3.7,-0.03,-0.09,-0.16,0.2,-0.1,0,0,0,0,
38.398,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.1,-3.5,3.9,-0.02,-0.1,-0.17,0.1,-0.1,0.2,0,0,0,
38.402,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.9,-3.8,3.9,-0.04,-0.1,-0.17,0.1,0,0.1,0,0,0,
38.406,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.5,-3.7,3.7,-0.03,-0.1,-0.17,0.1,-0.1,0.1,0,0,0,
38.41,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.7,-3.8,3.7,-0.03,-0.1,-0.18,0,-0.2,0.2,0,0,0,
38.414,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.5,-3.5,3.4,-0.03,-0.09,-0.16,0,0,0.1,0,0,0,
38.418,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.8,-3.3,3.5,-0.03,-0.1,-0.16,0.2,0,0.1,0,0,0,
38.422,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.4,-3.4,3.8,-0.03,-0.1,-0.16,0.1,0,0.2,0,0,0,
38.426,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.1,-3.4,3.7,-0.03,-0.09,-0.15,0.1,-0.1,0.2,0,0,0,
38.43,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.6,-3.4,3.7,-0.03,-0.1,-0.16,0.2,-0.2,0.1,0,0,0,
38.434,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.1,-3.3,3.7,-0.03,-0.09,-0.15,0.2,-0.2,0.1,0,0,0,
38.438,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1,-3.4,3.6,-0.03,-0.09,-0.16,0.2,0,0.1,0,0,0,
38.442,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.1,-3.4,3.7,-0.03,-0.09,-0.15,0.2,-0.1,0.2,0,0,0,
38.446,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.9,-3.4,3.6,-0.03,-0.09,-0.16,0.2,-0.1,0.2,0,0,0,
38.45,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1,-3.4,3.5,-0.03,-0.09,-0.16,0.2,0,0.1,0,0,0,
38.454,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.2,-3.4,3.4,-0.03,-0.08,-0.15,0.2,0,0.1,0,0,0,
38.458,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.4,-3.3,3.4,-0.03,-0.09,-0.16,0.2,0,0,0,0,0,
38.462,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.3,-3.2,3.5,-0.03,-0.09,-0.16,0.2,0,0.1,0,0,0,
38.466,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.2,-3.2,3.3,-0.02,-0.09,-0.14,0.1,0,0.1,0,0,0,
38.47,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.1,-3.2,3.5,-0.02,-0.1,-0.15,0,0,0.1,0,0,0,
38.474,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.2,-3.1,3.4,-0.02,-0.09,-0.14,0.2,0,0.2,0,0,0,
38.478,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.7,-3.1,3.1,-0.02,-0.09,-0.14,0.2,0,0.2,0,0,0,
38.482,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.9,-3,3.1,-0.02,-0.09,-0.15,0.2,0,0.1,0,0,0,
38.486,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.8,-3.1,3.1,-0.03,-0.08,-0.15,0.2,0,0.1,0,0,0,
38.49,399.252,87,-176.672,-135.524,-60.7984,-52.4954,2,-3.1,3,-0.02,-0.08,-0.15,0.2,0,0.1,0,0,0,
38.494,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.6,-3.2,3.3,-0.02,-0.09,-0.15,0.2,0,0.1,0,0,0,
38.498,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.1,-3.1,3.4,-0.02,-0.09,-0.14,0.1,-0.1,0.1,0,0,0,
38.502,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.1,-3.3,3.5,-0.03,-0.08,-0.15,0.1,-0.1,0.2,0,0,0,
38.506,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.2,-3.4,3.6,-0.03,-0.09,-0.16,0.1,-0.1,0.2,0,0,0,
38.51,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.1,-3.4,3.5,-0.03,-0.09,-0.16,0.2,-0.2,0.1,0,0,0,
38.514,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.5,-3.5,3.5,-0.03,-0.09,-0.16,0.1,0,0.1,0,0,0,
38.518,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.2,-3.5,3.5,-0.03,-0.09,-0.16,0.1,0,0.1,0,0,0,
38.522,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1,-3.6,3.5,-0.03,-0.09,-0.16,0.2,-0.1,0.2,0,0,0,
38.526,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.2,-3.6,3.3,-0.03,-0.08,-0.16,0.1,-0.1,0.1,0,0,0,
38.53,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.1,-3.4,3.4,-0.03,-0.08,-0.15,0.1,0,0.1,0,0,0,
38.534,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.9,-3.6,3.6,-0.03,-0.09,-0.16,0,-0.2,0.2,0,0,0,
