time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
3.528,399.248,87.001,-176.67,-135.524,-60.7984,-52.4953,2.7,-1.9,0.6,-0.01,-0.07,-0.06,0.3,-0.1,0.2,0,0,0,
3.532,399.248,87.001,-176.67,-135.524,-60.7984,-52.4953,2.5,-1.8,0.5,-0.02,-0.06,-0.05,0.2,-0.2,0.3,0,0,0,
3.535,399.248,87.001,-176.67,-135.524,-60.7984,-52.4953,2.3,-1.9,0.6,-0.02,-0.07,-0.06,0.2,-0.2,0.2,0,0,0,
3.54,399.248,87.001,-176.67,-135.524,-60.7984,-52.4953,1.9,-1.8,0.8,-0.02,-0.06,-0.05,0.3,-0.1,0.3,0,0,0,
3.544,399.248,87.001,-176.67,-135.524,-60.7984,-52.4953,1.8,-1.8,1,-0.02,-0.07,-0.06,0.3,-0.2,0.1,0,0,0,
3.547,399.248,87.001,-176.67,-135.524,-60.7984,-52.4953,1.4,-1.9,1.2,-0.02,-0.07,-0.06,0.2,-0.2,0.2,0,0,0,
3.552,399.248,87.001,-176.67,-135.524,-60.7984,-52.4953,1.6,-1.8,1.2,-0.02,-0.07,-0.06,0.2,-0.2,0.2,0,0,0,
3.556,399.248,87.001,-176.67,-135.524,-60.7984,-52.4953,1.5,-1.8,1,-0.02,-0.07,-0.06,0.2,-0.2,0.2,0,0,0,
3.56,399.248,87.001,-176.67,-135.524,-60.7984,-52.4953,1,-1.9,1,-0.02,-0.07,-0.06,0.2,-0.2,0.3,0,0,0,
3.564,399.248,87.001,-176.67,-135.524,-60.7984,-52.4953,0.4,-1.9,1,-0.02,-0.06,-0.05,0.3,-0.1,0.3,0,0,0,
3.568,399.248,87.001,-176.67,-135.524,-60.7984,-52.4953,0.3,-1.8,1.2,-0.02,-0.06,-0.05,0.2,-0.2,0.3,0,0,0,
