time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
15.19,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.2,0.8,0.3,0,0,0,0.2,-0.1,0.4,0,0,0,
15.193,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,-0.3,0.8,0.2,0,0,0,0.2,-0.1,0.2,0,0,0,
15.197,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0,0.8,0.6,0,0,0,0.3,-0.1,0.4,0,0,0,
15.201,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0,1.2,0.3,0,0,0.02,0.4,-0.1,0.3,0,0,0,
15.205,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.5,1.2,0.7,0,-0.02,0.02,0.4,-0.1,0.3,0,0,0,
15.208,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.4,1.8,0.1,0.01,0,0.04,0.4,-0.1,0.3,0,0,0,
15.213,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.7,1.5,0.3,0.02,0,0.02,0.3,-0.1,0.4,0,0,0,
15.217,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.6,1.9,-0.3,0.01,0,0.04,0.3,-0.1,0.4,0,0,0,
15.221,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1.4,1.6,0,0.02,0,0.02,0.3,0,0.4,0,0,0,
15.225,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.5,1.6,-0.2,0.01,0,0.03,0.3,0,0.4,0,0,0,
15.228,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1.4,1.6,0,0.02,-0.02,0.03,0.4,-0.2,0.3,0,0,0,
15.233,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.3,1.4,0.1,0.01,0,0.03,0.3,-0.2,0.3,0,0,0,
15.237,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1.5,1.4,0.3,0.01,-0.02,0.02,0.4,-0.2,0.3,0,0,0,
15.241,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1,1.5,-0.1,0.01,0,0.03,0.4,-0.1,0.3,0,0,0,
15.245,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1.3,1.2,0.1,0.01,-0.02,0.01,0.4,-0.1,0.3,0,0,0,
15.248,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.1,1,0.1,0,-0.01,0.01,0.4,-0.1,0.3,0,0,0,
15.253,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1.3,0.9,0.3,0,-0.02,0.02,0.3,-0.1,0.3,0,0,0,
15.257,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.2,0.5,0.5,0,-0.02,0,0.3,-0.1,0.3,0,0,0,
15.261,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1.2,0.5,0.3,0,-0.02,0,0.3,0,0.3,0,0,0,
15.265,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.3,0.1,0.6,0,-0.02,-0.01,0.3,0,0.3,0,0,0,
15.269,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1.4,0.1,0.6,0,-0.03,-0.01,0.3,-0.1,0.4,0,0,0,
15.273,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,0.2,-0.2,0.8,-0.01,-0.04,-0.02,0.3,0,0.4,0,0,0,
15.277,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1.3,0,0.4,-0.01,-0.02,-0.02,0.3,-0.1,0.3,0,0,0,
15.281,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,-0.2,-0.3,1.1,-0.01,-0.03,-0.03,0.3,-0.1,0.3,0,0,0,
15.285,399.25,87.003,-176.678,-135.525,-60.7976,-52.4938,1.1,0,0.4,-0.01,-0.02,-0.02,0.3,-0.1,0.3,0,0,0,
