time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
4.679,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.5,-1.5,4.2,-0.01,-0.09,-0.1,0,-0.3,0.3,0,0,0,
4.683,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,-1.3,4.2,0,-0.09,-0.09,0,-0.2,0.3,0,0,0,
4.687,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-1.4,4.4,-0.01,-0.1,-0.1,0,-0.2,0.5,0,0,0,
4.692,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-1.6,4.5,-0.01,-0.09,-0.1,0.1,-0.3,0.4,0,0,0,
4.695,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.3,-1.6,4.5,-0.01,-0.1,-0.1,0,-0.2,0.3,0,0,0,
4.699,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-1.7,4.5,0,-0.1,-0.11,0.1,-0.3,0.5,0,0,0,
4.703,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.6,-1.4,4.2,-0.01,-0.09,-0.1,0.1,-0.2,0.5,0,0,0,
4.707,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.5,-1.5,4.2,-0.01,-0.1,-0.11,0,-0.2,0.5,0,0,0,
4.711,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.2,-1.4,4.2,-0.01,-0.09,-0.1,0,-0.2,0.5,0,0,0,
4.715,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,-1.7,4.5,-0.01,-0.09,-0.1,0,-0.2,0.5,0,0,0,
4.719,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.7,-1.7,4.8,-0.01,-0.1,-0.11,0,-0.1,0.4,0,0,0,
4.723,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.6,-1.8,4.9,0,-0.1,-0.11,0,-0.1,0.4,0,0,0,
4.727,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.8,-1.7,5,0,-0.1,-0.11,0,-0.2,0.5,0,0,0,
4.731,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.7,-1.9,5.1,-0.01,-0.1,-0.12,0,-0.2,0.5,0,0,0,
4.735,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-1.7,4.6,0,-0.1,-0.11,0,-0.2,0.3,0,0,0,
4.739,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-1.9,4.5,-0.02,-0.1,-0.12,0,-0.2,0.3,0,0,0,
4.743,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-1.9,4.6,-0.02,-0.1,-0.12,0,-0.2,0.3,0,0,0,
4.747,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.4,-1.9,4.9,-0.02,-0.1,-0.12,0.1,-0.3,0.4,0,0,0,
4.751,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.7,-1.7,4.9,-0.01,-0.1,-0.11,0,-0.2,0.3,0,0,0,
4.755,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-1.2,-1.7,5,-0.01,-0.1,-0.11,0,-0.2,0.4,0,0,0,
4.759,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-1.2,-1.8,5.2,-0.02,-0.1,-0.12,0,-0.1,0.3,0,0,0,
4.763,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.7,-1.8,5,-0.01,-0.1,-0.12,0.1,-0.1,0.3,0,0,0,
4.767,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.7,-1.7,5,-0.02,-0.1,-0.12,0.1,-0.1,0.5,0,0,0,
4.771,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.4,-1.6,4.6,-0.01,-0.1,-0.11,0,-0.1,0.4,0,0,0,
4.775,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,-1.4,4.4,-0.01,-0.09,-0.1,0,-0.2,0.5,0,0,0,
4.779,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-1.4,4.2,-0.01,-0.09,-0.1,0,-0.1,0.4,0,0,0,
4.783,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.4,-1.5,4.3,-0.01,-0.09,-0.1,0,-0.1,0.4,0,0,0,
4.787,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.5,-1.7,4.4,-0.01,-0.08,-0.11,0,-0.2,0.3,0,0,0,
4.791,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.5,-1.8,4.4,-0.01,-0.09,-0.12,0,-0.2,0.3,0,0,0,
4.795,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,-1.8,4.3,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
4.799,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-1.6,4.2,-0.01,-0.08,-0.11,0,-0.2,0.3,0,0,0,
4.803,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.2,-1.5,3.8,-0.01,-0.08,-0.11,0,-0.3,0.3,0,0,0,
4.808,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.3,-1.6,3.9,-0.01,-0.08,-0.11,0,-0.2,0.3,0,0,0,
4.811,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.3,-1.6,3.7,-0.01,-0.07,-0.1,0,-0.2,0.3,0,0,0,
4.815,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,-1.8,3.7,-0.01,-0.08,-0.11,0.1,-0.3,0.4,0,0,0,
4.819,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.5,-1.6,3.8,-0.01,-0.09,-0.1,0,-0.2,0.5,0,0,0,
4.823,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-1.7,4,-0.01,-0.09,-0.1,0,-0.2,0.5,0,0,0,
4.827,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-1.6,4.4,-0.01,-0.1,-0.11,0,-0.3,0.5,0,0,0,
4.831,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,-1.6,4.3,-0.01,-0.09,-0.1,0,-0.2,0.5,0,0,0,
4.835,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.3,-1.7,4.4,-0.01,-0.1,-0.11,0,-0.1,0.4,0,0,0,
4.839,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,-1.8,4.1,-0.01,-0.1,-0.11,0,-0.1,0.4,0,0,0,
4.843,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.5,-2,3.9,-0.01,-0.09,-0.12,0,-0.1,0.4,0,0,0,
4.847,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,-1.8,4.1,-0.02,-0.09,-0.11,0,-0.2,0.3,0,0,0,
4.851,399.252,87.001,-176.675,-135.526,-60.7977,-52.4942,0.2,-1.7,4.1,-0.02,-0.09,-0.11,0,-0.1,0.4,0,0,0,
4.855,399.252,87.001,-176.675,-135.526,-60.7977,-52.4942,0,-1.7,4.3,-0.02,-0.09,-0.11,0.1,-0.1,0.3,0,0,0,
4.86,399.252,87.001,-176.675,-135.526,-60.7977,-52.4942,0,-1.6,4.5,-0.01,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
4.863,399.252,87.001,-176.675,-135.526,-60.7977,-52.4942,-0.4,-1.7,4.6,-0.01,-0.1,-0.11,0,-0.1,0.4,0,0,0,
4.867,399.252,87.001,-176.675,-135.526,-60.7977,-52.4942,-0.3,-1.7,4.8,-0.01,-0.1,-0.11,0,-0.2,0.3,0,0,0,
