time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
38.881,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.6,1.6,5.2,0,-0.01,0.04,0.1,-0.2,0.2,0,0,0,
38.885,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.7,1.9,5.2,0.01,-0.02,0.04,0,-0.2,0.1,0,0,0,
38.889,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.6,1.9,5.2,0,-0.02,0.05,0,-0.2,0.1,0,0,0,
38.893,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.7,1.9,5.3,0,-0.02,0.05,0.1,-0.2,0,0,0,0,
38.897,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.7,1.7,5.3,0,-0.02,0.03,0.2,-0.2,0,0,0,0,
38.901,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.9,1.7,5.4,0,-0.02,0.03,0.1,-0.1,0.1,0,0,0,
38.905,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.9,1.7,5.4,0,-0.02,0.03,0.1,-0.2,0.2,0,0,0,
38.909,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.8,1.7,5.4,0,-0.02,0.03,0.1,-0.1,0.3,0,0,0,
38.913,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.5,1.8,5.3,0.01,-0.02,0.03,0,-0.2,0.1,0,0,0,
38.917,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.5,1.7,5.4,0.01,-0.02,0.03,0.1,-0.2,0.2,0,0,0,
38.921,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.1,1.8,5.3,0.01,-0.02,0.03,0.1,-0.1,0.1,0,0,0,
38.925,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.1,1.7,5.2,0,-0.02,0.03,0.1,-0.1,0.1,0,0,0,
38.929,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.3,1.7,5.3,0,-0.02,0.03,0.1,-0.2,0,0,0,0,
38.933,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.6,1.8,5.4,0,-0.02,0.03,0.1,-0.3,0.1,0,0,0,
38.937,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.5,1.7,5.4,0,-0.02,0.03,0.1,-0.2,0.2,0,0,0,
38.941,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.3,1.8,5.4,0,-0.02,0.04,0.1,-0.2,0,0,0,0,
38.945,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.5,1.6,5.3,0,-0.02,0.03,0.1,-0.2,0.2,0,0,0,
38.949,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.5,5.2,0,-0.02,0.03,0.1,-0.2,0.2,0,0,0,
38.953,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.5,5.2,0,-0.02,0.03,0.2,-0.2,0.1,0,0,0,
38.957,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.6,5.3,0,-0.02,0.03,0.1,-0.1,0.1,0,0,0,
38.962,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13,1.7,5.3,0,-0.02,0.04,0.1,-0.1,0.1,0,0,0,
38.965,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-12.8,1.7,5.2,0,-0.02,0.04,0.1,-0.2,0.2,0,0,0,
38.97,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13,1.7,5.2,0,-0.02,0.04,0.1,-0.1,0.2,0,0,0,
38.973,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13,1.7,5.2,0,-0.02,0.04,0.2,-0.1,0.2,0,0,0,
38.977,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.1,1.7,5.2,0,-0.02,0.04,0.1,-0.2,0.2,0,0,0,
38.981,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.1,1.6,5.1,0,-0.02,0.04,0.1,-0.2,0.2,0,0,0,
38.985,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13,1.6,5.1,0,-0.02,0.03,0.1,-0.1,0.1,0,0,0,
38.989,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.5,5.2,0,-0.02,0.03,0.1,-0.2,0.2,0,0,0,
38.993,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.1,1.5,5.3,0,-0.02,0.03,0.1,-0.2,0.2,0,0,0,
38.997,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.4,1.6,5.5,0,-0.03,0.03,0.1,-0.2,0.2,0,0,0,
39.001,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.3,1.7,5.4,0,-0.02,0.04,0.2,-0.1,0.2,0,0,0,
39.005,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13,1.6,5.3,0,-0.02,0.03,0.2,-0.1,0.2,0,0,0,
39.009,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-12.8,1.6,5.2,0,-0.02,0.03,0.1,-0.2,0.2,0,0,0,
39.013,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13,1.6,5.4,0,-0.03,0.03,0.2,-0.1,0.2,0,0,0,
39.017,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-12.7,1.7,5.4,0,-0.03,0.03,0.2,-0.1,0.2,0,0,0,
39.022,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.1,1.5,5.4,0,-0.02,0.03,0.3,-0.2,0.1,0,0,0,
39.025,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13,1.5,5.3,0,-0.02,0.03,0.2,-0.2,0.1,0,0,0,
39.029,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.5,5.4,0,-0.02,0.03,0.1,-0.3,0.2,0,0,0,
39.033,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.5,5.2,0,-0.02,0.03,0.1,-0.1,0.1,0,0,0,
39.037,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.3,5.2,0,-0.02,0.02,0.1,-0.2,0.2,0,0,0,
39.041,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.3,1.4,5.2,0,-0.01,0.03,0.1,-0.1,0.2,0,0,0,
39.045,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.4,1.3,5.3,0,-0.02,0.02,0.1,-0.2,0.2,0,0,0,
39.049,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.4,5.1,0,-0.02,0.02,0.2,-0.2,0.2,0,0,0,
39.053,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.4,1.4,5.1,0,-0.02,0.02,0,-0.2,0.2,0,0,0,
39.057,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.3,1.2,5.2,0,-0.02,0.02,0,-0.2,0.2,0,0,0,
39.061,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.4,1.4,5.1,0,-0.02,0.02,0,-0.2,0.2,0,0,0,
39.065,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.5,1.3,5.2,0,-0.02,0.02,0.2,-0.2,0.1,0,0,0,
39.069,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.3,5.3,0,-0.02,0.02,0.1,-0.2,0,0,0,0,
39.073,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.3,5.3,-0.01,-0.01,0.02,0.1,-0.2,0,0,0,0,
39.077,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.1,1.3,5.3,0,-0.02,0.03,0.1,-0.2,0.2,0,0,0,
39.081,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.3,1.3,5.3,0,-0.02,0.02,0.1,-0.1,0.2,0,0,0,
39.085,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.1,1.3,5.2,0,-0.02,0.02,0,-0.1,0.2,0,0,0,
39.089,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.1,1.4,5.2,0,-0.01,0.03,0.1,-0.2,0.2,0,0,0,
39.093,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.5,5.2,0,-0.02,0.03,0.2,-0.1,0,0,0,0,
39.097,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.2,1.5,5.2,0,-0.02,0.03,0.2,-0.2,0.2,0,0,0,
39.101,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.3,1.6,5.3,0,-0.02,0.03,0.2,-0.2,0.1,0,0,0,
39.105,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.7,1.5,5.4,0,-0.02,0.03,0.2,-0.2,0.1,0,0,0,
39.109,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.5,1.6,5.3,0,-0.02,0.03,0.2,-0.2,0.1,0,0,0,
39.113,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.3,1.5,5.2,0,-0.02,0.03,0,-0.3,0.2,0,0,0,
39.117,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.5,1.6,5.2,0,-0.01,0.03,0,-0.2,0.2,0,0,0,
39.121,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.8,1.6,5.3,0,-0.02,0.03,0,-0.2,0.2,0,0,0,
39.126,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.8,1.7,5.3,0,-0.02,0.03,0.1,-0.1,0.2,0,0,0,
39.129,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.6,1.7,5.3,0,-0.01,0.04,0.1,-0.2,0.2,0,0,0,
39.133,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.8,1.7,5.2,0,-0.01,0.04,0.2,-0.2,0.1,0,0,0,
39.137,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-14,1.7,5.3,0,-0.01,0.04,0.1,-0.2,0.2,0,0,0,
39.141,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-14,1.7,5.3,0,-0.01,0.04,0,-0.2,0.2,0,0,0,
39.145,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-14,1.7,5.3,0,-0.01,0.04,0.1,-0.2,0.2,0,0,0,
39.149,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-14,1.7,5.3,0,-0.01,0.04,0.1,0,0.1,0,0,0,
39.153,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.7,1.7,5.2,0,-0.01,0.04,0.2,0,0.1,0,0,0,
39.157,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-13.9,1.7,5.2,0,-0.01,0.04,0.2,-0.1,0.2,0,0,0,
39.161,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-14,1.8,5.3,0,-0.01,0.04,0.1,-0.2,0.2,0,0,0,
39.165,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-14.1,1.8,5.5,0,-0.02,0.03,0,0,0.1,0,0,0,
39.169,399.276,87.02,-176.669,-135.518,-60.7966,-52.4952,-14.3,1.6,5.5,0,-0.02,0.03,0.1,-0.2,0,0,0,0,
