time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
65.203,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.6,-3.5,3.6,-0.02,-0.1,-0.17,-0.1,-0.1,0.2,0,0,0,
65.206,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.7,-3.3,3.3,-0.01,-0.09,-0.16,0,0,0.3,0,0,0,
65.211,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.5,-3.3,3.5,-0.02,-0.1,-0.15,0,0,0.3,0,0,0,
65.214,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.1,-3.4,3.7,-0.02,-0.1,-0.16,0,0,0.2,0,0,0,
65.219,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.3,-3.6,3.6,-0.02,-0.1,-0.17,0,-0.1,0.2,0,0,0,
65.222,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.1,-3.6,3.7,-0.02,-0.1,-0.17,0,0,0.2,0,0,0,
65.226,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.1,-3.6,3.9,-0.03,-0.1,-0.17,0,0,0.1,0,0,0,
65.231,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.2,-3.7,3.8,-0.03,-0.1,-0.17,0,-0.1,0.1,0,0,0,
65.234,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1,-3.8,3.8,-0.03,-0.1,-0.17,0,-0.1,0.1,0,0,0,
65.239,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.1,-3.9,3.7,-0.03,-0.1,-0.18,0,-0.1,0.1,0,0,0,
65.242,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.5,-3.7,3.6,-0.02,-0.1,-0.17,0,0,0.2,0,0,0,
65.246,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.3,-3.8,3.8,-0.03,-0.1,-0.17,0,0,0.2,0,0,0,
65.251,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.1,-3.9,3.7,-0.03,-0.1,-0.18,0,0,0.2,0,0,0,
65.254,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.1,-3.5,3.6,-0.02,-0.1,-0.17,0.1,-0.2,0.1,0,0,0,
65.259,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,0.8,-3.5,3.8,-0.03,-0.09,-0.16,0.1,-0.3,0.2,0,0,0,
65.263,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1,-3.6,3.8,-0.04,-0.1,-0.17,0,-0.2,0.2,0,0,0,
65.266,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.2,-3.5,3.7,-0.03,-0.09,-0.16,0,-0.2,0.3,0,0,0,
65.271,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,0.9,-3.6,3.7,-0.03,-0.09,-0.17,0,-0.2,0.3,0,0,0,
65.275,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1,-3.4,3.8,-0.03,-0.09,-0.16,0,-0.2,0.2,0,0,0,
65.279,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.2,-3.4,3.9,-0.03,-0.1,-0.16,0,-0.2,0.2,0,0,0,
65.282,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.1,-3.5,3.9,-0.03,-0.09,-0.16,0,-0.2,0.2,0,0,0,
65.286,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.2,-3.4,3.9,-0.03,-0.1,-0.16,0.1,-0.1,0.1,0,0,0,
65.291,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,0.9,-3.6,4,-0.04,-0.1,-0.17,0,-0.3,0.2,0,0,0,
65.294,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.1,-3.5,3.9,-0.04,-0.1,-0.17,0.1,-0.2,0.2,0,0,0,
65.299,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.3,-3.4,3.7,-0.03,-0.09,-0.16,0,-0.2,0.2,0,0,0,
65.303,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1,-3.4,3.7,-0.03,-0.09,-0.16,0,-0.1,0.2,0,0,0,
65.306,399.245,87.003,-176.676,-135.525,-60.7976,-52.4937,1.4,-3.2,3.4,-0.03,-0.09,-0.16,0,-0.2,0.1,0,0,0,
65.311,399.248,87.003,-176.67,-135.524,-60.7982,-52.495,1.2,-3.4,3.8,-0.03,-0.09,-0.16,0,-0.2,0.2,0,0,0,
65.315,399.248,87.003,-176.67,-135.524,-60.7982,-52.495,0.9,-3.6,3.9,-0.03,-0.09,-0.16,0.1,-0.2,0.2,0,0,0,
65.319,399.248,87.003,-176.67,-135.524,-60.7982,-52.495,1,-3.4,3.6,-0.03,-0.09,-0.16,0,-0.2,0.2,0,0,0,
65.322,399.248,87.003,-176.67,-135.524,-60.7982,-52.495,1.1,-3.3,3.8,-0.03,-0.1,-0.16,0,-0.1,0.2,0,0,0,
65.327,399.248,87.003,-176.67,-135.524,-60.7982,-52.495,1.1,-3.5,3.7,-0.03,-0.1,-0.16,0.1,-0.1,0.1,0,0,0,
