time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
52.252,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,0.5,0.2,0,0,0,0.2,-0.1,0.2,0,0,0,
52.255,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1,0.5,0.1,0,0,0,0.2,0,0.1,0,0,0,
52.26,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,0.4,0.8,0,0,0,0.2,0,0.1,0,0,0,
52.264,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,0.5,-0.1,0,0.01,0,0.2,0,0.1,0,0,0,
52.268,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.9,0.5,-0.1,0,0,0,0.1,-0.1,0.1,0,0,0,
52.271,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.4,0.3,0.5,0,0,0,0,0,0.1,0,0,0,
52.275,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.6,0.4,-0.1,0,0.01,0,0.1,0,0.1,0,0,0,
52.28,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.7,0.2,-0.2,0,0,0,0.3,-0.2,0.1,0,0,0,
52.284,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.4,0.1,0.4,0,0,-0.01,0.2,0,0.1,0,0,0,
52.288,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.7,0.2,-0.2,-0.01,0.01,-0.01,0.1,-0.2,0.2,0,0,0,
52.292,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.7,0.1,-0.5,0,0.01,-0.01,0,-0.1,0.2,0,0,0,
52.295,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,-0.1,0.5,0,0,-0.01,0.1,-0.1,0.3,0,0,0,
52.3,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.5,0.1,0,-0.01,0,0,0.1,-0.2,0.3,0,0,0,
52.304,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.9,0.2,-0.1,0,0,0,0.2,-0.1,0.3,0,0,0,
52.308,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.5,0.1,0.5,0,0,0,0.2,-0.1,0.3,0,0,0,
52.311,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.8,0.3,-0.2,-0.01,0.02,0,0.1,-0.1,0.2,0,0,0,
52.316,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.5,0.1,-0.4,0,0.01,-0.01,0.1,0,0.3,0,0,0,
52.32,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.8,0.1,0.3,0,0,0,0.1,0,0.2,0,0,0,
52.324,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-1,0.4,0,0,0.01,0,0.1,0,0.1,0,0,0,
52.328,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.6,0.3,-0.5,0,0.02,0,0.2,0,0.2,0,0,0,
52.331,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,0.2,0.3,0,0,0,0.1,-0.1,0.2,0,0,0,
52.335,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.6,0.4,-0.1,0,0.01,0,0.1,0,0.1,0,0,0,
52.34,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.9,0.4,-0.4,0,0,0,0.1,0,0.1,0,0,0,
52.344,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.3,0.2,0.3,0,0,0,0.1,-0.2,0.1,0,0,0,
52.348,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.4,0.3,-0.3,0,0.02,0,0.1,-0.1,0.1,0,0,0,
52.351,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.8,0.2,-0.5,0,0.02,0,0.1,0,0.1,0,0,0,
52.355,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.4,0.2,0.4,0,0,0,0.1,0,0.1,0,0,0,
52.36,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.6,0.3,-0.1,-0.01,0.02,0,0.2,0,0.1,0,0,0,
52.364,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.7,0.1,-0.3,0,0.01,-0.01,0.1,0,0.2,0,0,0,
52.368,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,0.2,0.1,0,0,0,0,-0.1,0.2,0,0,0,
52.372,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,0.3,-0.2,-0.01,0.02,0,0,-0.1,0.2,0,0,0,
52.375,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.5,0.4,-0.5,0,0.01,0,0.2,-0.1,0.2,0,0,0,
52.38,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.5,0.1,0.4,0,0,-0.01,0.2,-0.1,0.2,0,0,0,
52.384,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,0.3,0.3,0,0,0,0.2,0,0.3,0,0,0,
52.388,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1.3,0.5,-0.1,0,0,0,0.3,0,0.3,0,0,0,
52.392,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,0.4,0.6,0,0,0,0.3,0,0.3,0,0,0,
