time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
14.492,399.252,86.993,-176.667,-135.524,-60.7986,-52.4962,0.9,-3.1,3.7,-0.02,-0.09,-0.16,0,-0.1,0.1,0,0,0,
14.495,399.252,86.993,-176.667,-135.524,-60.7986,-52.4962,1,-3,3.9,-0.02,-0.09,-0.15,0,-0.2,0.2,0,0,0,
14.5,399.252,86.993,-176.667,-135.524,-60.7986,-52.4962,1.4,-3,3.5,-0.02,-0.09,-0.15,0.1,-0.2,0.3,0,0,0,
14.504,399.252,86.993,-176.667,-135.524,-60.7986,-52.4962,1,-3.1,3.9,-0.02,-0.1,-0.15,0,-0.2,0.2,0,0,0,
14.508,399.255,86.993,-176.66,-135.523,-60.7992,-52.4976,1,-3.1,3.8,-0.02,-0.09,-0.15,0,-0.2,0.2,0,0,0,
14.512,399.257,86.993,-176.655,-135.522,-60.7993,-52.498,0.7,-3,4,-0.02,-0.09,-0.15,0,-0.2,0.2,0,0,0,
14.516,399.257,86.993,-176.655,-135.522,-60.7993,-52.498,1.2,-3,3.8,-0.02,-0.09,-0.15,0,-0.2,0.3,0,0,0,
14.52,399.26,86.993,-176.648,-135.521,-60.7999,-52.4994,0.9,-3.2,3.7,-0.02,-0.08,-0.15,0,-0.2,0.2,0,0,0,
14.523,399.263,86.993,-176.642,-135.519,-60.8004,-52.5007,1.5,-3,3.6,-0.02,-0.08,-0.15,0,-0.2,0.2,0,0,0,
14.528,399.263,86.988,-176.633,-135.518,-60.8011,-52.5023,1.6,-3.1,3.7,-0.02,-0.08,-0.15,0,-0.1,0.2,0,0,0,
14.532,399.266,86.988,-176.626,-135.516,-60.8017,-52.5038,1.4,-3,3.8,-0.02,-0.08,-0.15,0,-0.2,0.2,0,0,0,
14.535,399.27,86.988,-176.619,-135.514,-60.8023,-52.5052,1.1,-2.9,3.6,-0.01,-0.07,-0.15,0,-0.1,0.2,0,0,0,
14.54,399.272,86.988,-176.613,-135.513,-60.8028,-52.5065,0.7,-2.8,4,-0.01,-0.07,-0.15,0.1,-0.2,0.3,0,0,0,
14.544,399.272,86.981,-176.608,-135.513,-60.8031,-52.5073,1,-3,4,-0.02,-0.1,-0.15,0.1,-0.2,0.2,0,0,0,
14.548,399.272,86.973,-176.6,-135.512,-60.8039,-52.5093,0.8,-2.8,4,-0.01,-0.1,-0.14,0.1,-0.2,0.3,0,0,0,
14.552,399.269,86.959,-176.591,-135.511,-60.805,-52.5119,1.2,-2.6,4,-0.01,-0.1,-0.14,0.1,-0.2,0.3,0,0,0,
14.555,399.269,86.951,-176.584,-135.51,-60.8058,-52.5138,1.1,-2.9,4,-0.01,-0.1,-0.14,0,-0.3,0.3,0,0,0,
14.559,399.266,86.937,-176.575,-135.509,-60.8069,-52.5164,1.6,-3,3.8,-0.01,-0.1,-0.14,0.1,-0.2,0.3,0,0,0,
14.563,399.267,86.929,-176.567,-135.507,-60.8077,-52.5184,1.3,-3,3.7,-0.01,-0.09,-0.13,0.1,-0.2,0.3,0,0,0,
14.568,399.266,86.922,-176.561,-135.507,-60.8079,-52.5192,1.4,-3.2,3.9,-0.01,-0.1,-0.14,0.2,-0.1,0.3,0,0,0,
14.572,399.266,86.914,-176.553,-135.506,-60.8088,-52.5213,1.5,-3.1,3.9,-0.01,-0.1,-0.14,0.1,0,0.4,0,0,0,
14.575,399.263,86.9,-176.545,-135.506,-60.8098,-52.5237,1.2,-3.1,4,-0.01,-0.1,-0.14,0.1,-0.1,0.3,0,0,0,
14.579,399.262,86.893,-176.54,-135.506,-60.81,-52.5245,1.2,-3.3,4.1,-0.02,-0.1,-0.15,0.1,-0.2,0.3,0,0,0,
14.583,399.261,86.886,-176.536,-135.507,-60.8097,-52.5242,1.2,-3.6,4.1,-0.02,-0.1,-0.17,0.2,-0.3,0.3,0,0,0,
14.588,399.259,86.879,-176.535,-135.51,-60.8088,-52.5226,1.8,-3.5,3.7,-0.02,-0.1,-0.17,0.2,-0.3,0.5,0,0,0,
14.592,399.256,86.873,-176.534,-135.512,-60.8078,-52.5209,1.6,-3.7,3.9,-0.03,-0.1,-0.19,0.2,-0.2,0.2,0,0,0,
14.596,399.254,86.866,-176.533,-135.515,-60.8068,-52.5194,1.5,-3.6,4.1,-0.03,-0.11,-0.18,0.1,-0.3,0.2,0,0,0,
14.6,399.248,86.852,-176.533,-135.519,-60.8055,-52.5172,1.3,-3.4,4.2,-0.03,-0.12,-0.18,0.1,-0.3,0.2,0,0,0,
14.603,399.246,86.846,-176.532,-135.522,-60.8046,-52.5156,1.3,-3.4,4.3,-0.03,-0.12,-0.17,0.1,-0.2,0.3,0,0,0,
14.608,399.244,86.839,-176.531,-135.525,-60.8036,-52.514,1.3,-3.4,4.1,-0.02,-0.12,-0.16,0.1,-0.1,0.1,0,0,0,
14.612,399.241,86.832,-176.53,-135.527,-60.8027,-52.5124,1.2,-3.2,4.2,-0.02,-0.12,-0.15,0,-0.1,0.1,0,0,0,
14.615,399.239,86.825,-176.528,-135.53,-60.8017,-52.5109,1.2,-3.5,4,-0.02,-0.1,-0.16,0.1,-0.2,0.2,0,0,0,
14.619,399.24,86.826,-176.528,-135.532,-60.8005,-52.5086,0.7,-3.5,4,-0.03,-0.09,-0.16,0.1,-0.2,0.3,0,0,0,
14.624,399.238,86.82,-176.525,-135.534,-60.8001,-52.5081,1.2,-3.5,3.8,-0.02,-0.1,-0.17,0,-0.2,0.2,0,0,0,
14.628,399.236,86.813,-176.524,-135.536,-60.7992,-52.5066,1.1,-3.7,3.7,-0.04,-0.08,-0.18,0.1,-0.2,0.1,0,0,0,
14.631,399.234,86.806,-176.52,-135.537,-60.7988,-52.5063,1.3,-3.6,3.6,-0.03,-0.07,-0.17,0.2,-0.1,0.3,0,0,0,
14.635,399.233,86.799,-176.517,-135.539,-60.7985,-52.5058,1.4,-3.5,3.4,-0.03,-0.07,-0.16,0.3,-0.1,0.3,0,0,0,
14.64,399.232,86.793,-176.513,-135.54,-60.7981,-52.5055,1.4,-3.5,3.5,-0.02,-0.06,-0.17,0.2,0,0.3,0,0,0,
14.643,399.231,86.785,-176.508,-135.54,-60.7983,-52.5061,1.1,-3.6,3.5,-0.03,-0.07,-0.16,0.3,-0.1,0.4,0,0,0,
14.648,399.232,86.786,-176.506,-135.541,-60.7977,-52.5052,1.1,-3.4,3.7,-0.02,-0.07,-0.16,0.2,-0.1,0.3,0,0,0,
14.652,399.237,86.778,-176.488,-135.54,-60.7994,-52.5071,1.4,-3.2,3.6,-0.03,-0.08,-0.15,0,-0.2,0.2,0,0,0,
14.655,399.235,86.771,-176.485,-135.541,-60.7989,-52.5065,1.1,-3.2,3.9,-0.02,-0.1,-0.15,0.1,-0.2,0.3,0,0,0,
14.659,399.234,86.764,-176.48,-135.541,-60.7992,-52.5075,1.2,-3.2,3.9,-0.02,-0.1,-0.15,0.1,-0.1,0.3,0,0,0,
14.663,399.234,86.757,-176.474,-135.541,-60.7994,-52.5082,0.9,-3.3,3.9,-0.03,-0.09,-0.15,0,-0.2,0.2,0,0,0,
14.668,399.235,86.758,-176.471,-135.542,-60.7989,-52.5073,1,-3.1,4,-0.02,-0.1,-0.15,0.2,-0.1,0.3,0,0,0,
14.672,399.234,86.75,-176.466,-135.543,-60.799,-52.508,0.6,-3.1,4,-0.03,-0.09,-0.15,0.2,-0.1,0.3,0,0,0,
14.676,399.234,86.743,-176.461,-135.543,-60.7993,-52.5088,0.5,-3.2,4.3,-0.02,-0.09,-0.16,0.1,0,0.2,0,0,0,
14.68,399.233,86.736,-176.455,-135.543,-60.7996,-52.5097,0.8,-3.1,4,-0.02,-0.09,-0.16,0.1,-0.2,0.2,0,0,0,
14.683,399.232,86.729,-176.449,-135.543,-60.7998,-52.5104,0.6,-3.2,4.1,-0.02,-0.09,-0.16,0,-0.2,0.2,0,0,0,
14.688,399.234,86.729,-176.445,-135.542,-60.7997,-52.5105,0.9,-3.3,3.9,-0.02,-0.08,-0.17,0,-0.3,0.3,0,0,0,
14.692,399.233,86.722,-176.442,-135.544,-60.7994,-52.5102,0.9,-3.1,4,-0.02,-0.08,-0.15,0.1,-0.3,0.2,0,0,0,
14.695,399.232,86.715,-176.436,-135.544,-60.7996,-52.511,1.3,-3.1,3.9,-0.02,-0.08,-0.15,0.1,-0.3,0.2,0,0,0,
14.7,399.232,86.708,-176.43,-135.544,-60.7999,-52.5118,1.1,-3.2,4,-0.02,-0.1,-0.15,0,-0.2,0.2,0,0,0,
14.704,399.231,86.701,-176.425,-135.544,-60.8001,-52.5127,1.1,-3.1,4,-0.02,-0.1,-0.15,0,-0.2,0.2,0,0,0,
14.708,399.233,86.701,-176.421,-135.544,-60.8001,-52.5127,0.8,-3,3.8,-0.02,-0.09,-0.15,0.1,-0.2,0.3,0,0,0,
14.711,399.232,86.694,-176.415,-135.544,-60.8003,-52.5135,0.8,-2.9,3.9,-0.02,-0.09,-0.15,0,-0.3,0.3,0,0,0,
14.715,399.232,86.687,-176.409,-135.544,-60.8006,-52.5144,1,-3.2,3.6,-0.02,-0.09,-0.15,0.1,-0.2,0.3,0,0,0,
14.72,399.231,86.68,-176.403,-135.544,-60.8008,-52.5152,0.6,-3.3,3.8,-0.02,-0.09,-0.16,0.1,-0.1,0.3,0,0,0,
14.723,399.233,86.682,-176.399,-135.543,-60.8006,-52.5149,0.7,-3.1,3.5,-0.02,-0.08,-0.15,0,-0.2,0.2,0,0,0,
14.728,399.233,86.676,-176.394,-135.543,-60.8008,-52.5157,0.3,-3.3,3.9,-0.02,-0.09,-0.16,0,-0.2,0.2,0,0,0,
14.732,399.232,86.668,-176.388,-135.543,-60.8011,-52.5166,0.5,-3.2,3.7,-0.02,-0.08,-0.17,0.1,-0.2,0.2,0,0,0,
14.735,399.232,86.661,-176.382,-135.543,-60.8013,-52.5174,0.1,-3.2,3.9,-0.03,-0.07,-0.16,0.1,-0.2,0.3,0,0,0,
14.739,399.239,86.663,-176.38,-135.543,-60.8011,-52.5171,0.6,-3.2,3.9,-0.02,-0.07,-0.16,0.1,-0.2,0.3,0,0,0,
14.743,399.238,86.656,-176.374,-135.542,-60.8014,-52.5181,0.7,-3.3,3.7,-0.02,-0.07,-0.16,0,-0.2,0.3,0,0,0,
14.748,399.238,86.649,-176.369,-135.543,-60.8016,-52.5189,0.5,-3.3,3.8,-0.02,-0.07,-0.16,0.1,-0.1,0.3,0,0,0,
14.751,399.237,86.642,-176.363,-135.543,-60.8018,-52.5196,0.7,-3.1,3.7,-0.02,-0.08,-0.15,0.1,-0.1,0.3,0,0,0,
14.756,399.239,86.642,-176.359,-135.542,-60.8018,-52.5198,0.5,-3.2,3.9,-0.02,-0.09,-0.16,0.1,-0.2,0.3,0,0,0,
14.788,399.239,86.6,-176.318,-135.543,-60.8026,-52.5238,0.9,-3.1,3.7,-0.02,-0.08,-0.15,0.1,-0.2,0.3,0,0,0,
14.792,399.238,86.593,-176.313,-135.544,-60.8029,-52.5246,0.4,-3.2,4.1,-0.02,-0.09,-0.16,0.1,-0.3,0.2,0,0,0,
14.795,399.238,86.586,-176.307,-135.544,-60.8031,-52.5253,0.6,-3.2,3.9,-0.02,-0.08,-0.15,0.1,-0.3,0.2,0,0,0,
14.8,399.237,86.579,-176.302,-135.544,-60.8033,-52.5261,0.2,-3.3,4.1,-0.02,-0.09,-0.16,0.1,-0.2,0.2,0,0,0,
14.803,399.239,86.579,-176.297,-135.543,-60.8033,-52.5263,0.5,-3,4,-0.02,-0.09,-0.15,0.2,-0.1,0.3,0,0,0,
14.808,399.235,86.572,-176.298,-135.545,-60.803,-52.5259,0.3,-3,3.9,-0.02,-0.09,-0.15,0.1,-0.2,0.3,0,0,0,
14.812,399.234,86.565,-176.293,-135.545,-60.8032,-52.5265,0,-3.3,4.1,-0.02,-0.09,-0.16,0,-0.3,0.3,0,0,0,
14.816,399.234,86.558,-176.288,-135.545,-60.8034,-52.5273,0.3,-3,4,-0.02,-0.09,-0.15,0,-0.2,0.2,0,0,0,
14.82,399.236,86.558,-176.283,-135.545,-60.8034,-52.5276,0,-3.3,4.4,-0.02,-0.1,-0.16,0.1,0,0.2,0,0,0,
14.824,399.236,86.551,-176.277,-135.545,-60.8037,-52.5284,-0.1,-3.4,4.3,-0.02,-0.1,-0.17,0.2,-0.1,0.2,0,0,0,
14.828,399.235,86.544,-176.271,-135.545,-60.8039,-52.5292,-0.3,-3.5,4.4,-0.02,-0.1,-0.17,0,-0.1,0.3,0,0,0,
14.832,399.234,86.538,-176.266,-135.545,-60.8039,-52.5295,0,-3.5,4.4,-0.02,-0.1,-0.17,0,-0.1,0.2,0,0,0,
14.836,399.237,86.538,-176.259,-135.543,-60.8045,-52.5309,0,-3.4,4.3,-0.02,-0.1,-0.17,0.1,-0.1,0.3,0,0,0,
14.84,399.233,86.531,-176.26,-135.545,-60.8042,-52.5305,0.3,-3.5,4.2,-0.03,-0.09,-0.17,0,-0.2,0.2,0,0,0,
14.843,399.233,86.525,-176.255,-135.545,-60.8044,-52.5312,0.2,-3.6,4,-0.02,-0.08,-0.17,0.1,-0.2,0.3,0,0,0,
14.848,399.235,86.525,-176.25,-135.545,-60.8044,-52.5314,0.3,-3.4,4.2,-0.02,-0.09,-0.16,0.3,-0.1,0.3,0,0,0,
14.852,399.234,86.518,-176.245,-135.545,-60.8047,-52.5322,0.5,-3.4,4.2,-0.02,-0.09,-0.16,0.2,-0.1,0.3,0,0,0,
14.855,399.234,86.51,-176.239,-135.545,-60.8049,-52.533,0.3,-3.5,4.5,-0.03,-0.1,-0.17,0.1,-0.2,0.2,0,0,0,
14.859,399.236,86.511,-176.235,-135.544,-60.8049,-52.5332,0.5,-3.4,4.3,-0.02,-0.1,-0.16,0,-0.2,0.2,0,0,0,
14.864,399.235,86.503,-176.229,-135.544,-60.8052,-52.5341,0.3,-3.3,4.5,-0.02,-0.1,-0.16,0.1,-0.2,0.2,0,0,0,
14.868,399.232,86.497,-176.23,-135.546,-60.8048,-52.5334,0.7,-3.4,4.4,-0.02,-0.11,-0.17,0.2,-0.3,0.1,0,0,0,
14.872,399.234,86.497,-176.226,-135.546,-60.8047,-52.5335,0.4,-3.3,4.1,-0.02,-0.09,-0.16,0,-0.3,0.2,0,0,0,
14.875,399.233,86.49,-176.22,-135.546,-60.8049,-52.5343,0.7,-3.3,4.1,-0.02,-0.09,-0.16,0.1,-0.3,0.2,0,0,0,
14.879,399.234,86.482,-176.209,-135.546,-60.8061,-52.5349,1,-3.2,4.1,-0.02,-0.09,-0.16,0.2,-0.1,0.3,0,0,0,
14.883,399.235,86.474,-176.201,-135.545,-60.807,-52.5369,0.8,-3.3,4.1,-0.02,-0.1,-0.17,0.3,-0.1,0.3,0,0,0,
14.888,399.234,86.474,-176.203,-135.546,-60.8063,-52.5357,1,-3.5,3.9,-0.03,-0.09,-0.17,0.1,-0.2,0.2,0,0,0,
14.892,399.233,86.468,-176.198,-135.546,-60.8065,-52.5363,0.3,-3.4,4.1,-0.03,-0.09,-0.17,0,-0.2,0.2,0,0,0,
14.895,399.232,86.46,-176.193,-135.546,-60.8068,-52.5372,0.4,-3.3,4.1,-0.02,-0.09,-0.16,0.1,-0.1,0.2,0,0,0,
14.9,399.235,86.461,-176.188,-135.546,-60.8068,-52.5374,0,-3.4,4.3,-0.03,-0.09,-0.17,0,-0.1,0.2,0,0,0,
14.903,399.234,86.453,-176.182,-135.546,-60.807,-52.5382,0.1,-3.3,4.2,-0.02,-0.1,-0.17,0,-0.1,0.1,0,0,0,
14.908,399.234,86.449,-176.176,-135.545,-60.8071,-52.5388,0,-3.2,4.2,-0.02,-0.09,-0.16,0.1,0,0.2,0,0,0,
14.912,399.233,86.449,-176.178,-135.547,-60.8065,-52.5375,0.1,-3.3,4.2,-0.02,-0.09,-0.16,0,0,0.2,0,0,0,
14.916,399.232,86.442,-176.174,-135.547,-60.8067,-52.5381,0.3,-3.2,4,-0.02,-0.09,-0.15,0.1,-0.1,0.3,0,0,0,
14.92,399.232,86.435,-176.166,-135.546,-60.8075,-52.5402,0.2,-3.2,4.2,-0.02,-0.1,-0.15,0.2,-0.1,0.3,0,0,0,
14.923,399.234,86.435,-176.161,-135.545,-60.8075,-52.5404,0.6,-3.2,4.1,-0.02,-0.1,-0.15,0.1,-0.2,0.3,0,0,0,
14.928,399.239,86.43,-176.157,-135.545,-60.8076,-52.541,0.3,-3.2,4.2,-0.02,-0.1,-0.15,0,-0.2,0.2,0,0,0,
14.932,399.238,86.422,-176.152,-135.545,-60.8078,-52.5416,0.5,-3.4,4,-0.02,-0.09,-0.16,0.1,-0.2,0.3,0,0,0,
14.935,399.234,86.415,-176.153,-135.547,-60.8074,-52.541,0.2,-3.4,4,-0.02,-0.09,-0.16,0.1,-0.2,0.2,0,0,0,
14.94,399.237,86.415,-176.148,-135.546,-60.8075,-52.5413,0.6,-3.2,3.9,-0.02,-0.08,-0.15,0,-0.2,0.2,0,0,0,
14.944,399.236,86.409,-176.143,-135.546,-60.8077,-52.5421,0.3,-3.2,3.9,-0.02,-0.08,-0.17,0,-0.2,0.2,0,0,0,
14.948,399.239,86.409,-176.136,-135.545,-60.8083,-52.5435,0,-3.1,4.1,-0.02,-0.09,-0.16,0.1,-0.2,0.2,0,0,0,
14.952,399.236,86.401,-176.137,-135.547,-60.8079,-52.5429,0.3,-3.3,3.9,-0.02,-0.08,-0.17,0.1,-0.2,0.1,0,0,0,
14.955,399.235,86.397,-176.132,-135.546,-60.808,-52.5433,0.3,-3.2,4.1,-0.02,-0.09,-0.16,0,-0.2,0.2,0,0,0,
14.959,399.237,86.397,-176.127,-135.546,-60.8079,-52.5435,0.3,-3.2,3.9,-0.02,-0.08,-0.17,0,-0.2,0.2,0,0,0,
14.963,399.233,86.39,-176.128,-135.547,-60.8076,-52.5429,0.2,-3.4,4,-0.02,-0.08,-0.17,0.1,-0.2,0.2,0,0,0,
14.968,399.236,86.39,-176.124,-135.547,-60.8076,-52.5431,0.4,-3.2,4,-0.02,-0.09,-0.16,0,-0.2,0.2,0,0,0,
14.972,399.235,86.383,-176.118,-135.547,-60.8078,-52.544,0.4,-3.2,4,-0.02,-0.08,-0.15,0,-0.2,0.2,0,0,0,
14.975,399.235,86.378,-176.111,-135.546,-60.8085,-52.5455,0.4,-3.2,4.1,-0.02,-0.09,-0.16,0,-0.3,0.2,0,0,0,
14.98,399.234,86.378,-176.113,-135.547,-60.8079,-52.5443,0.4,-2.9,4,-0.02,-0.09,-0.15,0,-0.3,0.2,0,0,0,
14.983,399.236,86.375,-176.101,-135.546,-60.8086,-52.544,0.4,-2.7,4.3,-0.01,-0.1,-0.14,0,-0.3,0.2,0,0,0,
