time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
54.794,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.4,-1.5,4,-0.01,-0.07,-0.1,0,0,0.1,0,0,0,
54.797,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.2,-1.1,4.1,0,-0.07,-0.09,0.1,0,0.3,0,0,0,
54.801,399.253,87,-176.67,-135.523,-60.799,-52.4967,-0.1,-1.2,4.3,-0.01,-0.08,-0.1,0.1,0,0.3,0,0,0,
54.805,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.5,-1.2,4.1,-0.01,-0.08,-0.1,0,0,0.1,0,0,0,
54.809,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.2,-1.2,4.3,0,-0.08,-0.1,0.1,-0.1,0.3,0,0,0,
54.813,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.2,-1.1,4.3,0,-0.08,-0.1,0.1,0,0.1,0,0,0,
54.817,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.1,-1.4,4.3,-0.01,-0.09,-0.1,0.1,0,0.1,0,0,0,
54.821,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.4,-1.2,4.2,0,-0.08,-0.1,0.1,0,0.3,0,0,0,
54.825,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.4,-1.4,4.2,0,-0.09,-0.11,0.1,0,0.3,0,0,0,
54.829,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.8,-1.4,4.2,0,-0.09,-0.11,0.1,-0.1,0.3,0,0,0,
54.833,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.7,-1.4,4.3,0,-0.09,-0.11,0,0,0.3,0,0,0,
54.837,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.6,-1.4,4.5,-0.01,-0.09,-0.1,0.1,0,0.4,0,0,0,
54.841,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.6,-1.3,4.2,-0.01,-0.09,-0.1,0,0,0.2,0,0,0,
54.845,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.2,-1.4,4.5,-0.01,-0.1,-0.11,0.1,0,0.1,0,0,0,
54.849,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.3,-1.4,4.6,-0.01,-0.1,-0.1,0.1,0,0.1,0,0,0,
54.853,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.4,-1.5,4.3,-0.01,-0.09,-0.1,0.1,0,0.1,0,0,0,
54.857,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.1,-1.2,4.3,-0.01,-0.08,-0.1,0.1,-0.1,0.3,0,0,0,
54.861,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.3,-1.4,4.5,-0.01,-0.1,-0.11,0.1,0,0.1,0,0,0,
54.865,399.253,87,-176.67,-135.523,-60.799,-52.4967,0.2,-1.4,4.3,-0.01,-0.09,-0.1,0.1,0,0.3,0,0,0,
