time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
51.493,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-3,4.2,-0.02,-0.1,-0.15,0,-0.1,0.3,0,0,0,
51.498,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.6,-3.2,4.2,-0.02,-0.1,-0.17,0.1,0,0.2,0,0,0,
51.502,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,-3.2,4.2,-0.02,-0.1,-0.17,0.1,0,0.2,0,0,0,
51.506,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,-3.4,4.3,-0.02,-0.1,-0.17,0,0,0.3,0,0,0,
51.51,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-3.4,4.1,-0.02,-0.1,-0.17,0,0,0.3,0,0,0,
51.513,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,-3.3,4.1,-0.02,-0.1,-0.17,0,0.1,0.2,0,0,0,
51.518,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.3,-3.2,3.8,-0.02,-0.09,-0.16,-0.1,0,0.2,0,0,0,
51.522,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,-3.4,4,-0.02,-0.09,-0.16,0,0,0.2,0,0,0,
51.526,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.5,-3.5,3.8,-0.02,-0.08,-0.17,0,0,0.2,0,0,0,
51.53,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.7,-3.5,4,-0.03,-0.09,-0.17,0,0,0.3,0,0,0,
51.533,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.6,-3.4,4,-0.02,-0.1,-0.17,0,0,0.3,0,0,0,
51.538,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,-3.3,4.3,-0.02,-0.1,-0.17,-0.1,0,0.2,0,0,0,
51.542,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.7,-3.2,4,-0.02,-0.09,-0.16,-0.1,0,0.2,0,0,0,
51.546,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.4,-3,4.1,-0.02,-0.1,-0.15,0,-0.2,0.3,0,0,0,
51.55,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.9,-3,4,-0.02,-0.1,-0.15,0,-0.1,0.3,0,0,0,
51.554,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.9,-3.1,4,-0.02,-0.09,-0.16,0,0,0.3,0,0,0,
51.558,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,1.1,-3.4,4.1,-0.02,-0.1,-0.17,0,0,0.1,0,0,0,
51.561,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,1.1,-3.4,4.1,-0.03,-0.1,-0.17,0,0,0.3,0,0,0,
51.566,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,1.3,-3.6,4,-0.03,-0.1,-0.17,0,0,0.3,0,0,0,
51.57,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,1.2,-3.3,3.9,-0.02,-0.1,-0.17,0.1,0,0.2,0,0,0,
51.573,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,1.6,-3.2,4.1,-0.02,-0.1,-0.16,0,0,0.3,0,0,0,
51.578,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,1.9,-3.2,3.7,-0.02,-0.09,-0.16,0,0,0.3,0,0,0,
51.582,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,1.9,-3.3,3.7,-0.02,-0.1,-0.17,0,-0.1,0.2,0,0,0,
51.586,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,1.7,-3.4,3.6,-0.03,-0.09,-0.17,0,0,0.1,0,0,0,
51.59,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,1.4,-3.3,4,-0.02,-0.1,-0.17,0,0,0.1,0,0,0,
51.593,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,1.1,-3.6,3.8,-0.03,-0.09,-0.17,0,-0.1,0.3,0,0,0,
51.598,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,0.9,-3.3,4,-0.02,-0.1,-0.17,0,-0.1,0.3,0,0,0,
51.601,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,0.9,-3.3,3.8,-0.02,-0.1,-0.17,0,-0.1,0.3,0,0,0,
51.606,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,0.6,-3.3,4.1,-0.02,-0.1,-0.17,0,0,0.3,0,0,0,
51.61,399.25,86.995,-176.671,-135.524,-60.7984,-52.4957,0.9,-3.3,4,-0.02,-0.1,-0.17,0,0,0.3,0,0,0,
51.613,399.252,86.995,-176.666,-135.524,-60.7984,-52.4959,0.5,-3.2,4.2,-0.02,-0.1,-0.17,0,-0.1,0.3,0,0,0,
51.618,399.252,86.995,-176.666,-135.524,-60.7984,-52.4959,0.8,-3.2,4.3,-0.02,-0.1,-0.17,0,-0.1,0.3,0,0,0,
51.622,399.252,86.995,-176.666,-135.524,-60.7984,-52.4959,0.6,-3.3,4.2,-0.02,-0.1,-0.17,0,-0.1,0.3,0,0,0,
51.626,399.252,86.995,-176.666,-135.524,-60.7984,-52.4959,0.5,-3.3,4.4,-0.02,-0.1,-0.16,0,0,0.4,0,0,0,
51.63,399.252,86.995,-176.666,-135.524,-60.7984,-52.4959,0.6,-3.2,4.4,-0.02,-0.1,-0.16,0,-0.1,0.3,0,0,0,
51.633,399.252,86.995,-176.666,-135.524,-60.7984,-52.4959,1.1,-3.1,4.1,-0.02,-0.1,-0.15,0,0,0.3,0,0,0,
51.638,399.249,86.988,-176.666,-135.524,-60.7986,-52.4965,1.2,-3.3,3.9,-0.02,-0.09,-0.16,0,-0.1,0.3,0,0,0,
51.641,399.249,86.988,-176.666,-135.524,-60.7986,-52.4965,1.2,-3.4,4.1,-0.02,-0.1,-0.17,0,0,0.1,0,0,0,
51.646,399.249,86.98,-176.658,-135.523,-60.7995,-52.4985,1.2,-3.4,3.9,-0.02,-0.1,-0.17,0.1,-0.1,0.2,0,0,0,
51.65,399.246,86.973,-176.657,-135.523,-60.7997,-52.4991,1,-3.6,3.9,-0.03,-0.09,-0.17,0.2,-0.1,0.2,0,0,0,
51.653,399.249,86.973,-176.65,-135.522,-60.8004,-52.5006,1,-3.4,3.7,-0.02,-0.09,-0.16,0.2,0,0.2,0,0,0,
51.658,399.247,86.966,-176.649,-135.522,-60.8006,-52.5011,0.8,-3.1,3.9,-0.02,-0.1,-0.15,0,0,0.1,0,0,0,
51.662,399.247,86.958,-176.641,-135.521,-60.8014,-52.5032,1.2,-3,3.8,-0.02,-0.09,-0.15,0,0,0.2,0,0,0,
51.666,399.246,86.951,-176.636,-135.521,-60.8017,-52.5039,1,-3.1,3.9,-0.02,-0.09,-0.15,0,-0.1,0.3,0,0,0,
51.67,399.243,86.943,-176.635,-135.521,-60.8019,-52.5046,1.2,-3.2,3.9,-0.02,-0.09,-0.15,0,-0.1,0.3,0,0,0,
51.673,399.243,86.936,-176.627,-135.52,-60.8027,-52.5065,1,-3.1,3.8,-0.01,-0.08,-0.14,0,-0.1,0.3,0,0,0,
51.678,399.243,86.929,-176.619,-135.519,-60.8036,-52.5086,1.1,-2.9,3.7,-0.01,-0.08,-0.14,0.1,0,0.3,0,0,0,
51.681,399.243,86.921,-176.611,-135.518,-60.8044,-52.5106,1.1,-2.9,3.7,-0.02,-0.09,-0.15,0,0,0.3,0,0,0,
51.686,399.243,86.914,-176.604,-135.517,-60.8052,-52.5125,1,-2.9,3.7,-0.02,-0.09,-0.15,0,0,0.3,0,0,0,
51.69,399.244,86.907,-176.596,-135.515,-60.8061,-52.5145,1,-3.1,3.5,-0.02,-0.08,-0.15,0,0.1,0.2,0,0,0,
51.694,399.243,86.9,-176.59,-135.515,-60.8063,-52.5153,1.1,-3.4,3.7,-0.02,-0.08,-0.17,0,0.1,0.2,0,0,0,
51.698,399.243,86.892,-176.583,-135.514,-60.8071,-52.5173,1.1,-3.6,3.7,-0.03,-0.09,-0.17,0,0,0.3,0,0,0,
51.702,399.242,86.885,-176.578,-135.514,-60.8073,-52.518,0.7,-3.4,4,-0.02,-0.1,-0.17,0,0,0.1,0,0,0,
51.706,399.244,86.885,-176.573,-135.514,-60.8073,-52.5182,0.8,-3.3,3.9,-0.02,-0.1,-0.17,0,-0.1,0.2,0,0,0,
51.71,399.244,86.878,-176.567,-135.514,-60.8076,-52.5191,0.5,-3.3,4,-0.02,-0.1,-0.17,0,-0.2,0.2,0,0,0,
51.713,399.243,86.871,-176.564,-135.515,-60.8072,-52.5186,0.7,-3.3,3.8,-0.02,-0.09,-0.16,0,-0.2,0.3,0,0,0,
51.718,399.241,86.864,-176.56,-135.517,-60.8069,-52.5183,0.3,-3.4,4,-0.03,-0.09,-0.17,0,-0.1,0.3,0,0,0,
51.726,399.237,86.853,-176.556,-135.52,-60.8053,-52.5158,1.1,-3.5,3.9,-0.02,-0.1,-0.17,0,-0.1,0.3,0,0,0,
51.73,399.236,86.847,-176.552,-135.522,-60.805,-52.5155,1.1,-3.4,3.7,-0.02,-0.1,-0.16,0,-0.1,0.3,0,0,0,
51.733,399.237,86.847,-176.552,-135.524,-60.8038,-52.5133,1.1,-3.2,3.9,-0.02,-0.1,-0.15,-0.1,-0.1,0.3,0,0,0,
51.738,399.235,86.84,-176.549,-135.525,-60.8034,-52.5129,1.2,-3.2,3.7,-0.02,-0.1,-0.15,-0.1,-0.1,0.3,0,0,0,
51.741,399.233,86.834,-176.548,-135.528,-60.8024,-52.5112,0.8,-3.1,4,-0.02,-0.1,-0.15,0,-0.1,0.3,0,0,0,
51.746,399.234,86.827,-176.537,-135.528,-60.8027,-52.5123,1.1,-3.4,4,-0.02,-0.1,-0.16,0,0,0.3,0,0,0,
51.75,399.233,86.82,-176.534,-135.529,-60.8023,-52.5118,1,-3.2,3.9,-0.02,-0.1,-0.17,0,0,0.3,0,0,0,
51.753,399.234,86.821,-176.532,-135.53,-60.8017,-52.5108,0.6,-3.2,4.1,-0.02,-0.1,-0.17,0,-0.1,0.3,0,0,0,
51.758,399.233,86.814,-176.528,-135.531,-60.8014,-52.5105,0.7,-3,4,-0.02,-0.09,-0.16,0,0,0.4,0,0,0,
51.761,399.231,86.807,-176.525,-135.533,-60.801,-52.51,0.2,-3.2,4.2,-0.01,-0.09,-0.16,0,0,0.3,0,0,0,
51.766,399.233,86.807,-176.523,-135.534,-60.8004,-52.509,0.4,-3.2,3.9,-0.02,-0.07,-0.16,0,0,0.2,0,0,0,
51.77,399.234,86.8,-176.513,-135.533,-60.8007,-52.5101,0.3,-3.2,4.1,-0.02,-0.08,-0.17,0,-0.2,0.2,0,0,0,
51.773,399.234,86.794,-176.507,-135.534,-60.8009,-52.5108,0.3,-2.9,4,-0.02,-0.08,-0.15,0,-0.1,0.1,0,0,0,
51.778,399.232,86.786,-176.503,-135.535,-60.8006,-52.5105,0.1,-3,4.3,-0.02,-0.1,-0.15,0,-0.1,0.2,0,0,0,
51.781,399.234,86.787,-176.499,-135.535,-60.8005,-52.5106,0.3,-2.9,4.1,-0.02,-0.1,-0.15,0,-0.1,0.3,0,0,0,
51.786,399.233,86.78,-176.496,-135.536,-60.8001,-52.5101,0,-3.1,4.2,-0.02,-0.09,-0.16,0,-0.1,0.3,0,0,0,
51.79,399.232,86.772,-176.49,-135.536,-60.8004,-52.5111,0.3,-3.1,3.9,-0.02,-0.09,-0.16,0,0,0.3,0,0,0,
51.793,399.231,86.765,-176.484,-135.536,-60.8007,-52.5119,-0.1,-3.1,4,-0.02,-0.09,-0.16,0,-0.1,0.3,0,0,0,
51.798,399.233,86.766,-176.482,-135.537,-60.8,-52.5108,0,-2.9,4.1,-0.02,-0.09,-0.16,0,-0.1,0.3,0,0,0,
51.801,399.232,86.759,-176.477,-135.537,-60.8003,-52.5116,-0.4,-3,3.9,-0.02,-0.08,-0.15,0,-0.1,0.3,0,0,0,
51.806,399.235,86.752,-176.464,-135.536,-60.8011,-52.5138,-0.2,-3.1,3.9,-0.02,-0.08,-0.15,0,-0.1,0.2,0,0,0,
51.81,399.236,86.752,-176.462,-135.537,-60.8005,-52.5127,0,-3,3.6,-0.02,-0.07,-0.16,0,0,0.3,0,0,0,
51.814,399.235,86.745,-176.457,-135.537,-60.8007,-52.5135,-0.2,-3.1,3.8,-0.02,-0.07,-0.16,0.1,-0.1,0.3,0,0,0,
51.818,399.234,86.738,-176.451,-135.537,-60.801,-52.5143,-0.1,-3.1,3.7,-0.02,-0.07,-0.16,0,-0.1,0.2,0,0,0,
51.822,399.237,86.738,-176.446,-135.536,-60.801,-52.5146,-0.4,-3.2,4,-0.02,-0.08,-0.17,0,-0.1,0.3,0,0,0,
51.826,399.236,86.731,-176.441,-135.537,-60.8012,-52.5152,-0.1,-3.1,3.8,-0.02,-0.07,-0.16,0,-0.1,0.3,0,0,0,
51.83,399.235,86.724,-176.436,-135.537,-60.8014,-52.516,-0.3,-3,4.2,-0.02,-0.09,-0.16,0,0,0.1,0,0,0,
51.833,399.235,86.717,-176.43,-135.537,-60.8017,-52.517,-0.1,-3,4.1,-0.02,-0.09,-0.16,0,0,0.1,0,0,0,
51.838,399.237,86.717,-176.425,-135.536,-60.8017,-52.5172,-0.2,-3.1,4.1,-0.02,-0.09,-0.16,0,-0.1,0.3,0,0,0,
51.842,399.235,86.71,-176.422,-135.538,-60.8013,-52.5167,0.1,-3.2,4,-0.02,-0.1,-0.17,0,-0.1,0.4,0,0,0,
51.846,399.235,86.703,-176.417,-135.538,-60.8015,-52.5175,-0.2,-3.3,4.2,-0.03,-0.09,-0.17,0,0,0.3,0,0,0,
51.85,399.237,86.704,-176.412,-135.538,-60.8015,-52.5177,0,-3.3,4.3,-0.02,-0.1,-0.17,0,-0.1,0.3,0,0,0,
51.853,399.236,86.696,-176.406,-135.538,-60.8017,-52.5185,-0.2,-3,4.3,-0.02,-0.1,-0.16,0,-0.1,0.2,0,0,0,
51.858,399.236,86.689,-176.4,-135.538,-60.802,-52.5194,0,-2.8,4.3,-0.02,-0.1,-0.15,0,-0.1,0.3,0,0,0,
51.861,399.235,86.682,-176.395,-135.538,-60.8022,-52.5201,0,-2.9,4.1,-0.02,-0.09,-0.15,0,0,0.1,0,0,0,
51.866,399.24,86.682,-176.384,-135.536,-60.8028,-52.5217,0.2,-2.8,4,-0.02,-0.09,-0.15,0,0,0.1,0,0,0,
51.87,399.24,86.675,-176.378,-135.536,-60.8031,-52.5225,0,-2.9,3.9,-0.02,-0.08,-0.15,0,0,0.1,0,0,0,
51.873,399.239,86.668,-176.373,-135.536,-60.8033,-52.5232,0.3,-2.9,4,-0.02,-0.09,-0.15,0,0,0.3,0,0,0,
51.878,399.241,86.668,-176.368,-135.536,-60.8033,-52.5234,0.2,-2.9,3.9,-0.02,-0.09,-0.15,0,0,0.3,0,0,0,
51.881,399.24,86.661,-176.363,-135.536,-60.8035,-52.5242,-0.1,-2.8,4.1,-0.02,-0.09,-0.15,0,0,0.1,0,0,0,
51.886,399.24,86.656,-176.357,-135.535,-60.8036,-52.5248,0,-3,4,-0.02,-0.09,-0.16,0,0,0.1,0,0,0,
51.89,399.239,86.649,-176.352,-135.536,-60.8038,-52.5255,0.3,-2.9,4,-0.02,-0.1,-0.15,0,0,0.1,0,0,0,
51.894,399.241,86.649,-176.347,-135.535,-60.8038,-52.5256,0.8,-2.9,3.9,-0.02,-0.1,-0.15,0,-0.1,0.3,0,0,0,
51.898,399.238,86.642,-176.348,-135.537,-60.8035,-52.5251,0.7,-2.8,4,-0.02,-0.1,-0.15,0,-0.1,0.1,0,0,0,
51.902,399.237,86.635,-176.342,-135.537,-60.8037,-52.5259,1,-2.8,3.9,-0.02,-0.1,-0.15,0,-0.2,0.2,0,0,0,
51.906,399.239,86.635,-176.338,-135.537,-60.8037,-52.5261,1.2,-2.9,3.8,-0.02,-0.1,-0.15,0,-0.1,0.2,0,0,0,
51.91,399.238,86.628,-176.332,-135.537,-60.804,-52.527,1.2,-2.9,3.8,-0.02,-0.1,-0.15,0,-0.1,0.2,0,0,0,
51.913,399.243,86.623,-176.329,-135.536,-60.804,-52.5274,1.1,-3.2,3.7,-0.02,-0.09,-0.16,0,0,0.1,0,0,0,
51.918,399.244,86.623,-176.326,-135.537,-60.8033,-52.5263,1.4,-3.1,3.5,-0.02,-0.08,-0.15,-0.1,0,0.2,0,0,0,
51.922,399.244,86.617,-176.321,-135.537,-60.8036,-52.5272,1.4,-3,3.7,-0.02,-0.09,-0.16,0,0,0.2,0,0,0,
51.926,399.243,86.609,-176.315,-135.537,-60.8039,-52.528,1.3,-3,3.9,-0.02,-0.09,-0.16,0,0,0.3,0,0,0,
51.93,399.242,86.602,-176.31,-135.537,-60.804,-52.5287,1.1,-3.1,3.9,-0.02,-0.1,-0.15,0,0,0.3,0,0,0,
51.933,399.245,86.602,-176.305,-135.537,-60.8041,-52.529,0.9,-3.3,4,-0.02,-0.1,-0.17,0,0,0.1,0,0,0,
51.938,399.244,86.595,-176.299,-135.537,-60.8043,-52.5298,0.6,-3.3,3.9,-0.02,-0.1,-0.17,0,0,0.1,0,0,0,
51.942,399.24,86.588,-176.301,-135.539,-60.8039,-52.5291,0.6,-3.3,4.2,-0.02,-0.1,-0.17,0,0,0.1,0,0,0,
51.946,399.245,86.588,-176.291,-135.539,-60.8047,-52.5291,0.5,-3.3,3.9,-0.02,-0.1,-0.17,0,-0.1,0.3,0,0,0,
51.95,399.244,86.581,-176.286,-135.539,-60.8049,-52.5298,0.1,-3.1,4,-0.02,-0.09,-0.16,0,0,0.3,0,0,0,
51.953,399.243,86.573,-176.28,-135.539,-60.8052,-52.5306,0.6,-3,3.9,-0.02,-0.09,-0.16,0,0,0.3,0,0,0,
51.958,399.245,86.574,-176.276,-135.539,-60.8051,-52.5307,0.8,-3.1,3.9,-0.02,-0.09,-0.16,0,0.1,0.2,0,0,0,
51.961,399.245,86.566,-176.27,-135.539,-60.8054,-52.5317,0.8,-3.1,3.8,-0.02,-0.09,-0.16,0,0,0.2,0,0,0,
51.966,399.244,86.56,-176.264,-135.539,-60.8057,-52.5324,0.7,-3.3,3.9,-0.03,-0.09,-0.17,0,0,0.3,0,0,0,
51.97,399.243,86.553,-176.259,-135.539,-60.8058,-52.5331,1,-3.2,3.8,-0.02,-0.08,-0.17,0,0,0.3,0,0,0,
51.973,399.242,86.553,-176.261,-135.54,-60.8053,-52.532,0.8,-3.3,3.8,-0.02,-0.08,-0.17,0,0,0.3,0,0,0,
51.978,399.243,86.545,-176.253,-135.539,-60.8061,-52.534,0.5,-3,3.6,-0.02,-0.07,-0.16,0,-0.1,0.3,0,0,0,
51.981,399.242,86.538,-176.248,-135.539,-60.8064,-52.5348,0.5,-3,3.6,-0.02,-0.08,-0.15,0,-0.1,0.3,0,0,0,
51.986,399.244,86.538,-176.243,-135.539,-60.8064,-52.535,0.5,-3,3.6,-0.02,-0.08,-0.15,0,-0.1,0.3,0,0,0,
51.99,399.243,86.533,-176.238,-135.538,-60.8063,-52.5353,0.3,-3.2,3.4,-0.02,-0.07,-0.16,0,0,0.3,0,0,0,
51.993,399.243,86.527,-176.232,-135.538,-60.8066,-52.5362,0.1,-3.2,3.6,-0.02,-0.07,-0.16,0,0,0.2,0,0,0,
51.998,399.245,86.527,-176.227,-135.538,-60.8066,-52.5364,0.2,-3.2,3.5,-0.02,-0.07,-0.16,-0.1,0,0.2,0,0,0,
52.001,399.244,86.52,-176.222,-135.538,-60.8068,-52.5372,0,-3,3.7,-0.02,-0.08,-0.15,-0.1,0,0.2,0,0,0,
52.006,399.244,86.512,-176.217,-135.538,-60.8071,-52.538,0.1,-2.9,3.6,-0.02,-0.08,-0.15,0,0,0.1,0,0,0,
52.01,399.243,86.505,-176.211,-135.538,-60.8073,-52.5388,0.5,-2.7,3.9,-0.02,-0.09,-0.15,0,0,0.2,0,0,0,
52.014,399.245,86.505,-176.206,-135.538,-60.8073,-52.539,1.1,-2.5,3.6,-0.01,-0.08,-0.14,0,0,0.1,0,0,0,
52.018,399.245,86.499,-176.2,-135.538,-60.8076,-52.5398,0.6,-2.6,3.6,-0.02,-0.09,-0.14,0,-0.1,0.3,0,0,0,
52.042,399.243,86.471,-176.176,-135.539,-60.8079,-52.5419,0.4,-3,3.8,-0.03,-0.09,-0.15,0,-0.1,0.3,0,0,0,
52.046,399.243,86.466,-176.171,-135.539,-60.8079,-52.5424,0.4,-2.8,3.8,-0.02,-0.09,-0.14,0,0,0.3,0,0,0,
52.05,399.242,86.459,-176.165,-135.539,-60.8082,-52.5432,0.3,-2.8,3.7,-0.02,-0.07,-0.14,0,0,0.1,0,0,0,
52.053,399.241,86.451,-176.159,-135.539,-60.8084,-52.544,0.1,-2.7,3.8,-0.02,-0.09,-0.15,0,0,0.1,0,0,0,
52.058,399.244,86.452,-176.154,-135.538,-60.8085,-52.5443,0.3,-2.8,3.7,-0.02,-0.07,-0.14,0,-0.1,0.3,0,0,0,
52.061,399.24,86.447,-176.156,-135.54,-60.8079,-52.5433,0.8,-2.8,3.4,-0.01,-0.07,-0.15,0,0,0.3,0,0,0,
52.066,399.24,86.445,-176.15,-135.539,-60.8077,-52.5432,0.9,-3.1,3.4,-0.02,-0.07,-0.16,0,0,0.1,0,0,0,
52.07,399.239,86.44,-176.144,-135.538,-60.8078,-52.5437,0.8,-3.2,3.4,-0.02,-0.07,-0.16,0,0,0.1,0,0,0,
52.073,399.242,86.445,-176.139,-135.537,-60.8075,-52.5433,0.6,-3.4,3.4,-0.02,-0.07,-0.17,0,0,0.2,0,0,0,
52.078,399.242,86.444,-176.133,-135.535,-60.8072,-52.5431,0.9,-3.4,3.6,-0.03,-0.08,-0.18,0,0,0.2,0,0,0,
52.082,399.242,86.442,-176.128,-135.535,-60.807,-52.543,0.9,-3.6,3.5,-0.04,-0.07,-0.18,0,0,0.3,0,0,0,
52.086,399.245,86.449,-176.122,-135.533,-60.8065,-52.5423,0.5,-3.6,3.6,-0.03,-0.08,-0.19,0,-0.1,0.3,0,0,0,
52.089,399.245,86.449,-176.116,-135.531,-60.8062,-52.5419,0.6,-3.7,3.7,-0.04,-0.08,-0.19,0,-0.1,0.3,0,0,0,
52.093,399.245,86.449,-176.11,-135.53,-60.8059,-52.5417,0.4,-3.4,3.8,-0.03,-0.08,-0.18,0,0,0.3,0,0,0,
52.098,399.249,86.456,-176.102,-135.529,-60.8056,-52.5392,0.8,-3.3,3.7,-0.03,-0.08,-0.18,0,0,0.3,0,0,0,
52.101,399.247,86.453,-176.1,-135.529,-60.8055,-52.5391,0.3,-3.1,3.8,-0.03,-0.08,-0.16,0,0,0.3,0,0,0,
52.106,399.25,86.46,-176.095,-135.527,-60.805,-52.5383,0.6,-3,3.8,-0.02,-0.08,-0.17,0,-0.1,0.3,0,0,0,
52.11,399.25,86.46,-176.089,-135.525,-60.8047,-52.538,0.2,-3,3.9,-0.02,-0.09,-0.16,0,-0.2,0.2,0,0,0,
52.113,399.25,86.458,-176.083,-135.524,-60.8046,-52.5382,0.8,-3,3.8,-0.02,-0.09,-0.16,0,-0.1,0.3,0,0,0,
52.118,399.252,86.463,-176.078,-135.523,-60.8043,-52.5377,0.3,-3.2,4,-0.02,-0.09,-0.16,0,0,0.3,0,0,0,
52.121,399.249,86.463,-176.078,-135.523,-60.8034,-52.536,0.3,-2.9,4,-0.02,-0.1,-0.15,0,-0.1,0.3,0,0,0,
52.126,399.252,86.468,-176.074,-135.521,-60.803,-52.5354,-0.1,-3.1,4.3,-0.02,-0.09,-0.16,0,-0.1,0.3,0,0,0,
52.13,399.252,86.465,-176.068,-135.52,-60.8029,-52.5356,0.1,-3,4.1,-0.02,-0.09,-0.16,0,-0.1,0.3,0,0,0,
52.133,399.251,86.46,-176.062,-135.52,-60.803,-52.536,0.1,-2.9,3.9,-0.02,-0.09,-0.15,0,-0.1,0.3,0,0,0,
52.138,399.252,86.465,-176.061,-135.519,-60.8026,-52.5353,0.1,-2.9,4.1,-0.02,-0.09,-0.15,0,0,0.4,0,0,0,
