px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
401.881,86.903,-178.158,-134.945,-60.874,-53.03,6.599,-0.079,-0.902,0.0,-0.15,0.031,609.542,72.326,-232.024,-0.977,20.111,-4.114
401.207,86.906,-175.674,-135.939,-60.757,-52.101,6.737,-0.205,-1.244,0.0,-0.107,0.017,608.448,72.359,-231.139,-1.226,20.551,-4.139
402.32,86.863,-178.171,-135.044,-60.864,-52.936,7.087,-0.32,-1.005,0.001,-0.145,0.021,609.941,72.292,-232.193,-1.003,20.154,-4.116
401.78,86.854,-176.222,-135.891,-60.758,-52.148,6.942,-0.262,-1.277,-0.0,-0.114,0.015,609.039,72.299,-231.621,-1.211,20.533,-4.139
402.751,86.802,-178.526,-135.132,-60.851,-52.862,6.386,-0.42,-0.998,0.0,-0.139,0.016,610.331,72.204,-232.697,-1.022,20.195,-4.126
402.373,86.782,-176.983,-135.846,-60.767,-52.203,5.834,-0.435,-0.944,-0.0,-0.115,0.008,609.649,72.176,-232.302,-1.202,20.511,-4.152
403.338,86.718,-179.128,-135.207,-60.84,-52.811,6.884,-0.412,-0.991,0.001,-0.147,0.02,610.881,72.057,-233.424,-1.04,20.23,-4.146
403.197,86.778,-177.947,-135.846,-60.755,-52.208,6.481,-0.283,-1.328,-0.001,-0.112,0.013,610.465,72.163,-233.294,-1.193,20.519,-4.154
404.213,86.844,-180.002,-135.293,-60.81,-52.72,6.931,-0.674,-1.252,0.0,-0.133,0.01,611.71,72.236,-234.484,-1.045,20.281,-4.133
404.111,86.902,-179.121,-135.887,-60.731,-52.17,6.568,-0.352,-1.007,-0.001,-0.123,0.009,611.35,72.3,-234.58,-1.188,20.55,-4.151
405.052,86.981,-181.119,-135.408,-60.776,-52.611,5.924,-0.379,-1.115,0.001,-0.128,0.018,612.49,72.401,-235.836,-1.057,20.345,-4.127
405.001,87.066,-180.386,-135.944,-60.702,-52.106,6.177,-0.386,-1.06,-0.001,-0.121,0.013,612.205,72.523,-235.991,-1.185,20.59,-4.135
405.818,87.086,-182.231,-135.52,-60.745,-52.51,6.971,-0.437,-1.198,0.001,-0.141,0.018,613.198,72.511,-237.17,-1.071,20.407,-4.129
405.781,87.129,-181.666,-136.015,-60.674,-52.048,6.656,-0.397,-1.069,-0.001,-0.125,0.009,612.941,72.576,-237.432,-1.187,20.635,-4.138
406.634,87.164,-183.413,-135.619,-60.708,-52.413,6.459,-0.476,-0.928,0.001,-0.139,0.018,613.957,72.626,-238.573,-1.076,20.468,-4.12
406.677,87.17,-182.955,-136.072,-60.643,-51.998,6.54,-0.398,-1.269,-0.001,-0.12,0.011,613.797,72.62,-238.872,-1.184,20.676,-4.138
407.478,87.189,-184.65,-135.723,-60.671,-52.323,6.755,-0.421,-1.178,0.001,-0.138,0.018,614.74,72.645,-240.038,-1.083,20.53,-4.123
407.537,87.235,-184.289,-136.141,-60.608,-51.93,6.777,-0.454,-1.397,-0.001,-0.121,0.012,614.613,72.721,-240.38,-1.18,20.724,-4.128
408.29,87.236,-185.944,-135.834,-60.632,-52.224,6.634,-0.29,-0.672,0.001,-0.15,0.019,615.489,72.701,-241.573,-1.091,20.597,-4.123
408.352,87.271,-185.712,-136.236,-60.568,-51.849,6.089,-0.421,-0.816,-0.001,-0.129,0.008,615.366,72.756,-242.026,-1.181,20.786,-4.13
409.029,87.293,-187.283,-135.952,-60.585,-52.115,6.433,-0.277,-0.913,0.001,-0.141,0.02,616.156,72.779,-243.181,-1.095,20.671,-4.119
409.046,87.324,-187.091,-136.329,-60.523,-51.765,6.501,-0.517,-0.881,-0.001,-0.132,0.006,615.998,72.823,-243.638,-1.179,20.85,-4.127
409.68,87.337,-188.588,-136.065,-60.538,-52.015,6.416,-0.858,-0.787,-0.002,-0.146,0.005,616.737,72.833,-244.75,-1.097,20.744,-4.118
409.743,87.356,-188.457,-136.425,-60.477,-51.682,6.352,-0.428,-0.81,-0.003,-0.139,0.012,616.63,72.862,-245.243,-1.177,20.916,-4.127
410.379,87.34,-189.925,-136.191,-60.491,-51.909,6.853,-0.556,-1.344,0.001,-0.134,0.013,617.359,72.822,-246.368,-1.105,20.822,-4.124
410.446,87.346,-189.846,-136.532,-60.434,-51.592,6.942,-0.238,-1.23,-0.001,-0.131,0.02,617.265,72.84,-246.879,-1.181,20.984,-4.132
411.057,87.348,-191.272,-136.318,-60.442,-51.796,6.734,-0.494,-1.016,0.001,-0.143,0.013,617.958,72.84,-248.001,-1.111,20.9,-4.123
411.161,87.33,-191.255,-136.647,-60.389,-51.501,6.81,-0.406,-0.936,-0.001,-0.136,0.008,617.905,72.794,-248.549,-1.186,21.056,-4.142
411.789,87.336,-192.624,-136.444,-60.396,-51.693,6.612,-0.493,-1.066,0.0,-0.142,0.014,618.612,72.799,-249.632,-1.119,20.978,-4.134
411.952,87.347,-192.607,-136.745,-60.346,-51.414,6.637,-0.619,-1.073,-0.002,-0.133,0.007,618.632,72.82,-250.136,-1.188,21.121,-4.141
412.596,87.33,-193.897,-136.552,-60.358,-51.602,7.064,-0.569,-1.294,0.001,-0.138,0.015,619.353,72.778,-251.141,-1.128,21.043,-4.14
412.79,87.34,-193.916,-136.843,-60.309,-51.332,6.573,-0.482,-1.039,-0.001,-0.134,0.007,619.408,72.801,-251.663,-1.194,21.182,-4.146
413.455,87.343,-195.18,-136.663,-60.316,-51.499,6.969,-0.574,-1.222,0.001,-0.14,0.012,620.144,72.815,-252.673,-1.135,21.112,-4.136
413.702,87.321,-195.227,-136.937,-60.272,-51.256,6.701,-0.683,-1.091,-0.001,-0.136,0.002,620.259,72.762,-253.188,-1.199,21.241,-4.153
414.335,87.322,-196.395,-136.757,-60.28,-51.425,6.459,-0.697,-1.084,0.001,-0.141,0.009,620.963,72.765,-254.101,-1.14,21.171,-4.145
414.563,87.337,-196.428,-137.013,-60.234,-51.186,7.1,-0.618,-1.065,-0.002,-0.14,0.01,621.066,72.799,-254.583,-1.196,21.295,-4.148
415.207,87.33,-197.582,-136.851,-60.24,-51.342,7.1,-0.578,-1.16,0.001,-0.145,0.013,621.773,72.78,-255.51,-1.142,21.232,-4.145
