px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.804,86.926,-176.002,-135.047,-60.863,-52.957,0.234,0.18,4.14,0.003,-0.063,-0.056,607.417,72.268,-230.029,-1.003,20.156,-4.14
398.878,86.973,-173.548,-135.847,-60.759,-52.225,0.486,0.128,4.65,0.003,-0.096,-0.066,606.143,72.291,-228.886,-1.196,20.517,-4.173
399.749,86.922,-175.42,-135.106,-60.86,-52.909,0.579,0.029,4.136,-0.003,-0.07,-0.061,607.338,72.24,-229.534,-1.021,20.179,-4.148
398.987,86.981,-173.318,-135.773,-60.773,-52.29,0.291,0.052,4.055,-0.0,-0.074,-0.066,606.288,72.307,-228.526,-1.181,20.48,-4.168
399.723,86.92,-174.874,-135.151,-60.859,-52.87,0.151,0.093,4.507,-0.006,-0.079,-0.061,607.295,72.223,-229.05,-1.035,20.196,-4.154
399.05,86.974,-173.06,-135.725,-60.784,-52.338,0.52,-0.114,4.182,-0.002,-0.083,-0.073,606.375,72.285,-228.177,-1.174,20.455,-4.171
399.694,86.929,-174.408,-135.182,-60.858,-52.841,-0.084,-0.051,4.14,-0.005,-0.065,-0.064,607.254,72.23,-228.627,-1.046,20.208,-4.156
399.106,86.974,-172.793,-135.688,-60.793,-52.374,0.242,0.079,4.572,-0.0,-0.094,-0.062,606.449,72.277,-227.839,-1.168,20.436,-4.172
399.67,86.937,-173.943,-135.206,-60.861,-52.819,-0.478,-0.326,4.342,-0.007,-0.068,-0.075,607.223,72.235,-228.186,-1.056,20.215,-4.158
399.138,86.974,-172.465,-135.653,-60.804,-52.406,0.151,-0.052,3.952,-0.005,-0.07,-0.063,606.499,72.271,-227.439,-1.165,20.416,-4.174
