px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.343,86.37,-177.573,-135.03,-60.854,-52.944,0.945,-1.717,1.388,-0.023,-0.078,-0.058,607.964,71.824,-231.599,-0.99,20.155,-4.108
399.492,86.347,-175.023,-135.944,-60.741,-52.098,1.366,-1.666,1.006,-0.019,-0.042,-0.056,606.722,71.801,-230.534,-1.216,20.564,-4.138
400.354,86.23,-177.235,-135.108,-60.848,-52.877,1.721,-1.381,0.906,-0.02,-0.062,-0.045,607.943,71.663,-231.379,-1.012,20.188,-4.116
399.651,86.205,-175.094,-135.871,-60.754,-52.171,1.679,-1.398,0.926,-0.018,-0.043,-0.048,606.913,71.64,-230.477,-1.2,20.529,-4.141
400.422,86.126,-177.025,-135.161,-60.842,-52.824,1.412,-1.448,0.912,-0.02,-0.062,-0.047,607.989,71.574,-231.256,-1.025,20.212,-4.114
399.856,86.119,-175.266,-135.818,-60.757,-52.207,2.258,-1.518,0.722,-0.012,-0.045,-0.051,607.142,71.604,-230.571,-1.185,20.508,-4.125
400.603,86.013,-177.025,-135.21,-60.834,-52.78,1.515,-1.333,1.075,-0.016,-0.069,-0.046,608.149,71.458,-231.339,-1.036,20.234,-4.116
400.181,85.946,-175.642,-135.82,-60.756,-52.232,1.457,-1.419,0.938,-0.017,-0.044,-0.049,607.459,71.333,-230.953,-1.185,20.509,-4.152
400.899,85.886,-177.345,-135.303,-60.813,-52.71,1.585,-1.485,0.973,-0.02,-0.066,-0.052,608.395,71.28,-231.832,-1.051,20.282,-4.133
400.594,85.869,-176.175,-135.844,-60.738,-52.213,1.192,-1.529,0.823,-0.018,-0.037,-0.049,607.852,71.259,-231.56,-1.178,20.529,-4.151
401.301,85.797,-177.72,-135.381,-60.791,-52.644,1.284,-1.553,1.011,-0.02,-0.065,-0.052,608.755,71.181,-232.365,-1.06,20.326,-4.137
401.085,85.779,-176.692,-135.866,-60.724,-52.196,1.21,-1.613,1.013,-0.019,-0.043,-0.052,608.327,71.162,-232.139,-1.175,20.547,-4.153
401.763,85.718,-178.115,-135.436,-60.78,-52.598,1.374,-1.545,0.875,-0.022,-0.058,-0.051,609.19,71.084,-232.859,-1.07,20.353,-4.143
401.554,85.698,-177.221,-135.871,-60.728,-52.2,1.256,-1.758,1.14,-0.02,-0.052,-0.058,608.793,71.044,-232.668,-1.18,20.546,-4.164
402.202,85.647,-178.616,-135.494,-60.775,-52.555,1.952,-1.632,0.925,-0.021,-0.065,-0.054,609.603,70.975,-233.447,-1.087,20.377,-4.156
402.12,85.622,-177.89,-135.9,-60.724,-52.185,1.003,-1.649,1.145,-0.017,-0.049,-0.053,609.343,70.931,-233.384,-1.187,20.559,-4.175
402.759,85.566,-179.192,-135.55,-60.758,-52.513,0.945,-1.68,0.99,-0.018,-0.054,-0.054,610.127,70.865,-234.141,-1.092,20.409,-4.165
402.727,85.523,-178.574,-135.93,-60.702,-52.172,1.123,-1.634,0.89,-0.02,-0.043,-0.049,609.922,70.788,-234.162,-1.18,20.585,-4.187
403.394,85.46,-179.821,-135.62,-60.733,-52.466,1.213,-1.468,0.997,-0.021,-0.058,-0.05,610.718,70.704,-234.922,-1.097,20.451,-4.182
403.403,85.446,-179.261,-135.973,-60.68,-52.143,1.266,-1.604,0.837,-0.019,-0.044,-0.049,610.568,70.688,-234.956,-1.178,20.615,-4.194
404.056,85.401,-180.462,-135.692,-60.707,-52.405,1.599,-1.615,1.149,-0.02,-0.07,-0.054,611.337,70.64,-235.721,-1.101,20.495,-4.184
404.076,85.366,-179.997,-136.035,-60.656,-52.096,2.167,-1.572,0.565,-0.019,-0.046,-0.049,611.201,70.579,-235.832,-1.181,20.654,-4.203
404.674,85.33,-181.142,-135.779,-60.679,-52.335,2.009,-1.656,0.619,-0.02,-0.058,-0.051,611.905,70.545,-236.583,-1.109,20.545,-4.193
404.74,85.316,-180.752,-136.098,-60.629,-52.042,1.06,-1.433,0.887,-0.018,-0.049,-0.046,611.825,70.531,-236.736,-1.181,20.695,-4.203
405.351,85.293,-181.857,-135.855,-60.649,-52.262,1.717,-1.53,0.653,-0.019,-0.052,-0.049,612.538,70.531,-237.472,-1.112,20.593,-4.188
405.413,85.272,-181.493,-136.157,-60.603,-51.988,1.909,-1.604,1.059,-0.018,-0.059,-0.051,612.46,70.498,-237.617,-1.181,20.733,-4.201
406.014,85.229,-182.564,-135.94,-60.623,-52.196,1.672,-1.71,0.504,-0.018,-0.05,-0.053,613.151,70.438,-238.354,-1.121,20.641,-4.198
