px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.736,86.429,-175.626,-135.049,-60.875,-52.965,-0.333,-1.321,4.749,-0.01,-0.091,-0.119,607.353,71.729,-229.626,-1.014,20.148,-4.152
398.781,86.468,-173.135,-135.838,-60.777,-52.246,0.141,-1.277,4.713,0.004,-0.083,-0.095,606.057,71.726,-228.42,-1.207,20.502,-4.19
399.659,86.337,-174.993,-135.109,-60.87,-52.915,0.037,-1.316,4.638,-0.01,-0.089,-0.118,607.251,71.612,-229.086,-1.03,20.173,-4.161
398.856,86.341,-172.869,-135.771,-60.788,-52.315,0.226,-1.314,4.694,-0.003,-0.085,-0.095,606.16,71.572,-228.038,-1.193,20.47,-4.196
399.607,86.22,-174.406,-135.149,-60.867,-52.886,-0.02,-1.585,4.768,-0.011,-0.095,-0.121,607.181,71.467,-228.559,-1.041,20.19,-4.17
398.908,86.214,-172.552,-135.717,-60.797,-52.372,-0.081,-1.349,4.691,-0.002,-0.082,-0.096,606.236,71.421,-227.628,-1.181,20.444,-4.201
399.557,86.093,-173.85,-135.173,-60.868,-52.871,0.011,-1.307,4.709,-0.011,-0.089,-0.111,607.12,71.311,-228.034,-1.05,20.199,-4.18
398.956,86.076,-172.182,-135.672,-60.805,-52.417,0.123,-1.328,4.589,-0.006,-0.083,-0.096,606.304,71.266,-227.179,-1.172,20.422,-4.204
399.534,85.955,-173.276,-135.191,-60.868,-52.86,-0.243,-1.237,4.431,-0.008,-0.078,-0.11,607.091,71.153,-227.482,-1.057,20.205,-4.186
398.992,85.902,-171.803,-135.639,-60.811,-52.458,-0.38,-1.218,4.422,-0.007,-0.074,-0.091,606.353,71.055,-226.741,-1.166,20.406,-4.213
399.501,85.759,-172.9,-135.228,-60.861,-52.84,-0.374,-1.459,4.51,-0.008,-0.078,-0.116,607.036,70.903,-227.173,-1.064,20.223,-4.202
398.966,85.692,-171.733,-135.661,-60.803,-52.457,-0.1,-1.294,4.677,-0.004,-0.083,-0.096,606.309,70.774,-226.72,-1.167,20.42,-4.233
399.436,85.537,-172.883,-135.301,-60.845,-52.792,-0.112,-1.337,4.56,-0.009,-0.083,-0.111,606.931,70.617,-227.292,-1.076,20.261,-4.221
399.135,85.554,-172.024,-135.677,-60.782,-52.427,0.04,-1.179,4.529,-0.004,-0.08,-0.093,606.464,70.706,-227.083,-1.156,20.44,-4.213
399.636,85.502,-173.255,-135.355,-60.807,-52.704,-0.169,-1.413,4.657,-0.008,-0.089,-0.112,607.1,70.744,-227.825,-1.064,20.305,-4.176
399.359,85.494,-172.63,-135.766,-60.724,-52.318,0.107,-1.135,4.592,-0.0,-0.086,-0.091,606.629,70.78,-227.945,-1.14,20.51,-4.176
399.91,85.254,-173.927,-135.573,-60.727,-52.539,-0.077,-1.32,4.496,-0.005,-0.084,-0.111,607.239,70.403,-228.981,-1.075,20.438,-4.206
399.717,85.202,-173.526,-135.985,-60.646,-52.171,0.046,-1.149,4.85,-0.001,-0.096,-0.097,606.847,70.326,-229.322,-1.155,20.643,-4.225
400.234,85.098,-174.945,-135.815,-60.634,-52.337,0.197,-1.235,4.539,-0.005,-0.091,-0.105,607.416,70.215,-230.545,-1.085,20.589,-4.219
400.141,85.088,-174.729,-136.214,-60.551,-51.979,0.134,-1.28,4.528,-0.001,-0.085,-0.099,607.124,70.192,-231.057,-1.16,20.79,-4.234
400.766,85.016,-176.127,-136.056,-60.538,-52.131,0.056,-1.376,4.41,-0.005,-0.086,-0.109,607.799,70.125,-232.278,-1.094,20.741,-4.225
400.809,85.026,-176.0,-136.428,-60.456,-51.791,0.721,-1.461,4.6,-0.001,-0.097,-0.104,607.654,70.143,-232.841,-1.161,20.931,-4.233
401.496,84.977,-177.411,-136.286,-60.434,-51.923,0.063,-1.408,4.81,-0.006,-0.102,-0.113,608.379,70.125,-234.119,-1.093,20.895,-4.217
401.584,85.076,-177.459,-136.639,-60.336,-51.593,0.033,-1.483,4.786,-0.006,-0.097,-0.107,608.276,70.274,-234.871,-1.142,21.089,-4.212
402.261,85.187,-178.863,-136.504,-60.304,-51.7,0.161,-1.2,4.727,-0.004,-0.101,-0.106,608.989,70.492,-236.174,-1.068,21.062,-4.174
402.346,85.323,-178.924,-136.842,-60.214,-51.379,0.469,-1.347,4.7,-0.002,-0.1,-0.101,608.892,70.693,-236.903,-1.118,21.246,-4.165
402.96,85.427,-180.27,-136.728,-60.182,-51.469,-0.018,-1.405,4.873,-0.005,-0.103,-0.113,609.533,70.888,-238.178,-1.052,21.226,-4.133
