px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.853,85.787,-177.964,-135.055,-60.858,-52.955,3.315,-3.014,-0.06,-0.032,-0.057,-0.091,608.459,71.115,-232.015,-1.002,20.162,-4.144
400.05,85.763,-175.496,-135.96,-60.75,-52.135,3.719,-2.999,-0.045,-0.032,-0.053,-0.084,607.266,71.025,-231.007,-1.228,20.564,-4.192
401.019,85.575,-177.744,-135.134,-60.848,-52.888,3.228,-3.053,-0.085,-0.033,-0.055,-0.091,608.59,70.883,-231.923,-1.021,20.197,-4.152
400.365,85.556,-175.68,-135.891,-60.756,-52.202,3.649,-3.079,-0.116,-0.032,-0.053,-0.086,607.608,70.807,-231.083,-1.21,20.534,-4.193
401.212,85.362,-177.59,-135.188,-60.841,-52.843,3.195,-2.968,-0.005,-0.032,-0.059,-0.087,608.759,70.648,-231.858,-1.034,20.222,-4.159
400.662,85.314,-175.817,-135.84,-60.762,-52.256,2.734,-2.998,0.073,-0.033,-0.049,-0.085,607.925,70.544,-231.14,-1.196,20.512,-4.197
401.417,85.144,-177.474,-135.228,-60.835,-52.812,2.981,-2.883,-0.216,-0.031,-0.044,-0.083,608.944,70.407,-231.81,-1.043,20.241,-4.167
400.922,85.098,-175.917,-135.799,-60.766,-52.298,3.08,-2.86,-0.119,-0.03,-0.047,-0.076,608.202,70.314,-231.177,-1.185,20.495,-4.199
401.585,84.922,-177.387,-135.263,-60.83,-52.79,2.988,-3.044,-0.154,-0.034,-0.05,-0.09,609.094,70.152,-231.783,-1.051,20.257,-4.177
401.164,84.862,-175.997,-135.768,-60.768,-52.336,2.813,-3.049,0.014,-0.034,-0.049,-0.087,608.454,70.043,-231.21,-1.176,20.482,-4.208
401.789,84.714,-177.307,-135.278,-60.823,-52.779,3.475,-2.713,-0.039,-0.029,-0.061,-0.076,609.288,69.937,-231.737,-1.051,20.266,-4.18
401.412,84.643,-176.045,-135.731,-60.768,-52.374,3.399,-3.208,-0.021,-0.038,-0.054,-0.093,608.715,69.815,-231.207,-1.163,20.468,-4.209
401.996,84.495,-177.21,-135.291,-60.822,-52.773,2.958,-2.963,-0.134,-0.032,-0.045,-0.088,609.488,69.693,-231.661,-1.054,20.272,-4.187
401.708,84.436,-176.08,-135.704,-60.772,-52.4,2.772,-2.985,-0.097,-0.033,-0.045,-0.084,609.022,69.604,-231.199,-1.156,20.456,-4.209
402.25,84.306,-177.2,-135.312,-60.818,-52.759,2.417,-3.148,-0.059,-0.037,-0.051,-0.094,609.731,69.487,-231.687,-1.058,20.282,-4.192
402.075,84.304,-176.271,-135.693,-60.771,-52.414,3.35,-3.0,-0.041,-0.034,-0.058,-0.085,609.391,69.461,-231.378,-1.152,20.453,-4.212
402.649,84.271,-177.545,-135.363,-60.797,-52.705,3.29,-2.995,-0.245,-0.033,-0.054,-0.088,610.101,69.488,-232.152,-1.059,20.315,-4.183
402.426,84.299,-177.056,-135.781,-60.727,-52.326,3.407,-3.065,-0.045,-0.034,-0.055,-0.087,609.686,69.503,-232.385,-1.148,20.514,-4.199
402.955,84.245,-178.399,-135.471,-60.76,-52.606,2.757,-3.122,-0.001,-0.036,-0.054,-0.091,610.347,69.48,-233.237,-1.066,20.379,-4.18
402.825,84.314,-177.983,-135.823,-60.707,-52.277,2.766,-3.119,0.007,-0.036,-0.05,-0.093,610.06,69.566,-233.416,-1.146,20.543,-4.187
403.385,84.395,-179.305,-135.544,-60.726,-52.512,3.392,-3.113,-0.085,-0.034,-0.059,-0.089,610.738,69.741,-234.323,-1.065,20.428,-4.15
403.311,84.509,-179.004,-135.873,-60.671,-52.205,3.276,-2.764,-0.091,-0.03,-0.053,-0.08,610.514,69.877,-234.59,-1.136,20.585,-4.154
403.878,84.549,-180.282,-135.617,-60.693,-52.428,3.509,-3.158,-0.267,-0.036,-0.051,-0.091,611.19,69.973,-235.475,-1.064,20.477,-4.129
403.86,84.655,-180.017,-135.931,-60.644,-52.13,3.326,-3.185,0.099,-0.038,-0.062,-0.094,611.031,70.113,-235.745,-1.135,20.624,-4.13
404.406,84.702,-181.31,-135.7,-60.656,-52.327,3.52,-2.816,-0.2,-0.031,-0.057,-0.081,611.673,70.236,-236.702,-1.063,20.532,-4.1
404.418,84.791,-181.178,-136.013,-60.6,-52.032,3.096,-2.883,-0.086,-0.031,-0.052,-0.083,611.539,70.358,-237.12,-1.128,20.683,-4.1
404.995,84.832,-182.484,-135.817,-60.603,-52.201,3.136,-3.078,-0.021,-0.038,-0.061,-0.094,612.192,70.459,-238.16,-1.062,20.61,-4.076
405.062,84.945,-182.431,-136.128,-60.538,-51.902,3.349,-3.154,-0.199,-0.036,-0.053,-0.091,612.109,70.631,-238.678,-1.119,20.767,-4.068
405.641,84.989,-183.697,-135.964,-60.528,-52.039,3.202,-2.998,0.159,-0.034,-0.063,-0.088,612.746,70.751,-239.749,-1.054,20.714,-4.039
405.779,85.106,-183.714,-136.275,-60.459,-51.743,3.398,-3.072,0.045,-0.035,-0.062,-0.087,612.73,70.922,-240.346,-1.109,20.874,-4.033
406.375,85.139,-184.946,-136.13,-60.448,-51.871,2.766,-2.964,0.011,-0.033,-0.059,-0.087,613.374,71.003,-241.411,-1.049,20.828,-4.013
406.469,85.232,-184.975,-136.429,-60.381,-51.588,3.622,-2.983,0.005,-0.034,-0.065,-0.086,613.319,71.139,-241.999,-1.102,20.982,-4.009
406.99,85.312,-186.246,-136.305,-60.359,-51.681,3.693,-3.043,-0.034,-0.035,-0.066,-0.09,613.877,71.326,-243.161,-1.04,20.952,-3.973
407.069,85.424,-186.329,-136.583,-60.295,-51.413,3.981,-3.091,-0.202,-0.034,-0.058,-0.087,613.815,71.498,-243.769,-1.089,21.097,-3.964
407.581,85.475,-187.492,-136.443,-60.287,-51.531,3.516,-2.994,-0.177,-0.037,-0.062,-0.089,614.377,71.613,-244.766,-1.032,21.051,-3.94
407.681,85.581,-187.605,-136.711,-60.224,-51.277,3.507,-2.997,-0.143,-0.038,-0.06,-0.089,614.338,71.762,-245.386,-1.08,21.191,-3.935
408.161,85.666,-188.735,-136.578,-60.211,-51.379,3.048,-3.258,-0.088,-0.041,-0.061,-0.097,614.865,71.944,-246.372,-1.021,21.152,-3.901
408.227,85.771,-188.844,-136.827,-60.152,-51.138,3.706,-3.076,-0.251,-0.037,-0.062,-0.086,614.803,72.111,-246.955,-1.064,21.283,-3.891
408.674,85.802,-189.941,-136.707,-60.142,-51.239,3.593,-3.042,-0.301,-0.038,-0.062,-0.091,615.291,72.199,-247.917,-1.013,21.245,-3.869
408.745,85.881,-190.035,-136.943,-60.089,-51.012,3.143,-3.078,-0.105,-0.037,-0.06,-0.09,615.241,72.322,-248.454,-1.057,21.368,-3.864
409.198,85.914,-191.117,-136.832,-60.079,-51.104,3.457,-3.232,-0.173,-0.041,-0.063,-0.098,615.732,72.415,-249.414,-1.009,21.334,-3.842
409.267,85.972,-191.243,-137.06,-60.028,-50.886,3.226,-3.182,0.059,-0.038,-0.066,-0.094,615.682,72.514,-249.967,-1.052,21.453,-3.837
409.679,85.988,-192.258,-136.949,-60.018,-50.976,2.975,-2.837,-0.22,-0.035,-0.058,-0.086,616.134,72.596,-250.859,-1.003,21.418,-3.813
409.753,86.021,-192.394,-137.169,-59.968,-50.77,2.972,-3.044,-0.091,-0.037,-0.057,-0.092,616.092,72.653,-251.409,-1.045,21.533,-3.813
410.149,86.035,-193.409,-137.066,-59.955,-50.854,3.276,-2.877,-0.311,-0.035,-0.06,-0.087,616.522,72.73,-252.318,-0.997,21.504,-3.79
410.201,86.068,-193.594,-137.28,-59.904,-50.653,3.319,-2.921,-0.085,-0.036,-0.065,-0.086,616.458,72.788,-252.912,-1.036,21.617,-3.789
