px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.923,87.03,-176.363,-135.005,-60.863,-52.993,0.144,0.218,4.284,-0.002,-0.067,-0.051,607.551,72.386,-230.335,-0.989,20.14,-4.134
399.03,86.979,-173.742,-135.917,-60.752,-52.13,1.04,0.074,4.141,-0.004,-0.07,-0.064,606.275,72.406,-229.19,-1.215,20.547,-4.145
399.85,87.021,-175.81,-135.083,-60.857,-52.914,0.374,0.061,4.077,-0.001,-0.065,-0.059,607.45,72.4,-229.9,-1.011,20.173,-4.131
399.119,86.988,-173.613,-135.846,-60.766,-52.195,1.82,0.248,3.364,-0.002,-0.058,-0.053,606.397,72.414,-228.934,-1.201,20.511,-4.143
399.844,87.008,-175.37,-135.14,-60.855,-52.865,0.677,0.408,3.862,0.0,-0.062,-0.047,607.421,72.369,-229.541,-1.029,20.195,-4.138
399.241,86.988,-173.471,-135.795,-60.774,-52.243,0.561,-0.005,4.098,-0.006,-0.069,-0.063,606.541,72.406,-228.705,-1.19,20.488,-4.144
399.871,87.005,-174.981,-135.184,-60.851,-52.825,0.149,0.078,4.323,-0.002,-0.068,-0.058,607.43,72.365,-229.22,-1.04,20.214,-4.14
399.321,86.976,-173.271,-135.756,-60.783,-52.287,0.997,0.047,3.908,-0.002,-0.065,-0.059,606.639,72.365,-228.432,-1.184,20.468,-4.151
399.875,87.012,-174.558,-135.21,-60.85,-52.798,0.541,0.266,3.835,-0.003,-0.057,-0.051,607.425,72.378,-228.833,-1.049,20.224,-4.139
399.399,86.996,-173.024,-135.717,-60.788,-52.317,1.234,0.581,3.928,-0.0,-0.068,-0.043,606.735,72.405,-228.12,-1.174,20.45,-4.144
399.907,87.006,-174.157,-135.229,-60.851,-52.784,0.758,0.292,3.993,-0.004,-0.062,-0.054,607.451,72.361,-228.454,-1.056,20.23,-4.143
399.497,86.987,-172.743,-135.682,-60.796,-52.356,0.853,0.018,3.873,-0.007,-0.064,-0.062,606.849,72.372,-227.773,-1.168,20.432,-4.15
399.954,86.995,-173.751,-135.245,-60.851,-52.774,0.433,0.244,4.147,-0.002,-0.065,-0.053,607.491,72.331,-228.069,-1.062,20.236,-4.149
399.549,86.973,-172.492,-135.663,-60.8,-52.381,0.213,0.291,4.168,-0.007,-0.067,-0.049,606.908,72.328,-227.49,-1.165,20.423,-4.158
399.945,86.992,-173.439,-135.263,-60.849,-52.76,0.19,0.18,4.318,-0.002,-0.069,-0.059,607.474,72.316,-227.786,-1.066,20.244,-4.153
399.538,86.976,-172.379,-135.662,-60.796,-52.385,0.51,-0.039,4.166,-0.006,-0.069,-0.063,606.895,72.323,-227.383,-1.161,20.424,-4.159
399.907,87.011,-173.442,-135.327,-60.825,-52.697,0.246,0.194,3.927,-0.006,-0.059,-0.055,607.399,72.358,-227.934,-1.069,20.283,-4.147
399.761,87.057,-172.779,-135.714,-60.755,-52.307,0.875,-0.02,4.128,-0.003,-0.074,-0.06,607.083,72.537,-227.951,-1.147,20.471,-4.122
400.279,86.959,-174.129,-135.474,-60.775,-52.575,0.004,0.274,4.572,-0.002,-0.077,-0.053,607.686,72.283,-228.937,-1.079,20.37,-4.156
400.117,86.913,-173.732,-135.889,-60.706,-52.202,0.279,0.069,4.498,-0.004,-0.082,-0.065,607.332,72.211,-229.255,-1.168,20.567,-4.176
400.582,86.896,-175.106,-135.672,-60.711,-52.422,0.882,0.075,4.347,0.001,-0.079,-0.057,607.873,72.14,-230.328,-1.098,20.485,-4.183
400.465,86.876,-174.858,-136.07,-60.638,-52.054,1.247,-0.013,4.039,-0.001,-0.077,-0.062,607.568,72.136,-230.786,-1.178,20.679,-4.19
400.959,86.873,-176.233,-135.857,-60.641,-52.268,0.798,0.31,4.241,-0.0,-0.075,-0.051,608.138,72.091,-231.869,-1.106,20.599,-4.193
400.895,86.862,-176.104,-136.21,-60.573,-51.943,0.803,0.084,4.224,-0.002,-0.079,-0.065,607.904,72.091,-232.372,-1.176,20.773,-4.2
401.366,86.87,-177.488,-136.032,-60.567,-52.121,1.018,0.358,4.25,0.001,-0.078,-0.046,608.433,72.073,-233.537,-1.109,20.712,-4.2
401.315,86.87,-177.431,-136.387,-60.494,-51.79,0.508,0.212,4.297,-0.002,-0.079,-0.056,608.207,72.103,-234.126,-1.177,20.891,-4.202
401.78,86.877,-178.773,-136.231,-60.486,-51.948,0.789,0.241,4.272,0.0,-0.079,-0.053,608.723,72.084,-235.281,-1.115,20.839,-4.201
