px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.572,86.915,-179.008,-135.173,-60.835,-52.859,-0.221,0.661,0.693,-0.002,-0.018,0.002,608.12,72.201,-233.271,-1.023,20.22,-4.158
399.971,86.944,-176.943,-136.067,-60.708,-52.031,0.383,0.314,0.773,0.0,-0.004,-0.002,607.125,72.244,-232.695,-1.233,20.63,-4.184
401.155,86.947,-179.571,-135.29,-60.8,-52.761,-0.044,0.424,0.839,-0.002,-0.02,0.001,608.639,72.215,-234.073,-1.036,20.286,-4.166
400.727,86.994,-177.982,-136.047,-60.683,-52.056,0.377,0.138,0.783,0.001,-0.004,-0.006,607.871,72.292,-233.769,-1.206,20.64,-4.182
401.805,87.005,-180.264,-135.411,-60.767,-52.646,-0.273,0.237,0.755,-0.001,-0.014,-0.003,609.227,72.296,-235.007,-1.051,20.353,-4.163
401.451,87.025,-178.999,-136.093,-60.668,-52.013,0.127,0.314,0.56,0.001,-0.002,-0.001,608.57,72.333,-234.883,-1.21,20.667,-4.18
402.371,87.009,-181.179,-135.56,-60.731,-52.513,-0.062,0.165,0.976,-0.003,-0.022,-0.007,609.718,72.295,-236.205,-1.074,20.431,-4.167
402.093,87.039,-180.258,-136.165,-60.634,-51.946,0.272,0.258,0.606,0.0,-0.004,-0.003,609.165,72.364,-236.319,-1.209,20.716,-4.176
402.978,87.033,-182.277,-135.702,-60.683,-52.381,0.256,0.435,0.357,-0.0,-0.013,0.004,610.245,72.343,-237.609,-1.085,20.515,-4.164
402.82,87.056,-181.514,-136.248,-60.595,-51.877,0.262,0.133,0.672,0.0,-0.006,-0.006,609.836,72.374,-237.779,-1.207,20.772,-4.179
403.701,87.098,-183.378,-135.83,-60.636,-52.262,0.071,0.267,0.391,-0.001,-0.013,-0.002,610.895,72.432,-238.99,-1.093,20.592,-4.159
403.599,87.179,-182.726,-136.317,-60.555,-51.801,-0.284,0.732,0.836,0.0,-0.008,0.008,610.569,72.566,-239.18,-1.2,20.824,-4.16
404.365,87.233,-184.446,-135.954,-60.59,-52.141,0.152,0.054,0.775,-0.005,-0.02,-0.009,611.487,72.618,-240.336,-1.099,20.669,-4.148
404.265,87.329,-183.897,-136.404,-60.513,-51.72,0.162,0.182,0.785,-0.001,-0.008,-0.008,611.178,72.745,-240.567,-1.198,20.884,-4.153
405.042,87.422,-185.493,-136.063,-60.542,-52.026,-0.106,0.066,0.807,-0.002,-0.019,-0.005,612.1,72.878,-241.642,-1.1,20.74,-4.129
405.04,87.512,-185.019,-136.474,-60.471,-51.638,0.616,0.252,0.837,-0.0,-0.016,-0.005,611.906,73.013,-241.883,-1.19,20.938,-4.13
405.811,87.557,-186.522,-136.175,-60.499,-51.919,0.797,0.307,0.348,-0.001,-0.013,-0.001,612.802,73.05,-242.924,-1.106,20.81,-4.121
405.862,87.64,-186.131,-136.558,-60.431,-51.557,0.509,0.453,0.807,0.0,-0.013,-0.001,612.672,73.174,-243.204,-1.188,20.995,-4.121
406.626,87.703,-187.571,-136.279,-60.452,-51.811,0.198,0.207,0.761,-0.002,-0.017,-0.002,613.553,73.267,-244.224,-1.105,20.879,-4.103
406.686,87.74,-187.26,-136.642,-60.39,-51.476,0.076,0.513,1.033,0.002,-0.018,0.001,613.44,73.31,-244.545,-1.185,21.054,-4.112
407.399,87.769,-188.626,-136.389,-60.41,-51.711,0.074,0.386,0.832,-0.001,-0.021,-0.001,614.259,73.344,-245.529,-1.111,20.948,-4.101
407.475,87.826,-188.351,-136.726,-60.35,-51.395,0.637,0.444,0.815,0.001,-0.02,0.001,614.174,73.431,-245.843,-1.184,21.111,-4.104
408.142,87.872,-189.649,-136.493,-60.367,-51.61,0.264,0.519,0.869,-0.001,-0.028,0.002,614.938,73.492,-246.793,-1.114,21.015,-4.09
408.204,87.931,-189.445,-136.811,-60.308,-51.311,0.386,0.436,0.681,0.001,-0.01,0.0,614.846,73.577,-247.153,-1.182,21.171,-4.094
408.822,87.993,-190.725,-136.597,-60.32,-51.507,0.55,0.446,0.436,-0.0,-0.017,0.002,615.552,73.66,-248.121,-1.114,21.085,-4.079
408.889,88.057,-190.597,-136.898,-60.263,-51.226,0.347,0.396,0.544,0.001,-0.009,0.0,615.471,73.749,-248.529,-1.178,21.233,-4.081
409.508,88.107,-191.847,-136.701,-60.274,-51.408,0.518,0.158,0.851,-0.002,-0.022,-0.008,616.17,73.809,-249.493,-1.115,21.154,-4.071
409.645,88.184,-191.726,-136.981,-60.22,-51.139,0.586,0.256,0.545,0.001,-0.012,-0.0,616.17,73.933,-249.875,-1.174,21.293,-4.066
410.324,88.236,-192.862,-136.787,-60.233,-51.314,0.753,0.421,0.614,-0.001,-0.021,0.0,616.933,74.014,-250.721,-1.114,21.213,-4.051
410.536,88.278,-192.727,-137.048,-60.188,-51.072,0.656,0.42,0.718,0.001,-0.02,0.001,617.017,74.063,-251.04,-1.173,21.339,-4.057
411.243,88.333,-193.799,-136.859,-60.203,-51.242,0.842,0.281,0.457,-0.001,-0.018,0.0,617.806,74.147,-251.829,-1.116,21.26,-4.042
411.544,88.4,-193.688,-137.097,-60.159,-51.013,0.586,0.496,0.782,0.0,-0.021,0.004,617.992,74.255,-252.137,-1.168,21.376,-4.038
412.301,88.39,-194.68,-136.917,-60.18,-51.185,0.568,0.421,0.652,-0.002,-0.024,-0.0,618.828,74.226,-252.843,-1.119,21.297,-4.037
412.623,88.408,-194.515,-137.135,-60.144,-50.981,0.774,0.302,0.599,-0.0,-0.016,-0.001,619.046,74.259,-253.051,-1.171,21.4,-4.04
413.395,88.412,-195.454,-136.954,-60.162,-51.146,1.091,0.233,0.661,-0.001,-0.027,-0.003,619.899,74.277,-253.707,-1.119,21.322,-4.029
413.719,88.394,-195.338,-137.168,-60.128,-50.955,0.748,0.107,0.59,0.001,-0.014,-0.007,620.118,74.24,-253.958,-1.17,21.423,-4.042
414.378,88.267,-196.255,-137.01,-60.144,-51.114,1.14,0.379,0.507,0.0,-0.025,0.001,620.844,74.068,-254.627,-1.125,21.355,-4.048
414.627,88.078,-196.171,-137.221,-60.113,-50.938,0.761,0.635,0.594,0.002,-0.017,0.008,620.987,73.811,-254.897,-1.177,21.453,-4.075
415.27,87.899,-197.036,-137.074,-60.133,-51.098,0.529,0.348,0.762,-0.002,-0.03,0.001,621.694,73.544,-255.518,-1.14,21.385,-4.094
415.562,87.738,-196.931,-137.272,-60.108,-50.935,0.455,0.523,0.83,-0.001,-0.021,0.003,621.888,73.31,-255.738,-1.192,21.475,-4.121
416.214,87.58,-197.739,-137.126,-60.13,-51.088,0.576,0.337,0.778,-0.002,-0.027,-0.002,622.606,73.086,-256.299,-1.156,21.407,-4.134
416.511,87.422,-197.622,-137.311,-60.107,-50.935,0.055,0.401,0.828,-0.001,-0.016,0.002,622.814,72.861,-256.48,-1.206,21.489,-4.16
417.182,87.287,-198.382,-137.166,-60.129,-51.083,0.243,0.551,0.806,-0.001,-0.026,0.004,623.55,72.673,-256.997,-1.17,21.422,-4.169
417.54,87.2,-198.276,-137.334,-60.106,-50.936,0.226,0.566,0.663,0.001,-0.014,0.005,623.826,72.558,-257.17,-1.213,21.499,-4.183
418.249,87.135,-199.019,-137.193,-60.123,-51.074,0.473,0.308,0.529,-0.003,-0.024,-0.003,624.598,72.465,-257.684,-1.176,21.436,-4.186
418.664,87.111,-198.943,-137.347,-60.098,-50.93,0.725,0.099,0.373,-0.001,-0.013,-0.004,624.94,72.451,-257.871,-1.212,21.509,-4.188
419.413,87.089,-199.669,-137.21,-60.116,-51.06,1.388,0.21,0.322,-0.003,-0.022,-0.003,625.751,72.419,-258.374,-1.176,21.447,-4.186
419.843,87.071,-199.592,-137.363,-60.095,-50.922,1.148,0.407,0.768,-0.0,-0.029,0.002,626.108,72.385,-258.55,-1.216,21.517,-4.196
420.59,87.083,-200.28,-137.227,-60.111,-51.044,0.627,0.461,0.297,-0.001,-0.016,0.002,626.919,72.418,-259.02,-1.178,21.457,-4.185
421.051,87.077,-200.214,-137.371,-60.091,-50.912,0.373,0.542,0.621,0.001,-0.015,0.007,627.311,72.406,-259.192,-1.215,21.522,-4.192
421.787,87.06,-200.897,-137.251,-60.107,-51.028,0.915,0.468,0.489,-0.003,-0.022,0.001,628.103,72.37,-259.677,-1.184,21.468,-4.193
422.244,87.077,-200.853,-137.386,-60.085,-50.898,0.772,0.557,0.533,0.003,-0.017,0.005,628.495,72.41,-259.863,-1.216,21.532,-4.191
422.982,87.073,-201.514,-137.264,-60.1,-51.01,0.744,0.332,0.824,-0.003,-0.031,-0.004,629.289,72.408,-260.331,-1.183,21.478,-4.186
423.438,87.051,-201.485,-137.4,-60.08,-50.891,0.681,0.509,0.671,0.004,-0.018,0.01,629.679,72.366,-260.528,-1.217,21.54,-4.197
424.169,87.054,-202.122,-137.279,-60.092,-50.998,0.418,0.262,0.554,-0.022,-0.023,-0.037,630.466,72.39,-260.976,-1.182,21.488,-4.186
424.642,87.046,-202.103,-137.405,-60.073,-50.881,0.214,0.151,0.828,-0.053,-0.023,-0.085,630.877,72.383,-261.169,-1.214,21.547,-4.19
425.364,87.023,-202.718,-137.295,-60.088,-50.986,0.188,-0.012,0.654,-0.069,-0.029,-0.105,631.65,72.349,-261.603,-1.185,21.497,-4.189
425.829,87.0,-202.691,-137.415,-60.071,-50.876,0.52,0.05,0.74,-0.1,-0.039,-0.15,632.059,72.321,-261.777,-1.215,21.552,-4.195
426.539,86.964,-203.295,-137.311,-60.084,-50.977,0.044,-0.427,0.622,-0.128,-0.023,-0.203,632.815,72.27,-262.211,-1.188,21.505,-4.195
427.012,86.924,-203.298,-137.434,-60.066,-50.87,0.213,-0.221,1.11,-0.109,-0.024,-0.166,633.228,72.207,-262.42,-1.219,21.562,-4.206
427.726,86.875,-203.895,-137.341,-60.079,-50.964,0.383,-0.087,0.914,-0.1,-0.046,-0.155,633.984,72.129,-262.862,-1.195,21.519,-4.211
428.211,86.822,-203.895,-137.457,-60.066,-50.867,-0.56,0.079,1.053,-0.075,-0.033,-0.11,634.413,72.035,-263.047,-1.228,21.571,-4.226
428.915,86.807,-204.463,-137.361,-60.08,-50.957,0.398,0.008,0.647,-0.081,-0.027,-0.124,635.163,72.015,-263.456,-1.203,21.527,-4.224
429.379,86.799,-204.462,-137.472,-60.066,-50.858,0.332,-0.41,0.984,-0.131,-0.023,-0.204,635.574,71.995,-263.633,-1.233,21.576,-4.232
430.077,86.782,-205.021,-137.382,-60.079,-50.946,0.283,-0.22,1.054,-0.142,-0.043,-0.221,636.314,71.959,-264.043,-1.21,21.535,-4.234
430.56,86.783,-205.042,-137.486,-60.064,-50.848,0.001,-0.978,1.082,-0.215,-0.038,-0.344,636.748,71.965,-264.236,-1.237,21.582,-4.236
431.251,86.777,-205.589,-137.402,-60.076,-50.93,-0.006,-1.347,1.376,-0.261,-0.048,-0.418,637.478,71.946,-264.644,-1.215,21.544,-4.237
431.692,86.752,-205.574,-137.504,-60.066,-50.844,0.072,-1.022,1.117,-0.226,-0.014,-0.371,637.872,71.886,-264.787,-1.245,21.587,-4.251
432.418,86.737,-206.081,-137.415,-60.081,-50.929,0.02,-1.002,1.107,-0.232,-0.042,-0.372,638.64,71.861,-265.141,-1.223,21.545,-4.25
432.987,86.705,-206.134,-137.515,-60.072,-50.844,-0.325,-1.161,1.423,-0.244,-0.036,-0.395,639.162,71.793,-265.348,-1.254,21.588,-4.264
433.588,86.672,-206.606,-137.438,-60.087,-50.925,0.44,-1.046,1.007,-0.219,-0.04,-0.353,639.8,71.723,-265.682,-1.237,21.55,-4.272
434.079,86.66,-206.637,-137.527,-60.077,-50.843,0.387,-0.999,1.173,-0.216,-0.026,-0.358,640.251,71.709,-265.855,-1.262,21.589,-4.276
434.781,86.62,-207.155,-137.455,-60.09,-50.92,-0.033,-0.729,1.181,-0.189,-0.037,-0.305,640.986,71.631,-266.245,-1.245,21.553,-4.284
435.33,86.58,-207.234,-137.551,-60.082,-50.843,-0.058,-0.703,1.367,-0.168,-0.046,-0.273,641.49,71.545,-266.471,-1.274,21.594,-4.3
436.031,86.548,-207.751,-137.484,-60.094,-50.912,0.08,-0.262,1.013,-0.14,-0.029,-0.22,642.223,71.485,-266.871,-1.259,21.562,-4.306
436.571,86.518,-207.838,-137.58,-60.085,-50.831,0.379,-0.484,0.884,-0.134,-0.042,-0.216,642.718,71.421,-267.105,-1.287,21.602,-4.319
437.263,86.508,-208.348,-137.515,-60.095,-50.895,0.311,-0.509,1.098,-0.151,-0.043,-0.247,643.441,71.397,-267.505,-1.271,21.572,-4.321
437.784,86.491,-208.428,-137.602,-60.086,-50.82,0.176,-0.614,1.153,-0.173,-0.035,-0.287,643.92,71.358,-267.72,-1.297,21.609,-4.33
438.471,86.465,-208.914,-137.538,-60.098,-50.887,0.309,-0.842,0.865,-0.171,-0.03,-0.293,644.638,71.304,-268.093,-1.282,21.578,-4.336
439.02,86.456,-208.986,-137.614,-60.09,-50.819,0.107,-0.576,0.987,-0.199,-0.035,-0.325,645.152,71.284,-268.285,-1.304,21.611,-4.342
439.731,86.428,-209.457,-137.556,-60.103,-50.885,-0.119,-0.971,1.303,-0.222,-0.033,-0.363,645.891,71.207,-268.645,-1.293,21.581,-4.354
440.295,86.424,-209.555,-137.638,-60.096,-50.815,0.102,-1.373,1.332,-0.256,-0.026,-0.418,646.417,71.177,-268.87,-1.318,21.616,-4.364
440.96,86.408,-209.995,-137.579,-60.108,-50.877,0.053,-1.462,1.302,-0.285,-0.026,-0.462,647.111,71.133,-269.202,-1.305,21.586,-4.37
441.482,86.361,-210.061,-137.658,-60.106,-50.819,0.094,-1.008,1.131,-0.239,-0.021,-0.398,647.597,71.023,-269.377,-1.333,21.616,-4.391
442.144,86.337,-210.485,-137.6,-60.119,-50.88,0.256,-1.033,1.207,-0.211,-0.022,-0.352,648.288,70.969,-269.693,-1.322,21.586,-4.398
442.68,86.305,-210.555,-137.673,-60.117,-50.823,-0.12,-0.778,1.241,-0.19,-0.032,-0.313,648.792,70.892,-269.864,-1.347,21.614,-4.414
443.349,86.252,-210.953,-137.624,-60.134,-50.886,0.207,-0.368,0.793,-0.119,-0.004,-0.195,649.485,70.765,-270.156,-1.342,21.585,-4.433
443.887,86.259,-211.011,-137.694,-60.128,-50.823,0.214,-0.268,1.474,-0.113,-0.16,-0.192,649.993,70.767,-270.318,-1.363,21.613,-4.437
444.546,86.251,-211.371,-137.636,-60.143,-50.88,-0.363,-0.836,3.956,-0.144,-0.616,-0.239,650.683,70.738,-270.566,-1.354,21.582,-4.441
445.078,86.238,-211.403,-137.693,-60.141,-50.832,-1.134,-1.196,6.355,-0.164,-1.065,-0.243,651.19,70.706,-270.678,-1.373,21.604,-4.449
445.706,86.222,-211.687,-137.62,-60.16,-50.901,-1.505,-1.324,7.785,-0.187,-1.342,-0.278,651.857,70.677,-270.82,-1.361,21.565,-4.45
