px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
401.519,86.946,-178.075,-135.089,-60.88,-52.903,6.612,-0.446,-1.696,0.002,-0.097,0.013,609.131,72.326,-232.118,-1.031,20.16,-4.132
400.676,86.962,-175.997,-135.824,-60.746,-52.216,6.895,-0.497,-1.677,-0.002,-0.094,-0.002,607.95,72.402,-231.337,-1.178,20.517,-4.137
401.873,86.944,-178.156,-135.169,-60.865,-52.827,6.111,-0.23,-1.488,0.002,-0.099,0.017,609.448,72.336,-232.342,-1.046,20.199,-4.131
401.288,86.981,-176.615,-135.807,-60.743,-52.231,6.511,-0.431,-1.772,-0.002,-0.086,-0.0,608.567,72.425,-231.94,-1.17,20.513,-4.135
402.41,86.984,-178.598,-135.236,-60.849,-52.764,6.208,-0.293,-1.774,0.001,-0.089,0.017,609.953,72.387,-232.909,-1.057,20.234,-4.13
402.052,87.03,-177.434,-135.772,-60.75,-52.266,6.215,-0.451,-1.693,-0.002,-0.092,0.001,609.347,72.467,-232.694,-1.163,20.495,-4.136
403.143,87.033,-179.334,-135.304,-60.833,-52.708,6.536,-0.34,-1.941,0.001,-0.089,0.017,610.651,72.416,-233.775,-1.067,20.269,-4.137
402.867,87.099,-178.355,-135.777,-60.743,-52.263,6.565,-0.469,-1.882,-0.001,-0.082,0.001,610.155,72.533,-233.639,-1.159,20.502,-4.137
403.859,87.125,-180.054,-135.356,-60.817,-52.653,6.444,-0.368,-1.78,0.001,-0.091,0.016,611.342,72.543,-234.603,-1.072,20.299,-4.128
403.579,87.131,-179.158,-135.777,-60.74,-52.262,6.133,-0.477,-1.482,-0.001,-0.094,-0.001,610.866,72.574,-234.449,-1.157,20.503,-4.134
404.367,87.134,-180.503,-135.392,-60.809,-52.614,6.204,-0.523,-1.729,0.001,-0.093,0.005,611.833,72.576,-235.119,-1.078,20.318,-4.123
404.142,87.16,-179.579,-135.764,-60.739,-52.262,6.755,-0.503,-1.768,-0.001,-0.097,0.001,611.436,72.644,-234.856,-1.152,20.499,-4.122
404.981,87.151,-180.854,-135.417,-60.802,-52.584,6.629,-0.512,-1.832,0.001,-0.091,0.006,612.435,72.619,-235.52,-1.081,20.331,-4.116
404.811,87.175,-180.106,-135.749,-60.741,-52.268,6.385,-0.627,-1.813,-0.002,-0.089,-0.002,612.114,72.689,-235.358,-1.148,20.493,-4.113
405.558,87.159,-181.346,-135.436,-60.798,-52.561,6.397,-0.181,-1.83,0.0,-0.09,0.018,613.005,72.647,-236.046,-1.085,20.341,-4.111
405.484,87.155,-180.758,-135.744,-60.744,-52.276,6.508,-0.172,-1.805,-0.001,-0.09,0.011,612.789,72.652,-235.998,-1.149,20.489,-4.118
406.241,87.145,-181.892,-135.448,-60.799,-52.553,6.646,-0.453,-1.763,-0.0,-0.095,0.007,613.684,72.62,-236.606,-1.09,20.345,-4.115
406.208,87.167,-181.297,-135.722,-60.75,-52.292,6.241,-0.301,-1.929,-0.002,-0.083,0.007,613.525,72.678,-236.494,-1.145,20.477,-4.114
406.996,87.165,-182.347,-135.45,-60.801,-52.546,6.027,-0.429,-1.557,0.0,-0.097,0.01,614.44,72.656,-237.057,-1.092,20.344,-4.111
406.997,87.162,-181.783,-135.714,-60.759,-52.306,5.928,-0.378,-1.498,-0.0,-0.092,0.006,614.321,72.647,-236.945,-1.15,20.468,-4.121
407.702,87.123,-182.755,-135.472,-60.81,-52.543,6.333,-0.624,-1.785,-0.001,-0.094,0.004,615.139,72.546,-237.475,-1.106,20.346,-4.131
407.755,87.14,-182.306,-135.707,-60.768,-52.318,6.334,-0.616,-1.862,-0.002,-0.086,-0.001,615.084,72.594,-237.44,-1.155,20.46,-4.13
408.474,87.141,-183.301,-135.47,-60.809,-52.536,6.805,-0.459,-1.677,0.002,-0.098,0.008,615.913,72.593,-238.021,-1.105,20.346,-4.123
408.536,87.143,-182.968,-135.703,-60.765,-52.322,6.165,-0.512,-1.818,-0.002,-0.088,0.001,615.866,72.603,-238.102,-1.151,20.46,-4.128
409.303,87.131,-184.043,-135.5,-60.798,-52.513,6.4,-0.439,-1.843,-0.0,-0.089,0.009,616.724,72.572,-238.827,-1.107,20.364,-4.127
409.441,87.138,-183.817,-135.724,-60.755,-52.304,6.702,-0.363,-1.749,-0.001,-0.094,0.006,616.757,72.598,-239.004,-1.15,20.475,-4.128
410.118,87.126,-184.77,-135.529,-60.789,-52.487,6.826,-0.421,-2.138,0.0,-0.083,0.011,617.524,72.57,-239.616,-1.11,20.381,-4.126
410.268,87.127,-184.555,-135.737,-60.749,-52.294,6.237,-0.36,-1.971,-0.001,-0.083,0.009,617.576,72.581,-239.773,-1.15,20.483,-4.13
410.925,87.105,-185.472,-135.551,-60.783,-52.47,5.963,-0.286,-1.535,0.001,-0.094,0.011,618.318,72.537,-240.361,-1.113,20.393,-4.131
410.954,87.098,-185.211,-135.741,-60.749,-52.295,6.295,-0.622,-1.715,-0.001,-0.09,-0.002,618.259,72.538,-240.434,-1.151,20.485,-4.134
411.528,87.068,-186.076,-135.567,-60.781,-52.463,6.383,-0.392,-1.553,0.001,-0.1,0.013,618.912,72.471,-240.991,-1.117,20.4,-4.139
411.597,87.045,-185.918,-135.763,-60.744,-52.287,6.753,-0.382,-1.769,-0.001,-0.094,0.008,618.888,72.436,-241.181,-1.155,20.496,-4.148
412.124,87.026,-186.755,-135.606,-60.771,-52.436,6.896,-0.653,-1.782,0.001,-0.095,0.003,619.486,72.4,-241.746,-1.122,20.421,-4.148
412.184,86.974,-186.601,-135.783,-60.739,-52.277,6.602,-0.746,-1.975,-0.001,-0.086,-0.001,619.463,72.343,-241.903,-1.158,20.507,-4.155
412.695,86.836,-187.449,-135.639,-60.769,-52.431,6.004,-0.571,-1.947,-0.001,-0.084,0.005,620.037,72.116,-242.489,-1.132,20.434,-4.175
412.728,86.748,-187.35,-135.821,-60.737,-52.275,6.658,-0.399,-1.914,-0.0,-0.093,0.005,619.983,71.992,-242.708,-1.169,20.522,-4.191
413.23,86.677,-188.223,-135.687,-60.76,-52.408,6.387,-0.378,-1.731,-0.0,-0.095,0.01,620.544,71.881,-243.348,-1.141,20.458,-4.198
413.328,86.649,-188.239,-135.862,-60.724,-52.249,6.45,-0.592,-1.948,-0.002,-0.087,0.001,620.557,71.851,-243.682,-1.174,20.545,-4.203
413.794,86.622,-189.08,-135.741,-60.744,-52.366,6.677,-0.444,-2.277,0.0,-0.081,0.011,621.078,71.806,-244.315,-1.147,20.488,-4.204
413.883,86.589,-189.094,-135.911,-60.712,-52.218,6.532,-0.349,-1.782,-0.0,-0.091,0.005,621.084,71.747,-244.629,-1.182,20.571,-4.217
414.435,86.567,-190.033,-135.801,-60.729,-52.326,6.812,-0.428,-2.129,0.001,-0.088,0.008,621.684,71.7,-245.384,-1.156,20.52,-4.22
414.559,86.579,-190.079,-135.962,-60.693,-52.175,6.32,-0.507,-1.633,-0.001,-0.097,0.0,621.73,71.733,-245.729,-1.184,20.602,-4.218
415.08,86.575,-190.911,-135.85,-60.708,-52.279,6.499,-0.422,-1.631,0.001,-0.099,0.006,622.3,71.724,-246.377,-1.157,20.552,-4.216
415.293,86.564,-191.011,-136.007,-60.675,-52.14,6.991,-0.348,-1.875,-0.001,-0.095,0.009,622.435,71.702,-246.764,-1.185,20.631,-4.224
415.83,86.543,-191.829,-135.911,-60.688,-52.236,6.628,-0.374,-1.941,0.001,-0.092,0.011,623.013,71.654,-247.423,-1.163,20.587,-4.228
