px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.458,86.922,-178.208,-135.067,-60.846,-52.931,0.104,-0.155,0.938,-0.004,-0.022,-0.016,608.055,72.304,-232.304,-0.996,20.175,-4.128
399.739,86.919,-176.015,-136.007,-60.734,-52.055,0.436,-0.15,1.001,-0.007,-0.057,-0.015,606.937,72.318,-231.626,-1.232,20.592,-4.155
400.815,86.87,-178.721,-135.175,-60.832,-52.836,-0.058,-0.144,0.752,-0.003,-0.02,-0.012,608.366,72.235,-232.994,-1.022,20.223,-4.136
400.315,86.904,-177.107,-135.989,-60.718,-52.078,-0.148,-0.068,1.004,-0.006,-0.051,-0.013,607.509,72.296,-232.731,-1.214,20.595,-4.156
401.351,86.934,-179.532,-135.285,-60.797,-52.73,-0.123,-0.334,0.726,-0.007,-0.021,-0.022,608.844,72.333,-234.034,-1.032,20.286,-4.13
400.991,86.964,-178.209,-135.99,-60.701,-52.07,0.217,-0.263,0.878,-0.008,-0.05,-0.017,608.176,72.393,-233.876,-1.2,20.607,-4.144
401.944,86.963,-180.378,-135.386,-60.768,-52.633,-0.178,-0.226,1.062,-0.006,-0.031,-0.018,609.385,72.383,-235.083,-1.044,20.342,-4.126
401.696,86.963,-179.267,-136.01,-60.685,-52.057,0.408,-0.295,0.886,-0.01,-0.05,-0.018,608.863,72.383,-235.002,-1.194,20.626,-4.147
402.582,86.951,-181.238,-135.486,-60.741,-52.549,0.097,-0.355,0.591,-0.008,-0.023,-0.023,609.969,72.353,-236.142,-1.057,20.397,-4.133
402.378,86.971,-180.322,-136.045,-60.662,-52.025,-0.274,-0.093,0.83,-0.003,-0.042,-0.01,609.518,72.403,-236.157,-1.189,20.654,-4.143
403.151,86.965,-182.165,-135.585,-60.71,-52.457,0.183,-0.157,0.534,-0.002,-0.024,-0.014,610.484,72.383,-237.275,-1.066,20.454,-4.131
402.97,86.979,-181.407,-136.104,-60.636,-51.98,0.311,-0.179,0.931,-0.007,-0.047,-0.015,610.071,72.393,-237.381,-1.189,20.692,-4.149
403.742,86.998,-183.087,-135.687,-60.678,-52.369,0.369,-0.201,0.717,-0.006,-0.028,-0.017,611.019,72.405,-238.408,-1.077,20.512,-4.136
403.702,87.037,-182.392,-136.141,-60.613,-51.943,0.863,-0.235,0.555,-0.005,-0.041,-0.015,610.776,72.472,-238.473,-1.184,20.721,-4.143
404.506,87.037,-183.935,-135.758,-60.655,-52.302,0.704,-0.321,0.63,-0.004,-0.031,-0.023,611.743,72.462,-239.409,-1.082,20.554,-4.133
404.534,87.038,-183.345,-136.183,-60.598,-51.914,0.593,-0.287,0.621,-0.008,-0.041,-0.02,611.582,72.447,-239.519,-1.186,20.747,-4.151
405.338,87.059,-184.827,-135.833,-60.634,-52.238,-0.157,-0.316,0.716,-0.007,-0.026,-0.023,612.535,72.472,-240.45,-1.092,20.595,-4.137
405.421,87.102,-184.351,-136.221,-60.578,-51.873,0.709,-0.266,0.631,-0.006,-0.046,-0.013,612.444,72.545,-240.622,-1.184,20.774,-4.142
406.186,87.105,-185.781,-135.908,-60.609,-52.171,0.172,-0.154,0.907,-0.002,-0.035,-0.012,613.341,72.522,-241.562,-1.099,20.639,-4.138
406.297,87.128,-185.386,-136.274,-60.557,-51.834,0.615,-0.131,1.0,-0.007,-0.053,-0.016,613.286,72.546,-241.778,-1.186,20.807,-4.15
407.08,87.168,-186.75,-135.978,-60.584,-52.105,0.81,-0.389,0.693,-0.008,-0.036,-0.018,614.194,72.604,-242.684,-1.103,20.681,-4.134
407.235,87.185,-186.431,-136.323,-60.533,-51.786,0.46,-0.275,0.819,-0.008,-0.048,-0.013,614.192,72.621,-242.946,-1.185,20.841,-4.145
407.994,87.189,-187.766,-136.061,-60.554,-52.033,0.169,-0.182,0.769,-0.004,-0.033,-0.019,615.059,72.622,-243.883,-1.109,20.731,-4.136
408.152,87.21,-187.532,-136.391,-60.503,-51.728,0.572,-0.249,0.974,-0.009,-0.054,-0.017,615.064,72.648,-244.21,-1.185,20.886,-4.146
408.849,87.225,-188.833,-136.147,-60.523,-51.959,0.549,-0.29,0.8,-0.007,-0.039,-0.015,615.862,72.652,-245.14,-1.114,20.784,-4.14
408.984,87.248,-188.667,-136.46,-60.474,-51.672,0.236,-0.201,0.68,-0.008,-0.045,-0.017,615.851,72.672,-245.506,-1.187,20.931,-4.15
409.641,87.259,-189.944,-136.241,-60.49,-51.88,1.057,-0.165,0.205,-0.004,-0.028,-0.012,616.597,72.676,-246.456,-1.121,20.84,-4.144
409.787,87.274,-189.838,-136.541,-60.442,-51.605,0.657,-0.037,0.476,-0.004,-0.039,-0.009,616.602,72.684,-246.863,-1.19,20.982,-4.156
410.449,87.3,-191.062,-136.328,-60.457,-51.804,0.749,-0.118,0.73,-0.005,-0.04,-0.014,617.351,72.717,-247.768,-1.126,20.894,-4.146
410.628,87.329,-190.974,-136.608,-60.412,-51.547,0.853,-0.322,0.786,-0.007,-0.047,-0.019,617.399,72.745,-248.16,-1.19,21.027,-4.155
411.276,87.353,-192.136,-136.412,-60.428,-51.736,0.509,-0.333,0.903,-0.009,-0.045,-0.021,618.127,72.748,-249.024,-1.133,20.944,-4.153
411.474,87.413,-192.056,-136.67,-60.386,-51.494,0.448,-0.421,1.114,-0.007,-0.053,-0.024,618.204,72.826,-249.387,-1.192,21.067,-4.157
412.11,87.449,-193.156,-136.48,-60.401,-51.67,0.027,-0.365,1.101,-0.006,-0.047,-0.025,618.92,72.868,-250.2,-1.136,20.987,-4.148
412.302,87.469,-193.096,-136.738,-60.362,-51.437,0.618,-0.301,0.99,-0.009,-0.056,-0.019,618.99,72.871,-250.576,-1.198,21.108,-4.161
412.902,87.496,-194.161,-136.566,-60.374,-51.598,0.694,-0.303,0.671,-0.006,-0.038,-0.023,619.661,72.899,-251.384,-1.146,21.037,-4.154
413.097,87.538,-194.113,-136.798,-60.336,-51.379,0.317,-0.206,0.747,-0.006,-0.048,-0.012,619.747,72.964,-251.736,-1.199,21.147,-4.156
