px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.744,85.51,-175.759,-134.995,-60.883,-53.051,-0.174,-2.994,4.386,-0.025,-0.087,-0.163,607.376,70.676,-229.669,-1.002,20.123,-4.188
398.827,85.469,-173.088,-135.888,-60.779,-52.25,-0.176,-3.379,4.535,-0.033,-0.099,-0.168,606.073,70.539,-228.431,-1.227,20.518,-4.244
399.655,85.227,-175.108,-135.05,-60.87,-53.018,0.213,-2.921,4.261,-0.024,-0.087,-0.162,607.255,70.334,-229.124,-1.009,20.152,-4.205
398.89,85.176,-172.834,-135.804,-60.786,-52.339,-0.072,-2.862,4.423,-0.02,-0.095,-0.151,606.167,70.205,-228.05,-1.203,20.483,-4.253
399.593,84.947,-174.519,-135.098,-60.866,-52.989,0.102,-2.898,4.13,-0.025,-0.086,-0.157,607.169,69.996,-228.607,-1.023,20.172,-4.223
398.939,84.899,-172.522,-135.743,-60.797,-52.408,0.512,-2.868,4.268,-0.021,-0.098,-0.152,606.241,69.882,-227.633,-1.19,20.454,-4.264
399.559,84.68,-173.94,-135.124,-60.869,-52.979,0.144,-3.095,4.279,-0.021,-0.092,-0.167,607.125,69.677,-228.055,-1.034,20.18,-4.239
398.992,84.618,-172.167,-135.693,-60.807,-52.467,-0.234,-3.08,4.497,-0.023,-0.096,-0.162,606.315,69.553,-227.186,-1.181,20.429,-4.275
399.532,84.414,-173.426,-135.151,-60.869,-52.963,-0.031,-2.739,4.452,-0.021,-0.091,-0.152,607.085,69.371,-227.579,-1.043,20.19,-4.251
398.99,84.341,-171.925,-135.667,-60.812,-52.5,-0.016,-3.031,4.208,-0.022,-0.087,-0.157,606.323,69.242,-226.897,-1.176,20.416,-4.284
399.417,84.147,-173.162,-135.19,-60.864,-52.939,-0.079,-2.518,4.467,-0.017,-0.093,-0.147,606.951,69.06,-227.376,-1.053,20.207,-4.264
398.898,84.03,-171.96,-135.684,-60.806,-52.51,-0.003,-3.073,4.369,-0.023,-0.093,-0.165,606.215,68.84,-226.97,-1.177,20.426,-4.309
399.597,84.072,-173.525,-135.283,-60.809,-52.819,0.12,-2.994,4.31,-0.021,-0.091,-0.159,607.075,69.14,-227.995,-1.041,20.278,-4.221
399.386,84.076,-172.986,-135.807,-60.716,-52.347,0.103,-3.087,4.412,-0.018,-0.099,-0.157,606.618,69.123,-228.377,-1.148,20.531,-4.243
399.95,83.904,-174.695,-135.55,-60.715,-52.62,0.205,-2.926,4.324,-0.021,-0.097,-0.16,607.265,68.849,-229.746,-1.058,20.438,-4.26
399.793,83.956,-174.335,-136.046,-60.616,-52.162,0.302,-3.16,4.729,-0.024,-0.113,-0.164,606.871,68.929,-230.282,-1.152,20.684,-4.267
400.355,83.891,-176.042,-135.807,-60.601,-52.382,0.114,-2.911,4.459,-0.015,-0.1,-0.163,607.51,68.901,-231.71,-1.056,20.608,-4.245
400.174,83.949,-175.868,-136.284,-60.5,-51.944,0.117,-2.91,4.42,-0.022,-0.107,-0.159,607.094,68.978,-232.412,-1.144,20.849,-4.254
400.613,84.045,-177.727,-136.094,-60.454,-52.106,-0.081,-3.087,4.544,-0.019,-0.102,-0.169,607.578,69.178,-234.132,-1.041,20.811,-4.214
400.368,84.24,-177.857,-136.578,-60.333,-51.654,0.14,-2.897,4.329,-0.019,-0.102,-0.157,607.08,69.433,-235.196,-1.118,21.069,-4.211
400.808,84.388,-179.743,-136.426,-60.281,-51.778,-0.023,-2.616,4.192,-0.02,-0.094,-0.151,607.55,69.697,-237.007,-1.022,21.049,-4.168
400.714,84.64,-179.914,-136.846,-60.176,-51.377,0.173,-2.886,4.236,-0.024,-0.101,-0.152,607.234,70.032,-237.991,-1.09,21.273,-4.157
401.204,84.815,-181.708,-136.687,-60.131,-51.505,0.001,-3.12,4.643,-0.027,-0.114,-0.17,607.762,70.328,-239.684,-0.998,21.246,-4.113
401.133,85.058,-181.949,-137.109,-60.019,-51.101,0.477,-3.047,4.526,-0.022,-0.112,-0.162,607.461,70.663,-240.759,-1.063,21.476,-4.099
401.693,85.197,-183.657,-136.969,-59.973,-51.213,0.397,-2.975,4.362,-0.024,-0.107,-0.162,608.05,70.919,-242.395,-0.975,21.456,-4.057
401.836,85.398,-183.889,-137.35,-59.872,-50.851,0.64,-3.045,4.439,-0.024,-0.111,-0.159,607.982,71.193,-243.378,-1.036,21.665,-4.047
402.59,85.51,-185.472,-137.205,-59.832,-50.966,0.651,-3.012,4.295,-0.023,-0.114,-0.165,608.771,71.423,-244.869,-0.951,21.639,-4.005
402.91,85.688,-185.676,-137.581,-59.725,-50.606,0.45,-2.779,4.403,-0.02,-0.109,-0.154,608.876,71.687,-245.834,-1.007,21.85,-3.991
403.812,85.778,-187.087,-137.433,-59.69,-50.723,0.631,-2.99,4.235,-0.026,-0.109,-0.162,609.817,71.896,-247.136,-0.924,21.82,-3.949
404.283,85.916,-187.141,-137.737,-59.608,-50.422,0.569,-3.035,4.579,-0.025,-0.123,-0.16,610.118,72.135,-247.795,-0.974,21.988,-3.929
405.244,85.946,-188.413,-137.586,-59.582,-50.549,0.744,-3.371,4.542,-0.029,-0.126,-0.178,611.125,72.251,-248.93,-0.897,21.95,-3.897
405.75,86.052,-188.451,-137.875,-59.506,-50.262,0.67,-3.18,4.36,-0.03,-0.121,-0.166,611.47,72.458,-249.54,-0.946,22.109,-3.877
406.688,86.041,-189.652,-137.731,-59.485,-50.383,0.898,-3.241,4.376,-0.029,-0.122,-0.172,612.453,72.524,-250.603,-0.875,22.071,-3.847
