px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
401.432,85.451,-177.979,-135.032,-60.861,-52.982,3.49,-3.017,-0.12,-0.033,-0.047,-0.091,609.047,70.755,-231.99,-0.997,20.151,-4.149
400.645,85.395,-175.452,-135.975,-60.752,-52.131,3.433,-2.76,-0.179,-0.03,-0.045,-0.074,607.854,70.619,-230.975,-1.235,20.567,-4.204
401.68,85.177,-177.763,-135.114,-60.851,-52.917,3.441,-3.013,-0.141,-0.03,-0.049,-0.092,609.257,70.444,-231.909,-1.016,20.188,-4.162
401.044,85.124,-175.645,-135.905,-60.759,-52.198,3.676,-2.763,-0.206,-0.03,-0.046,-0.075,608.282,70.338,-231.061,-1.217,20.538,-4.204
401.947,84.904,-177.597,-135.173,-60.844,-52.867,3.729,-2.865,-0.141,-0.031,-0.051,-0.088,609.497,70.153,-231.838,-1.031,20.215,-4.169
401.438,84.829,-175.751,-135.851,-60.767,-52.255,3.572,-2.889,-0.167,-0.031,-0.05,-0.076,608.698,70.017,-231.076,-1.204,20.513,-4.209
402.255,84.627,-177.413,-135.212,-60.844,-52.842,3.467,-2.753,-0.101,-0.03,-0.051,-0.08,609.789,69.834,-231.706,-1.044,20.229,-4.183
401.839,84.551,-175.802,-135.802,-60.776,-52.306,3.584,-2.889,-0.129,-0.031,-0.05,-0.08,609.121,69.716,-231.041,-1.194,20.489,-4.214
402.57,84.385,-177.348,-135.243,-60.837,-52.815,3.267,-2.889,-0.049,-0.03,-0.052,-0.085,610.089,69.586,-231.698,-1.05,20.244,-4.185
402.234,84.33,-176.009,-135.769,-60.775,-52.336,3.394,-2.99,-0.279,-0.034,-0.043,-0.082,609.527,69.503,-231.206,-1.182,20.477,-4.211
402.903,84.197,-177.626,-135.306,-60.818,-52.758,3.263,-3.114,-0.039,-0.033,-0.054,-0.092,610.388,69.405,-232.107,-1.056,20.28,-4.184
402.587,84.208,-176.768,-135.823,-60.747,-52.288,3.899,-2.839,-0.064,-0.031,-0.059,-0.077,609.843,69.39,-232.105,-1.178,20.516,-4.208
403.321,84.152,-178.391,-135.376,-60.794,-52.687,3.666,-3.157,-0.081,-0.036,-0.055,-0.094,610.769,69.392,-233.021,-1.061,20.321,-4.177
403.215,84.192,-177.749,-135.846,-60.725,-52.253,3.328,-3.123,-0.06,-0.036,-0.05,-0.088,610.454,69.438,-233.169,-1.169,20.539,-4.19
403.991,84.154,-179.348,-135.469,-60.753,-52.588,3.127,-2.966,-0.126,-0.033,-0.049,-0.09,611.386,69.465,-234.2,-1.061,20.383,-4.158
403.958,84.259,-178.899,-135.913,-60.678,-52.171,3.713,-3.142,-0.001,-0.038,-0.062,-0.088,611.15,69.606,-234.52,-1.155,20.595,-4.162
404.676,84.334,-180.618,-135.578,-60.681,-52.457,3.324,-3.027,-0.029,-0.033,-0.053,-0.091,611.997,69.801,-235.789,-1.04,20.471,-4.115
404.696,84.451,-180.357,-135.997,-60.6,-52.06,3.494,-2.996,-0.028,-0.033,-0.053,-0.084,611.82,69.971,-236.279,-1.122,20.678,-4.113
405.455,84.491,-181.999,-135.699,-60.607,-52.32,3.504,-3.054,-0.079,-0.034,-0.057,-0.09,612.695,70.091,-237.51,-1.024,20.564,-4.078
405.514,84.602,-181.813,-136.091,-60.534,-51.948,4.019,-3.135,-0.184,-0.036,-0.06,-0.09,612.569,70.251,-238.019,-1.104,20.756,-4.076
406.217,84.65,-183.414,-135.836,-60.543,-52.16,3.995,-3.017,-0.063,-0.033,-0.062,-0.09,613.378,70.408,-239.259,-1.021,20.656,-4.036
406.25,84.728,-183.313,-136.227,-60.48,-51.786,3.949,-3.039,-0.047,-0.036,-0.061,-0.087,613.232,70.536,-239.831,-1.109,20.842,-4.035
406.88,84.732,-184.874,-135.996,-60.484,-51.989,3.732,-3.058,-0.001,-0.034,-0.061,-0.091,613.952,70.603,-241.076,-1.03,20.755,-4.008
406.892,84.8,-184.843,-136.358,-60.415,-51.648,3.523,-3.039,0.012,-0.036,-0.062,-0.089,613.79,70.71,-241.691,-1.104,20.933,-4.008
407.484,84.834,-186.337,-136.132,-60.413,-51.838,3.4,-3.088,-0.091,-0.037,-0.057,-0.094,614.47,70.836,-242.89,-1.022,20.852,-3.972
407.494,84.923,-186.338,-136.466,-60.347,-51.521,3.436,-3.142,0.011,-0.039,-0.062,-0.091,614.316,70.972,-243.496,-1.088,21.019,-3.969
408.011,84.956,-187.796,-136.266,-60.343,-51.694,3.438,-3.109,0.134,-0.036,-0.063,-0.094,614.908,71.07,-244.698,-1.014,20.949,-3.942
408.002,85.037,-187.808,-136.583,-60.282,-51.397,3.831,-2.95,-0.16,-0.035,-0.061,-0.086,614.744,71.182,-245.278,-1.079,21.105,-3.943
408.54,85.118,-189.189,-136.389,-60.275,-51.552,3.503,-2.862,-0.03,-0.033,-0.063,-0.083,615.356,71.375,-246.419,-1.004,21.039,-3.904
408.564,85.217,-189.262,-136.698,-60.213,-51.259,3.732,-3.05,-0.039,-0.038,-0.065,-0.086,615.226,71.517,-247.053,-1.066,21.194,-3.901
409.066,85.277,-190.61,-136.523,-60.208,-51.406,3.478,-3.052,-0.124,-0.036,-0.06,-0.09,615.795,71.652,-248.183,-0.999,21.134,-3.872
409.096,85.367,-190.721,-136.818,-60.147,-51.126,3.609,-3.184,-0.123,-0.04,-0.065,-0.091,615.677,71.784,-248.831,-1.057,21.283,-3.869
409.58,85.389,-192.043,-136.657,-60.14,-51.262,3.526,-3.025,-0.025,-0.036,-0.063,-0.09,616.221,71.877,-249.958,-0.993,21.229,-3.842
409.648,85.468,-192.176,-136.931,-60.081,-50.996,4.017,-3.095,-0.251,-0.039,-0.064,-0.089,616.149,72.015,-250.599,-1.046,21.369,-3.833
410.154,85.488,-193.457,-136.78,-60.072,-51.123,3.761,-2.898,-0.231,-0.035,-0.06,-0.087,616.711,72.105,-251.701,-0.985,21.32,-3.807
410.236,85.546,-193.619,-137.048,-60.016,-50.868,3.753,-3.076,-0.045,-0.04,-0.069,-0.09,616.655,72.207,-252.357,-1.038,21.456,-3.803
