px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.734,86.427,-176.037,-135.04,-60.878,-52.972,-0.031,-1.812,4.673,-0.015,-0.106,-0.123,607.356,71.729,-230.019,-1.013,20.143,-4.152
398.817,86.461,-173.534,-135.866,-60.773,-52.211,-0.348,-1.438,4.678,-0.009,-0.083,-0.098,606.083,71.755,-228.864,-1.214,20.514,-4.181
399.642,86.316,-175.458,-135.104,-60.873,-52.918,-0.039,-1.222,4.355,-0.006,-0.092,-0.1,607.237,71.594,-229.539,-1.031,20.17,-4.161
398.866,86.331,-173.315,-135.794,-60.787,-52.286,0.401,-1.238,4.21,-0.006,-0.079,-0.094,606.164,71.586,-228.517,-1.2,20.479,-4.19
399.587,86.226,-174.94,-135.148,-60.871,-52.885,0.236,-1.532,4.101,-0.01,-0.088,-0.107,607.163,71.475,-229.084,-1.044,20.188,-4.17
398.933,86.242,-173.099,-135.742,-60.796,-52.341,0.225,-1.307,4.336,-0.007,-0.08,-0.093,606.253,71.475,-228.21,-1.189,20.454,-4.194
399.554,86.138,-174.497,-135.178,-60.869,-52.863,0.033,-1.443,4.381,-0.011,-0.09,-0.105,607.118,71.369,-228.685,-1.053,20.2,-4.176
398.976,86.145,-172.853,-135.697,-60.802,-52.386,0.187,-1.338,4.285,-0.007,-0.076,-0.097,606.315,71.364,-227.889,-1.178,20.433,-4.197
399.526,86.039,-174.045,-135.197,-60.866,-52.849,0.259,-1.677,4.111,-0.01,-0.087,-0.116,607.08,71.255,-228.265,-1.057,20.209,-4.181
399.021,86.015,-172.533,-135.653,-60.811,-52.431,-0.254,-1.299,4.23,-0.011,-0.073,-0.096,606.379,71.212,-227.49,-1.171,20.411,-4.201
399.505,85.865,-173.6,-135.212,-60.869,-52.844,-0.329,-1.469,4.678,-0.014,-0.098,-0.109,607.053,71.044,-227.832,-1.065,20.212,-4.192
399.006,85.81,-172.285,-135.639,-60.816,-52.456,-0.006,-1.509,4.302,-0.012,-0.077,-0.104,606.37,70.965,-227.21,-1.169,20.403,-4.213
399.448,85.7,-173.279,-135.246,-60.865,-52.823,0.441,-1.229,4.185,-0.007,-0.091,-0.099,606.979,70.841,-227.567,-1.073,20.227,-4.204
399.091,85.685,-172.104,-135.622,-60.817,-52.481,0.346,-1.302,4.093,-0.013,-0.077,-0.097,606.459,70.807,-227.005,-1.164,20.396,-4.221
399.83,85.747,-173.143,-135.223,-60.853,-52.8,-0.115,-1.613,4.368,-0.011,-0.088,-0.109,607.373,71.061,-227.429,-1.055,20.227,-4.154
399.889,85.733,-172.341,-135.58,-60.804,-52.476,0.061,-1.307,4.636,-0.008,-0.092,-0.096,607.276,71.03,-227.218,-1.139,20.389,-4.17
400.71,85.574,-173.514,-135.288,-60.842,-52.781,0.177,-1.395,4.441,-0.011,-0.099,-0.106,608.214,70.743,-227.913,-1.069,20.258,-4.196
