px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.846,85.736,-176.351,-135.064,-60.881,-52.969,-0.381,-3.1,3.915,-0.023,-0.077,-0.17,607.456,70.965,-230.359,-1.023,20.15,-4.173
398.93,85.751,-173.877,-135.884,-60.784,-52.228,1.017,-3.184,3.931,-0.018,-0.103,-0.156,606.188,70.912,-229.203,-1.229,20.513,-4.22
399.791,85.528,-175.831,-135.119,-60.872,-52.927,0.389,-2.823,3.93,-0.015,-0.089,-0.159,607.374,70.725,-229.932,-1.035,20.176,-4.183
399.017,85.515,-173.737,-135.798,-60.787,-52.322,0.361,-3.418,3.991,-0.021,-0.096,-0.164,606.303,70.629,-228.945,-1.201,20.48,-4.229
399.752,85.301,-175.368,-135.143,-60.861,-52.922,0.49,-3.397,3.976,-0.026,-0.091,-0.176,607.316,70.44,-229.528,-1.035,20.192,-4.2
399.09,85.278,-173.541,-135.732,-60.791,-52.396,0.31,-3.182,4.1,-0.011,-0.102,-0.161,606.399,70.349,-228.651,-1.182,20.454,-4.238
399.726,85.089,-174.928,-135.169,-60.856,-52.907,0.394,-3.151,3.892,-0.021,-0.086,-0.167,607.276,70.199,-229.136,-1.039,20.205,-4.208
399.149,85.038,-173.297,-135.691,-60.797,-52.443,0.386,-3.313,4.057,-0.017,-0.103,-0.165,606.474,70.073,-228.339,-1.172,20.435,-4.247
399.684,84.856,-174.575,-135.205,-60.854,-52.891,0.654,-3.341,3.673,-0.02,-0.081,-0.174,607.215,69.9,-228.834,-1.05,20.219,-4.228
399.177,84.853,-173.276,-135.678,-60.797,-52.465,0.352,-3.03,4.147,-0.012,-0.101,-0.158,606.504,69.855,-228.299,-1.168,20.43,-4.255
399.76,84.819,-174.634,-135.246,-60.838,-52.837,0.542,-3.043,3.889,-0.018,-0.09,-0.165,607.272,69.932,-228.987,-1.051,20.245,-4.209
399.293,84.921,-173.798,-135.715,-60.759,-52.398,0.501,-3.061,4.029,-0.014,-0.099,-0.157,606.593,70.067,-228.962,-1.151,20.469,-4.215
