px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.79,86.099,-175.437,-135.007,-60.875,-53.008,-0.255,-1.849,4.475,-0.014,-0.097,-0.115,607.421,71.386,-229.382,-0.999,20.133,-4.154
398.847,86.109,-172.806,-135.872,-60.787,-52.22,-0.286,-1.821,4.605,-0.014,-0.091,-0.114,606.116,71.339,-228.11,-1.227,20.507,-4.2
399.686,85.934,-174.739,-135.073,-60.87,-52.956,-0.119,-1.769,4.369,-0.012,-0.091,-0.113,607.289,71.188,-228.783,-1.018,20.16,-4.166
398.906,85.933,-172.488,-135.797,-60.798,-52.294,0.269,-1.63,4.424,-0.011,-0.092,-0.105,606.207,71.143,-227.666,-1.21,20.472,-4.203
399.633,85.773,-174.097,-135.113,-60.871,-52.925,-0.303,-1.6,4.494,-0.013,-0.093,-0.105,607.221,71.0,-228.193,-1.032,20.174,-4.175
398.964,85.776,-172.137,-135.734,-60.808,-52.357,-0.121,-1.79,4.593,-0.013,-0.091,-0.113,606.292,70.966,-227.209,-1.196,20.443,-4.207
399.592,85.631,-173.496,-135.138,-60.87,-52.908,0.083,-1.829,4.469,-0.014,-0.094,-0.116,607.168,70.835,-227.628,-1.04,20.184,-4.182
398.994,85.597,-171.732,-135.682,-60.818,-52.416,0.055,-1.676,4.66,-0.014,-0.099,-0.109,606.344,70.748,-226.711,-1.186,20.417,-4.216
399.545,85.431,-172.852,-135.155,-60.874,-52.905,0.042,-1.856,4.58,-0.013,-0.101,-0.118,607.115,70.585,-226.996,-1.049,20.188,-4.197
399.04,85.415,-171.265,-135.636,-60.825,-52.467,0.244,-1.838,4.48,-0.014,-0.096,-0.112,606.407,70.533,-226.168,-1.175,20.396,-4.224
399.584,85.269,-172.319,-135.172,-60.871,-52.896,-0.035,-1.618,4.513,-0.007,-0.097,-0.109,607.143,70.394,-226.494,-1.053,20.196,-4.205
399.129,85.226,-170.957,-135.628,-60.821,-52.493,-0.338,-1.696,4.441,-0.018,-0.086,-0.112,606.493,70.283,-225.857,-1.169,20.396,-4.24
399.897,85.3,-172.139,-135.204,-60.839,-52.83,-0.137,-2.106,4.481,-0.017,-0.094,-0.122,607.436,70.579,-226.433,-1.038,20.229,-4.162
399.945,85.319,-171.259,-135.64,-60.777,-52.43,-0.182,-1.58,4.718,-0.013,-0.097,-0.105,607.292,70.593,-226.281,-1.139,20.429,-4.177
400.677,85.147,-172.539,-135.331,-60.802,-52.753,0.091,-1.915,4.588,-0.016,-0.1,-0.118,608.14,70.297,-227.089,-1.052,20.3,-4.2
400.648,85.19,-171.773,-135.738,-60.74,-52.372,-0.172,-1.801,4.534,-0.016,-0.093,-0.112,607.93,70.366,-227.013,-1.143,20.489,-4.206
