px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
407.022,82.951,-191.486,-137.368,-59.754,-50.81,0.801,-3.323,4.079,-0.029,-0.117,-0.161,613.089,68.926,-251.292,-0.95,21.752,-3.99
407.355,83.091,-191.856,-137.629,-59.685,-50.56,1.096,-3.398,3.814,-0.031,-0.12,-0.168,613.276,69.125,-252.177,-0.993,21.895,-3.981
408.034,83.199,-192.946,-137.554,-59.668,-50.605,1.173,-3.11,3.625,-0.028,-0.109,-0.154,613.979,69.343,-253.209,-0.952,21.879,-3.946
408.292,83.277,-192.943,-137.805,-59.61,-50.367,1.08,-3.399,3.818,-0.029,-0.119,-0.163,614.1,69.459,-253.683,-1.0,22.012,-3.943
408.777,83.268,-193.475,-137.692,-59.607,-50.463,0.828,-3.434,4.081,-0.032,-0.114,-0.168,614.63,69.496,-254.071,-0.956,21.972,-3.925
409.0,83.297,-192.809,-137.815,-59.6,-50.345,0.994,-3.396,3.86,-0.031,-0.119,-0.161,614.8,69.532,-253.584,-0.997,22.022,-3.928
409.672,83.271,-192.951,-137.634,-59.63,-50.505,1.116,-3.432,3.617,-0.032,-0.114,-0.166,615.566,69.528,-253.413,-0.952,21.935,-3.915
410.159,83.303,-192.501,-137.76,-59.616,-50.38,1.208,-3.298,3.814,-0.032,-0.123,-0.162,615.996,69.587,-253.165,-0.989,21.991,-3.913
410.943,83.308,-193.036,-137.62,-59.623,-50.493,0.902,-3.454,3.69,-0.03,-0.112,-0.17,616.844,69.661,-253.497,-0.942,21.934,-3.888
411.436,83.377,-192.923,-137.767,-59.59,-50.34,1.058,-3.34,3.893,-0.03,-0.123,-0.165,617.26,69.805,-253.661,-0.97,22.011,-3.872
412.218,83.418,-193.58,-137.641,-59.585,-50.432,1.184,-3.262,4.082,-0.029,-0.119,-0.16,618.096,69.952,-254.163,-0.919,21.968,-3.836
412.72,83.488,-193.526,-137.788,-59.548,-50.279,1.354,-3.208,3.813,-0.027,-0.126,-0.159,618.517,70.098,-254.397,-0.945,22.048,-3.819
413.508,83.565,-194.182,-137.672,-59.538,-50.358,1.387,-3.575,3.923,-0.033,-0.12,-0.174,619.351,70.295,-254.922,-0.894,22.012,-3.78
414.053,83.755,-194.151,-137.805,-59.498,-50.202,0.978,-3.468,3.851,-0.031,-0.124,-0.167,619.824,70.624,-255.168,-0.913,22.089,-3.744
414.848,83.884,-194.812,-137.695,-59.488,-50.273,1.08,-3.513,3.791,-0.032,-0.114,-0.172,620.662,70.881,-255.707,-0.863,22.055,-3.703
415.356,84.056,-194.808,-137.829,-59.448,-50.12,0.753,-3.626,4.083,-0.032,-0.126,-0.173,621.096,71.176,-255.98,-0.883,22.132,-3.672
416.072,84.14,-195.448,-137.726,-59.436,-50.184,1.031,-3.399,3.876,-0.033,-0.117,-0.169,621.853,71.393,-256.512,-0.835,22.102,-3.63
416.542,84.253,-195.447,-137.856,-59.397,-50.035,1.401,-3.486,3.736,-0.028,-0.125,-0.168,622.25,71.626,-256.78,-0.853,22.177,-3.6
417.258,84.289,-196.063,-137.764,-59.387,-50.101,0.891,-3.994,3.789,-0.092,-0.111,-0.258,623.0,71.75,-257.298,-0.811,22.15,-3.57
417.805,84.363,-196.055,-137.889,-59.354,-49.967,0.45,-5.058,4.524,-0.251,-0.151,-0.511,623.479,71.903,-257.537,-0.832,22.218,-3.552
418.577,84.3,-196.63,-137.792,-59.351,-50.043,0.221,-5.741,5.072,-0.366,-0.134,-0.673,624.29,71.902,-257.992,-0.793,22.185,-3.53
419.104,84.146,-196.609,-137.927,-59.329,-49.932,0.528,-5.108,4.767,-0.319,-0.121,-0.601,624.745,71.704,-258.206,-0.827,22.25,-3.547
419.861,83.952,-197.17,-137.861,-59.33,-50.007,1.041,-4.768,4.456,-0.206,-0.142,-0.447,625.526,71.465,-258.675,-0.803,22.224,-3.556
420.408,83.808,-197.17,-137.994,-59.308,-49.892,0.843,-4.033,4.107,-0.12,-0.127,-0.304,626.002,71.292,-258.908,-0.836,22.289,-3.569
421.197,83.662,-197.734,-137.926,-59.309,-49.96,1.464,-3.553,3.41,-0.049,-0.113,-0.189,626.819,71.135,-259.378,-0.811,22.263,-3.569
421.785,83.565,-197.778,-138.056,-59.285,-49.843,1.327,-3.437,3.867,-0.035,-0.127,-0.171,627.335,71.029,-259.656,-0.842,22.328,-3.576
422.586,83.468,-198.361,-137.987,-59.28,-49.903,0.79,-3.538,3.899,-0.038,-0.12,-0.173,628.163,70.963,-260.157,-0.812,22.306,-3.564
423.211,83.415,-198.428,-138.103,-59.253,-49.792,1.251,-3.544,3.719,-0.049,-0.12,-0.187,628.721,70.929,-260.447,-0.834,22.368,-3.562
424.027,83.35,-198.994,-138.033,-59.244,-49.848,1.246,-4.009,3.937,-0.091,-0.127,-0.261,629.563,70.914,-260.94,-0.801,22.347,-3.544
424.649,83.279,-199.055,-138.149,-59.218,-49.742,0.776,-3.989,4.061,-0.133,-0.132,-0.315,630.119,70.845,-261.223,-0.825,22.409,-3.547
425.449,83.19,-199.597,-138.083,-59.213,-49.8,0.701,-4.132,3.964,-0.133,-0.11,-0.32,630.942,70.779,-261.69,-0.795,22.388,-3.537
426.035,83.124,-199.675,-138.199,-59.185,-49.692,1.383,-4.298,3.871,-0.14,-0.131,-0.333,631.461,70.722,-261.991,-0.818,22.45,-3.538
426.806,83.004,-200.207,-138.148,-59.181,-49.747,1.524,-4.055,3.646,-0.111,-0.124,-0.292,632.249,70.583,-262.464,-0.796,22.434,-3.541
427.427,82.932,-200.272,-138.253,-59.159,-49.649,1.162,-4.051,3.527,-0.1,-0.114,-0.268,632.811,70.52,-262.725,-0.819,22.488,-3.542
428.218,82.843,-200.8,-138.198,-59.154,-49.696,1.31,-3.915,3.738,-0.106,-0.118,-0.278,633.622,70.456,-263.19,-0.794,22.471,-3.532
428.824,82.756,-200.887,-138.307,-59.133,-49.6,0.764,-4.028,3.882,-0.101,-0.126,-0.278,634.167,70.358,-263.476,-0.819,22.526,-3.539
429.59,82.675,-201.39,-138.249,-59.129,-49.646,1.029,-4.167,3.91,-0.121,-0.117,-0.306,634.956,70.315,-263.912,-0.793,22.508,-3.525
430.186,82.612,-201.456,-138.347,-59.108,-49.554,0.897,-4.467,3.803,-0.137,-0.106,-0.34,635.497,70.259,-264.161,-0.815,22.558,-3.527
430.949,82.51,-201.938,-138.299,-59.105,-49.602,1.334,-4.176,3.676,-0.099,-0.118,-0.275,636.277,70.157,-264.586,-0.794,22.543,-3.524
431.555,82.44,-202.002,-138.389,-59.084,-49.514,1.678,-4.148,3.701,-0.112,-0.13,-0.293,636.831,70.106,-264.822,-0.813,22.591,-3.521
432.321,82.339,-202.468,-138.339,-59.08,-49.56,1.901,-4.042,3.608,-0.117,-0.121,-0.296,637.616,70.02,-265.229,-0.791,22.574,-3.515
432.959,82.265,-202.545,-138.432,-59.059,-49.475,1.266,-4.016,3.547,-0.101,-0.116,-0.278,638.201,69.947,-265.482,-0.81,22.623,-3.517
433.74,82.165,-202.989,-138.382,-59.056,-49.517,1.228,-3.989,3.924,-0.098,-0.123,-0.274,639.001,69.866,-265.868,-0.788,22.607,-3.509
434.385,82.093,-203.052,-138.464,-59.038,-49.44,1.46,-4.181,3.903,-0.113,-0.13,-0.299,639.599,69.807,-266.087,-0.806,22.65,-3.509
435.148,81.992,-203.473,-138.419,-59.033,-49.481,0.896,-4.071,3.929,-0.123,-0.115,-0.309,640.378,69.718,-266.458,-0.785,22.637,-3.503
435.767,81.901,-203.537,-138.504,-59.016,-49.403,1.015,-3.997,3.956,-0.072,-0.117,-0.263,640.948,69.625,-266.678,-0.805,22.68,-3.506
436.501,81.791,-203.943,-138.462,-59.014,-49.446,-0.023,-2.711,5.303,0.042,-0.178,-0.18,641.697,69.507,-267.034,-0.787,22.666,-3.506
437.096,81.735,-203.991,-138.539,-58.996,-49.371,-1.273,-1.978,5.976,0.134,-0.165,-0.146,642.248,69.47,-267.229,-0.802,22.707,-3.503
437.795,81.681,-204.312,-138.489,-58.995,-49.413,-2.194,-1.956,6.201,0.177,-0.049,-0.18,642.969,69.441,-267.486,-0.782,22.689,-3.494
438.317,81.677,-204.263,-138.553,-58.981,-49.349,-2.908,-1.496,6.101,0.164,0.039,-0.239,643.455,69.459,-267.556,-0.796,22.722,-3.49
438.908,81.676,-204.535,-138.509,-58.974,-49.378,-2.577,-2.411,6.043,0.056,0.009,-0.408,644.062,69.513,-267.789,-0.773,22.711,-3.472
439.37,81.688,-204.505,-138.585,-58.951,-49.301,-2.734,-2.615,6.439,-0.001,-0.001,-0.491,644.478,69.556,-267.915,-0.785,22.755,-3.465
439.977,81.671,-204.761,-138.55,-58.945,-49.331,-2.955,-3.011,6.659,-0.014,0.002,-0.564,645.094,69.555,-268.14,-0.767,22.746,-3.459
440.478,81.637,-204.69,-138.617,-58.927,-49.28,-4.261,-2.157,6.475,0.062,0.095,-0.521,645.553,69.489,-268.202,-0.779,22.784,-3.469
441.095,81.595,-204.861,-138.546,-58.912,-49.353,-4.059,-1.857,5.663,0.098,0.296,-0.494,646.187,69.44,-268.318,-0.74,22.768,-3.467
441.62,81.586,-204.722,-138.581,-58.889,-49.326,-4.167,-2.237,5.047,0.067,0.44,-0.546,646.679,69.427,-268.283,-0.736,22.797,-3.469
442.28,81.558,-204.849,-138.531,-58.88,-49.384,-3.879,-2.378,4.748,0.036,0.509,-0.572,647.352,69.375,-268.365,-0.709,22.785,-3.472
442.854,81.538,-204.714,-138.594,-58.857,-49.338,-4.258,-2.36,5.024,0.043,0.45,-0.55,647.88,69.322,-268.372,-0.716,22.824,-3.483
443.519,81.521,-204.843,-138.562,-58.841,-49.37,-4.186,-2.887,5.491,0.001,0.381,-0.603,648.546,69.312,-268.499,-0.691,22.824,-3.479
444.046,81.489,-204.732,-138.635,-58.813,-49.316,-3.902,-2.854,5.578,-0.002,0.312,-0.595,649.019,69.245,-268.552,-0.698,22.87,-3.49
444.653,81.439,-204.856,-138.601,-58.806,-49.362,-4.191,-2.371,5.27,0.044,0.379,-0.531,649.633,69.157,-268.649,-0.679,22.862,-3.498
445.151,81.413,-204.736,-138.652,-58.791,-49.325,-3.526,-2.254,5.011,0.053,0.41,-0.513,650.096,69.099,-268.635,-0.687,22.892,-3.509
445.746,81.379,-204.859,-138.614,-58.784,-49.366,-4.225,-2.611,5.301,0.032,0.409,-0.53,650.7,69.055,-268.725,-0.667,22.882,-3.509
446.255,81.355,-204.779,-138.664,-58.764,-49.329,-3.954,-2.64,5.189,0.017,0.366,-0.538,651.171,69.009,-268.762,-0.671,22.915,-3.517
446.846,81.329,-204.926,-138.639,-58.753,-49.355,-3.23,-3.011,5.46,-0.012,0.304,-0.576,651.765,68.986,-268.903,-0.652,22.913,-3.514
447.385,81.303,-204.835,-138.691,-58.734,-49.312,-3.477,-2.95,5.34,-0.024,0.309,-0.591,652.266,68.951,-268.929,-0.658,22.946,-3.518
448.088,81.247,-204.936,-138.659,-58.73,-49.351,-3.283,-2.844,4.889,-0.004,0.387,-0.566,652.978,68.867,-268.996,-0.642,22.937,-3.524
448.719,81.207,-204.857,-138.707,-58.716,-49.316,-3.156,-2.727,5.053,-0.004,0.354,-0.554,653.577,68.798,-269.016,-0.651,22.964,-3.533
449.403,81.162,-204.995,-138.681,-58.71,-49.348,-2.814,-2.785,4.803,-0.007,0.352,-0.56,654.266,68.735,-269.134,-0.636,22.959,-3.536
449.97,81.117,-204.962,-138.735,-58.695,-49.314,-3.043,-2.448,5.224,0.022,0.299,-0.514,654.795,68.639,-269.211,-0.645,22.989,-3.552
450.578,81.083,-205.112,-138.71,-58.687,-49.344,-4.005,-2.815,5.752,0.017,0.275,-0.545,655.406,68.592,-269.348,-0.628,22.986,-3.554
451.086,81.063,-205.077,-138.749,-58.671,-49.314,-4.023,-3.211,6.69,0.004,0.067,-0.571,655.884,68.556,-269.406,-0.632,23.012,-3.559
451.648,81.007,-205.191,-138.713,-58.669,-49.358,-4.885,-2.956,7.568,0.025,-0.043,-0.539,656.458,68.471,-269.476,-0.616,22.999,-3.566
452.121,80.942,-205.137,-138.744,-58.659,-49.341,-4.913,-2.454,8.118,0.096,-0.17,-0.456,656.908,68.367,-269.489,-0.62,23.018,-3.577
452.641,80.911,-205.22,-138.696,-58.657,-49.386,-4.65,-2.104,8.099,0.115,-0.174,-0.428,657.448,68.342,-269.511,-0.6,23.001,-3.573
453.071,80.894,-205.144,-138.703,-58.65,-49.381,-4.205,-2.643,7.879,0.068,-0.146,-0.482,657.869,68.326,-269.463,-0.597,23.009,-3.573
453.543,80.854,-205.215,-138.653,-58.649,-49.43,-4.481,-2.693,7.951,0.029,-0.102,-0.519,658.361,68.281,-269.468,-0.577,22.991,-3.572
453.972,80.799,-205.155,-138.666,-58.641,-49.427,-3.61,-2.63,7.501,0.033,-0.12,-0.504,658.777,68.198,-269.445,-0.576,23.001,-3.58
454.453,80.743,-205.246,-138.622,-58.638,-49.472,-4.367,-2.355,7.785,0.081,-0.115,-0.456,659.273,68.136,-269.487,-0.556,22.987,-3.579
454.818,80.716,-205.251,-138.629,-58.624,-49.465,-5.314,-2.563,8.768,0.082,-0.257,-0.469,659.625,68.123,-269.535,-0.548,22.999,-3.575
455.069,80.676,-205.382,-138.577,-58.616,-49.502,-4.413,-2.972,8.876,0.017,-0.42,-0.551,659.895,68.133,-269.618,-0.521,22.986,-3.557
455.055,80.548,-205.432,-138.596,-58.6,-49.493,-5.403,-2.37,10.646,0.106,-0.649,-0.441,659.86,67.989,-269.731,-0.516,23.003,-3.562
454.994,80.358,-205.666,-138.526,-58.612,-49.577,-5.178,-0.392,12.375,0.329,-0.915,-0.137,659.833,67.726,-269.843,-0.498,22.969,-3.58
454.865,80.171,-205.745,-138.466,-58.634,-49.657,-6.128,2.03,12.793,0.638,-0.892,0.251,659.74,67.442,-269.785,-0.492,22.931,-3.606
454.809,80.182,-205.884,-138.313,-58.65,-49.751,-3.729,0.91,10.217,0.509,-0.676,0.097,659.771,67.625,-269.681,-0.444,22.863,-3.551
454.692,80.269,-205.914,-138.172,-58.658,-49.816,-0.158,-2.077,6.05,0.053,-0.313,-0.456,659.734,67.961,-269.499,-0.395,22.804,-3.476
454.687,80.283,-206.124,-138.01,-58.68,-49.921,-1.189,-3.326,5.708,-0.146,-0.042,-0.684,659.823,68.13,-269.436,-0.35,22.728,-3.426
454.81,80.238,-206.399,-137.904,-58.706,-49.994,-4.939,-3.206,8.219,-0.092,-0.033,-0.738,660.015,68.17,-269.504,-0.329,22.67,-3.399
454.96,80.157,-206.856,-137.787,-58.728,-50.082,-6.002,-3.303,10.075,-0.059,-0.402,-0.788,660.234,68.154,-269.749,-0.301,22.611,-3.377
455.01,80.068,-207.162,-137.705,-58.752,-50.148,-6.617,-2.927,12.138,-0.012,-0.736,-0.765,660.338,68.088,-269.884,-0.289,22.564,-3.369
455.033,79.953,-207.494,-137.584,-58.786,-50.26,-7.557,-2.128,13.007,0.114,-0.814,-0.65,660.435,67.959,-269.967,-0.269,22.495,-3.369
454.978,79.805,-207.682,-137.47,-58.831,-50.379,-7.972,-0.409,12.458,0.334,-0.623,-0.404,660.457,67.739,-269.89,-0.261,22.421,-3.387
454.891,79.713,-207.896,-137.301,-58.883,-50.537,-8.049,1.048,10.523,0.501,-0.2,-0.192,660.476,67.618,-269.746,-0.238,22.321,-3.391
454.745,79.734,-208.073,-137.147,-58.92,-50.647,-6.906,0.061,8.534,0.338,0.121,-0.342,660.426,67.739,-269.624,-0.209,22.238,-3.359
454.633,79.726,-208.353,-136.988,-58.958,-50.773,-6.227,-0.172,7.211,0.213,0.331,-0.465,660.41,67.791,-269.595,-0.179,22.152,-3.337
454.596,79.725,-208.652,-136.867,-58.986,-50.867,-6.482,-0.951,7.456,0.164,0.271,-0.572,660.446,67.845,-269.658,-0.156,22.086,-3.319
454.609,79.723,-209.016,-136.731,-59.018,-50.979,-6.239,-1.756,8.436,0.121,0.058,-0.68,660.539,67.88,-269.761,-0.13,22.014,-3.305
454.589,79.7,-209.343,-136.617,-59.047,-51.075,-7.011,-1.78,9.715,0.099,-0.155,-0.721,660.586,67.877,-269.861,-0.111,21.951,-3.296
454.589,79.652,-209.683,-136.476,-59.082,-51.201,-7.843,-1.724,10.808,0.119,-0.304,-0.72,660.668,67.83,-269.923,-0.087,21.874,-3.292
454.552,79.605,-209.937,-136.339,-59.12,-51.328,-7.607,-1.298,10.465,0.157,-0.228,-0.675,660.712,67.765,-269.895,-0.066,21.796,-3.294
454.527,79.559,-210.193,-136.197,-59.158,-51.461,-8.146,-0.902,9.936,0.205,-0.089,-0.62,660.768,67.697,-269.865,-0.044,21.716,-3.296
454.498,79.533,-210.406,-136.064,-59.193,-51.583,-7.604,-0.799,8.513,0.222,0.129,-0.597,660.816,67.659,-269.81,-0.024,21.642,-3.296
454.491,79.521,-210.683,-135.949,-59.218,-51.686,-7.366,-0.973,8.065,0.205,0.148,-0.608,660.872,67.645,-269.869,-0.002,21.581,-3.294
454.514,79.527,-210.96,-135.844,-59.237,-51.773,-6.792,-1.798,8.86,0.132,-0.015,-0.7,660.95,67.681,-269.957,0.022,21.529,-3.282
454.577,79.529,-211.254,-135.742,-59.252,-51.858,-6.946,-2.38,9.813,0.07,-0.209,-0.786,661.066,67.716,-270.071,0.046,21.479,-3.27
454.691,79.549,-211.519,-135.641,-59.265,-51.931,-7.83,-3.341,11.211,-0.013,-0.425,-0.919,661.233,67.808,-270.168,0.073,21.432,-3.246
454.833,79.44,-211.737,-135.565,-59.288,-52.024,-8.513,-2.387,12.161,0.093,-0.549,-0.817,661.415,67.604,-270.225,0.082,21.388,-3.271
455.023,79.285,-211.894,-135.5,-59.316,-52.126,-9.562,0.043,12.328,0.411,-0.519,-0.453,661.64,67.284,-270.224,0.083,21.344,-3.316
455.241,79.226,-212.007,-135.439,-59.33,-52.197,-9.768,0.919,12.025,0.521,-0.472,-0.303,661.887,67.165,-270.219,0.093,21.312,-3.331
455.415,79.201,-212.145,-135.38,-59.332,-52.262,-10.085,0.897,12.684,0.534,-0.538,-0.268,662.084,67.103,-270.271,0.112,21.288,-3.339
455.399,79.207,-212.305,-135.328,-59.317,-52.311,-9.015,0.07,13.453,0.406,-0.82,-0.359,662.078,67.122,-270.395,0.144,21.278,-3.332
455.268,79.164,-212.577,-135.269,-59.305,-52.387,-7.988,-0.331,15.817,0.339,-1.344,-0.334,661.959,67.018,-270.615,0.175,21.263,-3.345
454.933,79.148,-212.85,-135.214,-59.289,-52.448,-2.091,-1.258,14.989,0.193,-2.016,-0.402,661.634,66.984,-270.847,0.208,21.252,-3.347
454.465,79.169,-213.066,-135.111,-59.287,-52.525,8.467,-3.846,9.597,-0.071,-2.303,-0.716,661.21,67.081,-270.925,0.246,21.214,-3.321
454.194,79.053,-213.291,-135.02,-59.308,-52.623,9.998,-3.77,8.565,-0.047,-2.362,-0.711,660.984,66.902,-270.974,0.262,21.165,-3.336
454.177,78.927,-213.631,-134.878,-59.341,-52.758,5.626,-1.703,12.211,0.152,-2.453,-0.413,661.042,66.749,-271.035,0.285,21.088,-3.34
454.556,78.94,-214.039,-134.711,-59.37,-52.876,-9.767,-0.522,20.794,0.414,-2.365,-0.31,661.512,66.886,-271.142,0.321,21.005,-3.301
454.729,78.821,-214.335,-134.558,-59.419,-53.04,-11.797,0.892,20.417,0.673,-2.196,-0.16,661.769,66.655,-271.11,0.335,20.914,-3.329
454.677,78.774,-214.354,-134.406,-59.47,-53.191,-11.067,1.65,16.537,0.785,-1.452,-0.021,661.805,66.541,-270.794,0.346,20.821,-3.345
454.311,78.645,-214.297,-134.248,-59.521,-53.366,-0.606,1.647,5.744,0.794,-0.477,0.004,661.523,66.277,-270.396,0.36,20.728,-3.379
453.894,78.727,-214.207,-134.067,-59.526,-53.496,9.52,-0.918,-2.508,0.36,0.068,-0.39,661.187,66.503,-270.04,0.419,20.654,-3.332
453.716,78.716,-214.469,-133.927,-59.528,-53.63,6.281,-1.709,1.197,0.171,-0.105,-0.46,661.063,66.485,-270.099,0.466,20.598,-3.329
453.88,78.851,-215.004,-133.84,-59.506,-53.662,-0.722,-2.012,8.46,0.075,-0.696,-0.516,661.258,66.816,-270.562,0.514,20.578,-3.269
454.281,78.99,-215.823,-133.737,-59.493,-53.719,-8.641,-4.103,16.619,-0.032,-1.608,-0.885,661.698,67.112,-271.266,0.561,20.546,-3.221
454.409,78.928,-216.42,-133.688,-59.503,-53.789,-10.386,-3.679,22.173,0.085,-2.878,-0.803,661.845,66.953,-271.771,0.569,20.521,-3.246
