px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.78,86.705,-175.744,-135.009,-60.864,-53.003,0.234,-0.836,4.781,-0.002,-0.086,-0.089,607.404,72.011,-229.717,-0.991,20.141,-4.148
398.879,86.772,-173.119,-135.873,-60.783,-52.211,0.39,-0.829,4.29,-0.002,-0.074,-0.085,606.147,72.031,-228.435,-1.224,20.51,-4.192
399.712,86.661,-175.105,-135.075,-60.859,-52.949,0.438,-0.547,4.311,0.001,-0.074,-0.078,607.308,71.942,-229.179,-1.009,20.169,-4.157
398.95,86.719,-172.879,-135.799,-60.79,-52.286,0.546,-0.997,4.402,-0.004,-0.081,-0.092,606.248,71.959,-228.079,-1.204,20.478,-4.194
399.655,86.619,-174.531,-135.118,-60.856,-52.916,0.444,-0.866,4.224,0.0,-0.074,-0.085,607.233,71.873,-228.669,-1.022,20.186,-4.167
399.016,86.651,-172.599,-135.741,-60.797,-52.345,0.359,-0.859,4.458,-0.003,-0.079,-0.088,606.336,71.869,-227.707,-1.189,20.453,-4.198
399.632,86.551,-174.006,-135.147,-60.856,-52.896,0.27,-0.671,4.541,-0.0,-0.079,-0.083,607.198,71.775,-228.183,-1.032,20.197,-4.176
399.07,86.586,-172.272,-135.692,-60.806,-52.398,0.094,-0.778,4.409,-0.001,-0.075,-0.082,606.411,71.778,-227.293,-1.179,20.429,-4.204
399.611,86.501,-173.478,-135.168,-60.858,-52.884,0.342,-0.621,4.288,0.0,-0.074,-0.08,607.168,71.693,-227.679,-1.041,20.203,-4.186
399.099,86.525,-171.907,-135.65,-60.814,-52.446,0.106,-0.511,4.637,-0.001,-0.079,-0.082,606.458,71.679,-226.852,-1.172,20.408,-4.213
399.598,86.474,-172.96,-135.177,-60.86,-52.88,0.217,-0.674,4.312,0.001,-0.075,-0.078,607.152,71.651,-227.167,-1.045,20.205,-4.19
399.129,86.481,-171.491,-135.61,-60.819,-52.485,0.077,-0.859,4.637,-0.003,-0.084,-0.089,606.504,71.628,-226.371,-1.162,20.39,-4.214
399.567,86.362,-172.527,-135.203,-60.857,-52.866,0.283,-0.89,4.507,-0.003,-0.085,-0.087,607.108,71.502,-226.776,-1.052,20.216,-4.201
399.09,86.292,-171.423,-135.642,-60.808,-52.477,0.097,-0.552,4.387,-0.001,-0.072,-0.08,606.443,71.368,-226.371,-1.164,20.409,-4.234
399.533,86.245,-172.69,-135.306,-60.821,-52.773,0.488,-0.729,4.506,-0.004,-0.086,-0.087,607.016,71.396,-227.164,-1.058,20.278,-4.2
399.315,86.386,-172.32,-135.762,-60.727,-52.309,-0.261,-0.66,4.527,-0.001,-0.076,-0.077,606.591,71.717,-227.623,-1.141,20.507,-4.163
399.703,86.238,-173.986,-135.572,-60.713,-52.521,-0.082,-0.756,4.539,-0.006,-0.083,-0.083,607.029,71.466,-229.072,-1.064,20.447,-4.183
399.349,86.194,-173.745,-136.062,-60.63,-52.099,0.365,-0.782,4.561,-0.005,-0.085,-0.089,606.441,71.324,-229.68,-1.169,20.681,-4.225
399.693,86.123,-175.326,-135.887,-60.606,-52.275,0.47,-0.469,4.451,0.0,-0.085,-0.078,606.831,71.237,-231.088,-1.089,20.634,-4.22
399.448,86.128,-175.176,-136.343,-60.518,-51.866,0.226,-0.615,4.646,-0.003,-0.088,-0.083,606.362,71.22,-231.754,-1.18,20.859,-4.24
399.886,86.111,-176.696,-136.182,-60.489,-52.02,0.644,-0.669,4.764,-0.004,-0.099,-0.084,606.841,71.224,-233.132,-1.1,20.819,-4.226
399.752,86.208,-176.62,-136.601,-60.395,-51.63,0.956,-0.811,4.553,-0.007,-0.096,-0.092,606.495,71.357,-233.838,-1.175,21.036,-4.228
400.206,86.23,-178.137,-136.455,-60.353,-51.766,0.365,-0.619,4.576,-0.002,-0.092,-0.079,606.977,71.424,-235.264,-1.09,21.011,-4.206
400.117,86.332,-178.136,-136.86,-60.26,-51.393,0.534,-0.539,4.608,-0.002,-0.092,-0.082,606.678,71.553,-236.025,-1.162,21.221,-4.21
400.67,86.403,-179.561,-136.715,-60.223,-51.519,0.308,-0.919,4.475,-0.004,-0.092,-0.09,607.264,71.696,-237.351,-1.08,21.194,-4.181
400.767,86.53,-179.543,-137.077,-60.138,-51.175,0.292,-0.719,4.739,-0.005,-0.097,-0.089,607.172,71.884,-238.018,-1.145,21.383,-4.175
401.37,86.562,-180.905,-136.945,-60.101,-51.294,0.239,-0.843,4.917,-0.005,-0.104,-0.09,607.803,71.975,-239.295,-1.068,21.36,-4.15
401.456,86.645,-180.913,-137.294,-60.02,-50.969,1.045,-0.934,4.531,-0.006,-0.101,-0.098,607.703,72.091,-239.965,-1.131,21.543,-4.151
402.043,86.673,-182.211,-137.172,-59.981,-51.073,0.745,-0.848,4.445,-0.003,-0.098,-0.091,608.315,72.192,-241.197,-1.056,21.525,-4.123
402.162,86.723,-182.275,-137.515,-59.901,-50.759,1.061,-0.645,4.204,-0.003,-0.092,-0.087,608.249,72.26,-241.91,-1.12,21.705,-4.128
402.743,86.719,-183.559,-137.413,-59.866,-50.854,0.903,-0.848,4.567,-0.004,-0.107,-0.091,608.845,72.292,-243.148,-1.054,21.692,-4.111
402.89,86.786,-183.658,-137.733,-59.786,-50.553,0.731,-0.943,4.528,-0.007,-0.1,-0.098,608.815,72.405,-243.866,-1.111,21.864,-4.108
403.439,86.781,-184.907,-137.641,-59.746,-50.636,0.615,-0.555,4.631,-0.002,-0.102,-0.083,609.374,72.45,-245.092,-1.045,21.858,-4.087
403.556,86.79,-185.022,-137.956,-59.672,-50.354,0.661,-0.667,4.689,-0.008,-0.102,-0.089,609.315,72.448,-245.806,-1.106,22.024,-4.1
404.1,86.773,-186.195,-137.865,-59.638,-50.44,1.172,-1.044,4.429,-0.008,-0.108,-0.097,609.871,72.464,-246.944,-1.045,22.014,-4.084
