px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.955,87.2,-177.488,-135.036,-60.86,-52.953,0.556,-0.013,0.622,-0.005,-0.032,-0.016,607.573,72.596,-231.509,-0.997,20.154,-4.124
399.02,87.12,-174.999,-135.977,-60.748,-52.091,0.038,0.177,0.806,-0.007,-0.023,-0.009,606.235,72.481,-230.538,-1.233,20.572,-4.165
399.877,87.095,-177.326,-135.151,-60.856,-52.888,0.393,0.165,0.289,-0.002,-0.015,-0.009,607.443,72.336,-231.508,-1.033,20.198,-4.171
399.313,87.09,-175.374,-135.913,-60.759,-52.164,0.242,0.141,0.462,-0.004,-0.011,-0.009,606.555,72.401,-230.799,-1.219,20.54,-4.177
400.348,87.137,-177.493,-135.174,-60.851,-52.85,0.361,0.801,0.704,0.002,-0.023,0.007,607.907,72.437,-231.717,-1.037,20.21,-4.156
399.994,87.13,-175.912,-135.838,-60.762,-52.224,0.266,-0.963,1.351,-0.019,-0.049,-0.045,607.267,72.48,-231.231,-1.196,20.511,-4.164
401.009,87.156,-177.801,-135.205,-60.843,-52.819,-0.641,-0.356,1.365,-0.013,-0.037,-0.031,608.552,72.47,-232.087,-1.041,20.227,-4.153
400.798,87.096,-176.441,-135.79,-60.77,-52.276,0.841,0.587,0.918,-0.001,-0.037,0.002,608.091,72.416,-231.677,-1.185,20.488,-4.17
401.748,87.089,-178.143,-135.243,-60.844,-52.793,0.165,0.593,0.441,-0.001,-0.004,0.002,609.277,72.368,-232.476,-1.055,20.24,-4.164
401.629,87.062,-176.98,-135.767,-60.781,-52.303,0.716,0.131,0.554,-0.003,-0.023,-0.009,608.935,72.357,-232.159,-1.186,20.472,-4.177
402.533,87.04,-178.559,-135.281,-60.847,-52.77,-0.23,0.877,0.49,0.002,-0.003,0.01,610.047,72.267,-232.935,-1.071,20.252,-4.18
402.476,86.986,-177.557,-135.756,-60.79,-52.332,0.103,-0.85,1.025,-0.017,-0.04,-0.041,609.786,72.203,-232.701,-1.189,20.463,-4.199
403.336,86.972,-179.001,-135.312,-60.849,-52.755,-0.33,-0.184,1.0,-0.014,-0.032,-0.024,610.836,72.146,-233.415,-1.083,20.262,-4.196
403.316,86.91,-178.111,-135.741,-60.797,-52.36,0.918,0.2,0.812,-0.002,-0.035,-0.006,610.633,72.077,-233.217,-1.19,20.452,-4.213
404.118,86.866,-179.464,-135.343,-60.851,-52.747,0.635,1.377,0.134,0.004,-0.005,0.023,611.603,71.961,-233.913,-1.095,20.272,-4.22
404.122,86.803,-178.698,-135.739,-60.802,-52.386,-0.146,0.057,0.61,-0.004,-0.015,-0.014,611.436,71.879,-233.79,-1.193,20.449,-4.238
404.896,86.76,-180.018,-135.38,-60.848,-52.736,0.157,0.835,0.492,0.001,-0.013,0.012,612.361,71.77,-234.524,-1.105,20.287,-4.244
404.891,86.684,-179.419,-135.76,-60.799,-52.396,0.512,0.343,0.49,-0.001,-0.02,-0.001,612.188,71.651,-234.546,-1.198,20.458,-4.269
405.559,86.624,-180.712,-135.444,-60.84,-52.713,0.555,0.822,0.551,0.001,-0.015,0.011,612.986,71.501,-235.322,-1.121,20.316,-4.283
405.582,86.587,-180.229,-135.794,-60.792,-52.394,0.189,0.389,0.622,-0.0,-0.016,-0.004,612.855,71.45,-235.418,-1.204,20.475,-4.298
406.277,86.641,-181.525,-135.498,-60.823,-52.673,0.878,0.769,0.175,0.002,-0.012,0.011,613.672,71.493,-236.248,-1.126,20.347,-4.291
406.316,86.644,-181.139,-135.834,-60.775,-52.365,0.243,0.202,0.888,-0.004,-0.026,-0.009,613.562,71.488,-236.422,-1.204,20.501,-4.304
406.997,86.694,-182.394,-135.563,-60.803,-52.623,0.358,0.453,0.52,-0.002,-0.017,-0.002,614.354,71.515,-237.252,-1.133,20.384,-4.301
407.088,86.745,-182.079,-135.874,-60.755,-52.327,0.477,0.233,0.456,-0.003,-0.014,-0.006,614.308,71.602,-237.465,-1.202,20.529,-4.301
407.758,86.797,-183.294,-135.634,-60.778,-52.556,0.646,0.306,0.566,-0.004,-0.024,-0.005,615.076,71.636,-238.304,-1.137,20.426,-4.297
407.907,86.83,-183.043,-135.936,-60.732,-52.274,0.538,0.384,0.621,-0.003,-0.02,-0.003,615.091,71.687,-238.563,-1.206,20.567,-4.302
408.608,86.889,-184.205,-135.703,-60.755,-52.493,0.764,0.355,0.33,-0.001,-0.015,-0.006,615.888,71.736,-239.363,-1.143,20.467,-4.297
408.789,86.945,-184.0,-135.983,-60.711,-52.229,0.53,0.803,0.174,0.001,-0.005,0.007,615.944,71.816,-239.633,-1.206,20.598,-4.299
409.462,87.009,-185.151,-135.772,-60.73,-52.431,0.245,0.025,0.379,-0.004,-0.01,-0.013,616.702,71.862,-240.461,-1.147,20.509,-4.296
409.668,87.082,-185.023,-136.043,-60.685,-52.175,0.68,0.492,0.924,-0.001,-0.031,0.0,616.785,71.962,-240.798,-1.206,20.637,-4.297
410.377,87.152,-186.154,-135.848,-60.703,-52.361,-0.243,1.05,0.454,0.004,-0.004,0.012,617.574,72.017,-241.63,-1.152,20.554,-4.295
410.615,87.218,-186.023,-136.104,-60.662,-52.12,0.495,0.046,0.569,-0.004,-0.024,-0.012,617.696,72.106,-241.935,-1.21,20.675,-4.296
411.283,87.309,-187.098,-135.92,-60.676,-52.29,0.359,0.911,0.149,0.001,-0.003,0.011,618.439,72.203,-242.733,-1.156,20.598,-4.288
411.49,87.344,-187.049,-136.175,-60.635,-52.057,0.065,-0.634,0.849,-0.012,-0.031,-0.034,618.528,72.233,-243.121,-1.213,20.719,-4.297
412.119,87.405,-188.142,-136.007,-60.646,-52.216,0.972,0.612,0.463,0.0,-0.024,0.005,619.223,72.288,-243.966,-1.163,20.651,-4.292
412.354,87.426,-188.116,-136.242,-60.606,-51.994,0.314,0.414,0.202,0.001,-0.007,-0.001,619.35,72.335,-244.347,-1.214,20.763,-4.293
413.056,87.45,-189.175,-136.086,-60.618,-52.149,1.268,0.276,0.59,-0.0,-0.036,-0.001,620.114,72.33,-245.171,-1.168,20.698,-4.295
413.37,87.462,-189.219,-136.321,-60.578,-51.93,1.034,0.529,0.66,0.001,-0.033,0.002,620.318,72.353,-245.623,-1.219,20.81,-4.299
414.032,87.493,-190.288,-136.181,-60.583,-52.061,1.018,1.901,0.318,0.017,-0.011,0.043,621.034,72.39,-246.492,-1.174,20.756,-4.292
