px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.128,85.392,-176.299,-134.974,-60.882,-53.071,1.023,-3.532,3.577,-0.027,-0.087,-0.158,607.766,70.561,-230.184,-0.993,20.117,-4.186
399.216,85.346,-173.614,-135.907,-60.774,-52.228,0.94,-3.413,3.856,-0.031,-0.102,-0.163,606.455,70.434,-228.995,-1.229,20.528,-4.24
400.108,85.107,-175.748,-135.032,-60.87,-53.032,0.954,-3.299,3.637,-0.025,-0.089,-0.154,607.714,70.222,-229.739,-1.004,20.146,-4.202
399.369,85.046,-173.456,-135.817,-60.784,-52.322,0.97,-3.533,3.549,-0.029,-0.091,-0.167,606.642,70.098,-228.695,-1.205,20.489,-4.247
400.12,84.812,-175.248,-135.082,-60.867,-53.002,0.673,-3.339,3.65,-0.027,-0.086,-0.156,607.704,69.87,-229.313,-1.018,20.166,-4.22
399.484,84.743,-173.267,-135.758,-60.794,-52.39,0.868,-3.285,3.789,-0.031,-0.094,-0.155,606.781,69.745,-228.403,-1.193,20.461,-4.259
400.125,84.511,-174.797,-135.12,-60.868,-52.982,0.7,-3.306,3.662,-0.026,-0.09,-0.154,607.691,69.508,-228.91,-1.032,20.179,-4.238
399.568,84.44,-173.029,-135.713,-60.804,-52.447,0.906,-3.31,3.622,-0.032,-0.09,-0.157,606.883,69.384,-228.083,-1.185,20.438,-4.274
400.149,84.224,-174.351,-135.144,-60.87,-52.973,0.79,-3.332,3.697,-0.029,-0.092,-0.154,607.704,69.17,-228.492,-1.042,20.187,-4.254
399.661,84.143,-172.761,-135.668,-60.814,-52.501,1.051,-3.612,3.777,-0.036,-0.096,-0.168,606.995,69.039,-227.731,-1.178,20.415,-4.286
400.187,83.938,-173.923,-135.16,-60.871,-52.971,1.319,-3.752,3.729,-0.035,-0.095,-0.167,607.734,68.835,-228.081,-1.048,20.192,-4.268
399.764,83.812,-172.461,-135.631,-60.82,-52.549,0.979,-3.455,3.673,-0.031,-0.09,-0.158,607.111,68.654,-227.368,-1.169,20.398,-4.299
400.262,83.623,-173.508,-135.166,-60.872,-52.979,1.019,-3.177,3.58,-0.028,-0.088,-0.149,607.803,68.47,-227.673,-1.051,20.193,-4.282
399.877,83.521,-172.181,-135.593,-60.826,-52.596,0.752,-3.495,3.749,-0.031,-0.097,-0.164,607.237,68.317,-227.023,-1.161,20.38,-4.311
400.316,83.333,-173.111,-135.172,-60.874,-52.987,0.746,-3.25,3.86,-0.027,-0.096,-0.154,607.853,68.129,-227.278,-1.055,20.194,-4.296
399.951,83.223,-171.868,-135.562,-60.833,-52.638,0.702,-3.285,3.866,-0.027,-0.096,-0.156,607.323,67.968,-226.652,-1.156,20.364,-4.324
400.346,83.026,-172.684,-135.177,-60.877,-52.996,1.144,-3.41,3.462,-0.03,-0.086,-0.159,607.879,67.771,-226.852,-1.059,20.194,-4.311
399.998,82.905,-171.505,-135.536,-60.839,-52.674,1.137,-4.005,3.807,-0.04,-0.097,-0.18,607.379,67.605,-226.239,-1.152,20.35,-4.336
400.381,82.709,-172.216,-135.178,-60.881,-53.008,0.862,-3.597,3.611,-0.033,-0.088,-0.164,607.914,67.404,-226.374,-1.062,20.192,-4.325
400.138,82.599,-171.209,-135.53,-60.835,-52.69,0.472,-3.437,3.762,-0.032,-0.093,-0.159,607.517,67.269,-225.946,-1.147,20.351,-4.344
400.56,82.508,-172.117,-135.224,-60.856,-52.958,0.943,-3.437,3.696,-0.029,-0.091,-0.159,608.063,67.242,-226.398,-1.058,20.225,-4.314
400.351,82.55,-171.431,-135.562,-60.804,-52.633,0.881,-3.403,3.682,-0.031,-0.093,-0.16,607.707,67.335,-226.286,-1.133,20.383,-4.311
400.727,82.608,-172.632,-135.311,-60.799,-52.829,0.956,-3.643,3.693,-0.031,-0.097,-0.164,608.18,67.555,-227.164,-1.043,20.295,-4.255
400.512,82.612,-172.384,-135.704,-60.728,-52.476,0.892,-3.258,3.697,-0.027,-0.097,-0.152,607.78,67.537,-227.607,-1.122,20.485,-4.273
400.933,82.529,-173.741,-135.543,-60.725,-52.654,1.094,-3.649,3.5,-0.034,-0.089,-0.167,608.25,67.365,-228.76,-1.064,20.429,-4.291
400.891,82.721,-173.633,-135.91,-60.647,-52.297,0.775,-3.502,3.669,-0.028,-0.098,-0.161,608.034,67.65,-229.326,-1.129,20.614,-4.276
401.388,82.803,-175.031,-135.739,-60.624,-52.444,0.261,-3.396,3.694,-0.029,-0.091,-0.159,608.582,67.802,-230.552,-1.052,20.567,-4.247
401.389,82.998,-175.039,-136.067,-60.543,-52.129,0.791,-3.396,3.619,-0.031,-0.094,-0.159,608.418,68.073,-231.191,-1.102,20.741,-4.235
401.918,83.109,-176.35,-135.89,-60.525,-52.278,0.857,-3.39,3.565,-0.028,-0.094,-0.158,609.005,68.27,-232.312,-1.025,20.689,-4.202
402.007,83.314,-176.358,-136.21,-60.447,-51.962,1.151,-3.842,3.836,-0.037,-0.109,-0.176,608.934,68.573,-232.933,-1.077,20.858,-4.184
402.571,83.452,-177.63,-136.047,-60.424,-52.088,1.117,-3.688,3.765,-0.033,-0.106,-0.169,609.552,68.832,-234.043,-1.001,20.814,-4.142
402.681,83.617,-177.645,-136.351,-60.351,-51.791,1.441,-3.852,3.582,-0.032,-0.106,-0.173,609.508,69.083,-234.638,-1.051,20.974,-4.126
403.214,83.729,-178.878,-136.204,-60.328,-51.905,0.876,-3.445,3.596,-0.032,-0.103,-0.162,610.087,69.306,-235.734,-0.98,20.936,-4.087
403.288,83.901,-178.952,-136.503,-60.253,-51.61,1.17,-3.372,3.44,-0.027,-0.099,-0.16,610.007,69.573,-236.387,-1.027,21.096,-4.069
403.744,84.005,-180.17,-136.376,-60.226,-51.709,1.099,-3.482,3.82,-0.031,-0.109,-0.164,610.499,69.779,-237.502,-0.961,21.067,-4.034
403.793,84.133,-180.271,-136.669,-60.153,-51.427,1.012,-3.716,3.962,-0.028,-0.116,-0.174,610.394,69.973,-238.169,-1.008,21.224,-4.023
404.238,84.178,-181.435,-136.551,-60.129,-51.524,0.975,-3.663,3.859,-0.038,-0.113,-0.17,610.872,70.093,-239.235,-0.947,21.197,-3.996
404.292,84.292,-181.54,-136.827,-60.059,-51.254,1.171,-3.672,3.872,-0.036,-0.115,-0.169,610.781,70.286,-239.878,-0.991,21.346,-3.981
404.702,84.337,-182.682,-136.72,-60.033,-51.338,1.149,-3.597,3.861,-0.033,-0.116,-0.17,611.218,70.416,-240.942,-0.932,21.324,-3.951
404.723,84.412,-182.834,-136.995,-59.963,-51.074,1.502,-3.491,3.837,-0.026,-0.12,-0.167,611.091,70.555,-241.631,-0.977,21.473,-3.941
405.098,84.427,-183.972,-136.907,-59.935,-51.148,1.699,-3.635,3.67,-0.034,-0.117,-0.167,611.484,70.627,-242.72,-0.923,21.459,-3.919
405.134,84.479,-184.154,-137.171,-59.866,-50.897,1.392,-3.517,3.534,-0.033,-0.114,-0.17,611.375,70.729,-243.421,-0.966,21.603,-3.912
405.511,84.495,-185.294,-137.087,-59.834,-50.961,1.693,-3.645,3.554,-0.034,-0.115,-0.171,611.767,70.832,-244.529,-0.909,21.594,-3.882
405.564,84.538,-185.494,-137.336,-59.772,-50.723,1.485,-3.677,3.656,-0.032,-0.117,-0.17,611.684,70.923,-245.211,-0.952,21.728,-3.876
405.978,84.555,-186.576,-137.235,-59.749,-50.801,1.567,-3.899,3.722,-0.036,-0.121,-0.178,612.126,71.027,-246.216,-0.897,21.707,-3.846
406.045,84.595,-186.81,-137.481,-59.682,-50.568,1.57,-3.534,3.613,-0.034,-0.119,-0.168,612.053,71.113,-246.941,-0.935,21.843,-3.839
406.438,84.568,-187.883,-137.399,-59.652,-50.64,1.178,-3.735,3.583,-0.034,-0.116,-0.171,612.459,71.131,-247.982,-0.881,21.834,-3.821
406.492,84.547,-188.126,-137.631,-59.583,-50.429,1.183,-3.716,3.674,-0.035,-0.118,-0.174,612.375,71.13,-248.699,-0.914,21.966,-3.822
406.855,84.515,-189.21,-137.56,-59.551,-50.488,1.278,-3.64,3.669,-0.03,-0.118,-0.172,612.746,71.153,-249.769,-0.862,21.962,-3.801
406.936,84.54,-189.516,-137.794,-59.482,-50.265,1.5,-3.767,3.755,-0.034,-0.124,-0.176,612.688,71.232,-250.556,-0.896,22.095,-3.792
407.379,84.536,-190.539,-137.722,-59.454,-50.321,1.33,-3.52,4.003,-0.032,-0.129,-0.169,613.143,71.295,-251.553,-0.847,22.088,-3.768
407.573,84.574,-190.759,-137.929,-59.396,-50.123,1.65,-3.42,3.496,-0.032,-0.119,-0.164,613.215,71.381,-252.192,-0.88,22.204,-3.761
408.049,84.59,-191.73,-137.852,-59.37,-50.183,1.367,-4.05,4.086,-0.041,-0.134,-0.181,613.708,71.467,-253.125,-0.831,22.194,-3.736
408.247,84.665,-192.034,-138.071,-59.3,-49.963,1.458,-3.509,3.506,-0.039,-0.119,-0.164,613.772,71.638,-253.893,-0.859,22.323,-3.715
408.719,84.701,-193.054,-138.027,-59.258,-49.988,1.522,-3.525,3.773,-0.037,-0.125,-0.167,614.237,71.769,-254.958,-0.81,22.336,-3.683
408.949,84.746,-193.357,-138.235,-59.196,-49.788,1.498,-3.734,3.753,-0.039,-0.132,-0.175,614.34,71.867,-255.694,-0.841,22.456,-3.674
409.447,84.78,-194.339,-138.181,-59.162,-49.824,1.56,-3.481,3.627,-0.032,-0.11,-0.17,614.839,71.989,-256.688,-0.793,22.459,-3.644
409.681,84.823,-194.651,-138.38,-59.101,-49.627,1.773,-3.622,4.167,-0.044,-0.242,-0.184,614.951,72.1,-257.416,-0.823,22.575,-3.631
410.16,84.785,-195.575,-138.325,-59.076,-49.671,2.593,-4.751,8.693,-0.126,-1.368,-0.332,615.437,72.116,-258.329,-0.782,22.572,-3.611
410.426,84.767,-195.824,-138.508,-59.027,-49.5,3.791,-6.003,13.366,-0.194,-2.627,-0.448,615.592,72.126,-258.943,-0.814,22.674,-3.609
410.992,84.67,-196.503,-138.373,-59.041,-49.617,4.064,-6.274,15.474,-0.206,-3.171,-0.483,616.226,72.061,-259.408,-0.773,22.614,-3.595
411.416,84.523,-196.289,-138.339,-59.093,-49.646,2.83,-5.426,12.176,-0.145,-2.259,-0.379,616.701,71.882,-259.02,-0.8,22.566,-3.605
412.026,84.358,-196.715,-138.1,-59.157,-49.858,2.458,-4.254,7.889,-0.028,-1.161,-0.186,617.457,71.722,-258.968,-0.759,22.433,-3.597
412.371,84.234,-196.711,-138.157,-59.166,-49.807,2.277,-3.381,6.851,0.052,-0.864,-0.059,617.784,71.58,-259.018,-0.788,22.448,-3.605
412.932,84.139,-197.423,-138.051,-59.17,-49.897,2.521,-3.956,8.481,0.024,-1.274,-0.112,618.393,71.522,-259.58,-0.75,22.406,-3.59
413.33,84.124,-197.558,-138.154,-59.146,-49.785,3.42,-4.949,10.358,-0.066,-1.834,-0.258,618.736,71.577,-259.912,-0.77,22.461,-3.574
413.967,84.057,-198.159,-138.022,-59.158,-49.89,3.512,-5.447,10.951,-0.117,-2.007,-0.342,619.44,71.576,-260.304,-0.73,22.403,-3.551
414.435,83.949,-198.143,-138.068,-59.167,-49.845,2.757,-4.758,10.488,-0.072,-1.765,-0.27,619.895,71.465,-260.329,-0.754,22.414,-3.554
415.097,83.83,-198.654,-137.903,-59.199,-49.988,2.291,-4.62,8.891,-0.055,-1.347,-0.241,620.65,71.372,-260.54,-0.716,22.331,-3.541
415.532,83.76,-198.662,-137.955,-59.199,-49.933,2.154,-4.705,7.619,-0.065,-1.122,-0.253,621.065,71.32,-260.617,-0.736,22.35,-3.539
416.154,83.66,-199.236,-137.835,-59.209,-50.036,2.109,-4.341,8.003,-0.064,-1.179,-0.253,621.745,71.256,-261.006,-0.698,22.298,-3.524
416.591,83.562,-199.336,-137.92,-59.197,-49.959,2.371,-4.296,8.739,-0.042,-1.387,-0.225,622.138,71.153,-261.251,-0.721,22.339,-3.528
417.222,83.48,-199.918,-137.81,-59.204,-50.054,2.455,-4.437,9.532,-0.035,-1.575,-0.23,622.821,71.101,-261.669,-0.684,22.293,-3.515
417.686,83.42,-199.973,-137.86,-59.196,-49.998,2.506,-4.758,9.688,-0.082,-1.585,-0.311,623.261,71.078,-261.809,-0.697,22.317,-3.507
418.324,83.31,-200.466,-137.724,-59.215,-50.118,1.623,-4.889,9.498,-0.083,-1.417,-0.308,623.968,70.99,-262.074,-0.66,22.253,-3.495
418.782,83.2,-200.488,-137.766,-59.215,-50.081,1.476,-4.368,8.579,-0.042,-1.207,-0.229,624.409,70.867,-262.152,-0.676,22.269,-3.501
419.388,83.072,-200.97,-137.651,-59.227,-50.184,1.951,-3.746,7.803,0.011,-1.09,-0.137,625.071,70.755,-262.449,-0.642,22.218,-3.492
419.842,82.998,-201.011,-137.703,-59.218,-50.125,2.115,-3.561,7.586,0.013,-1.066,-0.13,625.499,70.721,-262.584,-0.655,22.244,-3.483
420.486,82.928,-201.506,-137.599,-59.223,-50.21,2.059,-4.23,8.003,-0.037,-1.089,-0.231,626.193,70.699,-262.925,-0.62,22.201,-3.465
420.987,82.871,-201.581,-137.661,-59.212,-50.143,1.766,-4.707,8.478,-0.074,-1.157,-0.283,626.662,70.677,-263.112,-0.634,22.232,-3.458
421.626,82.754,-202.049,-137.565,-59.22,-50.228,1.831,-4.484,8.435,-0.06,-1.168,-0.272,627.347,70.583,-263.43,-0.604,22.191,-3.447
422.105,82.65,-202.081,-137.617,-59.212,-50.176,2.288,-4.452,7.625,-0.036,-1.08,-0.229,627.8,70.489,-263.553,-0.618,22.215,-3.446
422.737,82.54,-202.522,-137.521,-59.221,-50.258,2.301,-4.153,7.573,-0.017,-1.019,-0.209,628.479,70.408,-263.843,-0.588,22.174,-3.435
423.229,82.421,-202.591,-137.578,-59.212,-50.205,2.055,-3.871,7.904,0.003,-1.02,-0.168,628.942,70.29,-264.01,-0.603,22.201,-3.436
423.88,82.313,-203.032,-137.491,-59.218,-50.277,2.471,-4.095,7.696,-0.012,-1.028,-0.183,629.634,70.219,-264.32,-0.574,22.164,-3.422
424.385,82.209,-203.097,-137.545,-59.206,-50.221,2.354,-4.291,7.673,-0.015,-1.006,-0.204,630.11,70.139,-264.485,-0.586,22.192,-3.417
425.019,82.07,-203.562,-137.469,-59.209,-50.286,2.542,-4.29,7.982,0.007,-1.066,-0.16,630.777,70.026,-264.843,-0.559,22.163,-3.407
425.512,81.923,-203.669,-137.53,-59.197,-50.229,2.725,-3.867,8.588,0.051,-1.193,-0.09,631.238,69.885,-265.061,-0.572,22.193,-3.407
426.149,81.75,-204.103,-137.451,-59.2,-50.295,2.971,-3.029,8.752,0.102,-1.235,-0.02,631.911,69.744,-265.38,-0.545,22.161,-3.395
426.687,81.601,-204.162,-137.484,-59.195,-50.259,2.2,-3.079,8.169,0.108,-1.093,-0.002,632.434,69.617,-265.496,-0.554,22.177,-3.39
427.335,81.45,-204.553,-137.392,-59.205,-50.338,2.293,-2.918,7.256,0.15,-0.898,0.048,633.127,69.488,-265.74,-0.527,22.137,-3.38
427.85,81.354,-204.624,-137.429,-59.193,-50.29,2.187,-2.282,6.742,0.159,-0.808,0.068,633.621,69.445,-265.89,-0.532,22.158,-3.366
428.503,81.257,-205.016,-137.34,-59.193,-50.356,1.403,-2.345,6.632,0.141,-0.741,0.038,634.313,69.419,-266.161,-0.498,22.125,-3.343
429.028,81.221,-205.108,-137.367,-59.174,-50.313,1.107,-2.779,7.096,0.095,-0.751,-0.071,634.818,69.461,-266.337,-0.493,22.148,-3.321
429.647,81.144,-205.494,-137.284,-59.171,-50.379,0.243,-2.247,7.613,0.111,-0.739,-0.133,635.472,69.434,-266.618,-0.459,22.119,-3.303
430.128,81.079,-205.584,-137.336,-59.152,-50.326,-0.613,-1.808,8.64,0.165,-0.847,-0.13,635.92,69.398,-266.824,-0.464,22.151,-3.296
430.681,81.041,-205.922,-137.282,-59.142,-50.365,-0.456,-2.415,9.496,0.144,-1.016,-0.219,636.491,69.414,-267.112,-0.436,22.137,-3.278
431.127,81.016,-205.886,-137.305,-59.131,-50.333,-0.722,-2.171,8.843,0.136,-0.834,-0.258,636.921,69.429,-267.136,-0.436,22.154,-3.267
431.689,80.961,-206.114,-137.219,-59.131,-50.408,-1.667,-2.056,8.032,0.142,-0.552,-0.278,637.52,69.401,-267.248,-0.403,22.122,-3.256
432.136,80.912,-206.082,-137.246,-59.119,-50.386,-2.348,-1.768,7.703,0.178,-0.444,-0.276,637.946,69.348,-267.282,-0.404,22.14,-3.257
432.648,80.872,-206.351,-137.19,-59.11,-50.439,-2.965,-1.517,8.616,0.203,-0.537,-0.28,638.475,69.32,-267.497,-0.376,22.125,-3.251
433.03,80.846,-206.355,-137.231,-59.089,-50.399,-3.842,-1.1,9.309,0.236,-0.576,-0.289,638.826,69.312,-267.608,-0.375,22.155,-3.246
433.464,80.837,-206.594,-137.171,-59.076,-50.448,-3.665,-0.914,9.222,0.203,-0.558,-0.371,639.277,69.345,-267.798,-0.341,22.142,-3.231
433.797,80.836,-206.544,-137.203,-59.055,-50.42,-3.155,-1.922,9.011,0.165,-0.488,-0.454,639.582,69.348,-267.841,-0.337,22.167,-3.229
434.235,80.787,-206.729,-137.147,-59.046,-50.483,-3.38,-1.047,8.666,0.229,-0.383,-0.393,640.036,69.277,-267.971,-0.309,22.152,-3.233
434.63,80.765,-206.682,-137.177,-59.025,-50.461,-3.855,-0.446,8.254,0.255,-0.296,-0.382,640.402,69.245,-268.017,-0.304,22.178,-3.235
435.1,80.75,-206.88,-137.128,-59.007,-50.513,-3.286,-1.069,8.001,0.207,-0.258,-0.44,640.879,69.227,-268.195,-0.27,22.172,-3.232
435.508,80.763,-206.878,-137.163,-58.976,-50.486,-3.505,-1.658,8.048,0.126,-0.25,-0.528,641.251,69.245,-268.313,-0.259,22.206,-3.231
436.061,80.753,-207.055,-137.124,-58.962,-50.53,-3.648,-1.826,7.728,0.112,-0.187,-0.569,641.808,69.223,-268.47,-0.234,22.2,-3.231
436.552,80.732,-207.005,-137.167,-58.942,-50.503,-3.932,-1.698,7.397,0.126,-0.072,-0.566,642.266,69.168,-268.529,-0.234,22.23,-3.241
437.167,80.708,-207.11,-137.126,-58.934,-50.554,-4.529,-1.763,6.756,0.105,0.178,-0.56,642.89,69.109,-268.597,-0.212,22.22,-3.249
437.729,80.695,-207.014,-137.168,-58.914,-50.532,-4.537,-1.648,6.392,0.104,0.283,-0.543,643.417,69.046,-268.608,-0.212,22.25,-3.263
438.395,80.673,-207.104,-137.145,-58.9,-50.57,-4.365,-1.778,5.776,0.127,0.35,-0.527,644.08,68.978,-268.701,-0.192,22.251,-3.274
439.016,80.674,-207.033,-137.197,-58.872,-50.532,-4.732,-2.218,5.772,0.088,0.364,-0.575,644.657,68.959,-268.77,-0.19,22.29,-3.28
439.755,80.643,-207.177,-137.194,-58.849,-50.553,-4.436,-2.111,6.155,0.078,0.276,-0.594,645.378,68.885,-268.965,-0.17,22.304,-3.29
440.465,80.634,-207.121,-137.245,-58.823,-50.52,-4.655,-2.059,5.969,0.096,0.376,-0.596,646.046,68.839,-269.042,-0.169,22.341,-3.301
441.299,80.628,-207.201,-137.221,-58.811,-50.55,-4.549,-2.18,4.928,0.057,0.553,-0.648,646.88,68.819,-269.119,-0.15,22.34,-3.303
442.074,80.589,-207.121,-137.273,-58.791,-50.523,-4.603,-1.878,4.884,0.095,0.564,-0.596,647.616,68.717,-269.159,-0.154,22.373,-3.321
442.885,80.56,-207.197,-137.27,-58.77,-50.536,-5.008,-1.962,5.508,0.096,0.485,-0.59,648.411,68.665,-269.283,-0.136,22.387,-3.326
443.596,80.516,-207.113,-137.329,-58.745,-50.505,-4.197,-1.737,5.224,0.121,0.463,-0.556,649.076,68.55,-269.338,-0.139,22.426,-3.347
444.361,80.487,-207.147,-137.32,-58.73,-50.528,-4.335,-1.611,4.601,0.15,0.553,-0.522,649.831,68.482,-269.398,-0.124,22.433,-3.356
445.082,80.469,-207.05,-137.359,-58.708,-50.507,-3.845,-2.143,4.451,0.101,0.505,-0.537,650.516,68.425,-269.409,-0.121,22.463,-3.368
445.861,80.431,-207.11,-137.357,-58.687,-50.53,-3.321,-1.9,5.266,0.113,0.366,-0.493,651.278,68.331,-269.516,-0.104,22.476,-3.382
446.587,80.407,-207.05,-137.399,-58.665,-50.504,-2.889,-2.219,4.754,0.111,0.367,-0.476,651.968,68.274,-269.568,-0.102,22.507,-3.391
447.385,80.37,-207.103,-137.392,-58.652,-50.524,-3.423,-2.354,4.873,0.065,0.352,-0.504,652.758,68.203,-269.641,-0.09,22.513,-3.4
448.137,80.335,-207.039,-137.42,-58.635,-50.507,-3.344,-2.51,5.002,0.034,0.309,-0.513,653.484,68.144,-269.658,-0.087,22.535,-3.407
448.928,80.292,-207.086,-137.411,-58.626,-50.529,-3.428,-2.872,5.618,0.002,0.21,-0.557,654.269,68.063,-269.715,-0.076,22.538,-3.416
449.667,80.236,-207.019,-137.441,-58.613,-50.515,-3.342,-2.817,6.153,0.004,0.058,-0.525,654.983,67.966,-269.721,-0.077,22.558,-3.428
450.465,80.172,-207.02,-137.424,-58.609,-50.541,-2.961,-3.028,6.158,0.014,0.044,-0.502,655.783,67.87,-269.709,-0.067,22.555,-3.436
451.231,80.067,-206.92,-137.441,-58.604,-50.545,-2.798,-2.391,5.71,0.099,0.104,-0.396,656.534,67.695,-269.644,-0.07,22.564,-3.456
452.053,79.996,-206.921,-137.411,-58.601,-50.577,-2.845,-2.373,5.61,0.11,0.16,-0.382,657.366,67.614,-269.612,-0.056,22.555,-3.457
452.826,79.933,-206.854,-137.421,-58.59,-50.576,-2.542,-2.294,5.652,0.092,0.131,-0.389,658.126,67.529,-269.585,-0.052,22.566,-3.463
453.65,79.865,-206.871,-137.401,-58.582,-50.602,-3.248,-1.706,6.077,0.153,0.109,-0.336,658.951,67.443,-269.594,-0.038,22.564,-3.466
454.444,79.845,-206.805,-137.41,-58.57,-50.591,-2.784,-2.104,5.955,0.096,0.055,-0.4,659.734,67.443,-269.569,-0.031,22.576,-3.46
455.264,79.813,-206.803,-137.391,-58.565,-50.613,-3.084,-2.55,6.284,0.03,0.04,-0.476,660.557,67.402,-269.554,-0.02,22.572,-3.462
456.002,79.751,-206.739,-137.395,-58.556,-50.619,-2.651,-2.534,5.695,0.068,0.063,-0.445,661.286,67.312,-269.517,-0.015,22.579,-3.469
456.75,79.696,-206.75,-137.375,-58.55,-50.64,-2.446,-2.639,6.079,0.06,0.036,-0.453,662.037,67.258,-269.514,-0.002,22.576,-3.467
457.448,79.623,-206.722,-137.384,-58.543,-50.641,-2.333,-2.269,6.19,0.107,-0.013,-0.391,662.724,67.151,-269.517,0.0,22.584,-3.477
458.178,79.566,-206.731,-137.369,-58.536,-50.661,-3.653,-2.041,6.785,0.151,-0.032,-0.355,663.455,67.084,-269.521,0.011,22.583,-3.478
458.847,79.521,-206.686,-137.369,-58.525,-50.665,-2.565,-2.177,6.242,0.127,-0.01,-0.373,664.115,67.035,-269.504,0.02,22.591,-3.479
459.544,79.487,-206.669,-137.345,-58.517,-50.689,-2.992,-2.877,6.4,0.054,0.013,-0.447,664.816,67.001,-269.475,0.036,22.587,-3.477
460.248,79.449,-206.626,-137.342,-58.508,-50.696,-2.036,-3.524,5.393,-0.015,0.047,-0.508,665.514,66.957,-269.449,0.044,22.592,-3.478
461.058,79.368,-206.617,-137.328,-58.505,-50.715,-3.928,-3.397,6.625,-0.009,0.058,-0.495,666.327,66.855,-269.427,0.051,22.588,-3.483
461.819,79.254,-206.605,-137.331,-58.501,-50.727,-5.946,-1.972,8.061,0.218,0.031,-0.338,667.081,66.695,-269.428,0.054,22.592,-3.496
462.392,79.188,-206.574,-137.317,-58.492,-50.743,-12.674,-0.689,10.703,0.633,0.324,-0.194,667.653,66.626,-269.402,0.066,22.593,-3.495
462.639,79.161,-206.454,-137.309,-58.47,-50.75,-13.709,-0.467,9.722,0.775,0.664,-0.208,667.887,66.618,-269.325,0.087,22.605,-3.488
462.7,79.134,-206.336,-137.296,-58.428,-50.773,-12.754,-1.075,8.607,0.696,0.798,-0.295,667.923,66.592,-269.29,0.126,22.628,-3.484
462.496,79.013,-206.208,-137.311,-58.383,-50.793,-4.858,-1.554,4.056,0.606,0.685,-0.31,667.674,66.386,-269.292,0.155,22.665,-3.506
462.198,79.008,-206.094,-137.275,-58.335,-50.807,5.637,-4.711,-1.753,0.162,0.523,-0.723,667.362,66.492,-269.245,0.207,22.683,-3.47
462.151,78.889,-206.135,-137.235,-58.303,-50.85,2.717,-3.889,0.836,0.062,0.418,-0.552,667.308,66.383,-269.31,0.249,22.69,-3.463
462.561,78.845,-206.437,-137.15,-58.292,-50.886,-8.219,-2.3,8.743,0.314,0.193,-0.389,667.757,66.512,-269.519,0.29,22.664,-3.41
462.866,78.811,-206.627,-137.014,-58.316,-50.978,-14.745,-2.132,11.776,0.481,0.438,-0.497,668.144,66.59,-269.463,0.324,22.596,-3.374
462.699,78.712,-206.617,-136.948,-58.339,-51.062,-11.377,-1.721,8.174,0.613,0.753,-0.412,668.017,66.393,-269.305,0.33,22.554,-3.4
461.96,78.701,-206.551,-136.834,-58.334,-51.151,3.112,-4.184,-2.065,0.142,0.949,-0.72,667.327,66.461,-269.093,0.378,22.513,-3.372
461.327,78.68,-206.74,-136.755,-58.323,-51.219,4.428,-4.987,-0.344,-0.199,0.497,-0.744,666.723,66.473,-269.197,0.416,22.49,-3.359
