px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.748,85.89,-175.742,-135.025,-60.871,-53.002,0.236,-2.168,4.122,-0.012,-0.08,-0.122,607.367,71.141,-229.722,-1.002,20.143,-4.164
398.812,85.911,-173.205,-135.848,-60.777,-52.259,0.107,-2.548,4.405,-0.015,-0.102,-0.154,606.079,71.086,-228.501,-1.211,20.505,-4.214
399.669,85.685,-175.112,-135.085,-60.866,-52.959,0.548,-2.329,3.927,-0.015,-0.081,-0.128,607.261,70.888,-229.183,-1.018,20.168,-4.18
398.89,85.691,-172.958,-135.776,-60.788,-52.335,0.277,-2.33,4.074,-0.018,-0.09,-0.14,606.187,70.83,-228.133,-1.195,20.471,-4.221
399.618,85.48,-174.566,-135.127,-60.864,-52.93,0.037,-2.019,3.98,-0.009,-0.074,-0.118,607.191,70.644,-228.698,-1.031,20.184,-4.192
398.947,85.469,-172.698,-135.721,-60.798,-52.394,-0.339,-2.167,4.458,-0.018,-0.093,-0.135,606.267,70.579,-227.778,-1.183,20.445,-4.228
399.58,85.294,-174.058,-135.152,-60.865,-52.914,0.106,-2.212,4.109,-0.011,-0.082,-0.127,607.143,70.428,-228.222,-1.04,20.193,-4.202
398.986,85.285,-172.366,-135.67,-60.808,-52.448,-0.018,-2.194,4.233,-0.012,-0.091,-0.136,606.329,70.369,-227.352,-1.174,20.419,-4.233
399.534,85.102,-173.521,-135.17,-60.867,-52.911,0.354,-2.155,3.966,-0.008,-0.078,-0.125,607.089,70.187,-227.702,-1.048,20.198,-4.216
398.999,85.066,-171.988,-135.632,-60.819,-52.498,0.196,-2.346,3.98,-0.016,-0.081,-0.138,606.358,70.089,-226.899,-1.169,20.399,-4.249
399.518,84.928,-173.004,-135.177,-60.87,-52.91,-0.024,-2.393,4.159,-0.015,-0.08,-0.134,607.071,69.992,-227.188,-1.053,20.199,-4.223
399.015,84.901,-171.625,-135.595,-60.823,-52.534,-0.383,-2.316,4.32,-0.013,-0.091,-0.143,606.389,69.919,-226.477,-1.16,20.382,-4.249
399.443,84.726,-172.611,-135.197,-60.87,-52.9,-0.227,-2.258,3.941,-0.01,-0.07,-0.129,606.986,69.754,-226.823,-1.06,20.206,-4.233
