px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.629,86.054,-177.724,-135.003,-60.863,-52.996,2.362,-2.46,0.746,-0.025,-0.074,-0.057,608.257,71.407,-231.694,-0.988,20.14,-4.135
399.806,86.004,-175.124,-135.973,-60.751,-52.094,2.257,-2.357,0.294,-0.013,-0.032,-0.067,607.025,71.37,-230.649,-1.234,20.568,-4.164
400.741,85.886,-177.443,-135.083,-60.855,-52.923,2.421,-2.284,0.562,-0.018,-0.068,-0.054,608.337,71.237,-231.539,-1.009,20.174,-4.138
400.027,85.815,-175.264,-135.9,-60.76,-52.166,2.828,-2.393,0.336,-0.019,-0.044,-0.067,607.276,71.16,-230.67,-1.216,20.535,-4.168
400.835,85.716,-177.233,-135.144,-60.848,-52.869,2.71,-2.426,0.586,-0.024,-0.075,-0.058,608.404,71.055,-231.426,-1.024,20.201,-4.143
400.263,85.664,-175.356,-135.843,-60.767,-52.219,2.194,-2.496,0.452,-0.025,-0.039,-0.07,607.537,71.012,-230.671,-1.201,20.51,-4.165
400.966,85.566,-177.055,-135.186,-60.843,-52.831,2.243,-2.391,0.701,-0.024,-0.067,-0.058,608.518,70.906,-231.314,-1.035,20.219,-4.145
400.427,85.474,-175.414,-135.802,-60.773,-52.261,2.069,-2.378,0.467,-0.019,-0.041,-0.066,607.718,70.803,-230.66,-1.192,20.491,-4.169
401.058,85.389,-176.967,-135.221,-60.839,-52.797,2.639,-2.55,0.31,-0.027,-0.054,-0.065,608.596,70.732,-231.284,-1.043,20.235,-4.145
400.694,85.35,-175.585,-135.764,-60.776,-52.292,2.307,-2.74,0.364,-0.03,-0.037,-0.075,608.003,70.698,-230.773,-1.181,20.475,-4.162
401.397,85.225,-177.061,-135.255,-60.835,-52.774,2.228,-2.431,0.523,-0.025,-0.066,-0.059,608.918,70.536,-231.433,-1.052,20.25,-4.155
401.193,85.161,-176.03,-135.784,-60.758,-52.28,2.588,-2.49,0.589,-0.026,-0.056,-0.069,608.482,70.497,-231.288,-1.173,20.495,-4.165
401.962,85.062,-177.653,-135.369,-60.788,-52.67,2.569,-2.391,0.717,-0.023,-0.073,-0.062,609.415,70.392,-232.288,-1.054,20.323,-4.151
401.906,85.029,-176.932,-135.869,-60.713,-52.205,2.692,-2.508,0.621,-0.025,-0.059,-0.069,609.136,70.376,-232.411,-1.168,20.555,-4.163
402.677,84.992,-178.541,-135.506,-60.735,-52.544,2.457,-2.346,0.635,-0.022,-0.066,-0.057,610.051,70.348,-233.485,-1.059,20.408,-4.146
402.64,84.988,-177.963,-135.976,-60.66,-52.105,2.769,-2.398,0.738,-0.026,-0.063,-0.068,609.8,70.368,-233.711,-1.163,20.63,-4.155
403.354,84.948,-179.505,-135.658,-60.679,-52.406,2.747,-2.405,0.373,-0.02,-0.063,-0.059,610.639,70.324,-234.786,-1.067,20.501,-4.143
403.37,84.931,-179.049,-136.104,-60.615,-51.991,2.581,-2.34,0.311,-0.018,-0.05,-0.067,610.455,70.317,-235.076,-1.173,20.706,-4.155
404.068,84.929,-180.55,-135.791,-60.635,-52.279,2.539,-2.478,0.371,-0.022,-0.056,-0.065,611.28,70.337,-236.116,-1.078,20.579,-4.137
404.102,85.021,-180.163,-136.186,-60.565,-51.899,2.275,-2.514,0.59,-0.025,-0.057,-0.07,611.131,70.498,-236.422,-1.161,20.77,-4.13
404.818,85.067,-181.573,-135.909,-60.576,-52.152,2.658,-2.442,0.648,-0.026,-0.073,-0.062,611.956,70.574,-237.436,-1.073,20.661,-4.111
404.94,85.139,-181.221,-136.28,-60.512,-51.796,2.674,-2.64,0.467,-0.029,-0.059,-0.074,611.906,70.702,-237.73,-1.153,20.84,-4.107
405.709,85.196,-182.509,-136.009,-60.524,-52.035,2.639,-2.505,0.708,-0.026,-0.073,-0.065,612.786,70.826,-238.63,-1.067,20.732,-4.078
405.894,85.269,-182.168,-136.347,-60.466,-51.706,2.479,-2.522,0.728,-0.02,-0.064,-0.073,612.815,70.965,-238.878,-1.14,20.895,-4.07
406.627,85.298,-183.393,-136.101,-60.478,-51.931,2.587,-2.404,0.892,-0.025,-0.076,-0.065,613.647,71.019,-239.748,-1.062,20.797,-4.053
406.805,85.382,-183.101,-136.422,-60.421,-51.618,2.303,-2.493,0.673,-0.025,-0.062,-0.069,613.675,71.173,-240.02,-1.131,20.953,-4.044
407.5,85.45,-184.281,-136.192,-60.428,-51.815,2.718,-2.37,0.588,-0.024,-0.071,-0.06,614.463,71.315,-240.879,-1.055,20.864,-4.014
407.678,85.518,-184.04,-136.5,-60.372,-51.516,2.572,-2.227,0.796,-0.023,-0.066,-0.064,614.496,71.445,-241.181,-1.121,21.014,-4.006
408.345,85.548,-185.203,-136.306,-60.374,-51.693,2.505,-2.284,0.781,-0.022,-0.074,-0.06,615.237,71.503,-242.082,-1.053,20.942,-3.99
408.546,85.627,-185.013,-136.606,-60.317,-51.401,2.73,-2.387,0.771,-0.022,-0.067,-0.07,615.295,71.648,-242.428,-1.115,21.09,-3.981
409.288,85.703,-186.133,-136.406,-60.319,-51.57,2.546,-2.412,0.662,-0.024,-0.073,-0.06,616.117,71.803,-243.277,-1.045,21.015,-3.95
409.499,85.765,-185.933,-136.685,-60.269,-51.299,2.461,-2.716,0.41,-0.029,-0.063,-0.074,616.195,71.921,-243.569,-1.106,21.151,-3.944
410.105,85.805,-186.945,-136.496,-60.275,-51.464,2.572,-2.327,0.574,-0.021,-0.072,-0.061,616.878,72.011,-244.318,-1.042,21.079,-3.922
410.266,85.861,-186.804,-136.765,-60.224,-51.205,2.311,-2.443,0.683,-0.026,-0.066,-0.071,616.909,72.116,-244.656,-1.099,21.211,-3.917
410.834,85.916,-187.84,-136.593,-60.222,-51.351,2.49,-2.494,0.628,-0.027,-0.074,-0.064,617.543,72.235,-245.47,-1.036,21.15,-3.892
410.963,85.956,-187.764,-136.859,-60.169,-51.097,2.647,-2.618,0.718,-0.03,-0.071,-0.074,617.54,72.317,-245.875,-1.09,21.283,-3.888
411.474,85.965,-188.803,-136.711,-60.165,-51.23,2.593,-2.413,0.586,-0.026,-0.071,-0.061,618.106,72.362,-246.727,-1.033,21.231,-3.871
411.609,85.989,-188.791,-136.972,-60.111,-50.982,2.755,-2.438,0.327,-0.028,-0.064,-0.067,618.109,72.423,-247.192,-1.085,21.363,-3.869
412.139,85.992,-189.812,-136.826,-60.11,-51.115,3.012,-2.459,0.517,-0.03,-0.073,-0.063,618.694,72.45,-248.024,-1.031,21.311,-3.855
412.32,85.999,-189.791,-137.05,-60.071,-50.906,3.248,-2.515,0.597,-0.027,-0.073,-0.072,618.765,72.47,-248.395,-1.082,21.419,-3.859
412.883,85.993,-190.784,-136.914,-60.07,-51.033,2.872,-2.279,0.668,-0.028,-0.074,-0.066,619.379,72.476,-249.21,-1.032,21.37,-3.85
413.148,86.02,-190.798,-137.139,-60.026,-50.815,2.927,-2.466,0.583,-0.031,-0.07,-0.069,619.532,72.55,-249.631,-1.079,21.483,-3.844
413.738,85.943,-191.745,-137.014,-60.027,-50.938,2.694,-2.343,0.366,-0.025,-0.067,-0.06,620.168,72.46,-250.409,-1.034,21.436,-3.842
413.976,85.849,-191.757,-137.239,-59.989,-50.739,2.651,-2.579,0.373,-0.029,-0.066,-0.071,620.293,72.336,-250.813,-1.087,21.544,-3.858
414.53,85.773,-192.679,-137.12,-59.989,-50.854,2.641,-2.316,0.538,-0.027,-0.073,-0.061,620.891,72.255,-251.579,-1.043,21.501,-3.854
414.771,85.715,-192.731,-137.332,-59.949,-50.657,2.251,-2.327,0.777,-0.025,-0.071,-0.069,621.025,72.209,-252.009,-1.089,21.606,-3.857
415.313,85.629,-193.658,-137.226,-59.947,-50.763,2.607,-2.593,0.549,-0.03,-0.074,-0.068,621.605,72.109,-252.801,-1.049,21.568,-3.856
415.539,85.565,-193.736,-137.44,-59.907,-50.572,2.633,-2.467,0.254,-0.029,-0.064,-0.069,621.721,72.029,-253.258,-1.096,21.674,-3.868
416.078,85.526,-194.628,-137.334,-59.902,-50.668,2.758,-2.577,0.273,-0.03,-0.07,-0.065,622.298,72.009,-254.022,-1.054,21.638,-3.857
416.341,85.499,-194.717,-137.532,-59.864,-50.483,2.936,-2.536,0.223,-0.03,-0.067,-0.072,622.459,71.998,-254.467,-1.097,21.737,-3.859
416.901,85.438,-195.587,-137.435,-59.862,-50.581,2.4,-2.459,0.513,-0.03,-0.072,-0.066,623.053,71.919,-255.215,-1.06,21.703,-3.86
417.207,85.406,-195.682,-137.624,-59.824,-50.408,2.693,-2.621,0.475,-0.03,-0.07,-0.075,623.261,71.891,-255.651,-1.1,21.797,-3.864
417.807,85.392,-196.511,-137.517,-59.819,-50.499,2.925,-2.368,0.685,-0.029,-0.078,-0.065,623.901,71.921,-256.352,-1.057,21.762,-3.847
418.146,85.365,-196.588,-137.692,-59.785,-50.336,3.077,-2.57,0.354,-0.03,-0.074,-0.072,624.149,71.907,-256.744,-1.095,21.849,-3.849
418.743,85.319,-197.401,-137.598,-59.781,-50.426,2.399,-2.506,0.892,-0.022,-0.084,-0.063,624.78,71.864,-257.442,-1.057,21.818,-3.844
