px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.613,87.087,-178.32,-135.081,-60.833,-52.928,0.153,0.493,0.811,-0.001,-0.028,0.004,608.197,72.441,-232.463,-0.991,20.188,-4.136
399.96,87.08,-176.065,-136.046,-60.716,-52.028,-0.13,0.605,0.626,0.001,0.007,0.002,607.132,72.456,-231.772,-1.232,20.618,-4.162
401.141,87.1,-178.718,-135.194,-60.821,-52.833,-0.375,0.403,0.788,-0.004,-0.026,0.002,608.675,72.419,-233.043,-1.02,20.237,-4.149
400.757,87.132,-176.945,-136.019,-60.718,-52.06,0.985,1.003,0.798,0.005,-0.013,0.009,607.938,72.485,-232.611,-1.224,20.607,-4.168
401.93,87.222,-179.34,-135.297,-60.799,-52.735,0.335,0.544,0.411,0.002,-0.013,0.004,609.415,72.558,-233.853,-1.038,20.29,-4.147
401.733,87.29,-177.932,-136.018,-60.705,-52.061,0.476,0.104,0.584,-0.001,-0.014,-0.005,608.907,72.653,-233.627,-1.213,20.615,-4.164
402.836,87.383,-180.088,-135.4,-60.774,-52.641,0.155,0.433,0.718,-0.001,-0.024,0.001,610.269,72.722,-234.799,-1.053,20.344,-4.149
402.82,87.488,-178.993,-136.035,-60.689,-52.041,-0.063,0.366,0.712,0.0,-0.006,0.0,609.979,72.878,-234.751,-1.206,20.632,-4.156
403.86,87.564,-180.974,-135.5,-60.749,-52.547,0.67,0.715,1.002,0.002,-0.03,0.007,611.244,72.917,-235.878,-1.068,20.397,-4.148
403.753,87.631,-179.945,-136.066,-60.674,-52.014,0.186,0.463,0.689,0.001,-0.003,-0.005,610.891,73.022,-235.778,-1.206,20.653,-4.156
404.728,87.733,-181.808,-135.592,-60.721,-52.455,0.511,0.443,0.467,0.001,-0.016,0.004,612.063,73.125,-236.903,-1.077,20.449,-4.139
404.699,87.776,-181.067,-136.124,-60.646,-51.964,0.154,0.471,0.539,-0.0,-0.004,-0.001,611.798,73.171,-237.045,-1.203,20.693,-4.156
405.597,87.832,-182.87,-135.71,-60.685,-52.355,0.656,0.474,0.461,-0.0,-0.018,0.002,612.867,73.207,-238.207,-1.089,20.516,-4.146
405.627,87.89,-182.265,-136.192,-60.613,-51.901,0.116,0.187,0.363,-0.006,-0.002,-0.004,612.682,73.301,-238.413,-1.202,20.74,-4.152
406.487,87.932,-183.942,-135.82,-60.647,-52.259,0.191,-0.058,0.225,-0.007,-0.014,-0.004,613.694,73.306,-239.515,-1.098,20.581,-4.149
406.574,87.976,-183.457,-136.262,-60.581,-51.843,-0.086,0.091,0.053,-0.006,0.005,-0.003,613.582,73.382,-239.776,-1.201,20.787,-4.154
407.411,88.009,-185.066,-135.918,-60.611,-52.169,-0.369,0.111,0.505,-0.006,-0.012,-0.002,614.56,73.397,-240.858,-1.103,20.642,-4.146
407.497,88.016,-184.649,-136.331,-60.55,-51.787,-0.179,0.18,0.202,-0.005,0.003,-0.003,614.458,73.408,-241.133,-1.201,20.833,-4.159
408.29,88.037,-186.173,-136.021,-60.575,-52.081,0.333,0.281,0.622,-0.004,-0.024,0.0,615.378,73.417,-242.188,-1.111,20.703,-4.151
408.407,88.037,-185.825,-136.403,-60.518,-51.728,0.38,0.486,0.594,0.001,-0.01,-0.0,615.321,73.42,-242.482,-1.201,20.88,-4.162
409.174,88.04,-187.266,-136.114,-60.543,-52.008,0.203,0.568,0.469,-0.001,-0.012,0.005,616.206,73.388,-243.482,-1.118,20.759,-4.161
409.3,88.035,-186.98,-136.473,-60.488,-51.68,0.464,0.528,0.815,0.002,-0.019,0.0,616.165,73.375,-243.804,-1.202,20.926,-4.176
410.016,88.03,-188.376,-136.215,-60.508,-51.937,0.281,0.501,0.78,-0.0,-0.027,0.006,616.984,73.314,-244.809,-1.127,20.819,-4.181
410.138,88.02,-188.139,-136.555,-60.457,-51.628,0.275,0.362,0.498,-0.0,-0.007,-0.001,616.949,73.29,-245.144,-1.207,20.976,-4.196
410.831,88.0,-189.473,-136.316,-60.478,-51.865,0.118,0.148,0.281,-0.006,-0.008,-0.004,617.738,73.22,-246.113,-1.138,20.876,-4.201
410.933,87.95,-189.288,-136.646,-60.431,-51.573,-0.255,0.282,0.892,-0.006,-0.018,-0.003,617.686,73.126,-246.477,-1.219,21.027,-4.225
411.551,87.932,-190.56,-136.421,-60.448,-51.791,0.378,0.455,0.707,-0.001,-0.022,0.002,618.395,73.08,-247.41,-1.152,20.934,-4.224
411.633,87.906,-190.413,-136.726,-60.402,-51.515,0.401,0.412,0.625,-0.002,-0.017,0.0,618.334,73.038,-247.778,-1.225,21.076,-4.238
412.221,87.862,-191.64,-136.525,-60.418,-51.721,0.582,0.584,0.509,0.0,-0.015,0.003,619.001,72.929,-248.702,-1.166,20.992,-4.249
412.354,87.858,-191.529,-136.815,-60.372,-51.456,0.586,0.381,0.191,-0.001,-0.004,-0.001,618.997,72.916,-249.085,-1.234,21.129,-4.261
412.978,87.856,-192.703,-136.614,-60.386,-51.651,0.729,0.508,0.35,0.0,-0.014,0.005,619.701,72.895,-249.961,-1.172,21.046,-4.258
413.152,87.806,-192.638,-136.895,-60.344,-51.406,0.601,0.872,0.805,0.004,-0.024,0.014,619.74,72.794,-250.369,-1.24,21.177,-4.282
413.781,87.79,-193.799,-136.715,-60.355,-51.584,0.684,0.82,1.017,0.003,-0.039,0.009,620.441,72.747,-251.266,-1.184,21.104,-4.283
413.963,87.781,-193.755,-136.978,-60.31,-51.342,0.617,0.429,0.626,-0.001,-0.027,0.002,620.495,72.739,-251.677,-1.244,21.23,-4.292
414.566,87.76,-194.858,-136.807,-60.32,-51.515,0.902,0.518,0.772,0.001,-0.039,0.006,621.165,72.675,-252.53,-1.19,21.161,-4.297
414.759,87.732,-194.82,-137.056,-60.281,-51.294,0.608,0.496,0.658,-0.001,-0.03,0.005,621.237,72.618,-252.916,-1.249,21.278,-4.313
415.363,87.723,-195.882,-136.893,-60.288,-51.456,0.32,0.474,1.149,0.0,-0.045,0.003,621.904,72.58,-253.747,-1.196,21.214,-4.314
415.583,87.711,-195.859,-137.128,-60.249,-51.243,0.626,0.415,1.054,0.001,-0.041,0.002,622.01,72.558,-254.128,-1.25,21.326,-4.325
416.192,87.716,-196.86,-136.969,-60.259,-51.396,0.725,0.335,0.863,-0.001,-0.043,0.002,622.683,72.554,-254.896,-1.2,21.262,-4.321
416.446,87.724,-196.841,-137.189,-60.222,-51.189,1.07,0.725,0.828,0.004,-0.033,0.01,622.832,72.577,-255.257,-1.251,21.367,-4.325
417.083,87.723,-197.794,-137.037,-60.234,-51.337,0.648,0.381,0.624,0.001,-0.02,-0.0,623.532,72.557,-255.98,-1.205,21.303,-4.324
417.387,87.732,-197.763,-137.238,-60.203,-51.148,0.317,0.177,0.313,-0.003,-0.011,-0.004,623.74,72.576,-256.292,-1.254,21.398,-4.328
418.048,87.746,-198.688,-137.088,-60.213,-51.289,0.385,0.247,0.6,-0.002,-0.024,-0.003,624.465,72.596,-256.995,-1.207,21.337,-4.32
418.363,87.736,-198.708,-137.29,-60.182,-51.106,0.501,0.365,0.527,-0.002,-0.02,0.0,624.682,72.571,-257.354,-1.257,21.431,-4.332
419.014,87.755,-199.616,-137.148,-60.191,-51.239,0.47,0.594,0.957,0.003,-0.035,0.006,625.393,72.596,-258.053,-1.212,21.373,-4.324
