px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.262,86.998,-177.646,-134.892,-60.848,-53.088,0.465,-0.401,0.383,-0.008,-0.026,-0.023,607.925,72.409,-231.502,-0.939,20.109,-4.113
399.347,86.95,-174.861,-136.082,-60.742,-51.975,1.074,-0.25,0.624,-0.004,-0.04,-0.01,606.527,72.373,-230.551,-1.265,20.613,-4.153
400.281,86.941,-177.692,-135.038,-60.83,-52.957,1.473,-0.312,0.322,-0.005,-0.036,-0.024,607.881,72.339,-231.788,-0.973,20.175,-4.121
399.702,86.864,-175.598,-136.026,-60.75,-52.045,1.087,-0.508,0.328,-0.008,-0.031,-0.023,606.902,72.221,-231.195,-1.252,20.588,-4.169
400.67,86.858,-178.193,-135.144,-60.821,-52.872,0.404,-0.494,0.818,-0.008,-0.04,-0.03,608.224,72.206,-232.451,-1.003,20.219,-4.139
400.281,86.803,-176.568,-136.008,-60.737,-52.072,0.825,-0.476,0.887,-0.005,-0.041,-0.026,607.476,72.136,-232.174,-1.235,20.59,-4.174
401.162,86.789,-178.819,-135.239,-60.797,-52.799,-0.362,-0.492,1.259,-0.006,-0.044,-0.033,608.664,72.094,-233.26,-1.016,20.27,-4.154
400.941,86.784,-177.392,-136.001,-60.726,-52.09,-0.184,-0.65,1.302,-0.008,-0.046,-0.032,608.13,72.083,-233.014,-1.224,20.595,-4.182
401.842,86.823,-179.458,-135.34,-60.775,-52.712,0.237,-0.579,0.978,-0.01,-0.042,-0.034,609.294,72.115,-234.086,-1.033,20.321,-4.16
401.7,86.79,-178.257,-136.028,-60.71,-52.071,0.621,-0.435,0.571,-0.007,-0.033,-0.019,608.868,72.078,-233.953,-1.221,20.615,-4.185
402.557,86.807,-180.167,-135.438,-60.752,-52.625,1.394,-0.582,0.379,-0.009,-0.034,-0.029,609.96,72.09,-234.98,-1.049,20.372,-4.165
402.535,86.806,-179.207,-136.062,-60.687,-52.038,0.777,-0.604,0.732,-0.007,-0.038,-0.027,609.677,72.114,-235.003,-1.214,20.643,-4.18
