px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.721,86.001,-175.469,-134.983,-60.877,-53.029,-0.328,-1.85,4.327,-0.01,-0.091,-0.112,607.362,71.293,-229.377,-0.993,20.123,-4.152
398.779,86.032,-172.771,-135.882,-60.782,-52.213,0.142,-2.052,4.424,-0.014,-0.092,-0.124,606.041,71.255,-228.1,-1.227,20.514,-4.202
399.624,85.83,-174.762,-135.05,-60.872,-52.977,-0.536,-1.933,4.431,-0.013,-0.094,-0.116,607.235,71.085,-228.773,-1.011,20.151,-4.165
398.856,85.844,-172.462,-135.8,-60.792,-52.294,0.199,-2.102,4.315,-0.012,-0.09,-0.129,606.151,71.049,-227.659,-1.206,20.478,-4.204
399.577,85.662,-174.113,-135.088,-60.87,-52.948,-0.104,-1.926,4.403,-0.01,-0.095,-0.117,607.172,70.893,-228.179,-1.023,20.166,-4.173
398.912,85.65,-172.104,-135.733,-60.802,-52.363,0.268,-1.939,4.581,-0.011,-0.098,-0.123,606.236,70.83,-227.19,-1.191,20.447,-4.209
399.536,85.451,-173.475,-135.117,-60.87,-52.932,-0.182,-1.952,4.206,-0.013,-0.087,-0.117,607.118,70.638,-227.577,-1.033,20.176,-4.186
398.95,85.407,-171.646,-135.679,-60.812,-52.422,0.032,-1.985,4.407,-0.012,-0.092,-0.123,606.296,70.55,-226.634,-1.18,20.42,-4.218
399.465,85.139,-172.893,-135.148,-60.871,-52.919,-0.44,-1.781,4.384,-0.011,-0.093,-0.109,607.032,70.27,-227.036,-1.044,20.187,-4.203
398.869,85.004,-171.436,-135.685,-60.813,-52.447,-0.231,-2.009,4.272,-0.009,-0.085,-0.122,606.205,70.036,-226.432,-1.183,20.422,-4.249
399.344,84.808,-172.787,-135.241,-60.851,-52.866,-0.268,-1.836,4.29,-0.007,-0.089,-0.11,606.86,69.822,-227.101,-1.06,20.234,-4.237
