px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.887,85.553,-176.102,-135.032,-60.88,-53.005,0.754,-3.008,3.711,-0.017,-0.07,-0.154,607.506,70.759,-230.069,-1.012,20.139,-4.178
398.97,85.555,-173.569,-135.873,-60.777,-52.251,0.004,-3.036,4.018,-0.023,-0.097,-0.162,606.223,70.675,-228.899,-1.219,20.514,-4.23
399.819,85.296,-175.549,-135.079,-60.868,-52.982,0.468,-2.75,3.888,-0.017,-0.076,-0.147,607.409,70.435,-229.608,-1.018,20.164,-4.198
399.056,85.287,-173.389,-135.787,-60.786,-52.346,0.537,-3.153,4.106,-0.024,-0.11,-0.163,606.342,70.353,-228.584,-1.197,20.477,-4.242
399.783,85.069,-175.056,-135.119,-60.863,-52.958,0.46,-3.02,3.954,-0.021,-0.076,-0.155,607.353,70.161,-229.18,-1.028,20.182,-4.212
399.123,85.03,-173.169,-135.73,-60.794,-52.41,0.553,-3.119,3.983,-0.023,-0.099,-0.162,606.431,70.055,-228.268,-1.184,20.451,-4.251
399.754,84.826,-174.593,-135.151,-60.862,-52.94,0.576,-3.341,3.803,-0.027,-0.076,-0.166,607.309,69.874,-228.762,-1.038,20.194,-4.225
399.175,84.77,-172.916,-135.688,-60.802,-52.459,0.329,-3.059,4.047,-0.021,-0.098,-0.158,606.5,69.755,-227.941,-1.175,20.43,-4.261
399.726,84.554,-174.147,-135.175,-60.865,-52.933,0.913,-3.167,3.785,-0.02,-0.082,-0.159,607.27,69.541,-228.341,-1.048,20.201,-4.243
399.221,84.507,-172.621,-135.644,-60.812,-52.509,0.229,-3.104,4.012,-0.021,-0.092,-0.159,606.565,69.457,-227.565,-1.168,20.408,-4.269
399.712,84.272,-173.677,-135.19,-60.867,-52.932,0.312,-3.065,3.865,-0.019,-0.076,-0.158,607.249,69.212,-227.885,-1.055,20.205,-4.257
399.253,84.171,-172.274,-135.619,-60.819,-52.553,0.543,-2.976,3.976,-0.021,-0.097,-0.155,606.605,69.04,-227.167,-1.165,20.394,-4.291
399.657,83.905,-173.273,-135.22,-60.869,-52.939,0.436,-3.135,4.197,-0.02,-0.091,-0.16,607.175,68.714,-227.517,-1.067,20.215,-4.294
399.31,83.856,-172.211,-135.621,-60.813,-52.571,0.51,-3.219,4.249,-0.022,-0.104,-0.163,606.652,68.658,-227.122,-1.161,20.399,-4.31
399.917,83.779,-173.456,-135.26,-60.834,-52.873,0.43,-2.932,4.048,-0.021,-0.09,-0.154,607.409,68.715,-227.837,-1.053,20.253,-4.259
399.629,83.901,-172.997,-135.69,-60.743,-52.443,0.298,-3.02,4.279,-0.02,-0.105,-0.159,606.922,68.983,-228.167,-1.128,20.47,-4.23
400.09,83.773,-174.657,-135.483,-60.733,-52.654,0.286,-2.903,4.357,-0.018,-0.095,-0.151,607.448,68.812,-229.575,-1.049,20.401,-4.233
399.845,83.719,-174.447,-135.95,-60.649,-52.262,0.673,-3.153,4.141,-0.019,-0.105,-0.166,606.974,68.634,-230.188,-1.145,20.628,-4.281
400.386,83.673,-176.104,-135.753,-60.627,-52.437,0.329,-2.901,4.167,-0.018,-0.095,-0.153,607.575,68.648,-231.637,-1.059,20.57,-4.255
400.299,83.78,-175.93,-136.14,-60.552,-52.081,0.842,-3.209,4.02,-0.021,-0.104,-0.165,607.302,68.769,-232.155,-1.135,20.761,-4.262
400.873,83.896,-177.671,-135.945,-60.52,-52.237,0.992,-3.044,4.036,-0.019,-0.095,-0.155,607.934,69.015,-233.718,-1.041,20.712,-4.216
400.768,84.046,-177.735,-136.332,-60.422,-51.878,0.663,-3.15,3.986,-0.02,-0.103,-0.164,607.628,69.208,-234.532,-1.1,20.919,-4.214
401.272,84.131,-179.239,-136.145,-60.399,-52.029,0.665,-3.03,4.015,-0.02,-0.101,-0.156,608.192,69.406,-235.844,-1.016,20.867,-4.173
401.202,84.281,-179.351,-136.515,-60.306,-51.682,0.506,-3.107,3.863,-0.022,-0.097,-0.161,607.929,69.609,-236.673,-1.074,21.064,-4.168
401.683,84.368,-180.897,-136.362,-60.274,-51.806,0.688,-3.244,3.863,-0.024,-0.095,-0.162,608.452,69.801,-238.094,-0.993,21.03,-4.131
401.609,84.513,-181.083,-136.718,-60.181,-51.472,0.963,-3.133,3.707,-0.022,-0.101,-0.161,608.187,70.0,-238.978,-1.048,21.223,-4.125
402.058,84.562,-182.622,-136.588,-60.146,-51.579,0.916,-3.081,4.122,-0.017,-0.106,-0.16,608.667,70.14,-240.43,-0.973,21.199,-4.092
401.995,84.661,-182.864,-136.937,-60.056,-51.255,0.355,-3.087,4.109,-0.022,-0.103,-0.161,608.413,70.274,-241.357,-1.029,21.388,-4.091
