px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
401.174,85.619,-177.872,-135.022,-60.875,-52.986,2.868,-2.89,0.217,-0.036,-0.066,-0.097,608.801,70.935,-231.838,-1.004,20.139,-4.147
400.374,85.612,-175.416,-135.919,-60.765,-52.171,3.507,-2.731,0.485,-0.029,-0.071,-0.068,607.614,70.872,-230.836,-1.226,20.539,-4.192
401.358,85.393,-177.643,-135.097,-60.867,-52.922,3.36,-2.745,0.215,-0.034,-0.069,-0.09,608.953,70.687,-231.726,-1.024,20.171,-4.155
400.713,85.353,-175.574,-135.848,-60.776,-52.244,3.518,-2.732,0.303,-0.029,-0.064,-0.072,607.983,70.585,-230.873,-1.21,20.506,-4.198
401.588,85.162,-177.471,-135.148,-60.864,-52.882,3.108,-3.001,0.265,-0.035,-0.07,-0.099,609.16,70.426,-231.632,-1.038,20.192,-4.165
401.052,85.11,-175.693,-135.793,-60.785,-52.301,3.463,-2.754,-0.036,-0.028,-0.056,-0.072,608.346,70.32,-230.898,-1.198,20.48,-4.202
401.814,84.911,-177.313,-135.179,-60.862,-52.86,2.573,-2.927,0.35,-0.035,-0.069,-0.092,609.372,70.15,-231.52,-1.048,20.205,-4.173
401.363,84.858,-175.736,-135.744,-60.793,-52.348,3.204,-2.774,0.147,-0.029,-0.058,-0.07,608.678,70.059,-230.856,-1.188,20.457,-4.203
402.032,84.655,-177.147,-135.202,-60.862,-52.844,3.095,-2.766,0.138,-0.033,-0.064,-0.085,609.583,69.876,-231.382,-1.055,20.213,-4.179
401.581,84.573,-175.787,-135.709,-60.799,-52.387,3.716,-2.763,0.018,-0.03,-0.06,-0.073,608.91,69.746,-230.848,-1.18,20.44,-4.21
402.271,84.417,-177.162,-135.226,-60.859,-52.834,2.434,-2.575,0.523,-0.031,-0.069,-0.083,609.808,69.594,-231.438,-1.061,20.224,-4.192
402.064,84.397,-176.262,-135.723,-60.784,-52.389,3.194,-2.656,0.267,-0.027,-0.062,-0.07,609.376,69.529,-231.377,-1.173,20.455,-4.221
402.852,84.322,-177.963,-135.339,-60.814,-52.737,3.211,-2.809,0.318,-0.035,-0.071,-0.086,610.32,69.494,-232.497,-1.064,20.295,-4.195
402.901,84.311,-177.4,-135.787,-60.749,-52.337,3.801,-2.8,0.105,-0.029,-0.066,-0.073,610.168,69.439,-232.683,-1.167,20.501,-4.222
403.866,84.224,-179.108,-135.456,-60.773,-52.642,3.419,-2.821,0.364,-0.035,-0.073,-0.088,611.266,69.369,-233.895,-1.071,20.365,-4.205
404.062,84.222,-178.712,-135.886,-60.699,-52.256,3.221,-2.882,0.364,-0.032,-0.067,-0.079,611.261,69.338,-234.247,-1.163,20.571,-4.226
405.015,84.202,-180.389,-135.573,-60.704,-52.539,3.152,-2.755,0.436,-0.034,-0.073,-0.087,612.332,69.37,-235.497,-1.057,20.453,-4.199
405.249,84.289,-180.102,-135.971,-60.627,-52.174,3.555,-2.585,0.367,-0.03,-0.07,-0.071,612.375,69.462,-235.924,-1.135,20.65,-4.209
406.185,84.359,-181.708,-135.702,-60.635,-52.399,2.653,-2.851,0.296,-0.033,-0.064,-0.088,613.42,69.641,-237.154,-1.047,20.547,-4.168
406.435,84.477,-181.527,-136.113,-60.575,-52.014,2.97,-2.885,0.31,-0.029,-0.066,-0.078,613.486,69.784,-237.662,-1.144,20.736,-4.175
407.294,84.529,-183.075,-135.885,-60.585,-52.207,3.032,-2.88,0.272,-0.034,-0.074,-0.091,614.438,69.916,-238.885,-1.071,20.647,-4.144
407.45,84.657,-183.058,-136.274,-60.509,-51.839,3.702,-2.807,0.202,-0.028,-0.072,-0.076,614.408,70.092,-239.567,-1.148,20.84,-4.142
408.175,84.722,-184.691,-136.087,-60.5,-52.004,2.727,-2.917,0.32,-0.036,-0.071,-0.09,615.198,70.213,-240.974,-1.075,20.777,-4.118
408.323,84.9,-184.771,-136.461,-60.42,-51.649,3.263,-2.89,0.265,-0.031,-0.073,-0.08,615.161,70.446,-241.745,-1.144,20.968,-4.113
409.008,85.005,-186.348,-136.288,-60.405,-51.79,2.784,-3.029,0.278,-0.038,-0.067,-0.092,615.907,70.65,-243.128,-1.071,20.914,-4.077
409.129,85.127,-186.517,-136.652,-60.326,-51.453,2.899,-2.679,0.302,-0.032,-0.069,-0.076,615.843,70.797,-243.972,-1.138,21.101,-4.081
409.717,85.222,-188.081,-136.501,-60.305,-51.575,3.104,-2.721,0.315,-0.034,-0.078,-0.083,616.479,70.987,-245.385,-1.068,21.06,-4.047
409.754,85.388,-188.279,-136.848,-60.223,-51.245,3.35,-2.823,0.241,-0.034,-0.074,-0.078,616.336,71.209,-246.244,-1.128,21.242,-4.041
410.288,85.476,-189.783,-136.708,-60.201,-51.36,3.19,-2.893,0.258,-0.036,-0.079,-0.088,616.913,71.385,-247.617,-1.06,21.206,-4.009
410.299,85.594,-189.988,-137.038,-60.122,-51.049,3.316,-2.829,0.19,-0.03,-0.077,-0.08,616.749,71.55,-248.451,-1.118,21.38,-4.005
410.758,85.67,-191.419,-136.905,-60.099,-51.155,3.193,-3.027,0.156,-0.039,-0.077,-0.092,617.249,71.72,-249.762,-1.051,21.347,-3.972
410.799,85.773,-191.608,-137.209,-60.025,-50.868,3.759,-2.84,0.028,-0.032,-0.076,-0.08,617.127,71.869,-250.537,-1.104,21.509,-3.967
411.325,85.833,-192.972,-137.079,-60.004,-50.974,2.856,-2.676,0.374,-0.036,-0.081,-0.084,617.693,72.014,-251.779,-1.04,21.476,-3.936
411.389,85.96,-193.133,-137.359,-59.934,-50.703,3.279,-2.999,0.323,-0.035,-0.084,-0.089,617.607,72.207,-252.481,-1.088,21.625,-3.926
411.848,86.06,-194.411,-137.229,-59.915,-50.801,3.401,-2.979,0.181,-0.038,-0.081,-0.092,618.109,72.419,-253.634,-1.025,21.591,-3.888
411.91,86.148,-194.602,-137.506,-59.849,-50.541,3.664,-2.909,-0.01,-0.034,-0.078,-0.086,618.02,72.54,-254.355,-1.076,21.738,-3.887
