px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.583,86.244,-177.667,-135.0,-60.857,-52.978,1.772,-1.591,1.015,-0.009,-0.034,-0.058,608.215,71.679,-231.646,-0.982,20.142,-4.112
399.718,86.257,-175.103,-135.964,-60.746,-52.098,2.844,-1.693,0.627,-0.02,-0.082,-0.054,606.939,71.638,-230.627,-1.227,20.568,-4.159
400.628,86.125,-177.378,-135.083,-60.847,-52.903,1.767,-1.535,0.287,-0.017,-0.02,-0.048,608.224,71.55,-231.492,-1.003,20.18,-4.117
399.963,86.126,-175.271,-135.895,-60.753,-52.164,1.566,-1.722,0.721,-0.024,-0.072,-0.054,607.212,71.505,-230.688,-1.208,20.538,-4.158
400.765,86.012,-177.276,-135.148,-60.839,-52.847,1.227,-1.631,1.041,-0.015,-0.045,-0.053,608.333,71.423,-231.496,-1.019,20.209,-4.123
400.154,86.038,-175.697,-135.884,-60.742,-52.174,2.277,-1.874,1.06,-0.022,-0.088,-0.062,607.4,71.426,-231.127,-1.195,20.542,-4.154
400.843,85.973,-177.721,-135.266,-60.805,-52.736,2.923,-1.743,0.5,-0.017,-0.043,-0.056,608.35,71.404,-232.18,-1.032,20.274,-4.12
400.414,86.019,-176.417,-135.877,-60.734,-52.171,2.113,-1.571,0.906,-0.021,-0.079,-0.051,607.661,71.448,-231.855,-1.187,20.544,-4.142
401.129,85.96,-178.268,-135.331,-60.789,-52.669,1.059,-1.884,1.184,-0.022,-0.053,-0.06,608.605,71.424,-232.852,-1.041,20.309,-4.113
400.77,86.006,-177.165,-135.888,-60.718,-52.154,1.357,-1.769,1.19,-0.016,-0.079,-0.061,608.005,71.469,-232.657,-1.178,20.559,-4.132
401.36,85.956,-178.787,-135.4,-60.769,-52.601,2.339,-1.771,0.889,-0.013,-0.051,-0.058,608.801,71.443,-233.51,-1.049,20.347,-4.108
401.015,85.968,-177.777,-135.904,-60.708,-52.146,2.769,-1.737,0.969,-0.021,-0.082,-0.058,608.236,71.414,-233.316,-1.176,20.572,-4.136
401.598,85.922,-179.319,-135.468,-60.752,-52.543,2.38,-1.541,0.787,-0.017,-0.052,-0.05,609.004,71.4,-234.173,-1.059,20.383,-4.112
401.313,85.945,-178.683,-135.948,-60.681,-52.106,2.728,-1.849,0.831,-0.021,-0.076,-0.058,608.502,71.405,-234.344,-1.17,20.606,-4.132
401.861,85.932,-180.231,-135.554,-60.71,-52.461,2.194,-1.78,0.645,-0.019,-0.05,-0.053,609.212,71.442,-235.3,-1.055,20.443,-4.104
401.709,85.98,-179.571,-135.981,-60.649,-52.066,2.885,-1.736,0.207,-0.02,-0.058,-0.052,608.87,71.497,-235.353,-1.156,20.639,-4.116
402.372,85.957,-181.045,-135.624,-60.676,-52.387,2.048,-1.711,0.538,-0.019,-0.046,-0.051,609.68,71.52,-236.288,-1.053,20.49,-4.09
402.357,85.984,-180.545,-136.03,-60.618,-52.013,2.428,-1.866,0.691,-0.021,-0.075,-0.057,609.484,71.547,-236.467,-1.148,20.678,-4.103
403.052,85.955,-181.978,-135.715,-60.642,-52.298,1.654,-1.525,0.572,-0.019,-0.044,-0.048,610.308,71.553,-237.425,-1.057,20.547,-4.082
403.089,85.997,-181.61,-136.109,-60.581,-51.93,2.194,-1.626,0.598,-0.021,-0.064,-0.054,610.167,71.613,-237.725,-1.147,20.731,-4.089
403.724,85.977,-183.048,-135.837,-60.596,-52.177,1.831,-1.713,0.561,-0.02,-0.047,-0.054,610.911,71.628,-238.768,-1.063,20.622,-4.069
403.7,86.006,-182.796,-136.218,-60.535,-51.831,1.57,-1.734,0.521,-0.022,-0.062,-0.056,610.709,71.643,-239.169,-1.149,20.802,-4.085
404.285,86.019,-184.257,-135.973,-60.54,-52.049,1.231,-1.513,0.615,-0.019,-0.045,-0.047,611.39,71.707,-240.292,-1.067,20.709,-4.061
404.305,86.114,-184.107,-136.327,-60.476,-51.716,1.647,-1.91,0.834,-0.023,-0.069,-0.061,611.242,71.837,-240.767,-1.141,20.881,-4.062
404.902,86.165,-185.52,-136.101,-60.475,-51.912,1.667,-1.844,0.275,-0.019,-0.04,-0.054,611.925,71.958,-241.882,-1.06,20.799,-4.033
404.961,86.226,-185.441,-136.446,-60.412,-51.597,1.407,-1.511,0.724,-0.02,-0.062,-0.05,611.816,72.019,-242.413,-1.132,20.968,-4.044
405.565,86.271,-186.806,-136.236,-60.41,-51.78,1.557,-1.696,0.865,-0.02,-0.056,-0.056,612.5,72.126,-243.506,-1.056,20.892,-4.017
405.667,86.37,-186.761,-136.558,-60.347,-51.472,1.668,-1.832,1.307,-0.023,-0.078,-0.066,612.447,72.279,-244.038,-1.121,21.052,-4.012
406.246,86.396,-188.07,-136.369,-60.345,-51.637,2.527,-1.81,0.737,-0.02,-0.06,-0.061,613.096,72.362,-245.103,-1.052,20.985,-3.988
406.355,86.423,-188.056,-136.684,-60.287,-51.349,2.349,-1.632,0.915,-0.019,-0.075,-0.056,613.051,72.386,-245.648,-1.119,21.139,-3.999
406.966,86.438,-189.336,-136.506,-60.281,-51.505,2.163,-1.702,0.325,-0.019,-0.056,-0.054,613.727,72.458,-246.707,-1.051,21.078,-3.974
407.114,86.484,-189.351,-136.795,-60.222,-51.231,1.838,-1.636,0.793,-0.021,-0.071,-0.056,613.731,72.541,-247.248,-1.109,21.223,-3.973
407.678,86.473,-190.585,-136.632,-60.218,-51.378,1.632,-1.877,0.916,-0.028,-0.065,-0.063,614.355,72.566,-248.276,-1.046,21.167,-3.956
407.804,86.501,-190.65,-136.916,-60.161,-51.114,1.839,-1.837,1.229,-0.024,-0.078,-0.065,614.337,72.612,-248.858,-1.104,21.309,-3.959
408.32,86.496,-191.863,-136.768,-60.152,-51.244,3.148,-1.899,0.43,-0.028,-0.065,-0.063,614.905,72.653,-249.895,-1.044,21.261,-3.939
408.444,86.526,-191.97,-137.044,-60.096,-50.987,2.488,-1.803,0.485,-0.026,-0.071,-0.058,614.89,72.707,-250.503,-1.1,21.4,-3.941
408.961,86.513,-193.172,-136.909,-60.089,-51.108,1.328,-1.915,0.783,-0.027,-0.062,-0.061,615.454,72.726,-251.546,-1.045,21.356,-3.926
409.067,86.541,-193.289,-137.17,-60.036,-50.865,1.195,-1.82,1.197,-0.028,-0.075,-0.065,615.426,72.775,-252.138,-1.099,21.487,-3.928
409.539,86.536,-194.438,-137.041,-60.028,-50.979,1.548,-1.853,1.283,-0.026,-0.072,-0.067,615.944,72.81,-253.137,-1.045,21.446,-3.911
409.651,86.561,-194.563,-137.294,-59.974,-50.744,2.172,-1.834,1.283,-0.026,-0.084,-0.064,615.923,72.853,-253.729,-1.095,21.575,-3.913
410.158,86.545,-195.645,-137.171,-59.964,-50.855,1.738,-1.869,1.328,-0.026,-0.077,-0.066,616.473,72.868,-254.671,-1.042,21.536,-3.899
410.392,86.542,-195.7,-137.395,-59.917,-50.645,2.621,-1.84,1.321,-0.022,-0.089,-0.068,616.59,72.889,-255.14,-1.088,21.651,-3.899
411.015,86.517,-196.665,-137.262,-59.913,-50.762,2.33,-2.022,0.801,-0.021,-0.071,-0.071,617.263,72.904,-255.939,-1.035,21.605,-3.881
411.319,86.505,-196.71,-137.48,-59.872,-50.564,2.728,-1.921,0.78,-0.028,-0.078,-0.066,617.455,72.886,-256.372,-1.084,21.712,-3.89
411.947,86.485,-197.657,-137.361,-59.869,-50.669,2.649,-1.828,0.909,-0.026,-0.079,-0.065,618.129,72.901,-257.17,-1.037,21.671,-3.875
412.272,86.502,-197.729,-137.566,-59.827,-50.473,2.138,-1.688,0.873,-0.024,-0.076,-0.055,618.347,72.95,-257.615,-1.081,21.775,-3.872
412.933,86.474,-198.642,-137.45,-59.825,-50.578,1.654,-1.884,0.679,-0.028,-0.066,-0.064,619.053,72.949,-258.38,-1.036,21.733,-3.86
413.295,86.473,-198.713,-137.645,-59.788,-50.397,1.673,-1.626,0.637,-0.025,-0.071,-0.053,619.313,72.953,-258.802,-1.079,21.831,-3.864
413.965,86.459,-199.598,-137.527,-59.783,-50.495,1.497,-1.992,1.045,-0.03,-0.072,-0.071,620.029,72.996,-259.541,-1.032,21.79,-3.843
414.349,86.418,-199.683,-137.717,-59.749,-50.325,1.391,-1.909,1.536,-0.029,-0.095,-0.07,620.315,72.943,-259.962,-1.076,21.883,-3.853
414.999,86.322,-200.566,-137.632,-59.743,-50.41,1.751,-2.024,0.998,-0.031,-0.063,-0.07,620.992,72.839,-260.747,-1.039,21.857,-3.85
415.396,86.264,-200.664,-137.82,-59.704,-50.232,2.022,-2.126,2.024,-0.04,-0.363,-0.086,621.29,72.803,-261.188,-1.08,21.952,-3.85
416.078,86.144,-201.514,-137.726,-59.702,-50.32,3.809,-2.815,5.095,-0.034,-1.18,-0.092,622.008,72.691,-261.92,-1.043,21.919,-3.844
416.518,86.02,-201.599,-137.894,-59.674,-50.172,4.001,-2.553,7.172,0.033,-1.831,0.005,622.36,72.545,-262.296,-1.084,22.0,-3.856
417.296,85.873,-202.358,-137.774,-59.682,-50.281,4.536,-2.405,9.03,0.075,-2.317,0.052,623.192,72.412,-262.876,-1.045,21.95,-3.847
417.877,85.742,-202.251,-137.839,-59.693,-50.219,4.206,-1.888,8.205,0.111,-2.077,0.125,623.755,72.274,-262.829,-1.078,21.967,-3.852
418.73,85.589,-202.718,-137.593,-59.754,-50.439,2.325,-1.462,4.791,0.128,-1.071,0.158,624.748,72.125,-262.821,-1.034,21.835,-3.845
419.331,85.481,-202.584,-137.637,-59.767,-50.39,2.005,-1.682,1.974,0.006,-0.332,-0.017,625.343,72.029,-262.712,-1.061,21.842,-3.844
420.179,85.354,-203.146,-137.469,-59.798,-50.54,2.21,-1.807,0.744,-0.028,-0.071,-0.067,626.277,71.92,-262.977,-1.022,21.759,-3.833
420.837,85.276,-203.068,-137.566,-59.79,-50.445,2.725,-1.715,0.337,-0.025,-0.082,-0.059,626.894,71.853,-263.045,-1.052,21.8,-3.834
421.746,85.173,-203.629,-137.425,-59.813,-50.571,2.742,-1.598,0.244,-0.021,-0.067,-0.05,627.874,71.763,-263.365,-1.017,21.733,-3.826
422.414,85.069,-203.685,-137.567,-59.792,-50.447,2.29,-1.219,0.497,0.012,-0.09,0.011,628.471,71.634,-263.661,-1.053,21.799,-3.838
423.293,85.006,-204.374,-137.486,-59.787,-50.513,1.592,-1.09,0.708,0.016,-0.067,0.019,629.381,71.618,-264.253,-1.02,21.773,-3.821
423.946,84.95,-204.434,-137.615,-59.767,-50.394,1.858,-1.85,1.238,-0.013,-0.13,-0.043,629.97,71.561,-264.535,-1.052,21.834,-3.825
424.797,84.868,-205.05,-137.524,-59.773,-50.477,1.756,-1.588,2.015,0.026,-0.275,0.014,630.861,71.491,-265.014,-1.023,21.796,-3.818
425.43,84.806,-205.072,-137.638,-59.755,-50.367,2.078,-1.567,2.414,0.039,-0.376,0.03,631.438,71.448,-265.231,-1.051,21.85,-3.817
426.238,84.703,-205.634,-137.543,-59.766,-50.458,2.652,-0.936,2.167,0.117,-0.403,0.129,632.291,71.335,-265.639,-1.025,21.808,-3.816
426.858,84.645,-205.644,-137.643,-59.754,-50.361,3.066,-0.713,1.69,0.137,-0.375,0.175,632.863,71.29,-265.812,-1.052,21.853,-3.816
