px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.193,86.739,-178.015,-135.033,-60.863,-52.99,0.459,-0.551,-0.208,-0.019,0.037,-0.069,607.806,72.012,-232.025,-0.998,20.151,-4.158
399.372,86.687,-175.589,-135.983,-60.737,-52.093,0.503,-0.535,-0.562,-0.016,0.045,-0.051,606.577,72.03,-231.16,-1.227,20.58,-4.17
400.403,86.66,-177.904,-135.119,-60.852,-52.918,0.586,-0.593,-0.648,-0.018,0.048,-0.068,607.978,71.905,-232.053,-1.019,20.189,-4.169
399.814,86.638,-175.914,-135.91,-60.747,-52.166,0.986,-0.57,-0.424,-0.015,0.039,-0.056,607.049,71.96,-231.367,-1.209,20.548,-4.173
400.781,86.618,-177.937,-135.178,-60.843,-52.865,0.763,-0.343,-0.594,-0.013,0.046,-0.059,608.329,71.858,-232.188,-1.032,20.217,-4.172
400.358,86.599,-176.252,-135.856,-60.753,-52.221,0.779,-0.539,-0.432,-0.016,0.042,-0.055,607.616,71.901,-231.617,-1.195,20.524,-4.177
401.269,86.58,-178.048,-135.221,-60.836,-52.831,0.562,-0.59,-0.248,-0.019,0.037,-0.069,608.796,71.803,-232.372,-1.041,20.237,-4.178
400.973,86.626,-176.613,-135.804,-60.759,-52.268,0.844,-0.629,-0.367,-0.018,0.038,-0.063,608.253,71.935,-231.894,-1.182,20.501,-4.173
401.846,86.704,-178.29,-135.236,-60.828,-52.803,0.585,-0.387,-0.227,-0.014,0.034,-0.062,609.367,71.978,-232.652,-1.04,20.248,-4.164
401.621,86.795,-177.141,-135.761,-60.746,-52.297,0.473,-0.567,-0.328,-0.016,0.042,-0.059,608.912,72.16,-232.398,-1.156,20.494,-4.155
402.515,86.884,-178.671,-135.252,-60.807,-52.776,0.696,-0.569,-0.518,-0.018,0.041,-0.067,610.022,72.219,-233.105,-1.029,20.267,-4.146
402.429,86.969,-177.634,-135.742,-60.748,-52.3,0.701,-0.675,-0.326,-0.018,0.039,-0.066,609.732,72.385,-232.86,-1.151,20.486,-4.141
403.32,87.081,-179.046,-135.302,-60.813,-52.706,0.684,-0.433,-0.25,-0.015,0.037,-0.062,610.818,72.496,-233.531,-1.051,20.282,-4.127
403.328,87.215,-178.146,-135.735,-60.751,-52.276,0.81,-0.453,-0.27,-0.015,0.036,-0.056,610.643,72.743,-233.355,-1.151,20.481,-4.109
404.202,87.295,-179.463,-135.326,-60.804,-52.659,0.614,-0.434,-0.189,-0.016,0.034,-0.063,611.692,72.8,-234.004,-1.052,20.297,-4.102
404.317,87.332,-178.671,-135.73,-60.75,-52.274,0.676,-0.545,-0.187,-0.015,0.035,-0.06,611.635,72.883,-233.877,-1.148,20.48,-4.103
405.225,87.35,-179.9,-135.354,-60.801,-52.625,0.701,-0.844,-0.579,-0.022,0.044,-0.075,612.705,72.886,-234.485,-1.059,20.309,-4.095
405.421,87.361,-179.206,-135.722,-60.75,-52.269,0.825,-0.634,-0.402,-0.016,0.041,-0.06,612.744,72.954,-234.402,-1.146,20.477,-4.091
406.296,87.334,-180.365,-135.381,-60.797,-52.601,0.543,-0.652,-0.549,-0.02,0.045,-0.068,613.765,72.866,-234.995,-1.065,20.321,-4.096
406.536,87.322,-179.755,-135.722,-60.749,-52.276,0.769,-0.441,-0.486,-0.014,0.042,-0.057,613.857,72.892,-234.952,-1.145,20.478,-4.097
407.375,87.327,-180.935,-135.411,-60.783,-52.567,1.082,-0.383,-0.74,-0.012,0.045,-0.056,614.827,72.892,-235.638,-1.065,20.341,-4.088
407.655,87.311,-180.5,-135.738,-60.736,-52.26,0.745,-0.775,-0.429,-0.019,0.042,-0.067,614.963,72.894,-235.75,-1.141,20.492,-4.094
408.48,87.295,-181.61,-135.45,-60.773,-52.537,0.479,-0.673,-0.496,-0.019,0.046,-0.07,615.91,72.839,-236.388,-1.07,20.362,-4.095
408.778,87.296,-181.234,-135.758,-60.725,-52.237,0.93,-0.576,-0.161,-0.017,0.035,-0.064,616.073,72.903,-236.538,-1.138,20.507,-4.087
409.544,87.273,-182.314,-135.495,-60.756,-52.491,0.942,-0.528,-0.559,-0.017,0.041,-0.061,616.95,72.843,-237.193,-1.072,20.39,-4.088
409.823,87.253,-182.002,-135.793,-60.709,-52.207,0.352,-0.602,-0.183,-0.017,0.036,-0.063,617.095,72.857,-237.39,-1.138,20.53,-4.088
410.586,87.252,-183.084,-135.549,-60.735,-52.435,0.718,-0.61,-0.503,-0.02,0.04,-0.064,617.961,72.854,-238.085,-1.074,20.424,-4.08
410.833,87.15,-182.858,-135.837,-60.69,-52.168,0.844,-0.448,-0.451,-0.013,0.042,-0.059,618.078,72.759,-238.35,-1.138,20.559,-4.087
411.531,87.053,-183.954,-135.622,-60.713,-52.38,0.812,-0.567,-0.233,-0.02,0.034,-0.064,618.863,72.619,-239.106,-1.081,20.465,-4.092
411.794,86.979,-183.828,-135.899,-60.665,-52.119,0.301,-0.603,-0.409,-0.017,0.045,-0.061,619.0,72.573,-239.461,-1.14,20.598,-4.092
412.492,86.894,-184.947,-135.705,-60.684,-52.311,0.378,-0.605,-0.294,-0.02,0.036,-0.066,619.776,72.448,-240.278,-1.087,20.515,-4.097
412.72,86.827,-184.881,-135.975,-60.637,-52.057,0.58,-0.43,-0.302,-0.015,0.038,-0.057,619.879,72.406,-240.685,-1.144,20.645,-4.098
413.392,86.779,-185.997,-135.794,-60.65,-52.23,1.271,-0.599,-0.612,-0.019,0.038,-0.062,620.624,72.347,-241.529,-1.091,20.57,-4.094
413.626,86.727,-185.955,-136.057,-60.605,-51.988,0.936,-0.533,-0.379,-0.018,0.037,-0.059,620.735,72.296,-241.945,-1.148,20.696,-4.102
414.365,86.701,-187.071,-135.892,-60.617,-52.148,0.405,-0.58,-0.309,-0.018,0.038,-0.065,621.539,72.251,-242.814,-1.099,20.628,-4.101
414.654,86.712,-187.042,-136.134,-60.573,-51.913,0.701,-0.631,-0.636,-0.016,0.045,-0.061,621.717,72.312,-243.21,-1.149,20.745,-4.095
415.442,86.705,-188.128,-135.977,-60.586,-52.064,0.809,-0.64,-0.559,-0.02,0.039,-0.067,622.567,72.289,-244.058,-1.104,20.68,-4.093
415.85,86.732,-188.125,-136.2,-60.544,-51.844,0.838,-0.568,-0.529,-0.018,0.043,-0.063,622.873,72.377,-244.451,-1.15,20.789,-4.083
416.706,86.764,-189.17,-136.041,-60.553,-51.985,0.677,-0.55,-0.354,-0.02,0.035,-0.062,623.794,72.438,-245.264,-1.101,20.725,-4.069
417.107,86.812,-189.177,-136.261,-60.513,-51.773,1.283,-0.416,-0.405,-0.015,0.033,-0.055,624.091,72.526,-245.659,-1.147,20.832,-4.064
417.976,86.943,-190.248,-136.113,-60.513,-51.893,1.008,-0.57,-0.508,-0.017,0.039,-0.062,625.019,72.73,-246.534,-1.095,20.778,-4.038
418.464,87.051,-190.295,-136.318,-60.472,-51.684,0.675,-0.491,-0.053,-0.018,0.024,-0.059,625.412,72.923,-246.952,-1.134,20.881,-4.02
419.385,87.152,-191.291,-136.176,-60.48,-51.809,0.54,-0.564,-0.099,-0.021,0.03,-0.064,626.391,73.056,-247.741,-1.09,20.823,-4.006
419.884,87.266,-191.304,-136.363,-60.441,-51.615,1.226,-0.61,-0.645,-0.018,0.039,-0.064,626.802,73.254,-248.097,-1.126,20.918,-3.988
420.77,87.324,-192.223,-136.226,-60.449,-51.737,0.769,-0.315,-0.371,-0.017,0.034,-0.056,627.745,73.339,-248.816,-1.084,20.863,-3.975
421.296,87.37,-192.265,-136.411,-60.412,-51.55,0.527,-0.49,-0.385,-0.017,0.037,-0.058,628.184,73.452,-249.19,-1.12,20.955,-3.962
422.146,87.392,-193.173,-136.291,-60.42,-51.663,0.907,-0.668,-0.454,-0.02,0.033,-0.064,629.084,73.474,-249.919,-1.084,20.905,-3.957
422.672,87.435,-193.285,-136.48,-60.382,-51.473,0.81,-0.623,-0.494,-0.016,0.041,-0.062,629.518,73.579,-250.377,-1.121,21.001,-3.946
423.444,87.354,-194.189,-136.371,-60.39,-51.584,0.712,-0.531,-0.797,-0.015,0.046,-0.06,630.334,73.465,-251.115,-1.089,20.955,-3.951
423.901,87.207,-194.343,-136.558,-60.358,-51.421,0.955,-0.498,-0.549,-0.015,0.036,-0.058,630.699,73.29,-251.595,-1.13,21.045,-3.965
424.569,87.078,-195.265,-136.459,-60.358,-51.52,0.714,-0.623,-0.508,-0.02,0.038,-0.062,631.403,73.144,-252.386,-1.095,21.009,-3.965
