px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
402.611,86.623,-178.415,-134.955,-60.898,-53.034,6.767,-1.225,-1.577,-0.008,-0.116,-0.015,610.279,71.978,-232.236,-1.0,20.099,-4.135
402.2,86.522,-176.045,-135.902,-60.774,-52.132,7.648,-1.117,-1.973,-0.006,-0.101,0.004,609.465,71.976,-231.42,-1.227,20.527,-4.139
403.668,86.531,-178.596,-135.02,-60.888,-52.976,7.183,-1.16,-1.574,-0.008,-0.122,-0.012,611.306,71.879,-232.529,-1.014,20.129,-4.139
403.581,86.448,-176.698,-135.803,-60.784,-52.23,7.504,-1.048,-1.716,-0.005,-0.107,0.005,610.886,71.878,-231.919,-1.201,20.484,-4.141
405.105,86.458,-178.894,-135.043,-60.889,-52.95,7.255,-1.345,-1.56,-0.009,-0.119,-0.015,612.737,71.818,-232.854,-1.023,20.137,-4.136
405.099,86.374,-177.298,-135.727,-60.803,-52.302,6.526,-1.425,-1.43,-0.01,-0.107,-0.007,612.442,71.794,-232.372,-1.189,20.444,-4.142
406.499,86.373,-179.266,-135.069,-60.892,-52.92,6.967,-1.156,-1.543,-0.009,-0.118,-0.009,614.125,71.755,-233.253,-1.034,20.145,-4.132
406.504,86.297,-177.885,-135.666,-60.815,-52.353,7.199,-1.26,-1.522,-0.007,-0.112,-0.003,613.877,71.733,-232.848,-1.178,20.413,-4.136
407.812,86.302,-179.693,-135.094,-60.892,-52.897,6.917,-1.434,-1.479,-0.011,-0.118,-0.017,615.429,71.679,-233.714,-1.043,20.154,-4.134
407.918,86.242,-178.515,-135.616,-60.825,-52.394,7.152,-1.23,-1.661,-0.006,-0.107,-0.002,615.317,71.695,-233.389,-1.168,20.389,-4.13
409.144,86.231,-180.124,-135.085,-60.904,-52.899,6.786,-1.409,-1.304,-0.01,-0.12,-0.015,616.772,71.622,-234.105,-1.049,20.143,-4.131
409.383,86.193,-179.137,-135.551,-60.844,-52.449,6.649,-1.302,-1.159,-0.007,-0.117,-0.006,616.817,71.653,-233.879,-1.162,20.352,-4.127
410.474,86.213,-180.643,-135.072,-60.913,-52.897,7.022,-1.193,-1.262,-0.009,-0.13,-0.009,618.116,71.65,-234.584,-1.052,20.132,-4.118
410.628,86.145,-179.966,-135.524,-60.855,-52.475,6.878,-1.082,-1.643,-0.006,-0.105,0.001,618.078,71.598,-234.645,-1.161,20.335,-4.129
411.578,86.14,-181.632,-135.126,-60.907,-52.858,6.906,-1.221,-1.813,-0.006,-0.111,-0.011,619.195,71.536,-235.659,-1.066,20.155,-4.131
411.776,86.136,-181.26,-135.55,-60.847,-52.457,7.314,-1.223,-1.801,-0.006,-0.105,-0.003,619.21,71.569,-235.995,-1.163,20.35,-4.134
412.766,86.219,-182.973,-135.189,-60.889,-52.796,6.846,-1.113,-1.477,-0.006,-0.117,-0.008,620.351,71.638,-237.127,-1.073,20.19,-4.126
412.962,86.243,-182.728,-135.595,-60.826,-52.412,7.413,-1.312,-1.807,-0.008,-0.106,-0.005,620.369,71.701,-237.573,-1.162,20.381,-4.128
413.882,86.318,-184.452,-135.284,-60.857,-52.707,7.113,-1.227,-1.639,-0.008,-0.115,-0.01,621.415,71.756,-238.809,-1.08,20.246,-4.123
414.041,86.348,-184.291,-135.67,-60.794,-52.338,7.073,-1.033,-1.64,-0.005,-0.11,0.003,621.404,71.839,-239.31,-1.163,20.429,-4.12
414.943,86.424,-186.001,-135.391,-60.822,-52.604,6.924,-1.407,-1.503,-0.013,-0.114,-0.017,622.42,71.895,-240.583,-1.089,20.308,-4.116
415.089,86.469,-185.869,-135.734,-60.771,-52.27,7.117,-1.002,-1.949,-0.003,-0.102,0.001,622.418,72.006,-241.03,-1.166,20.468,-4.108
415.911,86.543,-187.494,-135.445,-60.806,-52.542,7.556,-1.194,-1.801,-0.009,-0.117,-0.007,623.363,72.063,-242.186,-1.094,20.339,-4.103
416.045,86.56,-187.507,-135.766,-60.758,-52.236,7.477,-1.082,-1.685,-0.006,-0.113,-0.002,623.355,72.116,-242.742,-1.167,20.488,-4.103
416.749,86.603,-189.089,-135.523,-60.775,-52.463,6.663,-1.23,-1.143,-0.008,-0.128,-0.009,624.156,72.166,-243.959,-1.097,20.388,-4.093
416.901,86.581,-189.242,-135.854,-60.717,-52.154,6.86,-1.251,-1.24,-0.008,-0.122,-0.005,624.156,72.164,-244.692,-1.166,20.547,-4.097
