px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
401.854,86.878,-178.355,-135.008,-60.879,-52.971,7.274,-0.235,-2.01,0.001,-0.101,0.019,609.496,72.291,-232.293,-1.003,20.131,-4.12
401.281,86.928,-176.136,-135.895,-60.736,-52.156,7.341,-0.27,-2.09,-0.001,-0.106,0.011,608.522,72.348,-231.594,-1.195,20.549,-4.145
402.719,86.891,-178.623,-135.084,-60.855,-52.899,6.687,-0.384,-1.923,0.001,-0.101,0.012,610.321,72.325,-232.719,-1.009,20.174,-4.115
402.444,86.929,-176.893,-135.848,-60.743,-52.193,6.359,-0.362,-1.649,-0.001,-0.109,0.006,609.707,72.368,-232.273,-1.184,20.528,-4.138
403.626,86.87,-178.921,-135.143,-60.871,-52.84,6.838,-0.277,-2.095,0.001,-0.094,0.016,611.217,72.299,-233.058,-1.042,20.186,-4.12
403.143,86.924,-177.342,-135.755,-60.783,-52.268,6.287,-0.378,-1.453,-0.001,-0.117,0.008,610.466,72.385,-232.502,-1.183,20.467,-4.131
404.0,86.905,-179.064,-135.142,-60.881,-52.822,7.107,-0.664,-2.068,-0.001,-0.098,0.005,611.601,72.395,-233.176,-1.05,20.179,-4.104
403.577,86.928,-177.614,-135.693,-60.797,-52.315,5.718,-0.439,-1.556,-0.002,-0.103,0.003,610.933,72.422,-232.658,-1.173,20.436,-4.12
404.498,86.899,-179.084,-135.142,-60.885,-52.815,7.649,-0.267,-2.195,0.002,-0.092,0.012,612.103,72.415,-233.186,-1.053,20.176,-4.097
404.388,86.911,-177.78,-135.601,-60.82,-52.39,5.953,-0.25,-1.966,-0.004,-0.095,0.013,611.793,72.432,-232.648,-1.159,20.387,-4.11
405.279,86.861,-179.152,-135.103,-60.906,-52.849,6.638,-0.409,-1.36,0.001,-0.112,0.006,612.911,72.371,-233.151,-1.057,20.148,-4.099
405.089,86.882,-178.042,-135.532,-60.845,-52.448,6.668,-0.345,-2.04,-0.002,-0.1,0.011,612.535,72.409,-232.757,-1.156,20.345,-4.108
405.905,86.847,-179.33,-135.099,-60.916,-52.844,6.061,-0.225,-1.381,0.001,-0.105,0.015,613.547,72.38,-233.299,-1.064,20.14,-4.093
405.825,86.863,-178.399,-135.505,-60.851,-52.467,6.483,-0.419,-2.258,-0.001,-0.09,0.007,613.286,72.413,-233.063,-1.151,20.331,-4.1
406.734,86.811,-179.52,-135.093,-60.923,-52.846,7.135,-0.199,-1.765,0.001,-0.104,0.012,614.382,72.353,-233.467,-1.067,20.133,-4.091
406.861,86.809,-178.554,-135.448,-60.872,-52.521,6.5,-0.248,-1.844,-0.002,-0.107,0.013,614.353,72.345,-233.093,-1.148,20.296,-4.103
407.69,86.774,-179.719,-135.127,-60.911,-52.813,6.058,-0.197,-1.294,0.001,-0.111,0.015,615.32,72.326,-233.74,-1.069,20.154,-4.088
407.85,86.785,-179.045,-135.475,-60.852,-52.489,7.021,-0.412,-2.053,-0.002,-0.101,0.009,615.323,72.358,-233.667,-1.142,20.319,-4.093
408.775,86.741,-180.367,-135.187,-60.889,-52.756,6.409,-0.682,-1.262,-0.002,-0.117,0.002,616.372,72.311,-234.518,-1.072,20.189,-4.084
408.843,86.731,-180.04,-135.559,-60.821,-52.419,7.292,-0.594,-2.18,-0.002,-0.097,0.003,616.267,72.293,-234.847,-1.146,20.37,-4.098
409.6,86.702,-181.377,-135.266,-60.865,-52.686,6.201,-0.275,-1.0,0.001,-0.118,0.009,617.154,72.272,-235.692,-1.08,20.235,-4.086
409.699,86.687,-181.161,-135.586,-60.81,-52.397,6.935,-0.171,-2.25,-0.001,-0.097,0.018,617.106,72.24,-236.032,-1.146,20.388,-4.1
410.395,86.659,-182.461,-135.334,-60.844,-52.633,5.527,-0.699,-1.213,-0.001,-0.107,-0.004,617.91,72.202,-236.916,-1.086,20.273,-4.095
410.474,86.722,-182.277,-135.641,-60.786,-52.347,7.542,-0.335,-2.56,-0.002,-0.095,0.012,617.847,72.288,-237.278,-1.146,20.424,-4.098
411.148,86.745,-183.607,-135.419,-60.81,-52.549,6.078,-0.663,-1.266,-0.001,-0.11,0.001,618.615,72.323,-238.256,-1.089,20.327,-4.086
411.198,86.775,-183.47,-135.714,-60.757,-52.28,7.349,-0.25,-2.171,-0.001,-0.1,0.011,618.528,72.351,-238.637,-1.149,20.47,-4.096
411.797,86.774,-184.721,-135.51,-60.779,-52.468,5.79,-0.295,-1.502,0.0,-0.104,0.012,619.212,72.358,-239.567,-1.095,20.381,-4.087
411.88,86.812,-184.692,-135.799,-60.722,-52.204,7.911,-0.219,-2.372,-0.002,-0.097,0.012,619.158,72.4,-240.056,-1.15,20.524,-4.094
412.469,86.834,-185.893,-135.603,-60.744,-52.386,5.723,-0.431,-1.295,-0.001,-0.106,0.008,619.829,72.418,-240.945,-1.1,20.438,-4.088
412.523,86.893,-185.854,-135.873,-60.692,-52.139,7.436,-0.386,-2.283,-0.001,-0.098,0.01,619.755,72.483,-241.388,-1.152,20.571,-4.094
413.087,86.929,-187.103,-135.697,-60.709,-52.299,5.972,-0.381,-1.499,-0.0,-0.105,0.01,620.393,72.536,-242.364,-1.104,20.495,-4.083
413.121,86.941,-187.126,-135.961,-60.66,-52.064,7.051,-0.397,-1.631,-0.001,-0.113,0.008,620.301,72.523,-242.854,-1.158,20.624,-4.098
413.613,86.943,-188.248,-135.793,-60.68,-52.222,5.846,-0.557,-1.812,-0.003,-0.099,0.006,620.865,72.519,-243.707,-1.114,20.55,-4.094
413.666,86.987,-188.377,-136.047,-60.628,-51.989,7.493,-0.279,-1.865,-0.001,-0.117,0.01,620.795,72.57,-244.298,-1.162,20.677,-4.099
414.112,87.018,-189.576,-135.9,-60.637,-52.122,6.322,-0.509,-1.477,-0.001,-0.111,0.004,621.3,72.616,-245.279,-1.118,20.617,-4.089
414.091,87.058,-189.695,-136.149,-60.587,-51.9,7.643,-0.226,-2.011,0.0,-0.11,0.011,621.157,72.641,-245.848,-1.166,20.741,-4.101
414.509,87.092,-190.918,-136.025,-60.592,-52.019,6.422,-0.645,-1.581,-0.004,-0.108,0.004,621.621,72.668,-246.897,-1.126,20.693,-4.098
414.501,87.168,-191.086,-136.263,-60.54,-51.798,7.99,-0.44,-1.875,-0.001,-0.115,0.006,621.495,72.765,-247.505,-1.169,20.815,-4.099
414.881,87.214,-192.209,-136.138,-60.545,-51.91,6.384,-0.303,-2.155,-0.0,-0.094,0.013,621.925,72.832,-248.45,-1.129,20.766,-4.088
414.887,87.263,-192.431,-136.369,-60.497,-51.702,6.882,-0.452,-1.742,-0.001,-0.113,0.006,621.815,72.874,-249.095,-1.172,20.883,-4.096
