px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.073,85.547,-176.224,-135.025,-60.881,-53.024,1.001,-3.203,3.816,-0.028,-0.087,-0.154,607.692,70.712,-230.178,-1.01,20.135,-4.189
399.207,85.501,-173.64,-135.898,-60.783,-52.223,1.374,-3.362,3.755,-0.033,-0.098,-0.162,606.457,70.632,-228.987,-1.233,20.519,-4.228
400.077,85.29,-175.682,-135.071,-60.868,-52.997,0.826,-3.028,3.854,-0.025,-0.089,-0.147,607.668,70.401,-229.73,-1.015,20.161,-4.205
399.352,85.231,-173.484,-135.804,-60.787,-52.325,1.043,-3.528,3.63,-0.031,-0.094,-0.169,606.634,70.315,-228.698,-1.203,20.482,-4.238
400.082,85.032,-175.199,-135.111,-60.861,-52.972,1.024,-3.477,3.5,-0.029,-0.081,-0.159,607.652,70.101,-229.317,-1.023,20.181,-4.217
399.454,84.941,-173.292,-135.747,-60.795,-52.393,0.819,-3.528,3.905,-0.033,-0.098,-0.168,606.758,69.97,-228.41,-1.19,20.456,-4.251
400.107,84.757,-174.776,-135.145,-60.86,-52.953,0.901,-3.353,3.8,-0.029,-0.087,-0.158,607.662,69.781,-228.941,-1.034,20.194,-4.231
399.553,84.662,-173.079,-135.703,-60.803,-52.444,1.114,-3.273,3.557,-0.03,-0.089,-0.161,606.873,69.648,-228.123,-1.181,20.435,-4.262
400.125,84.474,-174.35,-135.171,-60.862,-52.945,0.856,-3.287,3.675,-0.03,-0.084,-0.155,607.667,69.437,-228.543,-1.045,20.201,-4.249
399.649,84.387,-172.821,-135.661,-60.813,-52.496,0.871,-3.163,3.876,-0.029,-0.095,-0.157,606.987,69.323,-227.784,-1.175,20.413,-4.274
400.158,84.204,-173.946,-135.185,-60.866,-52.943,0.478,-3.242,3.918,-0.027,-0.087,-0.159,607.694,69.122,-228.15,-1.053,20.204,-4.263
399.714,84.115,-172.561,-135.63,-60.82,-52.537,1.132,-3.458,3.692,-0.029,-0.095,-0.165,607.064,69.004,-227.466,-1.169,20.397,-4.286
400.168,83.941,-173.554,-135.196,-60.867,-52.943,0.555,-3.295,3.868,-0.029,-0.087,-0.158,607.698,68.818,-227.77,-1.058,20.208,-4.275
