px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.6,86.207,-177.73,-135.007,-60.859,-52.969,2.281,-1.676,0.17,-0.015,-0.011,-0.057,608.231,71.646,-231.715,-0.986,20.144,-4.111
399.775,86.24,-175.22,-135.953,-60.751,-52.108,1.901,-1.774,0.818,-0.024,-0.094,-0.049,607.003,71.624,-230.718,-1.227,20.56,-4.158
400.714,86.084,-177.485,-135.088,-60.849,-52.896,1.973,-1.786,0.316,-0.017,-0.017,-0.058,608.311,71.518,-231.602,-1.006,20.18,-4.115
400.031,86.088,-175.364,-135.878,-60.759,-52.177,2.315,-1.748,0.632,-0.022,-0.088,-0.048,607.291,71.475,-230.744,-1.207,20.528,-4.155
400.82,85.941,-177.277,-135.144,-60.842,-52.846,2.026,-1.973,0.415,-0.018,-0.027,-0.062,608.393,71.371,-231.483,-1.02,20.205,-4.118
400.262,85.935,-175.453,-135.823,-60.766,-52.228,1.919,-1.579,0.57,-0.02,-0.078,-0.044,607.545,71.317,-230.744,-1.193,20.503,-4.154
400.963,85.801,-177.107,-135.183,-60.839,-52.812,2.029,-1.669,0.369,-0.016,-0.027,-0.053,608.519,71.222,-231.373,-1.03,20.221,-4.122
400.432,85.782,-175.508,-135.784,-60.772,-52.266,1.984,-1.645,0.793,-0.023,-0.083,-0.051,607.732,71.156,-230.732,-1.185,20.485,-4.155
401.053,85.666,-176.985,-135.221,-60.835,-52.776,1.903,-1.904,0.636,-0.018,-0.041,-0.061,608.594,71.088,-231.311,-1.04,20.238,-4.123
400.651,85.658,-175.618,-135.752,-60.774,-52.293,2.365,-1.639,0.308,-0.022,-0.07,-0.042,607.965,71.047,-230.795,-1.175,20.472,-4.15
401.223,85.526,-177.05,-135.263,-60.828,-52.744,1.81,-1.71,0.365,-0.017,-0.035,-0.053,608.742,70.922,-231.45,-1.049,20.258,-4.131
400.825,85.516,-176.133,-135.794,-60.752,-52.261,1.639,-1.719,0.676,-0.021,-0.073,-0.048,608.109,70.892,-231.419,-1.172,20.502,-4.154
401.366,85.394,-177.682,-135.363,-60.799,-52.657,1.476,-1.712,0.566,-0.017,-0.032,-0.051,608.832,70.785,-232.283,-1.06,20.314,-4.135
