px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.735,86.057,-175.765,-135.023,-60.878,-52.99,-0.494,-2.12,4.507,-0.016,-0.087,-0.13,607.362,71.354,-229.725,-1.007,20.137,-4.152
398.816,86.078,-173.194,-135.866,-60.783,-52.225,-0.069,-2.22,4.165,-0.021,-0.085,-0.122,606.085,71.314,-228.498,-1.222,20.507,-4.198
399.652,85.878,-175.12,-135.082,-60.872,-52.942,-0.565,-2.03,4.365,-0.013,-0.08,-0.126,607.252,71.146,-229.174,-1.022,20.163,-4.162
398.879,85.87,-172.948,-135.788,-60.792,-52.302,-0.04,-2.045,4.131,-0.017,-0.085,-0.117,606.18,71.088,-228.129,-1.202,20.473,-4.2
399.577,85.695,-174.56,-135.121,-60.867,-52.916,-0.138,-2.04,4.04,-0.013,-0.076,-0.124,607.159,70.931,-228.676,-1.032,20.18,-4.173
398.909,85.686,-172.667,-135.727,-60.799,-52.367,-0.123,-2.136,4.062,-0.02,-0.082,-0.119,606.234,70.874,-227.751,-1.186,20.446,-4.206
399.531,85.507,-174.045,-135.143,-60.866,-52.904,-0.168,-1.895,3.964,-0.009,-0.071,-0.119,607.103,70.71,-228.194,-1.038,20.189,-4.182
398.955,85.48,-172.365,-135.673,-60.807,-52.424,-0.037,-1.965,4.148,-0.013,-0.085,-0.112,606.302,70.641,-227.358,-1.174,20.421,-4.212
399.503,85.335,-173.57,-135.162,-60.865,-52.895,-0.486,-1.825,4.288,-0.011,-0.08,-0.116,607.065,70.506,-227.744,-1.044,20.196,-4.192
398.988,85.316,-172.046,-135.633,-60.814,-52.467,-0.42,-1.919,4.111,-0.012,-0.081,-0.114,606.352,70.453,-226.967,-1.166,20.402,-4.217
399.468,85.16,-173.053,-135.172,-60.869,-52.893,0.151,-1.957,3.983,-0.011,-0.078,-0.119,607.028,70.302,-227.232,-1.051,20.197,-4.201
398.999,85.137,-171.685,-135.597,-60.823,-52.507,-0.339,-2.021,4.062,-0.017,-0.079,-0.118,606.379,70.247,-226.539,-1.161,20.383,-4.224
399.446,85.011,-172.627,-135.182,-60.872,-52.888,-0.062,-1.962,4.2,-0.01,-0.084,-0.121,607.002,70.134,-226.813,-1.056,20.199,-4.206
399.025,84.979,-171.352,-135.566,-60.83,-52.54,-0.445,-1.888,4.159,-0.012,-0.078,-0.115,606.419,70.07,-226.147,-1.155,20.367,-4.228
399.419,84.845,-172.184,-135.191,-60.873,-52.888,-0.147,-1.999,4.023,-0.014,-0.076,-0.12,606.971,69.933,-226.379,-1.061,20.202,-4.217
399.023,84.791,-170.986,-135.543,-60.838,-52.574,-0.294,-1.998,4.451,-0.015,-0.091,-0.119,606.426,69.833,-225.733,-1.154,20.354,-4.242
399.399,84.663,-171.725,-135.192,-60.879,-52.897,-0.381,-1.978,4.186,-0.013,-0.081,-0.123,606.95,69.713,-225.908,-1.065,20.199,-4.227
399.049,84.632,-170.61,-135.516,-60.841,-52.601,-0.144,-2.129,4.107,-0.016,-0.083,-0.121,606.463,69.668,-225.313,-1.147,20.341,-4.242
399.39,84.497,-171.275,-135.192,-60.88,-52.9,-0.016,-1.845,4.015,-0.01,-0.077,-0.117,606.941,69.533,-225.456,-1.067,20.198,-4.231
399.058,84.432,-170.232,-135.491,-60.849,-52.633,0.092,-1.954,4.211,-0.015,-0.091,-0.115,606.484,69.431,-224.883,-1.144,20.327,-4.252
399.377,84.311,-170.834,-135.193,-60.885,-52.91,-0.541,-1.806,4.273,-0.01,-0.078,-0.116,606.928,69.306,-225.003,-1.071,20.194,-4.243
399.056,84.271,-169.829,-135.467,-60.856,-52.662,-0.468,-1.69,4.138,-0.011,-0.078,-0.109,606.492,69.242,-224.43,-1.142,20.314,-4.259
399.307,84.131,-170.37,-135.191,-60.889,-52.919,-0.256,-1.804,4.289,-0.011,-0.084,-0.118,606.859,69.095,-224.527,-1.073,20.191,-4.252
399.02,84.045,-169.484,-135.464,-60.858,-52.678,-0.17,-1.972,4.274,-0.014,-0.089,-0.118,606.455,68.966,-224.077,-1.143,20.311,-4.273
399.25,83.88,-170.162,-135.231,-60.885,-52.904,-0.298,-1.929,4.32,-0.013,-0.087,-0.121,606.78,68.764,-224.382,-1.084,20.208,-4.276
399.074,83.899,-169.674,-135.5,-60.84,-52.642,-0.492,-1.945,4.573,-0.016,-0.094,-0.118,606.486,68.842,-224.358,-1.14,20.336,-4.267
399.422,83.882,-170.637,-135.296,-60.841,-52.806,-0.566,-2.185,4.389,-0.015,-0.087,-0.126,606.913,68.929,-225.048,-1.071,20.261,-4.23
399.17,83.878,-170.245,-135.572,-60.795,-52.547,0.035,-2.121,4.433,-0.016,-0.097,-0.12,606.538,68.949,-225.133,-1.129,20.393,-4.232
399.47,83.728,-171.128,-135.399,-60.807,-52.728,-0.238,-1.89,4.466,-0.011,-0.094,-0.118,606.901,68.732,-225.759,-1.079,20.322,-4.244
399.369,83.664,-170.875,-135.687,-60.764,-52.489,-0.179,-1.845,4.547,-0.016,-0.1,-0.114,606.665,68.573,-225.989,-1.145,20.455,-4.279
399.868,83.599,-171.921,-135.534,-60.767,-52.633,-0.558,-1.963,4.828,-0.013,-0.101,-0.124,607.22,68.511,-226.825,-1.094,20.397,-4.272
399.941,83.566,-171.859,-135.811,-60.721,-52.392,0.093,-2.052,4.534,-0.01,-0.102,-0.123,607.162,68.433,-227.243,-1.153,20.529,-4.293
400.467,83.526,-172.959,-135.685,-60.709,-52.506,-0.508,-2.058,4.424,-0.017,-0.093,-0.125,607.728,68.425,-228.203,-1.1,20.491,-4.278
400.543,83.593,-172.994,-135.958,-60.649,-52.245,-0.302,-2.089,4.417,-0.017,-0.096,-0.122,607.672,68.541,-228.746,-1.147,20.631,-4.272
400.955,83.613,-174.177,-135.851,-60.619,-52.334,-0.221,-2.029,4.618,-0.009,-0.099,-0.122,608.107,68.629,-229.858,-1.087,20.611,-4.247
400.963,83.64,-174.29,-136.12,-60.556,-52.088,-0.109,-2.02,4.588,-0.01,-0.102,-0.123,607.978,68.665,-230.482,-1.131,20.752,-4.252
401.387,83.651,-175.392,-136.021,-60.533,-52.171,-0.102,-1.754,4.4,-0.003,-0.097,-0.113,608.428,68.738,-231.507,-1.078,20.731,-4.229
401.454,83.701,-175.5,-136.279,-60.471,-51.933,-0.02,-2.059,4.468,-0.011,-0.1,-0.122,608.361,68.806,-232.108,-1.12,20.867,-4.231
401.894,83.73,-176.61,-136.194,-60.443,-52.002,0.273,-1.993,4.507,-0.011,-0.107,-0.123,608.818,68.903,-233.173,-1.068,20.855,-4.207
401.964,83.784,-176.818,-136.459,-60.376,-51.756,-0.018,-2.275,4.682,-0.02,-0.108,-0.132,608.749,68.984,-233.896,-1.109,20.997,-4.206
402.41,83.813,-177.965,-136.393,-60.343,-51.809,-0.104,-2.142,4.413,-0.014,-0.099,-0.127,609.202,69.077,-235.035,-1.059,20.995,-4.183
402.502,83.893,-178.227,-136.649,-60.273,-51.565,0.541,-2.147,4.288,-0.015,-0.104,-0.125,609.156,69.207,-235.807,-1.096,21.136,-4.176
402.964,83.963,-179.367,-136.585,-60.237,-51.609,0.325,-2.138,4.485,-0.013,-0.11,-0.125,609.624,69.369,-236.95,-1.044,21.137,-4.145
403.12,84.075,-179.631,-136.824,-60.17,-51.379,0.22,-2.149,4.453,-0.013,-0.106,-0.129,609.649,69.544,-237.694,-1.077,21.269,-4.134
403.592,84.153,-180.712,-136.76,-60.137,-51.424,0.114,-2.124,4.369,-0.009,-0.107,-0.13,610.13,69.705,-238.769,-1.029,21.268,-4.106
403.738,84.267,-180.945,-136.983,-60.075,-51.206,0.039,-2.159,4.543,-0.012,-0.11,-0.128,610.153,69.882,-239.452,-1.061,21.392,-4.094
404.236,84.355,-181.944,-136.909,-60.046,-51.255,0.339,-2.116,4.182,-0.011,-0.099,-0.125,610.665,70.073,-240.423,-1.011,21.385,-4.06
404.452,84.444,-182.147,-137.116,-59.991,-51.058,0.196,-2.091,4.533,-0.014,-0.111,-0.127,610.768,70.202,-241.035,-1.043,21.498,-4.055
404.96,84.509,-183.145,-137.06,-59.958,-51.097,0.265,-2.23,4.617,-0.013,-0.114,-0.131,611.28,70.347,-242.04,-0.997,21.5,-4.028
405.18,84.578,-183.368,-137.272,-59.896,-50.892,0.118,-2.13,4.505,-0.013,-0.11,-0.128,611.379,70.473,-242.697,-1.026,21.62,-4.017
405.73,84.607,-184.292,-137.205,-59.869,-50.939,0.049,-2.127,4.777,-0.013,-0.12,-0.13,611.943,70.589,-243.596,-0.98,21.613,-3.989
405.989,84.628,-184.492,-137.403,-59.818,-50.754,0.296,-2.259,4.321,-0.014,-0.107,-0.131,612.09,70.635,-244.186,-1.013,21.721,-3.987
406.524,84.609,-185.376,-137.345,-59.795,-50.805,0.042,-2.147,4.426,-0.011,-0.107,-0.129,612.634,70.651,-245.048,-0.974,21.715,-3.973
406.804,84.643,-185.603,-137.533,-59.742,-50.624,0.396,-1.903,4.391,-0.014,-0.113,-0.12,612.806,70.731,-245.657,-1.002,21.821,-3.965
407.347,84.644,-186.532,-137.486,-59.713,-50.658,0.019,-2.117,4.529,-0.015,-0.111,-0.126,613.351,70.793,-246.593,-0.962,21.823,-3.944
407.655,84.647,-186.821,-137.683,-59.66,-50.48,-0.049,-2.105,4.431,-0.013,-0.112,-0.126,613.545,70.8,-247.275,-0.994,21.932,-3.949
408.233,84.643,-187.738,-137.641,-59.631,-50.513,0.4,-2.029,4.453,-0.015,-0.113,-0.127,614.122,70.847,-248.208,-0.956,21.937,-3.931
408.561,84.685,-188.032,-137.823,-59.577,-50.336,0.883,-2.169,4.329,-0.019,-0.118,-0.127,614.342,70.946,-248.877,-0.981,22.041,-3.92
409.119,84.684,-188.952,-137.791,-59.546,-50.359,0.165,-2.008,4.395,-0.019,-0.114,-0.124,614.894,70.995,-249.83,-0.945,22.05,-3.902
409.445,84.715,-189.263,-137.975,-59.493,-50.184,0.287,-2.109,4.173,-0.013,-0.106,-0.127,615.111,71.066,-250.517,-0.973,22.155,-3.896
409.987,84.71,-190.141,-137.942,-59.465,-50.207,0.39,-2.079,4.535,-0.014,-0.119,-0.129,615.65,71.115,-251.42,-0.939,22.161,-3.878
410.297,84.704,-190.439,-138.121,-59.416,-50.041,0.44,-1.936,4.518,-0.009,-0.118,-0.124,615.853,71.128,-252.079,-0.968,22.262,-3.877
410.83,84.676,-191.291,-138.095,-59.39,-50.061,0.174,-2.169,4.603,-0.016,-0.124,-0.131,616.38,71.139,-252.958,-0.939,22.269,-3.864
411.12,84.682,-191.587,-138.27,-59.341,-49.897,0.968,-1.997,4.352,-0.014,-0.12,-0.124,616.565,71.169,-253.608,-0.968,22.368,-3.862
411.631,84.662,-192.43,-138.246,-59.313,-49.917,0.291,-2.056,4.472,-0.016,-0.121,-0.127,617.067,71.186,-254.489,-0.936,22.378,-3.849
411.96,84.664,-192.75,-138.413,-59.264,-49.763,0.758,-2.126,4.283,-0.019,-0.12,-0.127,617.294,71.206,-255.153,-0.962,22.474,-3.848
412.502,84.665,-193.591,-138.382,-59.234,-49.783,0.503,-2.0,4.359,-0.014,-0.117,-0.128,617.829,71.27,-256.027,-0.927,22.484,-3.827
412.827,84.679,-193.896,-138.536,-59.187,-49.638,0.552,-2.151,4.126,-0.016,-0.114,-0.126,618.058,71.311,-256.653,-0.95,22.573,-3.824
413.352,84.66,-194.722,-138.512,-59.16,-49.658,0.309,-2.078,4.7,-0.018,-0.124,-0.13,618.575,71.326,-257.514,-0.92,22.583,-3.812
413.683,84.674,-195.057,-138.663,-59.112,-49.514,0.768,-2.244,4.485,-0.016,-0.131,-0.13,618.81,71.376,-258.17,-0.941,22.672,-3.805
414.217,84.675,-195.841,-138.636,-59.083,-49.53,0.583,-2.174,4.48,-0.017,-0.104,-0.134,619.337,71.437,-258.988,-0.908,22.682,-3.785
414.601,84.676,-196.124,-138.777,-59.041,-49.4,0.717,-2.413,5.595,-0.019,-0.382,-0.141,619.632,71.454,-259.563,-0.93,22.763,-3.785
415.187,84.645,-196.812,-138.74,-59.025,-49.434,1.521,-3.393,9.06,-0.063,-1.279,-0.221,620.22,71.44,-260.245,-0.903,22.761,-3.777
415.636,84.626,-196.952,-138.834,-58.999,-49.34,1.949,-3.617,11.176,-0.106,-1.806,-0.276,620.615,71.456,-260.572,-0.92,22.813,-3.77
416.317,84.535,-197.402,-138.727,-59.013,-49.434,1.845,-3.572,11.311,-0.094,-1.832,-0.271,621.352,71.386,-260.845,-0.889,22.764,-3.76
416.87,84.424,-197.292,-138.707,-59.046,-49.456,1.001,-2.237,7.795,0.014,-0.947,-0.088,621.935,71.239,-260.627,-0.906,22.734,-3.771
417.583,84.338,-197.64,-138.553,-59.079,-49.589,0.42,-2.004,4.868,0.006,-0.231,-0.097,622.738,71.175,-260.688,-0.873,22.654,-3.76
418.116,84.312,-197.673,-138.604,-59.071,-49.53,0.536,-2.259,4.806,-0.029,-0.137,-0.146,623.247,71.195,-260.809,-0.886,22.679,-3.749
418.81,84.247,-198.14,-138.526,-59.077,-49.6,0.956,-1.996,4.533,-0.017,-0.123,-0.127,623.978,71.14,-261.158,-0.861,22.646,-3.743
419.311,84.212,-198.316,-138.64,-59.045,-49.495,0.88,-2.344,5.372,-0.027,-0.353,-0.144,624.408,71.114,-261.567,-0.88,22.71,-3.744
419.948,84.174,-198.953,-138.629,-59.018,-49.502,1.629,-3.238,8.986,-0.066,-1.226,-0.219,625.032,71.114,-262.256,-0.855,22.725,-3.731
420.485,84.129,-199.064,-138.697,-59.003,-49.437,1.509,-3.604,10.076,-0.095,-1.492,-0.268,625.529,71.081,-262.494,-0.87,22.761,-3.73
421.165,84.047,-199.506,-138.622,-59.007,-49.501,1.473,-3.443,10.538,-0.089,-1.573,-0.267,626.246,71.025,-262.825,-0.844,22.73,-3.72
421.779,83.955,-199.346,-138.598,-59.034,-49.518,0.997,-2.671,7.102,-0.038,-0.774,-0.181,626.89,70.931,-262.566,-0.855,22.702,-3.721
422.563,83.827,-199.505,-138.435,-59.082,-49.668,0.292,-1.848,4.243,-0.012,-0.081,-0.123,627.776,70.785,-262.391,-0.829,22.609,-3.721
423.185,83.778,-199.478,-138.465,-59.085,-49.636,1.085,-2.169,4.388,-0.021,-0.164,-0.135,628.389,70.743,-262.394,-0.843,22.618,-3.721
423.964,83.732,-199.844,-138.386,-59.095,-49.702,0.598,-2.105,4.34,-0.023,-0.108,-0.131,629.209,70.728,-262.632,-0.82,22.582,-3.709
424.617,83.66,-199.939,-138.487,-59.074,-49.614,0.158,-2.08,4.588,-0.025,-0.145,-0.137,629.804,70.641,-262.913,-0.843,22.633,-3.717
425.424,83.571,-200.273,-138.441,-59.079,-49.654,0.235,-2.302,4.484,-0.017,-0.115,-0.133,630.634,70.561,-263.172,-0.829,22.613,-3.712
426.112,83.514,-200.263,-138.5,-59.072,-49.594,0.288,-1.971,4.686,-0.023,-0.143,-0.136,631.294,70.523,-263.258,-0.847,22.639,-3.709
426.919,83.405,-200.554,-138.452,-59.08,-49.644,0.024,-1.918,4.735,-0.018,-0.119,-0.126,632.126,70.395,-263.467,-0.834,22.616,-3.713
427.618,83.354,-200.497,-138.502,-59.075,-49.593,0.771,-2.169,4.533,-0.024,-0.14,-0.133,632.802,70.36,-263.488,-0.849,22.638,-3.71
428.459,83.286,-200.73,-138.444,-59.079,-49.641,0.803,-2.198,4.307,-0.019,-0.119,-0.133,633.671,70.313,-263.633,-0.83,22.614,-3.702
429.225,83.217,-200.669,-138.495,-59.075,-49.597,0.923,-2.243,4.315,-0.019,-0.134,-0.132,634.411,70.23,-263.652,-0.846,22.636,-3.708
430.116,83.163,-200.886,-138.431,-59.079,-49.647,0.678,-2.273,4.472,-0.031,-0.122,-0.155,635.335,70.215,-263.772,-0.825,22.609,-3.695
430.868,83.081,-200.831,-138.481,-59.073,-49.603,0.214,-2.103,4.568,-0.027,-0.133,-0.143,636.061,70.124,-263.799,-0.84,22.632,-3.699
431.716,82.99,-201.045,-138.428,-59.079,-49.651,-0.113,-1.933,4.668,-0.01,-0.114,-0.123,636.935,70.034,-263.929,-0.824,22.608,-3.697
432.432,82.915,-200.998,-138.475,-59.072,-49.606,0.66,-2.221,4.62,-0.026,-0.137,-0.137,637.627,69.968,-263.961,-0.837,22.63,-3.696
433.263,82.789,-201.203,-138.424,-59.079,-49.654,0.693,-2.164,4.543,-0.015,-0.125,-0.13,638.485,69.838,-264.08,-0.823,22.607,-3.695
434.016,82.685,-201.185,-138.469,-59.074,-49.611,0.338,-2.228,4.577,-0.02,-0.131,-0.136,639.214,69.736,-264.136,-0.836,22.627,-3.696
434.858,82.562,-201.444,-138.428,-59.078,-49.65,0.615,-2.08,4.543,-0.01,-0.12,-0.118,640.077,69.612,-264.33,-0.823,22.609,-3.695
435.585,82.447,-201.505,-138.482,-59.069,-49.603,0.992,-1.747,4.33,0.027,-0.125,-0.055,640.775,69.489,-264.484,-0.837,22.635,-3.699
436.413,82.359,-201.875,-138.458,-59.064,-49.621,0.792,-1.722,4.353,0.061,-0.12,-0.016,641.609,69.422,-264.837,-0.824,22.63,-3.692
